rmat_tag,pdt_smiles
1310540,C[15C].[15N][13C][14CH]c1ccccc1.[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C].[17O].[18O]
1310541,C[15C].[15N][13C][14CH]c1ccccc1.[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C].[17O][18O]
1310542,C[15C].[15N][13C][14CH]c1ccccc1.[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C].[17O]=[18O]
1310543,C[15C].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C].[17O].[18O][15N][13C][14CH]c1ccccc1
1310544,C[15C].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C].[17O][18O][15N][13C][14CH]c1ccccc1
1310545,C[15C].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C].[17O].[18O]=[15N][13C][14CH]c1ccccc1
1310546,C[15C].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C].[17O][15N][13C][14CH]c1ccccc1.[18O]
1310547,C[15C].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C].[18O][17O][15N][13C][14CH]c1ccccc1
1310548,C[15C].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C].[17O][15N]([18O])[13C][14CH]c1ccccc1
1310549,C[15C].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C].c1ccc([14CH][13C][15N]2[17O][18O]2)cc1
1310550,C[15C].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C].[17O]=[15N][13C][14CH]c1ccccc1.[18O]
1310551,C[15C].[15N][13C][14CH]c1ccccc1.[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C][18O].[17O]
1310552,C[15C].[15N][13C][14CH]c1ccccc1.[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C][18O][17O]
1310553,C[15C].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C][18O][15N][13C][14CH]c1ccccc1.[17O]
1310554,C[15C].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C][18O].[17O][15N][13C][14CH]c1ccccc1
1310555,C[15C].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C][18O][17O][15N][13C][14CH]c1ccccc1
1310556,C[15C].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C][18O][15N]([17O])[13C][14CH]c1ccccc1
1310557,C[15C].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C][18O].[17O]=[15N][13C][14CH]c1ccccc1
1310558,C[15C].[15N][13C][14CH]c1ccccc1.[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C]=[18O].[17O]
1310559,C[15C].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C]=[18O].[17O][15N][13C][14CH]c1ccccc1
1310560,C[15C].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C]=[18O].[17O]=[15N][13C][14CH]c1ccccc1
