rmat_tag,pdt_smiles
964977,[13C].[15C][14C][16C][18O][17O][15N].[17C]
964978,[13C].[15C][14C][16C][18O][15N][17O].[17C]
964980,[13C].[15C][14C][16C][18O][15N]=[17O].[17C]
964990,[13C].[15C][14C][16C][18O][17C][17O][15N]
964992,[13C].[15C][14C][16C][18O][15N].[17C]=[17O]
964996,[13C].[15C][14C][16C][18O][15N][17C].[17O]
964998,[13C].[15C][14C][16C][18O][17O][15N][17C]
964999,[13C].[15C][14C][16C][18O][15N]([17C])[17O]
965003,[13C].[15C][14C][16C][18O][17C][15N]=[17O]
965008,[13C].[15C][14C][16C][18O][15N]1[17C][17O]1
965009,[13C].[15C][14C][16C][18O][17C]([15N])[17O]
965012,[13C].[15C][14C][16C][18O][15N][17C]=[17O]
965013,[13C].[15C][14C][16C][18O][17C]([15N])=[17O]
965016,[13C].[15C][14C][16C][18O][15N]=[17C].[17O]
965018,[13C].[15C][14C][16C][18O][17O][15N]=[17C]
965020,[13C].[15C][14C][16C][18O][17C]=[15N][17O]
965022,[13C].[15C][14C][16C][18O][17O][17C]=[15N]
965023,[13C].[15C][14C][16C][18O][15N]=[17C][17O]
965028,[13C].[15C][14C][16C][18O][15N]=[17C]=[17O]
965065,[13C].[15C][14C][16C][17O][15N][18O][17C]
965082,[13C].[15C][14C][16C][17O][18O][17C][15N]
965084,[13C].[15C][14C][16C][17O][15N][17C][18O]
965088,[13C].[15C][14C][16C][17O][17C][15N].[18O]
965089,[13C].[15C][14C][16C][17O][17C][15N][18O]
965092,[13C].[15C][14C][16C][17O][17C]1[15N][18O]1
965105,[13C].[15C][14C][16C][17O][17C]=[15N].[18O]
965107,[13C].[15C][14C][16C][17O][17C](=[15N])[18O]
965112,[13C].[15C][14C][16C][17O][18O][17C]#[15N]
965113,[13C].[15C][14C][16C][17O][17C]#[15N].[18O]
965192,[13C].[15C][14C][16C][15N][18O][17O].[17C]
965196,[13C].[15C][14C][16C][15N]([17O])[18O].[17C]
965197,[13C].[15C][14C][16C][15N]1[17O][18O]1.[17C]
965203,[13C].[15C][14C][16C][15N][17O][18O][17C]
965204,[13C].[15C][14C][16C][15N]([17O])[18O][17C]
965214,[13C].[15C][14C][16C][15N][17O][17C].[18O]
965219,[13C].[15C][14C][16C][15N][17O][17C][18O]
965220,[13C].[15C][14C][16C][15N]1[17O][17C][18O]1
