rmat_tag,pdt_smiles
0,C[15C].[13C].[14CH]c1ccccc1.[15N].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C].[17O].[18O]
1,C[15C].[13C].[14CH]c1ccccc1.[15N].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C].[17O][18O]
2,C[15C].[13C].[14CH]c1ccccc1.[15N].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C].[17O]=[18O]
3,C[15C].[13C].[14CH]c1ccccc1.[15N][18O].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C].[17O]
4,C[15C].[13C].[14CH]c1ccccc1.[15N][18O][17O].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C]
5,C[15C].[13C].[14CH]c1ccccc1.[15N]=[18O].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C].[17O]
6,C[15C].[13C].[14CH]c1ccccc1.[15N][17O].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C].[18O]
7,C[15C].[13C].[14CH]c1ccccc1.[15N][17O][18O].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C]
8,C[15C].[13C].[14CH]c1ccccc1.[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C].[17O][15N][18O]
9,C[15C].[13C].[14CH]c1ccccc1.[15N]1[17O][18O]1.[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C]
10,C[15C].[13C].[14CH]c1ccccc1.[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C].[17O][15N]=[18O]
11,C[15C].[13C].[14CH]c1ccccc1.[15N]=[17O].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C].[18O]
12,C[15C].[13C].[14CH]c1ccccc1.[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C].[17O]=[15N][18O]
13,C[15C].[13C].[14CH]c1ccccc1.[15N].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C][18O].[17O]
14,C[15C].[13C].[14CH]c1ccccc1.[15N].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C][18O][17O]
15,C[15C].[13C].[14CH]c1ccccc1.[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C][18O][15N].[17O]
16,C[15C].[13C].[14CH]c1ccccc1.[15N][17O].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C][18O]
