rmat_tag,pdt_smiles
404685,[13C].[15C].[16C][14C][18O][17O][15N].[17C]
404686,[13C].[15C].[16C][14C][18O][15N][17O].[17C]
404696,[13C].[15C].[16C][14C][18O][15N][17O][17C]
404698,[13C].[15C].[16C][14C][18O][17C][17O][15N]
404700,[13C].[15C].[16C][14C][18O][15N].[17C]=[17O]
404704,[13C].[15C].[16C][14C][18O][15N][17C].[17O]
404710,[13C].[15C].[16C][14C][18O][17C][15N][17O]
404711,[13C].[15C].[16C][14C][18O][17C][15N]=[17O]
404713,[13C].[15C].[16C][14C][18O][17O][17C][15N]
404714,[13C].[15C].[16C][14C][18O][15N][17C][17O]
404716,[13C].[15C].[16C][14C][18O][15N]1[17C][17O]1
404717,[13C].[15C].[16C][14C][18O][17C]([15N])[17O]
404720,[13C].[15C].[16C][14C][18O][15N][17C]=[17O]
404721,[13C].[15C].[16C][14C][18O][17C]([15N])=[17O]
404726,[13C].[15C].[16C][14C][18O][17O][15N]=[17C]
404727,[13C].[15C].[16C][14C][18O][17C]=[15N].[17O]
404728,[13C].[15C].[16C][14C][18O][17C]=[15N][17O]
404730,[13C].[15C].[16C][14C][18O][17O][17C]=[15N]
404731,[13C].[15C].[16C][14C][18O][15N]=[17C][17O]
404736,[13C].[15C].[16C][14C][18O][15N]=[17C]=[17O]
404739,[13C].[15C].[16C][14C][18O][17C]#[15N].[17O]
404763,[13C].[15C].[15N][18O][14C][16C][17O].[17C]
404764,[13C].[15C].[15N][17O][16C][14C][18O].[17C]
404767,[13C].[15C].[17C][18O][14C][16C][17O][15N]
404769,[13C].[15C].[17C][17O][16C][14C][18O][15N]
404775,[13C].[15C].[17C][15N]1[17O][16C][14C][18O]1
404776,[13C].[15C].[15N][17C][18O][14C][16C][17O]
404777,[13C].[14C]1[16C][17O][15N][17C][18O]1.[15C]
404778,[13C].[15C].[15N][17C][17O][16C][14C][18O]
404779,[13C].[14C]1[16C][17O][17C][15N][18O]1.[15C]
404780,[13C].[15C].[15N][17C]1[17O][16C][14C][18O]1
404783,[13C].[15C].[17C]=[15N][18O][14C][16C][17O]
404784,[13C].[15C].[17C]=[15N][17O][16C][14C][18O]
404785,[13C].[15C].[15N]=[17C][18O][14C][16C][17O]
404787,[13C].[15C].[15N]=[17C][17O][16C][14C][18O]
404789,[13C].[15C].[15N]=[17C]1[17O][16C][14C][18O]1
404821,[13C].[15C].[15N][16C][14C][18O][17O].[17C]
404823,[13C].[15C].[17C].[17O][15N][16C][14C][18O]
404828,[13C].[15C].[17C][18O][14C][16C][15N][17O]
404829,[13C].[15C].[17C][18O][14C][16C][15N]=[17O]
404831,[13C].[15C].[17C][17O][18O][14C][16C][15N]
404833,[13C].[15C].[17C][17O][15N][16C][14C][18O]
404834,[13C].[15C].[17C][17O][15N]1[16C][14C][18O]1
404835,[13C].[15C].[15N][16C][14C][18O][17C][17O]
404837,[13C].[15C].[15N][16C][14C][18O].[17C]=[17O]
404838,[13C].[14C]1[16C][15N][18O]1.[15C].[17C]=[17O]
404839,[13C].[15C].[15N][16C][14C][18O][17C]=[17O]
404840,[13C].[15C].[17C][15N][16C][14C][18O].[17O]
404844,[13C].[15C].[17C][15N]1[16C][14C][18O][17O]1
404845,[13C].[14C]1[16C][15N][17C][18O]1.[15C].[17O]
404846,[13C].[15C].[17O][15N]1[16C][14C][18O][17C]1
404847,[13C].[15C].[17O][17C][15N][16C][14C][18O]
404848,[13C].[14C]1[16C][15N][17C][17O][18O]1.[15C]
404849,[13C].[15C].[17O][17C][15N]1[16C][14C][18O]1
404850,[13C].[15C].[18O][14C][16C][15N]1[17C][17O]1
404852,[13C].[14C]1[16C][15N]2[17O][17C]2[18O]1.[15C]
404853,[13C].[15C].[17O]=[17C][15N][16C][14C][18O]
404854,[13C].[15C].[17O]=[17C][15N]1[16C][14C][18O]1
404855,[13C].[15C].[17O]=[17C]1[15N][16C][14C][18O]1
404857,[13C].[15C].[17C]=[15N][16C][14C][18O][17O]
404858,[13C].[14C]1[16C][15N]=[17C][18O]1.[15C].[17O]
404859,[13C].[15C].[17O][17C]=[15N][16C][14C][18O]
404861,[13C].[15C].[17O][17C]1=[15N][16C][14C][18O]1
404862,[13C].[15C].[17O]=[17C]=[15N][16C][14C][18O]
404975,[13C].[15C].[17C][16C][14C][18O][17O][15N]
404976,[13C].[15C].[17C][16C][14C][18O][15N][17O]
404978,[13C].[15C].[17C][16C][14C][18O][15N]=[17O]
404984,[13C].[15C].[15N][18O][14C][16C][17C][17O]
404985,[13C].[15C].[15N][17O][17C][16C][14C][18O]
404988,[13C].[15C].[15N][17O][17C]1[16C][14C][18O]1
404990,[13C].[15C].[15N][18O][14C][16C][17C]=[17O]
404993,[13C].[15C].[15N][17C][16C][14C][18O][17O]
404994,[13C].[14C]1[16C][17C][15N][18O]1.[15C].[17O]
404995,[13C].[15C].[17O][15N][17C][16C][14C][18O]
404996,[13C].[14C]1[16C][17C][15N][17O][18O]1.[15C]
404997,[13C].[15C].[17O][15N]1[17C][16C][14C][18O]1
404998,[13C].[15C].[17O]=[15N][17C][16C][14C][18O]
404999,[13C].[15C].[15N][17C]1[16C][14C][18O]1.[17O]
405001,[13C].[15C].[17O]=[15N][17C]1[16C][14C][18O]1
405002,[13C].[15C].[15N][17C]([17O])[16C][14C][18O]
405006,[13C].[14C]1[16C][17C]2[17O][15N]2[18O]1.[15C]
405007,[13C].[15C].[15N][17C]1([17O])[16C][14C][18O]1
405008,[13C].[14C]1[16C][17C]2([15N][17O]2)[18O]1.[15C]
405009,[13C].[15C].[15N][17C](=[17O])[16C][14C][18O]
405010,[13C].[15C].[17O]=[17C]1[16C][14C][18O][15N]1
405011,[13C].[15C].[15N]=[17C][16C][14C][18O].[17O]
405012,[13C].[15C].[15N]=[17C][16C][14C][18O][17O]
405013,[13C].[14C]1[16C][17C]=[15N][18O]1.[15C].[17O]
405014,[13C].[15C].[17O][15N]=[17C][16C][14C][18O]
405017,[13C].[15C].[17O][15N]=[17C]1[16C][14C][18O]1
405019,[13C].[15C].[15N]=[17C]1[16C][14C][18O][17O]1
405020,[13C].[15C].[17O][17C]1=[15N][18O][14C][16C]1
405022,[13C].[15C].[15N]#[17C][16C][14C][18O].[17O]
405344,[13C].[15C][18O][14C][16C][17O][15N][17C]
405345,[13C].[15C][18O][14C][16C][17O][17C][15N]
405347,[13C].[15C][18O][14C][16C][17O][15N]=[17C]
405350,[13C].[15C][18O][14C][16C][17O][17C]#[15N]
405357,[13C].[15C][18O][14C][16C][15N]=[17O].[17C]
405359,[13C].[15C][18O][14C][16C][15N][17O][17C]
405360,[13C].[15C][18O][14C][16C][15N].[17C]=[17O]
405362,[13C].[15C][18O][14C][16C][15N]([17C])[17O]
405363,[13C].[15C][18O][14C][16C][15N][17C][17O]
405365,[13C].[15C][18O][14C][16C][15N][17C]=[17O]
405366,[13C].[15C][18O][14C][16C][15N]=[17C].[17O]
405368,[13C].[15C][18O][14C][16C][15N]=[17C]=[17O]
405402,[13C].[15C][18O][14C][16C][17C][15N].[17O]
405403,[13C].[15C][18O][14C][16C][17C][15N][17O]
405406,[13C].[15C][18O][14C][16C][17C]1[15N][17O]1
405407,[13C].[15C][18O][14C][16C][17C]([15N])=[17O]
405408,[13C].[15C][18O][14C][16C][17C]=[15N].[17O]
405410,[13C].[15C][18O][14C][16C][17C](=[15N])[17O]
405510,[13C].[15C][17O][15N]([17C])[18O][14C][16C]
405512,[13C].[15C][17O][15N][17C][18O][14C][16C]
405514,[13C].[15C][17O][17C][15N][18O][14C][16C]
