rmat_tag,pdt_smiles
200534,[13C].[14C][17C][18O][15N][15C]=[16C].[17O]
200536,[13C].[14C][17C][18O][17O][15N][15C]=[16C]
200537,[13C].[14C][17C][18O][15N]([17O])[15C]=[16C]
200551,[13C].[14C][17C]([17O])[18O][15N][15C]=[16C]
200553,[13C].[14C][17C]1[17O][15N]([15C]=[16C])[18O]1
200560,[13C].[14C][17C](=[17O])[18O][15N][15C]=[16C]
200568,[13C].[14C][17C]([18O])[15N][15C]=[16C].[17O]
200571,[13C].[14C][17C]([18O])[15N]([17O])[15C]=[16C]
200576,[13C].[14C][17C]([15N][15C]=[16C])[17O][18O]
200578,[13C].[14C][17C]1[17O][18O][15N]1[15C]=[16C]
200579,[13C].[14C][17C]1[17O][15N]1[15C]=[16C].[18O]
200580,[13C].[14C][17C]([17O])([18O])[15N][15C]=[16C]
200581,[13C].[14C][17C]1([15N][15C]=[16C])[17O][18O]1
200582,[13C].[14C][17C]1([17O])[18O][15N]1[15C]=[16C]
200584,[13C].[14C][17C](=[17O])[15N][15C]=[16C].[18O]
200585,[13C].[14C][17C](=[17O])[15N]([18O])[15C]=[16C]
200586,[13C].[14C][17C]=[15N][15C]=[16C].[17O].[18O]
200589,[13C].[14C][17C]([18O])=[15N][15C]=[16C].[17O]
200592,[13C].[14C][17C](=[15N][15C]=[16C])[17O][18O]
201764,[13C].[14C][17C]([15C]=[16C])[18O][15N].[17O]
201769,[13C].[14C][17C]([15C]=[16C])[18O][15N]=[17O]
201776,[13C].[14C][17C]([15C]=[16C])[17O][18O][15N]
201779,[13C].[14C][17C]([15C]=[16C])[17O][15N][18O]
201783,[13C].[14C][17C]([17O])([15C]=[16C])[18O][15N]
201785,[13C].[14C][17C]1([15C]=[16C])[17O][15N][18O]1
201789,[13C].[14C][17C]([15N])[15C]=[16C].[17O].[18O]
201792,[13C].[14C][17C]([15C]=[16C])[15N][18O].[17O]
201793,[13C].[14C][17C]([15C]=[16C])[15N][18O][17O]
201794,[13C].[14C][17C]([15C]=[16C])[15N]=[18O].[17O]
201797,[13C].[14C][17C]([15C]=[16C])[15N]([17O])[18O]
201798,[13C].[14C][17C]([15C]=[16C])[15N]1[17O][18O]1
201801,[13C].[14C][17C]([15N])([15C]=[16C])[18O][17O]
201802,[13C].[14C][17C]1([15C]=[16C])[15N][18O]1.[17O]
201803,[13C].[14C][17C]([18O])([15C]=[16C])[15N][17O]
201804,[13C].[14C][17C]1([15C]=[16C])[15N][17O][18O]1
201805,[13C].[14C][17C]1([15C]=[16C])[18O][15N]1[17O]
201806,[13C].[14C][17C]([18O])([15C]=[16C])[15N]=[17O]
201807,[13C].[14C][17C]([15N])([17O])[15C]=[16C].[18O]
201814,[13C].[14C][17C](=[15N])[15C]=[16C].[17O].[18O]
201817,[13C].[14C][17C]([15C]=[16C])=[15N][18O].[17O]
201820,[13C].[14C][17C]([15C]=[16C])=[15N][17O][18O]
204591,[13C].[15C].[16C][18O][14C][17C][15N][17O]
204595,[13C].[15C].[16C][18O][14C][17C]([15N])=[17O]
204596,[13C].[15C].[16C][18O][14C][17C]=[15N].[17O]
204605,[13C].[15C].[16C][17O][15N][18O][14C][17C]
204612,[13C].[15C].[16C][17O][18O][14C][17C][15N]
204614,[13C].[15C].[16C][17O][15N][17C][14C][18O]
204626,[13C].[15C].[16C][17O][15N]=[17C]1[14C][18O]1
204628,[13C].[15C].[16C][17O][17C]1=[15N][18O][14C]1
204632,[13C].[15C].[17C][14C][18O][16C][17O][15N]
204634,[13C].[15C].[15N][17C][14C][18O][16C][17O]
204635,[13C].[14C]1[17C][15N][17O][16C][18O]1.[15C]
204636,[13C].[15C].[15N][17C]1[14C][18O][16C][17O]1
204637,[13C].[15C].[15N]=[17C][14C][18O][16C][17O]
204638,[13C].[14C]1[17C]=[15N][17O][16C][18O]1.[15C]
204639,[13C].[15C].[15N]=[17C]1[14C][18O][16C][17O]1
204640,[13C].[15C].[15N]#[17C][14C][18O][16C][17O]
