rmat_tag,pdt_smiles
1135874,[13C].[14C]=[15C][18O][17O][15N][17C].[16C]
1135875,[13C].[14C]=[15C][18O][15N]([17C])[17O].[16C]
1135877,[13C].[14C]=[15C][18O][17C][15N].[16C].[17O]
1135886,[13C].[14C]=[15C][18O][17C]1[15N][17O]1.[16C]
1135888,[13C].[14C]=[15C][18O][15N][17C]=[17O].[16C]
1135889,[13C].[14C]=[15C][18O][17C]([15N])=[17O].[16C]
1135892,[13C].[14C]=[15C][18O][15N]=[17C].[16C].[17O]
1135894,[13C].[14C]=[15C][18O][17O][15N]=[17C].[16C]
1135901,[13C].[14C]=[15C][18O][17C](=[15N])[17O].[16C]
1135904,[13C].[14C]=[15C][18O][15N]=[17C]=[17O].[16C]
1135909,[13C].[14C]=[15C][18O][17O][17C]#[15N].[16C]
1135933,[13C].[14C]=[15C][18O][15N][17O][16C].[17C]
1135943,[13C].[14C]=[15C][18O][15N]([17C])[17O][16C]
1135948,[13C].[14C]=[15C][18O][17C]([15N])[17O][16C]
1135963,[13C].[14C]=[15C][18O][16C][17O][15N].[17C]
1135966,[13C].[14C]=[15C][18O][16C][17O][15N][17C]
1135967,[13C].[14C]=[15C][18O][16C][17O][17C][15N]
1135969,[13C].[14C]=[15C][18O][16C][17O][15N]=[17C]
1135970,[13C].[14C]=[15C][18O][16C][17O][17C]=[15N]
1135972,[13C].[14C]=[15C][18O][16C][17O][17C]#[15N]
1136004,[13C].[14C]=[15C][18O][17C][17O][15N][16C]
1136006,[13C].[14C]=[15C][18O][15N][16C].[17C]=[17O]
1136012,[13C].[14C]=[15C][18O][17O][15N]([16C])[17C]
1136019,[13C].[14C]=[15C][18O][17C]([17O])[15N][16C]
1136022,[13C].[14C]=[15C][18O][15N]([16C])[17C]=[17O]
1136023,[13C].[14C]=[15C][18O][17C](=[17O])[15N][16C]
1136033,[13C].[14C]=[15C][18O][16C][15N]=[17O].[17C]
1136036,[13C].[14C]=[15C][18O][16C][15N].[17C]=[17O]
1136038,[13C].[14C]=[15C][18O][16C][15N]([17C])[17O]
1136041,[13C].[14C]=[15C][18O][16C][15N][17C]=[17O]
1136042,[13C].[14C]=[15C][18O][16C][15N]=[17C].[17O]
1136044,[13C].[14C]=[15C][18O][16C][15N]=[17C]=[17O]
1136049,[13C].[14C]=[15C][18O][15N]1[16C][17O]1.[17C]
1136054,[13C].[14C]=[15C][18O][17C][17O][16C][15N]
1136056,[13C].[14C]=[15C][18O][17O][16C][15N][17C]
1136057,[13C].[14C]=[15C][18O][15N]([17C])[16C][17O]
1136063,[13C].[14C]=[15C][18O][17C]1[15N][16C][17O]1
1136065,[13C].[14C]=[15C][18O][17O][16C][15N]=[17C]
1136092,[13C].[14C]=[15C][18O][17O][15N]=[16C].[17C]
1136100,[13C].[14C]=[15C][18O][17C][17O][15N]=[16C]
1136102,[13C].[14C]=[15C][18O][15N]=[16C].[17C]=[17O]
1136109,[13C].[14C]=[15C][18O][17C]([17O])[15N]=[16C]
1136111,[13C].[14C]=[15C][18O][17C](=[17O])[15N]=[16C]
1136164,[13C].[14C]=[15C][18O][17O][15N].[16C][17C]
1136165,[13C].[14C]=[15C][18O][15N][17O].[16C][17C]
1136175,[13C].[14C]=[15C][18O][15N][17O][17C][16C]
1136179,[13C].[14C]=[15C][18O][15N].[16C][17C]=[17O]
1136183,[13C].[14C]=[15C][18O][15N][17C][16C].[17O]
1136189,[13C].[14C]=[15C][18O][17C]([16C])[15N][17O]
1136190,[13C].[14C]=[15C][18O][17C]([16C])[15N]=[17O]
1136192,[13C].[14C]=[15C][18O][17O][17C]([16C])[15N]
1136193,[13C].[14C]=[15C][18O][15N][17C]([16C])[17O]
1136195,[13C].[14C]=[15C][18O][15N]1[17O][17C]1[16C]
1136196,[13C].[14C]=[15C][18O][17C]([16C])([15N])[17O]
1136199,[13C].[14C]=[15C][18O][15N][17C]([16C])=[17O]
1136205,[13C].[14C]=[15C][18O][17C]([16C])=[15N].[17O]
1136206,[13C].[14C]=[15C][18O][17C]([16C])=[15N][17O]
1136208,[13C].[14C]=[15C][18O][17O][17C]([16C])=[15N]
1136209,[13C].[14C]=[15C][18O][15N]=[17C]([16C])[17O]
1136217,[13C].[14C]=[15C][18O][16C][17C][17O][15N]
1136219,[13C].[14C]=[15C][18O][16C][17C][15N].[17O]
1136222,[13C].[14C]=[15C][18O][16C][17C]([15N])[17O]
1136223,[13C].[14C]=[15C][18O][16C][17C]1[15N][17O]1
1136224,[13C].[14C]=[15C][18O][16C][17C]([15N])=[17O]
1136227,[13C].[14C]=[15C][18O][16C][17C](=[15N])[17O]
1136236,[13C].[14C]=[15C][18O][17C][16C][17O][15N]
1136245,[13C].[14C]=[15C][18O][17C]([15N])[16C][17O]
1136246,[13C].[14C]=[15C][18O][17C]1[16C][17O][15N]1
1136248,[13C].[14C]=[15C][18O][15N][17C]1[16C][17O]1
1136249,[13C].[14C]=[15C][18O][17C]1([15N])[16C][17O]1
1136254,[13C].[14C]=[15C][18O][17C](=[15N])[16C][17O]
1136259,[13C].[14C]=[15C][18O][17O][16C][17C]#[15N]
1136286,[13C].[14C]=[15C][18O][15N][16C][17C].[17O]
1136291,[13C].[14C]=[15C][18O][17C][16C][15N].[17O]
1136292,[13C].[14C]=[15C][18O][17C][16C][15N][17O]
1136293,[13C].[14C]=[15C][18O][17C][16C][15N]=[17O]
1136295,[13C].[14C]=[15C][18O][17O][17C][16C][15N]
1136296,[13C].[14C]=[15C][18O][15N][16C][17C][17O]
1136298,[13C].[14C]=[15C][18O][15N]1[16C][17C][17O]1
1136299,[13C].[14C]=[15C][18O][17C]([17O])[16C][15N]
1136302,[13C].[14C]=[15C][18O][15N][16C][17C]=[17O]
1136303,[13C].[14C]=[15C][18O][17C](=[17O])[16C][15N]
1136309,[13C].[14C]=[15C][18O][17C]1[16C][15N]1.[17O]
1136310,[13C].[14C]=[15C][18O][17C]1[16C][15N]1[17O]
1136312,[13C].[14C]=[15C][18O][17O][17C]1[16C][15N]1
1136313,[13C].[14C]=[15C][18O][15N]1[16C][17C]1[17O]
1136316,[13C].[14C]=[15C][18O][17C]12[16C][15N]1[17O]2
1136318,[13C].[14C]=[15C][18O][15N]1[16C][17C]1=[17O]
1136456,[13C].[14C]=[15C][18O][17C](=[16C])[15N].[17O]
1136468,[13C].[14C]=[15C][18O][17O][15N]=[17C]=[16C]
1136900,[13C].[14C]=[15C][17O][15N][18O][17C].[16C]
1136907,[13C].[14C]=[15C][17O][17C][18O][15N].[16C]
1136914,[13C].[14C]=[15C][17O][15N][17C].[16C].[18O]
1136917,[13C].[14C]=[15C][17O][18O][17C][15N].[16C]
1136919,[13C].[14C]=[15C][17O][15N][17C][18O].[16C]
1136920,[13C].[14C]=[15C][17O][15N]1[17C][18O]1.[16C]
1136924,[13C].[14C]=[15C][17O][17C][15N][18O].[16C]
1136925,[13C].[14C]=[15C][17O][17C][15N]=[18O].[16C]
1136926,[13C].[14C]=[15C][17O][17C]([15N])[18O].[16C]
1136935,[13C].[14C]=[15C][17O][18O][17C]=[15N].[16C]
1136937,[13C].[14C]=[15C][17O][15N]=[17C][18O].[16C]
1136940,[13C].[14C]=[15C][17O][17C]=[15N].[16C].[18O]
1136941,[13C].[14C]=[15C][17O][17C]=[15N][18O].[16C]
1136948,[13C].[14C]=[15C][17O][17C]#[15N].[16C].[18O]
1136965,[13C].[14C]=[15C][17O][15N][17C][18O][16C]
1136967,[13C].[14C]=[15C][17O][17C][15N][18O][16C]
1136974,[13C].[14C]=[15C][17O][15N]=[17C][18O][16C]
1136976,[13C].[14C]=[15C][17O][17C]=[15N][18O][16C]
1136977,[13C].[14C]=[15C][17O][17C](=[15N])[18O][16C]
1137013,[13C].[14C]=[15C][17O][16C][18O][15N].[17C]
1137016,[13C].[14C]=[15C][17O][16C][18O][15N][17C]
1137017,[13C].[14C]=[15C][17O][16C][18O][17C][15N]
1137019,[13C].[14C]=[15C][17O][16C][18O][15N]=[17C]
1137020,[13C].[14C]=[15C][17O][16C][18O][17C]=[15N]
1137022,[13C].[14C]=[15C][17O][16C][18O][17C]#[15N]
1137030,[13C].[14C]=[15C][17O][18O][15N][16C].[17C]
1137033,[13C].[14C]=[15C][17O][15N]([16C])[18O].[17C]
1137038,[13C].[14C]=[15C][17O][15N]([16C])[18O][17C]
1137051,[13C].[14C]=[15C][17O][15N]([16C])[17C].[18O]
1137053,[13C].[14C]=[15C][17O][18O][17C][15N][16C]
1137055,[13C].[14C]=[15C][17O][15N]([16C])[17C][18O]
1137058,[13C].[14C]=[15C][17O][17C][15N][16C].[18O]
1137059,[13C].[14C]=[15C][17O][17C][15N]([16C])[18O]
1137061,[13C].[14C]=[15C][17O][17C]1[18O][15N]1[16C]
1137066,[13C].[14C]=[15C][17O][18O][17C]=[15N][16C]
1137068,[13C].[14C]=[15C][17O][17C]=[15N][16C].[18O]
1137069,[13C].[14C]=[15C][17O][17C]([18O])=[15N][16C]
1137071,[13C].[14C]=[15C][17O][18O][16C][15N].[17C]
1137073,[13C].[14C]=[15C][17O][15N][16C][18O].[17C]
1137076,[13C].[14C]=[15C][17O][15N][16C][18O][17C]
1137085,[13C].[14C]=[15C][17O][15N]1[16C][18O][17C]1
1137086,[13C].[14C]=[15C][17O][17C][15N][16C][18O]
1137087,[13C].[14C]=[15C][17O][17C][15N]1[16C][18O]1
1137092,[13C].[14C]=[15C][17O][17C]=[15N][16C][18O]
1137093,[13C].[14C]=[15C][17O][17C]1=[15N][16C][18O]1
1137103,[13C].[14C]=[15C][17O][16C][15N][18O].[17C]
1137106,[13C].[14C]=[15C][17O][16C][15N][18O][17C]
1137108,[13C].[14C]=[15C][17O][16C][15N][17C].[18O]
1137110,[13C].[14C]=[15C][17O][16C][15N][17C][18O]
1137111,[13C].[14C]=[15C][17O][16C][15N]1[17C][18O]1
1137114,[13C].[14C]=[15C][17O][16C][15N]=[17C][18O]
1137146,[13C].[14C]=[15C][17O][18O][17C][15N]=[16C]
1137148,[13C].[14C]=[15C][17O][17C][15N]=[16C].[18O]
1137206,[13C].[14C]=[15C][17O][15N]=[18O].[16C][17C]
1137218,[13C].[14C]=[15C][17O][17C]([16C])[18O][15N]
1137223,[13C].[14C]=[15C][17O][18O][15N][17C][16C]
1137226,[13C].[14C]=[15C][17O][15N]([18O])[17C][16C]
1137234,[13C].[14C]=[15C][17O][17C]([16C])[15N].[18O]
1137238,[13C].[14C]=[15C][17O][17C]1([16C])[15N][18O]1
1137242,[13C].[14C]=[15C][17O][18O][15N]=[17C][16C]
1137243,[13C].[14C]=[15C][17O][15N]=[17C][16C].[18O]
1137256,[13C].[14C]=[15C][17O][15N][18O][16C][17C]
1137263,[13C].[14C]=[15C][17O][18O][16C][17C][15N]
1137265,[13C].[14C]=[15C][17O][15N][17C][16C][18O]
1137266,[13C].[14C]=[15C][17O][15N]1[17C][16C][18O]1
1137273,[13C].[14C]=[15C][17O][18O][16C][17C]=[15N]
1137275,[13C].[14C]=[15C][17O][15N]=[17C][16C][18O]
1137277,[13C].[14C]=[15C][17O][15N]=[17C]1[16C][18O]1
1137279,[13C].[14C]=[15C][17O][17C]1=[15N][18O][16C]1
1137299,[13C].[14C]=[15C][17O][16C][17C][15N][18O]
1137300,[13C].[14C]=[15C][17O][16C][17C][15N]=[18O]
1137304,[13C].[14C]=[15C][17O][16C][17C]=[15N].[18O]
1137305,[13C].[14C]=[15C][17O][16C][17C]=[15N][18O]
1137308,[13C].[14C]=[15C][17O][16C][17C]#[15N].[18O]
1137326,[13C].[14C]=[15C][17O][18O][15N][16C][17C]
1137329,[13C].[14C]=[15C][17O][15N]([18O])[16C][17C]
1137341,[13C].[14C]=[15C][17O][17C]1[16C][15N][18O]1
1137346,[13C].[14C]=[15C][17O][18O][15N]1[16C][17C]1
1137347,[13C].[14C]=[15C][17O][15N]1[16C][17C]1.[18O]
1137356,[13C].[14C]=[15C][17O][17C]1([18O])[16C][15N]1
1137480,[13C].[14C]=[15C][17O][15N][18O][17C]=[16C]
1137487,[13C].[14C]=[15C][17O][17C](=[16C])[18O][15N]
1137491,[13C].[14C]=[15C][17O][18O][15N][17C]=[16C]
1137493,[13C].[14C]=[15C][17O][15N][17C]=[16C].[18O]
1137494,[13C].[14C]=[15C][17O][15N]([18O])[17C]=[16C]
1137496,[13C].[14C]=[15C][17O][18O][17C](=[16C])[15N]
1137498,[13C].[14C]=[15C][17O][15N][17C](=[16C])[18O]
1137499,[13C].[14C]=[15C][17O][15N]1[18O][17C]1=[16C]
1137501,[13C].[14C]=[15C][17O][17C](=[16C])[15N][18O]
1137502,[13C].[14C]=[15C][17O][17C](=[16C])[15N]=[18O]
1137507,[13C].[14C]=[15C][17O][15N]=[17C]=[16C].[18O]
1138328,[13C].[14C]=[15C][15N][18O][17C].[16C].[17O]
1138339,[13C].[14C]=[15C][15N][18O][17O][17C].[16C]
1138342,[13C].[14C]=[15C][15N]([18O])[17O][17C].[16C]
1138346,[13C].[14C]=[15C][15N][17O][17C][18O].[16C]
1138347,[13C].[14C]=[15C][15N]1[17O][17C][18O]1.[16C]
1138354,[13C].[14C]=[15C][15N][18O][17C]=[17O].[16C]
1138356,[13C].[14C]=[15C][15N][17C].[16C].[17O].[18O]
1138361,[13C].[14C]=[15C][15N]([17C])[17O].[16C].[18O]
1138362,[13C].[14C]=[15C][15N]([17C])[17O][18O].[16C]
1138364,[13C].[14C]=[15C][15N][17C][18O][17O].[16C]
1138365,[13C].[14C]=[15C][15N]1[17C][18O]1.[16C].[17O]
1138366,[13C].[14C]=[15C][15N]([17O])[17C][18O].[16C]
1138370,[13C].[14C]=[15C][15N][17C][17O].[16C].[18O]
1138373,[13C].[14C]=[15C][15N]1[17C][17O][18O]1.[16C]
1138375,[13C].[14C]=[15C][15N][17C]([17O])[18O].[16C]
1138376,[13C].[14C]=[15C][15N][17C]1[17O][18O]1.[16C]
1138378,[13C].[14C]=[15C][15N]1[17O][17C]1[18O].[16C]
1138379,[13C].[14C]=[15C][15N][17C]([17O])=[18O].[16C]
1138381,[13C].[14C]=[15C][15N][17C]=[17O].[16C].[18O]
1138382,[13C].[14C]=[15C][15N]([18O])[17C]=[17O].[16C]
1138383,[13C].[14C]=[15C][15N][17C](=[17O])[18O].[16C]
1138384,[13C].[14C]=[15C][15N]1[18O][17C]1=[17O].[16C]
1138385,[13C].[14C]=[15C][15N]=[17C].[16C].[17O].[18O]
1138391,[13C].[14C]=[15C][15N]=[17C][17O].[16C].[18O]
1138392,[13C].[14C]=[15C][15N]=[17C][17O][18O].[16C]
1138393,[13C].[14C]=[15C][15N]=[17C]([17O])[18O].[16C]
1138394,[13C].[14C]=[15C][15N]=[17C]1[17O][18O]1.[16C]
1138395,[13C].[14C]=[15C][15N]=[17C]=[17O].[16C].[18O]
1138410,[13C].[14C]=[15C][15N]([17O][17C])[18O][16C]
1138412,[13C].[14C]=[15C][15N][17O][17C][18O][16C]
1138414,[13C].[14C]=[15C][15N][18O][16C].[17C]=[17O]
1138420,[13C].[14C]=[15C][15N]([17C])[17O][18O][16C]
1138422,[13C].[14C]=[15C][15N]([17O])[17C][18O][16C]
1138424,[13C].[14C]=[15C][15N][17C][17O][18O][16C]
1138425,[13C].[14C]=[15C][15N]([17C][17O])[18O][16C]
1138430,[13C].[14C]=[15C][15N]([17C]=[17O])[18O][16C]
1138431,[13C].[14C]=[15C][15N][17C](=[17O])[18O][16C]
1138434,[13C].[14C]=[15C][15N]=[17C][18O][16C].[17O]
1138436,[13C].[14C]=[15C][15N]=[17C][17O][18O][16C]
1138437,[13C].[14C]=[15C][15N]=[17C]([17O])[18O][16C]
1138456,[13C].[14C]=[15C][15N][18O][17O][16C].[17C]
1138459,[13C].[14C]=[15C][15N]([18O])[17O][16C].[17C]
1138464,[13C].[14C]=[15C][15N]([17O][16C])[18O][17C]
1138477,[13C].[14C]=[15C][15N]([17C])[17O][16C].[18O]
1138484,[13C].[14C]=[15C][15N][17C][17O][16C].[18O]
