rmat_tag,pdt_smiles
100027,C[15C]([18O])[17C]=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[13C].[15N][14CH]c1ccccc1.[17O]
100028,C[15C]([17C]=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[18O][17O].[13C].[15N][14CH]c1ccccc1
100029,C[15C]([17C]=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[18O][15N][14CH]c1ccccc1.[13C].[17O]
100030,C[15C]([18O])[17C]=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[13C].[17O][15N][14CH]c1ccccc1
100031,C[15C]([17C]=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[18O][17O][15N][14CH]c1ccccc1.[13C]
100032,C[15C]([17C]=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[18O][15N]([17O])[14CH]c1ccccc1.[13C]
100033,C[15C]([18O])[17C]=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[13C].[17O]=[15N][14CH]c1ccccc1
100034,C[15C]1[18O][17C]1=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[13C].[15N][14CH]c1ccccc1.[17O]
100035,C[15C]1[18O][17C]1=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[13C].[17O][15N][14CH]c1ccccc1
100036,C[15C]1[18O][17C]1=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[13C].[17O]=[15N][14CH]c1ccccc1
100037,C[15C]([18O])[17C]([17O])=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[13C].[15N][14CH]c1ccccc1
100038,C[15C]1[18O][17O][17C]1=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[13C].[15N][14CH]c1ccccc1
100039,C[15C]([18O][15N][14CH]c1ccccc1)[17C]([17O])=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[13C]
100040,C[15C]([18O])[17C](=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[17O][15N][14CH]c1ccccc1.[13C]
100041,C[15C]1[18O][15N]([14CH]c2ccccc2)[17O][17C]1=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[13C]
100042,C[15C]([18O])[17C](=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[15N][14CH]c1ccccc1.[13C].[17O]
100043,C[15C]([18O][17O])[17C](=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[15N][14CH]c1ccccc1.[13C]
100044,C[15C]1[18O][15N]([14CH]c2ccccc2)[17C]1=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[13C].[17O]
100045,C[15C]([18O])[17C](=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[15N]([17O])[14CH]c1ccccc1.[13C]
100046,C[15C]1[18O][17O][15N]([14CH]c2ccccc2)[17C]1=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[13C]
100130,C[15C]([17C])=[18O].[13C].[15N][14CH]c1ccccc1.[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17O]
100131,C[15C]([17C])=[18O].[13C].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17O][15N][14CH]c1ccccc1
100132,C[15C]([17C])=[18O].[13C].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17O]=[15N][14CH]c1ccccc1
100133,C[15C](=[18O])[17C][17O].[13C].[15N][14CH]c1ccccc1.[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1
100134,C[15C](=[18O])[17C][17O][15N][14CH]c1ccccc1.[13C].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1
100135,C[15C](=[18O])[17C]=[17O].[13C].[15N][14CH]c1ccccc1.[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1
100136,C[15C](=[18O])[17C][15N][14CH]c1ccccc1.[13C].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17O]
100137,C[15C](=[18O])[17C][15N]([17O])[14CH]c1ccccc1.[13C].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1
100138,C[15C](=[18O])[17C]([17O])[15N][14CH]c1ccccc1.[13C].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1
100139,C[15C](=[18O])[17C]1[17O][15N]1[14CH]c1ccccc1.[13C].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1
100140,C[15C](=[18O])[17C](=[17O])[15N][14CH]c1ccccc1.[13C].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1
100141,C[15C](=[18O])[17C]=[15N][14CH]c1ccccc1.[13C].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17O]
100142,C[15C](=[18O])[17C]([17O])=[15N][14CH]c1ccccc1.[13C].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1
100143,C[15C]([17C])=[18O].O=C1c2ccccc2CN1c1ccc([16CH][17O])cc1.[13C].[15N][14CH]c1ccccc1
100144,C[15C]([17C])=[18O].O=C1c2ccccc2CN1c1ccc([16CH][17O][15N][14CH]c2ccccc2)cc1.[13C]
100145,C[15C](=[18O])[17C][17O][16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[13C].[15N][14CH]c1ccccc1
100146,C[15C](=[18O])[17C][15N][14CH]c1ccccc1.O=C1c2ccccc2CN1c1ccc([16CH][17O])cc1.[13C]
100147,C[15C](=[18O])[17C][15N]([14CH]c1ccccc1)[17O][16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[13C]
100148,C[15C](=[18O])[17C]([15N][14CH]c1ccccc1)[17O][16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[13C]
100149,C[15C](=[18O])[17C]=[15N][14CH]c1ccccc1.O=C1c2ccccc2CN1c1ccc([16CH][17O])cc1.[13C]
100150,C[15C](=[18O])[17C](=[15N][14CH]c1ccccc1)[17O][16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[13C]
