rmat_tag,pdt_smiles
404681,C[15C].O=C1c2ccccc2CN1c1ccc([16CH][14C@H]([18O])c2ccccc2)cc1.[13C].[15N].[17C].[17O]
404682,C[15C].O=C1c2ccccc2CN1c1ccc([16CH][14C@H]([18O][17O])c2ccccc2)cc1.[13C].[15N].[17C]
404683,C[15C].[13C].[15N][18O][14C@@H]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1.[17C].[17O]
404684,C[15C].O=C1c2ccccc2CN1c1ccc([16CH][14C@H]([18O])c2ccccc2)cc1.[13C].[15N][17O].[17C]
404685,C[15C].[13C].[15N][17O][18O][14C@@H]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1.[17C]
404686,C[15C].O=C1c2ccccc2CN1c1ccc([16CH][14C@H]([18O][15N][17O])c2ccccc2)cc1.[13C].[17C]
404687,C[15C].O=C1c2ccccc2CN1c1ccc([16CH][14C@H]([18O])c2ccccc2)cc1.[13C].[15N]=[17O].[17C]
404688,C[15C].O=C1c2ccccc2CN1c1ccc([16CH][14C@H]([18O][15N]=[17O])c2ccccc2)cc1.[13C].[17C]
404689,C[15C].[13C].[15N].[17C][18O][14C@@H]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1.[17O]
404690,C[15C].[13C].[15N][17O].[17C][18O][14C@@H]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1
404691,C[15C].[13C].[15N]=[17O].[17C][18O][14C@@H]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1
404692,C[15C].O=C1c2ccccc2CN1c1ccc([16CH][14C@H]([18O])c2ccccc2)cc1.[13C].[15N].[17C][17O]
404693,C[15C].[13C].[15N].[17C][17O][18O][14C@@H]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1
404694,C[15C].[13C].[15N][18O][14C@@H]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1.[17C][17O]
404695,C[15C].O=C1c2ccccc2CN1c1ccc([16CH][14C@H]([18O])c2ccccc2)cc1.[13C].[17C][17O][15N]
404696,C[15C].[13C].[17C][17O][15N][18O][14C@@H]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1
404697,C[15C].O=C1c2ccccc2CN1c1ccc([16CH][14C@H]([18O][17C][17O])c2ccccc2)cc1.[13C].[15N]
404698,C[15C].[13C].[15N][17O][17C][18O][14C@@H]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1
404699,C[15C].O=C1c2ccccc2CN1c1ccc([16CH][14C@H]([18O])c2ccccc2)cc1.[13C].[15N].[17C]=[17O]
404700,C[15C].[13C].[15N][18O][14C@@H]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1.[17C]=[17O]
404701,C[15C].O=C1c2ccccc2CN1c1ccc([16CH][14C@H]([18O][17C]=[17O])c2ccccc2)cc1.[13C].[15N]
404702,C[15C].O=C1c2ccccc2CN1c1ccc([16CH][14C@H]([18O])c2ccccc2)cc1.[13C].[17C][15N].[17O]
