rmat_tag,pdt_smiles
500084,C[15C]([15N])[18O].[13C].[17C][14C@@H]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1.[17O]
500085,C[15C]([15N])[18O][17O].[13C].[17C][14C@@H]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1
500086,C[15C]1[15N][18O]1.[13C].[17C][14C@@H]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1.[17O]
500087,C[15C]([18O])[15N][17O].[13C].[17C][14C@@H]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1
500088,C[15C]1[15N][17O][18O]1.[13C].[17C][14C@@H]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1
500089,C[15C]1[18O][15N]1[17O].[13C].[17C][14C@@H]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1
500090,C[15C]([18O])[15N]=[17O].[13C].[17C][14C@@H]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1
500091,C[15C]([15N])[18O][17C][14C@@H]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1.[13C].[17O]
500092,C[15C]([15N][17O])[18O][17C][14C@@H]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1.[13C]
500093,C[15C]([15N]=[17O])[18O][17C][14C@@H]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1.[13C]
500094,C[15C]([15N])[18O].O=C1c2ccccc2CN1c1ccc([16CH][14C@H]([17C][17O])c2ccccc2)cc1.[13C]
500095,C[15C]([15N])[18O][17O][17C][14C@@H]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1.[13C]
500096,C[15C]1[15N][18O]1.O=C1c2ccccc2CN1c1ccc([16CH][14C@H]([17C][17O])c2ccccc2)cc1.[13C]
500097,C[15C]([18O])[15N][17O][17C][14C@@H]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1.[13C]
500098,C[15C]1[18O][15N]1[17O][17C][14C@@H]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1.[13C]
500099,C[15C]([15N])[18O][17C]([17O])[14C@@H]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1.[13C]
500100,C[15C]1[15N][17O][17C]([14C@@H]([16CH]c2ccc(N3Cc4ccccc4C3=O)cc2)c2ccccc2)[18O]1.[13C]
500101,C[15C]([15N])[18O].O=C1c2ccccc2CN1c1ccc([16CH][14C@H]([17C]=[17O])c2ccccc2)cc1.[13C]
500102,C[15C]1[15N][18O]1.O=C1c2ccccc2CN1c1ccc([16CH][14C@H]([17C]=[17O])c2ccccc2)cc1.[13C]
500103,C[15C]([15N])[18O][17C](=[17O])[14C@@H]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1.[13C]
500104,C[15C]([18O])[15N][17C][14C@@H]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1.[13C].[17O]
500105,C[15C]([15N][17C][14C@@H]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1)[18O][17O].[13C]
500106,C[15C]1[18O][15N]1[17C][14C@@H]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1.[13C].[17O]
500107,C[15C]([18O])[15N]([17O])[17C][14C@@H]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1.[13C]
