rmat_tag,pdt_smiles
733776,[13C].[14C][15C][18O][15N][17O][17C].[16C]
733778,[13C].[14C][15C][18O][17C][17O][15N].[16C]
733784,[13C].[14C][15C][18O][15N][17C].[16C].[17O]
733786,[13C].[14C][15C][18O][17O][15N][17C].[16C]
733787,[13C].[14C][15C][18O][15N]([17C])[17O].[16C]
733790,[13C].[14C][15C][18O][17C][15N][17O].[16C]
733791,[13C].[14C][15C][18O][17C][15N]=[17O].[16C]
733793,[13C].[14C][15C][18O][17O][17C][15N].[16C]
733794,[13C].[14C][15C][18O][15N][17C][17O].[16C]
733796,[13C].[14C][15C][18O][15N]1[17C][17O]1.[16C]
733797,[13C].[14C][15C][18O][17C]([15N])[17O].[16C]
733800,[13C].[14C][15C][18O][15N][17C]=[17O].[16C]
733801,[13C].[14C][15C][18O][17C]([15N])=[17O].[16C]
733804,[13C].[14C][15C][18O][15N]=[17C].[16C].[17O]
733806,[13C].[14C][15C][18O][17O][15N]=[17C].[16C]
733807,[13C].[14C][15C][18O][17C]=[15N].[16C].[17O]
733808,[13C].[14C][15C][18O][17C]=[15N][17O].[16C]
733810,[13C].[14C][15C][18O][17O][17C]=[15N].[16C]
733811,[13C].[14C][15C][18O][15N]=[17C][17O].[16C]
733816,[13C].[14C][15C][18O][15N]=[17C]=[17O].[16C]
733819,[13C].[14C][15C][18O][17C]#[15N].[16C].[17O]
733821,[13C].[14C][15C][18O][17O][17C]#[15N].[16C]
733845,[13C].[14C][15C][18O][15N][17O][16C].[17C]
733857,[13C].[14C][15C][18O][17C][15N][17O][16C]
733859,[13C].[14C][15C][18O][15N][17C][17O][16C]
733866,[13C].[14C][15C][18O][17C]=[15N][17O][16C]
733868,[13C].[14C][15C][18O][15N]=[17C][17O][16C]
733869,[13C].[14C][15C][18O][17C](=[15N])[17O][16C]
733875,[13C].[14C][15C][18O][16C][17O][15N].[17C]
733878,[13C].[14C][15C][18O][16C][17O][15N][17C]
733879,[13C].[14C][15C][18O][16C][17O][17C][15N]
733881,[13C].[14C][15C][18O][16C][17O][15N]=[17C]
733882,[13C].[14C][15C][18O][16C][17O][17C]=[15N]
733884,[13C].[14C][15C][18O][16C][17O][17C]#[15N]
733904,[13C].[14C][15C][18O][17O][15N][16C].[17C]
733905,[13C].[14C][15C][18O][15N]([16C])[17O].[17C]
733914,[13C].[14C][15C][18O][15N]([16C])[17O][17C]
733918,[13C].[14C][15C][18O][15N][16C].[17C]=[17O]
733922,[13C].[14C][15C][18O][15N]([16C])[17C].[17O]
733925,[13C].[14C][15C][18O][17C][15N][16C].[17O]
733926,[13C].[14C][15C][18O][17C][15N]([16C])[17O]
733928,[13C].[14C][15C][18O][17O][17C][15N][16C]
733929,[13C].[14C][15C][18O][15N]([16C])[17C][17O]
733932,[13C].[14C][15C][18O][17C]1[17O][15N]1[16C]
733934,[13C].[14C][15C][18O][15N]([16C])[17C]=[17O]
733935,[13C].[14C][15C][18O][17C](=[17O])[15N][16C]
733938,[13C].[14C][15C][18O][17C]=[15N][16C].[17O]
733940,[13C].[14C][15C][18O][17O][17C]=[15N][16C]
733944,[13C].[14C][15C][18O][16C][15N][17O].[17C]
733947,[13C].[14C][15C][18O][16C][15N][17O][17C]
733948,[13C].[14C][15C][18O][16C][15N].[17C]=[17O]
733949,[13C].[14C][15C][18O][16C][15N][17C].[17O]
733951,[13C].[14C][15C][18O][16C][15N][17C][17O]
733952,[13C].[14C][15C][18O][16C][15N]1[17C][17O]1
733953,[13C].[14C][15C][18O][16C][15N][17C]=[17O]
733955,[13C].[14C][15C][18O][16C][15N]=[17C][17O]
733956,[13C].[14C][15C][18O][16C][15N]=[17C]=[17O]
733958,[13C].[14C][15C][18O][17O][16C][15N].[17C]
733965,[13C].[14C][15C][18O][15N][16C][17O][17C]
733966,[13C].[14C][15C][18O][17C][17O][16C][15N]
733975,[13C].[14C][15C][18O][17C]1[15N][16C][17O]1
733977,[13C].[14C][15C][18O][17O][16C][15N]=[17C]
734012,[13C].[14C][15C][18O][17C][17O][15N]=[16C]
734014,[13C].[14C][15C][18O][15N]=[16C].[17C]=[17O]
734021,[13C].[14C][15C][18O][17C]([17O])[15N]=[16C]
734023,[13C].[14C][15C][18O][17C](=[17O])[15N]=[16C]
734076,[13C].[14C][15C][18O][17O][15N].[16C][17C]
734077,[13C].[14C][15C][18O][15N][17O].[16C][17C]
734087,[13C].[14C][15C][18O][15N][17O][17C][16C]
734091,[13C].[14C][15C][18O][15N].[16C][17C]=[17O]
734095,[13C].[14C][15C][18O][15N][17C][16C].[17O]
734100,[13C].[14C][15C][18O][17C]([16C])[15N].[17O]
734101,[13C].[14C][15C][18O][17C]([16C])[15N][17O]
734102,[13C].[14C][15C][18O][17C]([16C])[15N]=[17O]
734104,[13C].[14C][15C][18O][17O][17C]([16C])[15N]
734105,[13C].[14C][15C][18O][15N][17C]([16C])[17O]
734107,[13C].[14C][15C][18O][15N]1[17O][17C]1[16C]
734109,[13C].[14C][15C][18O][17C]1([16C])[15N][17O]1
734111,[13C].[14C][15C][18O][15N][17C]([16C])=[17O]
734117,[13C].[14C][15C][18O][17C]([16C])=[15N].[17O]
734118,[13C].[14C][15C][18O][17C]([16C])=[15N][17O]
734120,[13C].[14C][15C][18O][17O][17C]([16C])=[15N]
