rmat_tag,pdt_smiles
1400157,C[15C]([18O])[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C][14C@H]([13C][15N])c1ccccc1.[17O]
1400158,C[15C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[18O][17O].[17C][14C@H]([13C][15N])c1ccccc1
1400159,C[15C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[18O][15N][13C][14C@@H]([17C])c1ccccc1.[17O]
1400160,C[15C]([18O])[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C][14C@H]([13C][15N][17O])c1ccccc1
1400161,C[15C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[18O][17O][15N][13C][14C@@H]([17C])c1ccccc1
1400162,C[15C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[18O][15N]([17O])[13C][14C@@H]([17C])c1ccccc1
1400163,C[15C]([18O])[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C][14C@H]([13C][15N]=[17O])c1ccccc1
1400164,C[15C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[18O][17C][14C@H]([13C][15N])c1ccccc1.[17O]
1400165,C[15C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[18O][17C][14C@H]([13C][15N][17O])c1ccccc1
1400166,C[15C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[18O][17C][14C@H]([13C][15N]=[17O])c1ccccc1
1400167,C[15C]([18O])[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[15N][13C][14C@@H]([17C][17O])c1ccccc1
1400168,C[15C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[18O][17O][17C][14C@H]([13C][15N])c1ccccc1
1400169,C[15C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[18O][15N][13C][14C@@H]([17C][17O])c1ccccc1
1400170,C[15C]([18O])[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.c1ccc([14C@H]2[13C][15N][17O][17C]2)cc1
1400171,C[15C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[18O][15N]1[13C][14C@H](c2ccccc2)[17C][17O]1
1400172,C[15C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[18O][17C]([17O])[14C@H]([13C][15N])c1ccccc1
1400173,C[15C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[18O][17C]1[17O][15N][13C][14C@@H]1c1ccccc1
1400174,C[15C]([18O])[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[15N][13C][14C@@H]([17C]=[17O])c1ccccc1
1400175,C[15C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[18O][15N][13C][14C@@H]([17C]=[17O])c1ccccc1
1400176,C[15C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[18O][17C](=[17O])[14C@H]([13C][15N])c1ccccc1
1400177,C[15C]([18O])[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17O].c1ccc([14C@H]2[13C][15N][17C]2)cc1
1400178,C[15C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[18O][17O].c1ccc([14C@H]2[13C][15N][17C]2)cc1
1400179,C[15C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[18O][15N]1[13C][14C@H](c2ccccc2)[17C]1.[17O]
1400180,C[15C]([18O])[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17O][15N]1[13C][14C@H](c2ccccc2)[17C]1
1400181,C[15C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[18O][17O][15N]1[13C][14C@H](c2ccccc2)[17C]1
1400182,C[15C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[18O][17C]1[15N][13C][14C@@H]1c1ccccc1.[17O]
1400183,C[15C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[18O][17C]1[14C@@H](c2ccccc2)[13C][15N]1[17O]
1400184,C[15C]([18O])[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17O][17C]1[15N][13C][14C@@H]1c1ccccc1
1400185,C[15C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[18O][17O][17C]1[15N][13C][14C@@H]1c1ccccc1
1400186,C[15C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[18O][15N]1[13C][14C@H](c2ccccc2)[17C]1[17O]
1400187,C[15C]([18O])[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.c1ccc([14C@H]2[13C][15N]3[17O][17C]23)cc1
1400188,C[15C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[18O][17C]1([17O])[15N][13C][14C@@H]1c1ccccc1
1400189,C[15C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[18O][17C]12[17O][15N]1[13C][14C@@H]2c1ccccc1
1400190,C[15C]([18O])[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17O]=[17C]1[15N][13C][14C@@H]1c1ccccc1
1400191,C[15C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[18O][15N]1[13C][14C@H](c2ccccc2)[17C]1=[17O]
1400192,C[15C]([18O])[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17O].c1ccc([14C@H]2[13C][15N]=[17C]2)cc1
1400193,C[15C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[18O][17O].c1ccc([14C@H]2[13C][15N]=[17C]2)cc1
1400194,C[15C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[18O][17C]1=[15N][13C][14C@@H]1c1ccccc1.[17O]
1400195,C[15C]([18O])[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17O][17C]1=[15N][13C][14C@@H]1c1ccccc1
1400196,C[15C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[18O][17O][17C]1=[15N][13C][14C@@H]1c1ccccc1
1400197,C[15C]1[18O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1.[17C][14C@H]([13C][15N])c1ccccc1.[17O]
1400198,C[15C]1[18O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1.[17C][14C@H]([13C][15N][17O])c1ccccc1
1400199,C[15C]1[18O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1.[17C][14C@H]([13C][15N]=[17O])c1ccccc1
1400200,C[15C]1[18O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1.[15N][13C][14C@@H]([17C][17O])c1ccccc1
1400201,C[15C]1[18O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1.c1ccc([14C@H]2[13C][15N][17O][17C]2)cc1
1400202,C[15C]1[18O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1.[15N][13C][14C@@H]([17C]=[17O])c1ccccc1
1400203,C[15C]1[18O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1.[17O].c1ccc([14C@H]2[13C][15N][17C]2)cc1
1400204,C[15C]1[18O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1.[17O][15N]1[13C][14C@H](c2ccccc2)[17C]1
1400205,C[15C]1[18O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1.[17O][17C]1[15N][13C][14C@@H]1c1ccccc1
1400206,C[15C]1[18O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1.c1ccc([14C@H]2[13C][15N]3[17O][17C]23)cc1
1400207,C[15C]1[18O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1.[17O]=[17C]1[15N][13C][14C@@H]1c1ccccc1
1400208,C[15C]1[18O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1.[17O].c1ccc([14C@H]2[13C][15N]=[17C]2)cc1
1400209,C[15C]1[18O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1.[17O][17C]1=[15N][13C][14C@@H]1c1ccccc1
1400210,C[15C]([18O])[16C@H]([17O])c1ccc(N2Cc3ccccc3C2=O)cc1.[17C][14C@H]([13C][15N])c1ccccc1
1400211,C[15C]1[18O][17O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1.[17C][14C@H]([13C][15N])c1ccccc1
1400212,C[15C]([18O][15N][13C][14C@@H]([17C])c1ccccc1)[16C@H]([17O])c1ccc(N2Cc3ccccc3C2=O)cc1
1400213,C[15C]([18O])[16C@H]([17O][15N][13C][14C@@H]([17C])c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
1400214,C[15C]1[18O][15N]([13C][14C@@H]([17C])c2ccccc2)[17O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
1400215,C[15C]([18O][17C][14C@H]([13C][15N])c1ccccc1)[16C@H]([17O])c1ccc(N2Cc3ccccc3C2=O)cc1
1400216,C[15C]1[18O][17C][14C@@H](c2ccccc2)[13C][15N][17O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
1400217,C[15C]([18O])[16C@H]([17O][17C][14C@H]([13C][15N])c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
1400218,C[15C]1[18O][15N][13C][14C@H](c2ccccc2)[17C][17O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
1400219,C[15C]1[18O][17C]([14C@H]([13C][15N])c2ccccc2)[17O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
1400220,C[15C]([18O])[16C@H]([17O])c1ccc(N2Cc3ccccc3C2=O)cc1.c1ccc([14C@H]2[13C][15N][17C]2)cc1
1400221,C[15C]1[18O][17O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1.c1ccc([14C@H]2[13C][15N][17C]2)cc1
1400222,C[15C]([18O][15N]1[13C][14C@H](c2ccccc2)[17C]1)[16C@H]([17O])c1ccc(N2Cc3ccccc3C2=O)cc1
1400223,C[15C]([18O])[16C@H]([17O][15N]1[13C][14C@H](c2ccccc2)[17C]1)c1ccc(N2Cc3ccccc3C2=O)cc1
1400224,C[15C]([18O][17C]1[15N][13C][14C@@H]1c1ccccc1)[16C@H]([17O])c1ccc(N2Cc3ccccc3C2=O)cc1
1400225,C[15C]1[18O][17C]2[14C@@H](c3ccccc3)[13C][15N]2[17O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
1400226,C[15C]([18O])[16C@H]([17O][17C]1[15N][13C][14C@@H]1c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
1400227,C[15C]1[18O][15N]2[13C][14C@H](c3ccccc3)[17C]2[17O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
1400228,C[15C]1[18O][17C]2([15N][13C][14C@@H]2c2ccccc2)[17O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
1400229,C[15C]([18O])[16C@H]([17O])c1ccc(N2Cc3ccccc3C2=O)cc1.c1ccc([14C@H]2[13C][15N]=[17C]2)cc1
1400230,C[15C]1[18O][17O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1.c1ccc([14C@H]2[13C][15N]=[17C]2)cc1
1400231,C[15C]([18O][17C]1=[15N][13C][14C@@H]1c1ccccc1)[16C@H]([17O])c1ccc(N2Cc3ccccc3C2=O)cc1
1400232,C[15C]([18O])[16C@H]([17O][17C]1=[15N][13C][14C@@H]1c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
1400252,C[15C]([18O])[16C@H]([15N][13C][14C@@H]([17C])c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1.[17O]
1400253,C[15C]([18O][17O])[16C@H]([15N][13C][14C@@H]([17C])c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
