rmat_tag,pdt_smiles
1134066,C[15C]=[14CH]c1ccccc1.[13C].[15N].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C].[17O].[18O]
1134067,C[15C]=[14CH]c1ccccc1.[13C].[15N].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C].[17O][18O]
1134068,C[15C]=[14CH]c1ccccc1.[13C].[15N].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C].[17O]=[18O]
1134069,C[15C]=[14CH]c1ccccc1.[13C].[15N][18O].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C].[17O]
1134070,C[15C]=[14CH]c1ccccc1.[13C].[15N][18O][17O].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C]
1134071,C[15C]=[14CH]c1ccccc1.[13C].[15N]=[18O].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C].[17O]
1134072,C[15C]=[14CH]c1ccccc1.[13C].[15N][17O].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C].[18O]
1134073,C[15C]=[14CH]c1ccccc1.[13C].[15N][17O][18O].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C]
1134074,C[15C]=[14CH]c1ccccc1.[13C].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C].[17O][15N][18O]
1134075,C[15C]=[14CH]c1ccccc1.[13C].[15N]1[17O][18O]1.[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C]
1134076,C[15C]=[14CH]c1ccccc1.[13C].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C].[17O][15N]=[18O]
1134077,C[15C]=[14CH]c1ccccc1.[13C].[15N]=[17O].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C].[18O]
1134078,C[15C]=[14CH]c1ccccc1.[13C].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C].[17O]=[15N][18O]
1134079,C[15C]=[14CH]c1ccccc1.[13C].[15N].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C][18O].[17O]
1134080,C[15C]=[14CH]c1ccccc1.[13C].[15N].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C][18O][17O]
1134081,C[15C]=[14CH]c1ccccc1.[13C].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C][18O][15N].[17O]
1134082,C[15C]=[14CH]c1ccccc1.[13C].[15N][17O].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C][18O]
1134083,C[15C]=[14CH]c1ccccc1.[13C].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C][18O][17O][15N]
1134084,C[15C]=[14CH]c1ccccc1.[13C].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C][18O][15N][17O]
1134085,C[15C]=[14CH]c1ccccc1.[13C].[15N]=[17O].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C][18O]
1134086,C[15C]=[14CH]c1ccccc1.[13C].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C][18O][15N]=[17O]
1134087,C[15C]=[14CH]c1ccccc1.[13C].[15N].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C]=[18O].[17O]
1134088,C[15C]=[14CH]c1ccccc1.[13C].[15N][17O].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C]=[18O]
1134089,C[15C]=[14CH]c1ccccc1.[13C].[15N]=[17O].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C]=[18O]
1134090,C[15C]=[14CH]c1ccccc1.[13C].[15N].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C][17O].[18O]
1134091,C[15C]=[14CH]c1ccccc1.[13C].[15N].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C][17O][18O]
1134092,C[15C]=[14CH]c1ccccc1.[13C].[15N][18O].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C][17O]
1134093,C[15C]=[14CH]c1ccccc1.[13C].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C][17O][18O][15N]
1134094,C[15C]=[14CH]c1ccccc1.[13C].[15N]=[18O].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C][17O]
1134095,C[15C]=[14CH]c1ccccc1.[13C].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C][17O][15N].[18O]
1134096,C[15C]=[14CH]c1ccccc1.[13C].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C][17O][15N][18O]
1134097,C[15C]=[14CH]c1ccccc1.[13C].[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1.[17C][17O][15N]=[18O]
