smiles,ac2_am2,ac2_am3,ac3_am2,ac3_am3
C.CC1C2=C1O2.N=O,16.0,15.0,15.0,14.0
C.CC1(O)C2=C1O2.N,13.0,12.0,12.0,11.0
C.CC1(ON)C2=C1O2,14.0,13.0,13.0,12.0
C.CC1(N)C2=C1O2.O,15.0,14.0,14.0,13.0
C.CC1(NO)C2=C1O2,16.0,15.0,15.0,14.0
C.CC1(N=O)C2=C1O2,17.0,16.0,16.0,15.0
C.N.OCC1C2=C1O2,15.0,14.0,14.0,13.0
C.NOCC1C2=C1O2,16.0,15.0,15.0,14.0
C.C1OC12C1=C2O1.N,14.0,13.0,13.0,12.0
C.NC1(CO)C2=C1O2,16.0,15.0,15.0,14.0
C.C1ONC12C1=C2O1,17.0,16.0,16.0,15.0
C.N.O=CC1C2=C1O2,16.0,15.0,15.0,14.0
C.NC1(C=O)C2=C1O2,17.0,16.0,16.0,15.0
C.NCC1C2=C1O2.O,15.0,14.0,14.0,13.0
C.ONCC1C2=C1O2,16.0,15.0,15.0,14.0
C.O=NCC1C2=C1O2,17.0,16.0,16.0,15.0
C.NCC1(O)C2=C1O2,14.0,13.0,13.0,12.0
C.C1NOC12C1=C2O1,15.0,14.0,14.0,13.0
C.C1NC12C1=C2O1.O,16.0,15.0,15.0,14.0
C.ON1CC12C1=C2O1,17.0,16.0,16.0,15.0
C.NC(O)C1C2=C1O2,16.0,15.0,15.0,14.0
C.N1OC1C1C2=C1O2,17.0,16.0,16.0,15.0
C.NC1OC12C1=C2O1,15.0,14.0,14.0,13.0
C.OC1NC12C1=C2O1,17.0,16.0,16.0,15.0
C.O1C2=C1C21C2ON21,18.0,17.0,17.0,16.0
C.NC(=O)C1C2=C1O2,17.0,16.0,16.0,15.0
C.O=C1NC12C1=C2O1,18.0,17.0,17.0,16.0
C.N=CC1C2=C1O2.O,16.0,15.0,15.0,14.0
C.ON=CC1C2=C1O2,17.0,16.0,16.0,15.0
C.N=CC1(O)C2=C1O2,15.0,14.0,14.0,13.0
C.C1=NOC12C1=C2O1,16.0,15.0,15.0,14.0
C.C1=NC12C1=C2O1.O,17.0,16.0,16.0,15.0
C.N=C(O)C1C2=C1O2,17.0,16.0,16.0,15.0
C.N1=C(C2C3=C2O3)O1,18.0,17.0,17.0,16.0
C.N=C1OC12C1=C2O1,16.0,15.0,15.0,14.0
C.OC1=NC12C1=C2O1,18.0,17.0,17.0,16.0
C.N#CC1C2=C1O2.O,17.0,16.0,16.0,15.0
C.N#CC1(O)C2=C1O2,16.0,15.0,15.0,14.0
C.C=C1C2=C1O2.N.O,15.0,14.0,14.0,13.0
C.C=C1C2=C1O2.NO,16.0,15.0,15.0,14.0
C.C=C1C2=C1O2.N=O,17.0,16.0,16.0,15.0
C.N.OC=C1C2=C1O2,16.0,15.0,15.0,14.0
C.NOC=C1C2=C1O2,17.0,16.0,16.0,15.0
C.N.O=C=C1C2=C1O2,17.0,16.0,16.0,15.0
C.NC=C1C2=C1O2.O,16.0,15.0,15.0,14.0
C.ONC=C1C2=C1O2,17.0,16.0,16.0,15.0
C.O=NC=C1C2=C1O2,18.0,17.0,17.0,16.0
C.NC(O)=C1C2=C1O2,17.0,16.0,16.0,15.0
C.N1OC1=C1C2=C1O2,18.0,17.0,17.0,16.0
C.N=C=C1C2=C1O2.O,17.0,16.0,16.0,15.0
C.ON=C=C1C2=C1O2,18.0,17.0,17.0,16.0
C.C.NC1=C(O)C1.O,15.0,14.0,14.0,13.0
C.C.NC1=C(OO)C1,16.0,15.0,15.0,14.0
C.C.ONC1=C(O)C1,16.0,15.0,15.0,14.0
C.C.C1C2=C1OON2,17.0,16.0,16.0,15.0
C.C.O=NC1=C(O)C1,17.0,16.0,16.0,15.0
C.C.C1c2[nH]oc21.O,16.0,15.0,15.0,14.0
C.C.On1oc2c1C2,17.0,16.0,16.0,15.0
C.C.NC1=C(O)C1O,14.0,13.0,13.0,12.0
C.C.NC1=C2OOC12,15.0,14.0,14.0,13.0
C.C.OC1=C2NOC12,15.0,14.0,14.0,13.0
C.C.OC1c2[nH]oc21,15.0,14.0,14.0,13.0
C.C.O1C2c3on1c32,16.0,15.0,15.0,14.0
C.C.Nc1c(O)c1=O,15.0,14.0,14.0,13.0
C.C.O=c1c2[nH]oc12,16.0,15.0,15.0,14.0
C.C.NC1=C2OC12.O,14.0,13.0,13.0,12.0
C.C.ONC1=C2OC12,15.0,14.0,14.0,13.0
C.C.O=NC1=C2OC12,16.0,15.0,15.0,14.0
C.C.NC1=C2OC12O,13.0,12.0,12.0,11.0
C.C.N1OC23OC2=C13,14.0,13.0,13.0,12.0
C.C.O.OC1=C2NC12,16.0,15.0,15.0,14.0
C.C.OOC1=C2NC21,17.0,16.0,16.0,15.0
C.C.OC1=C2C1N2O,17.0,16.0,16.0,15.0
C.C.O1ON2C3=C1C32,18.0,17.0,17.0,16.0
C.C.O.o1c2c3n1C23,17.0,16.0,16.0,15.0
C.C.OC1=C2NC12O,15.0,14.0,14.0,13.0
C.C.N1C2=C3OOC123,16.0,15.0,15.0,14.0
C.C.OC1=C2N3OC123,16.0,15.0,15.0,14.0
C.C.OC12c3on1c32,16.0,15.0,15.0,14.0
C.C.N1C2=C3OC123.O,15.0,14.0,14.0,13.0
C.C.ON1C2=C3OC321,16.0,15.0,15.0,14.0
C.C.O.OC1=C2N=C12,17.0,16.0,16.0,15.0
C.C.OOC1=C2N=C21,18.0,17.0,17.0,16.0
C.CO.NC1=C(O)C1,16.0,15.0,15.0,14.0
C.COOC1=C(N)C1,17.0,16.0,16.0,15.0
C.CONC1=C(O)C1,17.0,16.0,16.0,15.0
C.C1c2[nH]oc21.CO,17.0,16.0,16.0,15.0
C.COn1oc2c1C2,18.0,17.0,17.0,16.0
C.COC1C(N)=C1O,15.0,14.0,14.0,13.0
C.COC1c2[nH]oc21,16.0,15.0,15.0,14.0
C.CO.NC1=C2OC12,15.0,14.0,14.0,13.0
C.CONC1=C2OC12,16.0,15.0,15.0,14.0
C.COC12OC1=C2N,14.0,13.0,13.0,12.0
C.CO.OC1=C2NC12,17.0,16.0,16.0,15.0
C.COOC1=C2NC21,18.0,17.0,17.0,16.0
C.CON1C2=C(O)C21,18.0,17.0,17.0,16.0
C.CO.o1c2c3n1C23,18.0,17.0,17.0,16.0
C.COC12NC1=C2O,16.0,15.0,15.0,14.0
C.COC12c3on1c32,17.0,16.0,16.0,15.0
C.CO.N1C2=C3OC123,16.0,15.0,15.0,14.0
C.CON1C2=C3OC321,17.0,16.0,16.0,15.0
C.CO.OC1=C2N=C12,18.0,17.0,17.0,16.0
C.COOC1=C2N=C21,19.0,18.0,18.0,17.0
C.C=O.NC1=C(O)C1,17.0,16.0,16.0,15.0
C.C1c2[nH]oc21.C=O,18.0,17.0,17.0,16.0
C.C=O.NC1=C2OC12,16.0,15.0,15.0,14.0
C.C=O.OC1=C2NC12,18.0,17.0,17.0,16.0
C.C=O.o1c2c3n1C23,19.0,18.0,18.0,17.0
C.C=O.N1C2=C3OC123,17.0,16.0,16.0,15.0
C.C=O.OC1=C2N=C12,19.0,18.0,18.0,17.0
C.COC1=C(N)C1.O,16.0,15.0,15.0,14.0
C.COC1=C(NO)C1,17.0,16.0,16.0,15.0
C.COC1=C(N=O)C1,18.0,17.0,17.0,16.0
C.COC1=C(N)C1O,15.0,14.0,14.0,13.0
C.COC1=C2NOC21,16.0,15.0,15.0,14.0
C.COc1c(N)c1=O,16.0,15.0,15.0,14.0
C.COC1=C2NC21.O,17.0,16.0,16.0,15.0
C.COC1=C2C1N2O,18.0,17.0,17.0,16.0
C.COC1=C2NC21O,16.0,15.0,15.0,14.0
C.COC1=C2N3OC123,17.0,16.0,16.0,15.0
C.COC1=C2N=C21.O,18.0,17.0,17.0,16.0
C.NC1=C(OCO)C1,17.0,16.0,16.0,15.0
C.C1ONC2=C(C2)O1,18.0,17.0,17.0,16.0
C.NC1=C2OCOC12,16.0,15.0,15.0,14.0
C.OCOC1=C2NC21,18.0,17.0,17.0,16.0
C.C1OC2=C3C2N3O1,19.0,18.0,18.0,17.0
C.C1OC2=C3NC32O1,17.0,16.0,16.0,15.0
C.OCOC1=C2N=C21,19.0,18.0,18.0,17.0
C.NC1=C(OC=O)C1,18.0,17.0,17.0,16.0
C.O=COC1=C2NC21,19.0,18.0,18.0,17.0
C.O=COC1=C2N=C21,20.0,19.0,19.0,18.0
C.CNC1=C(O)C1.O,16.0,15.0,15.0,14.0
C.CNC1=C(OO)C1,17.0,16.0,16.0,15.0
C.CN(O)C1=C(O)C1,17.0,16.0,16.0,15.0
C.CN1OOC2=C1C2,18.0,17.0,17.0,16.0
C.Cn1oc2c1C2.O,17.0,16.0,16.0,15.0
C.CNC1=C(O)C1O,15.0,14.0,14.0,13.0
C.CNC1=C2OOC12,16.0,15.0,15.0,14.0
C.CN1OC2C(O)=C21,16.0,15.0,15.0,14.0
C.Cn1oc2c1C2O,16.0,15.0,15.0,14.0
C.CNc1c(O)c1=O,16.0,15.0,15.0,14.0
C.Cn1oc2c(=O)c21,17.0,16.0,16.0,15.0
C.CNC1=C2OC12.O,15.0,14.0,14.0,13.0
C.CN(O)C1=C2OC21,16.0,15.0,15.0,14.0
C.CNC1=C2OC12O,14.0,13.0,13.0,12.0
C.CN1OC23OC2=C13,15.0,14.0,14.0,13.0
C.CN1C2=C(O)C21.O,17.0,16.0,16.0,15.0
C.CN1C2=C(OO)C21,18.0,17.0,17.0,16.0
C.CN1C2=C(O)C21O,16.0,15.0,15.0,14.0
C.CN1C2=C3OOC321,17.0,16.0,16.0,15.0
C.CN1C2=C3OC321.O,16.0,15.0,15.0,14.0
C.OCNC1=C(O)C1,17.0,16.0,16.0,15.0
C.C1NC2=C(C2)OO1,18.0,17.0,17.0,16.0
C.OC1=C(N2CO2)C1,18.0,17.0,17.0,16.0
C.OCn1oc2c1C2,18.0,17.0,17.0,16.0
C.OC1=C2NCOC12,16.0,15.0,15.0,14.0
C.C1OC2c3on1c32,17.0,16.0,16.0,15.0
C.OCNC1=C2OC12,16.0,15.0,15.0,14.0
C.C1ON1C1=C2OC21,17.0,16.0,16.0,15.0
C.C1NC2=C3OC23O1,15.0,14.0,14.0,13.0
C.OCN1C2=C(O)C21,18.0,17.0,17.0,16.0
C.C1OOC2=C3C2N13,19.0,18.0,18.0,17.0
C.OC1=C2N3COC123,17.0,16.0,16.0,15.0
C.OCN1C2=C3OC321,17.0,16.0,16.0,15.0
C.O=CNC1=C(O)C1,18.0,17.0,17.0,16.0
C.O=Cn1oc2c1C2,19.0,18.0,18.0,17.0
C.O=CNC1=C2OC12,17.0,16.0,16.0,15.0
C.O=CN1C2=C(O)C21,19.0,18.0,18.0,17.0
C.O=CN1C2=C3OC321,18.0,17.0,17.0,16.0
C.C1NC2=C(C2)O1.O,17.0,16.0,16.0,15.0
C.ON1COC2=C1C2,18.0,17.0,17.0,16.0
C.OC1C2=C1OCN2,16.0,15.0,15.0,14.0
C.C1OC2=C3C2ON13,17.0,16.0,16.0,15.0
C.O=c1c2c1OCN2,17.0,16.0,16.0,15.0
C.C1OC2=C3C2N13.O,18.0,17.0,17.0,16.0
C.OC12C3=C1N2CO3,17.0,16.0,16.0,15.0
C.OC1NC2=C(C2)O1,18.0,17.0,17.0,16.0
C.C1C2=C1N1OC1O2,19.0,18.0,18.0,17.0
C.N1C2=C3OC1OC23,17.0,16.0,16.0,15.0
C.OC1OC2=C3C2N31,19.0,18.0,18.0,17.0
C.O1C2=C3N4C1OC234,18.0,17.0,17.0,16.0
C.O=c1[nH]c2c(o1)C2,19.0,18.0,18.0,17.0
C.O=c1oc2c3n1C23,20.0,19.0,19.0,18.0
C.C=NC1=C(O)C1.O,17.0,16.0,16.0,15.0
C.C=NC1=C(OO)C1,18.0,17.0,17.0,16.0
C.C=NC1=C(O)C1O,16.0,15.0,15.0,14.0
C.C=NC1=C2OOC12,17.0,16.0,16.0,15.0
C.C=Nc1c(O)c1=O,17.0,16.0,16.0,15.0
C.C=NC1=C2OC12.O,16.0,15.0,15.0,14.0
C.C=NC1=C2OC12O,15.0,14.0,14.0,13.0
C.OC=NC1=C(O)C1,18.0,17.0,17.0,16.0
C.C1=NC2=C(C2)OO1,19.0,18.0,18.0,17.0
C.OC1=C2N=COC12,17.0,16.0,16.0,15.0
C.OC=NC1=C2OC12,17.0,16.0,16.0,15.0
C.C1=NC2=C3OC23O1,16.0,15.0,15.0,14.0
C.O=C=NC1=C(O)C1,19.0,18.0,18.0,17.0
C.O=C=NC1=C2OC12,18.0,17.0,17.0,16.0
C.O.c1nc2c(o1)C2,18.0,17.0,17.0,16.0
C.OC1c2ncoc21,17.0,16.0,16.0,15.0
C.O=c1c2ncoc12,18.0,17.0,17.0,16.0
C.Oc1nc2c(o1)C2,19.0,18.0,18.0,17.0
C.n1c2oc3c1C3O2,18.0,17.0,17.0,16.0
C.CC1C(N)=C1O.O,14.0,13.0,13.0,12.0
C.CC1C(N)=C1OO,15.0,14.0,14.0,13.0
C.CC1C(O)=C1NO,15.0,14.0,14.0,13.0
C.CC1C2=C1OON2,16.0,15.0,15.0,14.0
C.CC1C(O)=C1N=O,16.0,15.0,15.0,14.0
C.CC1c2[nH]oc21.O,15.0,14.0,14.0,13.0
C.CC1c2on(O)c21,16.0,15.0,15.0,14.0
C.CC1(O)C(N)=C1O,13.0,12.0,12.0,11.0
C.CC12OOC1=C2N,14.0,13.0,13.0,12.0
C.CC12ONC1=C2O,14.0,13.0,13.0,12.0
C.CC1(O)c2[nH]oc21,14.0,13.0,13.0,12.0
C.CC12On3oc1c32,15.0,14.0,14.0,13.0
C.CC12OC1=C2N.O,13.0,12.0,12.0,11.0
C.CC12OC1=C2NO,14.0,13.0,13.0,12.0
C.CC12OC1=C2N=O,15.0,14.0,14.0,13.0
C.CC12NC1=C2O.O,15.0,14.0,14.0,13.0
C.CC12NC1=C2OO,16.0,15.0,15.0,14.0
C.CC12C(O)=C1N2O,16.0,15.0,15.0,14.0
C.CC12C3=C1N2OO3,17.0,16.0,16.0,15.0
C.CC12c3on1c32.O,16.0,15.0,15.0,14.0
C.NC1=C(O)C1CO,15.0,14.0,14.0,13.0
C.NC1=C2OOCC12,16.0,15.0,15.0,14.0
C.OC1=C2NOCC12,16.0,15.0,15.0,14.0
C.OCC1c2[nH]oc21,16.0,15.0,15.0,14.0
C.C1On2oc3c2C13,17.0,16.0,16.0,15.0
C.NC1=C(O)C12CO2,14.0,13.0,13.0,12.0
C.C1OC12c1[nH]oc12,15.0,14.0,14.0,13.0
C.NC1=C2OC12CO,14.0,13.0,13.0,12.0
C.C1ONC2=C3OC123,15.0,14.0,14.0,13.0
C.OCC12NC1=C2O,16.0,15.0,15.0,14.0
C.C1OOC2=C3NC132,17.0,16.0,16.0,15.0
C.OC1=C2N3OCC123,17.0,16.0,16.0,15.0
C.OCC12c3on1c32,17.0,16.0,16.0,15.0
C.NC1=C(O)C1C=O,16.0,15.0,15.0,14.0
C.O=CC1c2[nH]oc21,17.0,16.0,16.0,15.0
C.NC1=C2OC12C=O,15.0,14.0,14.0,13.0
C.O=CC12NC1=C2O,17.0,16.0,16.0,15.0
C.O=CC12c3on1c32,18.0,17.0,17.0,16.0
C.NC1=C2OCC12.O,15.0,14.0,14.0,13.0
C.ONC1=C2OCC12,16.0,15.0,15.0,14.0
C.O=NC1=C2OCC12,17.0,16.0,16.0,15.0
C.NC1=C2OCC12O,14.0,13.0,13.0,12.0
C.C1OC2=C3NOC132,15.0,14.0,14.0,13.0
C.C1OC2=C3NC132.O,16.0,15.0,15.0,14.0
C.ON1C2=C3OCC321,17.0,16.0,16.0,15.0
C.NC1=C2OC(O)C12,16.0,15.0,15.0,14.0
C.N1OC2OC3=C1C32,17.0,16.0,16.0,15.0
C.NC1=C2OC3OC123,15.0,14.0,14.0,13.0
C.OC1OC2=C3NC321,17.0,16.0,16.0,15.0
C.O1C2=C3N4OC1C234,18.0,17.0,17.0,16.0
C.NC1=C2OC(=O)C12,17.0,16.0,16.0,15.0
C.O=C1OC2=C3NC132,18.0,17.0,17.0,16.0
C.O.OC1=C2NCC12,15.0,14.0,14.0,13.0
C.OOC1=C2NCC21,16.0,15.0,15.0,14.0
C.OC1=C2C1CN2O,16.0,15.0,15.0,14.0
C.C1C2C3=C2N1OO3,17.0,16.0,16.0,15.0
C.C1C2c3on1c32.O,16.0,15.0,15.0,14.0
C.OC1=C2NCC12O,14.0,13.0,13.0,12.0
C.C1NC2=C3OOC123,15.0,14.0,14.0,13.0
C.OC1=C2N3CC12O3,15.0,14.0,14.0,13.0
C.OC12Cn3oc1c32,15.0,14.0,14.0,13.0
C.C1NC2=C3OC123.O,14.0,13.0,13.0,12.0
C.ON1CC23OC2=C13,15.0,14.0,14.0,13.0
C.O.OC1=C2N3CC123,16.0,15.0,15.0,14.0
C.OOC1=C2N3CC123,17.0,16.0,16.0,15.0
C.OC1=C2NC(O)C12,16.0,15.0,15.0,14.0
C.N1C2=C3OOC1C23,17.0,16.0,16.0,15.0
C.OC1=C2C1C1ON21,17.0,16.0,16.0,15.0
C.OC1C2c3on1c32,17.0,16.0,16.0,15.0
C.OC1=C2NC3OC123,15.0,14.0,14.0,13.0
C.O1C2n3oc4c3C142,16.0,15.0,15.0,14.0
C.OC1NC2=C3OC231,15.0,14.0,14.0,13.0
C.O1C2N1C1=C3OC312,16.0,15.0,15.0,14.0
C.OC1=C2N3C(O)C123,17.0,16.0,16.0,15.0
C.O1OC2N3C4=C1C423,18.0,17.0,17.0,16.0
C.O=C1NC2=C(O)C12,17.0,16.0,16.0,15.0
C.O=C1C2c3on1c32,18.0,17.0,17.0,16.0
C.O=C1NC2=C3OC123,16.0,15.0,15.0,14.0
C.O=C1N2C3=C(O)C132,18.0,17.0,17.0,16.0
C.N1C2=C3OC1C23.O,16.0,15.0,15.0,14.0
C.ON1C2=C3OC1C32,17.0,16.0,16.0,15.0
C.OC12C3=C1OC2N3,15.0,14.0,14.0,13.0
C.O1C2=C3N4OC23C14,16.0,15.0,15.0,14.0
C.O.O1C2=C3N4C1C234,17.0,16.0,16.0,15.0
C.OC12NC3=C(O1)C32,17.0,16.0,16.0,15.0
C.O1C2=C3C2C12ON32,18.0,17.0,17.0,16.0
C.N1C2=C3OC14OC234,16.0,15.0,15.0,14.0
C.OC12OC3=C4N1C342,18.0,17.0,17.0,16.0
C.O.OC1=C2N=CC12,16.0,15.0,15.0,14.0
C.OOC1=C2N=CC21,17.0,16.0,16.0,15.0
C.OC1=C2N=CC12O,15.0,14.0,14.0,13.0
C.C1=NC2=C3OOC123,16.0,15.0,15.0,14.0
C.C1=NC2=C3OC123.O,15.0,14.0,14.0,13.0
C.OC1=NC2=C(O)C12,17.0,16.0,16.0,15.0
C.N1=C2OOC3=C1C23,18.0,17.0,17.0,16.0
C.OC1=C2N=C3OC312,16.0,15.0,15.0,14.0
C.OC1=NC2=C3OC123,16.0,15.0,15.0,14.0
C.N1=C2OC3=C1C23.O,17.0,16.0,16.0,15.0
C.OC12C3=NC1=C2O3,16.0,15.0,15.0,14.0
C.C=C1C(N)=C1O.O,15.0,14.0,14.0,13.0
C.C=C1C(N)=C1OO,16.0,15.0,15.0,14.0
C.C=C1C(O)=C1NO,16.0,15.0,15.0,14.0
C.C=C1C2=C1OON2,17.0,16.0,16.0,15.0
C.C=C1C(O)=C1N=O,17.0,16.0,16.0,15.0
C.C=C1c2[nH]oc21.O,16.0,15.0,15.0,14.0
C.C=C1c2on(O)c21,17.0,16.0,16.0,15.0
C.NC1=C(O)C1=CO,16.0,15.0,15.0,14.0
C.NC1=C2OOC=C12,17.0,16.0,16.0,15.0
C.OC1=C2NOC=C12,17.0,16.0,16.0,15.0
C.OC=C1c2[nH]oc21,17.0,16.0,16.0,15.0
C.c1on2oc3c2c1-3,18.0,17.0,17.0,16.0
C.NC1=C(O)C1=C=O,17.0,16.0,16.0,15.0
C.O=C=C1c2[nH]oc21,18.0,17.0,17.0,16.0
C.Nc1c2coc1-2.O,16.0,15.0,15.0,14.0
C.ONc1c2coc1-2,17.0,16.0,16.0,15.0
C.O=Nc1c2coc1-2,18.0,17.0,17.0,16.0
C.Nc1c2oc(O)c1-2,17.0,16.0,16.0,15.0
C.[nH]1oc2oc3c1c23,18.0,17.0,17.0,16.0
C.O.Oc1c2c[nH]c1-2,16.0,15.0,15.0,14.0
C.OOc1c2c[nH]c1-2,17.0,16.0,16.0,15.0
C.Oc1c2cn(O)c1-2,17.0,16.0,16.0,15.0
C.c1c2c3oon1c23,18.0,17.0,17.0,16.0
C.O.c1c2c3on1c3-2,17.0,16.0,16.0,15.0
C.Oc1[nH]c2c(O)c1-2,17.0,16.0,16.0,15.0
C.[nH]1c2ooc3c1c23,18.0,17.0,17.0,16.0
C.Oc1c2c3n(c1-2)O3,18.0,17.0,17.0,16.0
C.Oc1c2c3on1c3-2,18.0,17.0,17.0,16.0
C.O.[nH]1c2oc3c1c23,17.0,16.0,16.0,15.0
C.On1c2oc3c2c31,18.0,17.0,17.0,16.0
C.O.OC1=C2N=C=C12,17.0,16.0,16.0,15.0
C.OOC1=C2N=C=C21,18.0,17.0,17.0,16.0
C.C.N.O.OC1=C=C1,15.0,14.0,14.0,13.0
C.C.N.OOC1=C=C1,16.0,15.0,15.0,14.0
C.C.NO.OC1=C=C1,16.0,15.0,15.0,14.0
C.C.NOOC1=C=C1,17.0,16.0,16.0,15.0
C.C.N=O.OC1=C=C1,17.0,16.0,16.0,15.0
C.C.NOC1=C=C1.O,16.0,15.0,15.0,14.0
C.C.ONOC1=C=C1,17.0,16.0,16.0,15.0
C.C.O=NOC1=C=C1,18.0,17.0,17.0,16.0
C.C.N.OC1=C=C1O,14.0,13.0,13.0,12.0
C.C.C1=c2ooc2=1.N,15.0,14.0,14.0,13.0
C.C.NOC1=C=C1O,15.0,14.0,14.0,13.0
C.C.NOC1=C=C1O,15.0,14.0,14.0,13.0
C.C.C1=C2ONOC=12,16.0,15.0,15.0,14.0
C.C.C1=C2OC=12.N.O,14.0,13.0,13.0,12.0
C.C.C1=C2OC=12.NO,15.0,14.0,14.0,13.0
C.C.C1=C2OC=12.N=O,16.0,15.0,15.0,14.0
C.C.NC1=C=C1O.O,16.0,15.0,15.0,14.0
C.C.NC1=C=C1OO,17.0,16.0,16.0,15.0
C.C.ONC1=C=C1O,17.0,16.0,16.0,15.0
C.C.C1=C2NOOC=12,18.0,17.0,17.0,16.0
C.C.O=NC1=C=C1O,18.0,17.0,17.0,16.0
C.C.C1=c2[nH]oc2=1.O,17.0,16.0,16.0,15.0
C.C.On1oc2c1=C=2,18.0,17.0,17.0,16.0
C.CO.N.OC1=C=C1,16.0,15.0,15.0,14.0
C.COOC1=C=C1.N,17.0,16.0,16.0,15.0
C.CON.OC1=C=C1,17.0,16.0,16.0,15.0
C.CO.NOC1=C=C1,17.0,16.0,16.0,15.0
C.CONOC1=C=C1,18.0,17.0,17.0,16.0
C.COC1=C=C1O.N,15.0,14.0,14.0,13.0
C.COC1=C=C1ON,16.0,15.0,15.0,14.0
C.C1=C2OC=12.CO.N,15.0,14.0,14.0,13.0
C.C1=C2OC=12.CON,16.0,15.0,15.0,14.0
C.CO.NC1=C=C1O,17.0,16.0,16.0,15.0
C.COOC1=C=C1N,18.0,17.0,17.0,16.0
C.CONC1=C=C1O,18.0,17.0,17.0,16.0
C.C1=c2[nH]oc2=1.CO,18.0,17.0,17.0,16.0
C.COn1oc2c1=C=2,19.0,18.0,18.0,17.0
C.C=O.N.OC1=C=C1,17.0,16.0,16.0,15.0
C.C=O.NOC1=C=C1,18.0,17.0,17.0,16.0
C.C1=C2OC=12.C=O.N,16.0,15.0,15.0,14.0
C.C=O.NC1=C=C1O,18.0,17.0,17.0,16.0
C.C1=c2[nH]oc2=1.C=O,19.0,18.0,18.0,17.0
C.COC1=C=C1.N.O,16.0,15.0,15.0,14.0
C.COC1=C=C1.NO,17.0,16.0,16.0,15.0
C.COC1=C=C1.N=O,18.0,17.0,17.0,16.0
C.COC1=C=C1O.N,15.0,14.0,14.0,13.0
C.COC1=C=C1ON,16.0,15.0,15.0,14.0
C.COC1=C=C1N.O,17.0,16.0,16.0,15.0
C.COC1=C=C1NO,18.0,17.0,17.0,16.0
C.COC1=C=C1N=O,19.0,18.0,18.0,17.0
C.N.OCOC1=C=C1,17.0,16.0,16.0,15.0
C.NOCOC1=C=C1,18.0,17.0,17.0,16.0
C.C1=C2OCOC=12.N,16.0,15.0,15.0,14.0
C.NC1=C=C1OCO,18.0,17.0,17.0,16.0
C.C1=C2NOCOC=12,19.0,18.0,18.0,17.0
C.N.O=COC1=C=C1,18.0,17.0,17.0,16.0
C.NC1=C=C1OC=O,19.0,18.0,18.0,17.0
C.CN.O.OC1=C=C1,16.0,15.0,15.0,14.0
C.CN.OOC1=C=C1,17.0,16.0,16.0,15.0
C.CNO.OC1=C=C1,17.0,16.0,16.0,15.0
C.CNOOC1=C=C1,18.0,17.0,17.0,16.0
C.CN=O.OC1=C=C1,18.0,17.0,17.0,16.0
C.CNOC1=C=C1.O,17.0,16.0,16.0,15.0
C.CN(O)OC1=C=C1,18.0,17.0,17.0,16.0
C.CN.OC1=C=C1O,15.0,14.0,14.0,13.0
C.C1=c2ooc2=1.CN,16.0,15.0,15.0,14.0
C.CNOC1=C=C1O,16.0,15.0,15.0,14.0
C.CNOC1=C=C1O,16.0,15.0,15.0,14.0
C.CN1OC2=C=C2O1,17.0,16.0,16.0,15.0
C.C1=C2OC=12.CN.O,15.0,14.0,14.0,13.0
C.C1=C2OC=12.CNO,16.0,15.0,15.0,14.0
C.C1=C2OC=12.CN=O,17.0,16.0,16.0,15.0
C.CNC1=C=C1O.O,17.0,16.0,16.0,15.0
C.CNC1=C=C1OO,18.0,17.0,17.0,16.0
C.CN(O)C1=C=C1O,18.0,17.0,17.0,16.0
C.CN1OOC2=C=C21,19.0,18.0,18.0,17.0
C.Cn1oc2c1=C=2.O,18.0,17.0,17.0,16.0
C.NCO.OC1=C=C1,17.0,16.0,16.0,15.0
C.NCOOC1=C=C1,18.0,17.0,17.0,16.0
C.C1NO1.OC1=C=C1,18.0,17.0,17.0,16.0
C.OCNOC1=C=C1,18.0,17.0,17.0,16.0
C.C1=CC=1ON1CO1,19.0,18.0,18.0,17.0
C.NCOC1=C=C1O,16.0,15.0,15.0,14.0
C.C1=C2OCNOC=12,17.0,16.0,16.0,15.0
C.C1=C2OC=12.NCO,16.0,15.0,15.0,14.0
C.C1=C2OC=12.C1NO1,17.0,16.0,16.0,15.0
C.OCNC1=C=C1O,18.0,17.0,17.0,16.0
C.C1=C2NCOOC=12,19.0,18.0,18.0,17.0
C.OC1=C=C1N1CO1,19.0,18.0,18.0,17.0
C.OCn1oc2c1=C=2,19.0,18.0,18.0,17.0
C.NC=O.OC1=C=C1,18.0,17.0,17.0,16.0
C.O=CNOC1=C=C1,19.0,18.0,18.0,17.0
C.C1=C2OC=12.NC=O,17.0,16.0,16.0,15.0
C.O=CNC1=C=C1O,19.0,18.0,18.0,17.0
C.O=Cn1oc2c1=C=2,20.0,19.0,19.0,18.0
C.NCOC1=C=C1.O,17.0,16.0,16.0,15.0
C.ONCOC1=C=C1,18.0,17.0,17.0,16.0
C.O=NCOC1=C=C1,19.0,18.0,18.0,17.0
C.NCOC1=C=C1O,16.0,15.0,15.0,14.0
C.C1=C2OCNOC=12,17.0,16.0,16.0,15.0
C.C1=C2NCOC=12.O,18.0,17.0,17.0,16.0
C.ON1COC2=C=C21,19.0,18.0,18.0,17.0
C.NC(O)OC1=C=C1,18.0,17.0,17.0,16.0
C.C1=CC=1OC1NO1,19.0,18.0,18.0,17.0
C.NC1OC2=C=C2O1,17.0,16.0,16.0,15.0
C.OC1NC2=C=C2O1,19.0,18.0,18.0,17.0
