smiles,ac2_am2,ac2_am3,ac3_am2,ac3_am3
CN1CC(O)C#CO1,13.0,12.0,12.0,11.0
CN1CC(C#CO)O1,13.0,12.0,12.0,11.0
CNCC1C#CO1.O,12.0,11.0,11.0,10.0
CN(O)CC1C#CO1,13.0,12.0,12.0,11.0
CN1C#CC(O)C1.O,14.0,13.0,13.0,12.0
CN1C#CC(OO)C1,15.0,14.0,14.0,13.0
C.CC(O)CNCO,13.0,12.0,12.0,11.0
C.CC1CNCOO1,14.0,13.0,13.0,12.0
C.CC(O)CN1CO1,14.0,13.0,13.0,12.0
C.CC1CN(CO)O1,14.0,13.0,13.0,12.0
COCNCC(C)O,12.0,11.0,11.0,10.0
COCN1CC(C)O1,13.0,12.0,12.0,11.0
COC(C)CNCO,12.0,11.0,11.0,10.0
COC(C)CN1CO1,13.0,12.0,12.0,11.0
CC1CNCOCO1,11.0,10.0,10.0,9.0
CC(O)CN(C)CO,14.0,13.0,13.0,12.0
CC1CN(C)COO1,15.0,14.0,14.0,13.0
CC(O)CN1COC1,13.0,12.0,12.0,11.0
CC1CN(CO)CO1,13.0,12.0,12.0,11.0
CC1CN2COC2O1,12.0,11.0,11.0,10.0
C.OC1CNCOC1,14.0,13.0,13.0,12.0
C.C1OCN2CC1O2,15.0,14.0,14.0,13.0
COC1CNCOC1,13.0,12.0,12.0,11.0
CN1COCC(O)C1,15.0,14.0,14.0,13.0
C1OCN2COC1C2,14.0,13.0,13.0,12.0
C.OCNCC1CO1,14.0,13.0,13.0,12.0
C.C1OC1CN1CO1,15.0,14.0,14.0,13.0
COCNCC1CO1,13.0,12.0,12.0,11.0
CN(CO)CC1CO1,15.0,14.0,14.0,13.0
C1OC1CN1COC1,14.0,13.0,13.0,12.0
C.C1NCC2OC2O1,15.0,14.0,14.0,13.0
CN1COC2OC2C1,16.0,15.0,15.0,14.0
C.OCN1CC(O)C1,14.0,13.0,13.0,12.0
C.C1OOC2CN1C2,15.0,14.0,14.0,13.0
COCN1CC(O)C1,13.0,12.0,12.0,11.0
COC1CN(CO)C1,13.0,12.0,12.0,11.0
C1OCN2CC(C2)O1,12.0,11.0,11.0,10.0
C.OC1CN2COC12,15.0,14.0,14.0,13.0
COC1CN2COC12,14.0,13.0,13.0,12.0
C.OCN1CC2OC21,15.0,14.0,14.0,13.0
COCN1CC2OC21,14.0,13.0,13.0,12.0
C.C1OC23OC2CN13,16.0,15.0,15.0,14.0
CCC(O)CNCO,12.0,11.0,11.0,10.0
CCC1CNCOO1,13.0,12.0,12.0,11.0
CCC(O)CN1CO1,13.0,12.0,12.0,11.0
CCC1CN(CO)O1,13.0,12.0,12.0,11.0
OC1CCOCNC1,11.0,10.0,10.0,9.0
C1CC2CN(CO1)O2,12.0,11.0,11.0,10.0
OCNCC1CCO1,11.0,10.0,10.0,9.0
C1CC(CN2CO2)O1,12.0,11.0,11.0,10.0
C1NCC2CC(O1)O2,10.0,9.0,9.0,8.0
OCN1CCC(O)C1,13.0,12.0,12.0,11.0
C1CN2COOC1C2,14.0,13.0,13.0,12.0
OC1CC2OCN2C1,12.0,11.0,11.0,10.0
OCN1CC2CC1O2,12.0,11.0,11.0,10.0
C1OC23CC(CN12)O3,11.0,10.0,10.0,9.0
CC1OCNCC1O,13.0,12.0,12.0,11.0
CC1OCN2CC1O2,14.0,13.0,13.0,12.0
C1NCC2OCC2O1,12.0,11.0,11.0,10.0
OC1CN2COC1C2,14.0,13.0,13.0,12.0
C1OC2C3CN1C2O3,13.0,12.0,12.0,11.0
CC1OC1CNCO,13.0,12.0,12.0,11.0
CC1OC1CN1CO1,14.0,13.0,13.0,12.0
C1NCC2OC2CO1,12.0,11.0,11.0,10.0
OCN1CC2OC2C1,14.0,13.0,13.0,12.0
C1OC2C3OC3CN12,13.0,12.0,12.0,11.0
CC12OCNCC1O2,14.0,13.0,13.0,12.0
C1OC23CN1CC2O3,15.0,14.0,14.0,13.0
CC1C(O)CN1CO,13.0,12.0,12.0,11.0
CC1C2CN1COO2,14.0,13.0,13.0,12.0
OC1CN2COCC12,12.0,11.0,11.0,10.0
OCN1CC2OCC21,12.0,11.0,11.0,10.0
C1OC2OC3CN1C32,11.0,10.0,10.0,9.0
CC12OCN1CC2O,14.0,13.0,13.0,12.0
C1OC23COC2CN13,13.0,12.0,12.0,11.0
CC12OC1CN2CO,14.0,13.0,13.0,12.0
C1OCC23OC2CN13,13.0,12.0,12.0,11.0
C=CC(O)CNCO,13.0,12.0,12.0,11.0
C=CC1CNCOO1,14.0,13.0,13.0,12.0
C=CC(O)CN1CO1,14.0,13.0,13.0,12.0
C=CC1CN(CO)O1,14.0,13.0,13.0,12.0
OC1C=COCNC1,12.0,11.0,11.0,10.0
C1=CC2CN(CO1)O2,13.0,12.0,12.0,11.0
OCNCC1C=CO1,12.0,11.0,11.0,10.0
C1=CC(CN2CO2)O1,13.0,12.0,12.0,11.0
C1=C2OCNCC1O2,11.0,10.0,10.0,9.0
OCN1C=CC(O)C1,14.0,13.0,13.0,12.0
C1=CN2COOC1C2,15.0,14.0,14.0,13.0
OC1C=C2OCN2C1,13.0,12.0,12.0,11.0
OCN1CC2C=C1O2,13.0,12.0,12.0,11.0
C=C1OCNCC1O,14.0,13.0,13.0,12.0
C=C1OCN2CC1O2,15.0,14.0,14.0,13.0
C1=C2OCNCC2O1,13.0,12.0,12.0,11.0
OC1CN2C=C1OC2,15.0,14.0,14.0,13.0
C1OC2=C3OC2CN13,14.0,13.0,13.0,12.0
C=C1OC1CNCO,14.0,13.0,13.0,12.0
C=C1OC1CN1CO1,15.0,14.0,14.0,13.0
C1=C2OC2CNCO1,13.0,12.0,12.0,11.0
OCN1C=C2OC2C1,15.0,14.0,14.0,13.0
C1OC2=C3OC3CN12,14.0,13.0,13.0,12.0
C=C1C(O)CN1CO,14.0,13.0,13.0,12.0
C=C1C2CN1COO2,15.0,14.0,14.0,13.0
OC1CN2COC=C12,13.0,12.0,12.0,11.0
OCN1CC2OC=C21,13.0,12.0,12.0,11.0
C1OC2=C3C(CN13)O2,12.0,11.0,11.0,10.0
C#CC(O)CNCO,14.0,13.0,13.0,12.0
C#CC1CNCOO1,15.0,14.0,14.0,13.0
C#CC(O)CN1CO1,15.0,14.0,14.0,13.0
C#CC1CN(CO)O1,15.0,14.0,14.0,13.0
OC1C#COCNC1,13.0,12.0,12.0,11.0
C1#CC2CN(CO1)O2,14.0,13.0,13.0,12.0
OCNCC1C#CO1,13.0,12.0,12.0,11.0
C1#CC(CN2CO2)O1,14.0,13.0,13.0,12.0
OCN1C#CC(O)C1,15.0,14.0,14.0,13.0
C1#CN2COOC1C2,16.0,15.0,15.0,14.0
C.CC(O)CNC=O,14.0,13.0,13.0,12.0
C.CC1CN(C=O)O1,15.0,14.0,14.0,13.0
COC(C)CNC=O,13.0,12.0,12.0,11.0
CC(O)CN(C)C=O,15.0,14.0,14.0,13.0
CC1CN(C=O)CO1,14.0,13.0,13.0,12.0
C.O=CNCC1CO1,15.0,14.0,14.0,13.0
CN(C=O)CC1CO1,16.0,15.0,15.0,14.0
C.O=CN1CC(O)C1,15.0,14.0,14.0,13.0
COC1CN(C=O)C1,14.0,13.0,13.0,12.0
C.O=CN1CC2OC21,16.0,15.0,15.0,14.0
CCC(O)CNC=O,13.0,12.0,12.0,11.0
CCC1CN(C=O)O1,14.0,13.0,13.0,12.0
O=CNCC1CCO1,12.0,11.0,11.0,10.0
O=CN1CCC(O)C1,14.0,13.0,13.0,12.0
O=CN1CC2CC1O2,13.0,12.0,12.0,11.0
CC1OC1CNC=O,14.0,13.0,13.0,12.0
O=CN1CC2OC2C1,15.0,14.0,14.0,13.0
CC1C(O)CN1C=O,14.0,13.0,13.0,12.0
O=CN1CC2OCC21,13.0,12.0,12.0,11.0
CC12OC1CN2C=O,15.0,14.0,14.0,13.0
C=CC(O)CNC=O,14.0,13.0,13.0,12.0
C=CC1CN(C=O)O1,15.0,14.0,14.0,13.0
O=CNCC1C=CO1,13.0,12.0,12.0,11.0
O=CN1C=CC(O)C1,15.0,14.0,14.0,13.0
O=CN1CC2C=C1O2,14.0,13.0,13.0,12.0
C=C1OC1CNC=O,15.0,14.0,14.0,13.0
O=CN1C=C2OC2C1,16.0,15.0,15.0,14.0
C=C1C(O)CN1C=O,15.0,14.0,14.0,13.0
O=CN1CC2OC=C21,14.0,13.0,13.0,12.0
C#CC(O)CNC=O,15.0,14.0,14.0,13.0
C#CC1CN(C=O)O1,16.0,15.0,15.0,14.0
O=CNCC1C#CO1,14.0,13.0,13.0,12.0
O=CN1C#CC(O)C1,16.0,15.0,15.0,14.0
C.CC1CNCO1.O,13.0,12.0,12.0,11.0
C.CC1CN(O)CO1,14.0,13.0,13.0,12.0
CC1CNCO1.CO,12.0,11.0,11.0,10.0
CON1COC(C)C1,13.0,12.0,12.0,11.0
C=O.CC1CNCO1,13.0,12.0,12.0,11.0
CC1CN(C)CO1.O,14.0,13.0,13.0,12.0
CC1CN(CO)CO1,13.0,12.0,12.0,11.0
CC1CN(C=O)CO1,14.0,13.0,13.0,12.0
C.OCC1CNCO1,14.0,13.0,13.0,12.0
C.C1ON2COC1C2,15.0,14.0,14.0,13.0
COCC1CNCO1,13.0,12.0,12.0,11.0
CN1COC(CO)C1,15.0,14.0,14.0,13.0
C1OCN2COC1C2,14.0,13.0,13.0,12.0
C.O=CC1CNCO1,15.0,14.0,14.0,13.0
CN1COC(C=O)C1,16.0,15.0,15.0,14.0
C.C1OC2CN1C2.O,14.0,13.0,13.0,12.0
C1OC2CN1C2.CO,13.0,12.0,12.0,11.0
C1OC2CN1C2.C=O,14.0,13.0,13.0,12.0
C.OC1C2CN1CO2,15.0,14.0,14.0,13.0
COC1C2CN1CO2,14.0,13.0,13.0,12.0
C.O=C1C2CN1CO2,16.0,15.0,15.0,14.0
CCC1CNCO1.O,12.0,11.0,11.0,10.0
CCC1CN(O)CO1,13.0,12.0,12.0,11.0
OCCC1CNCO1,11.0,10.0,10.0,9.0
C1CC2CN(CO2)O1,12.0,11.0,11.0,10.0
O=CCC1CNCO1,12.0,11.0,11.0,10.0
C1CN2COC1C2.O,13.0,12.0,12.0,11.0
OC1CC2CN1CO2,12.0,11.0,11.0,10.0
O=C1CC2CN1CO2,13.0,12.0,12.0,11.0
CC(O)C1CNCO1,13.0,12.0,12.0,11.0
CC1ON2COC1C2,14.0,13.0,13.0,12.0
C1NCC(C2CO2)O1,12.0,11.0,11.0,10.0
OC1CN2COC1C2,14.0,13.0,13.0,12.0
C1OC2CN1C1OC21,13.0,12.0,12.0,11.0
CC(=O)C1CNCO1,14.0,13.0,13.0,12.0
O=C1CN2COC1C2,15.0,14.0,14.0,13.0
CC1C2CN1CO2.O,13.0,12.0,12.0,11.0
OCC1C2CN1CO2,12.0,11.0,11.0,10.0
O=CC1C2CN1CO2,13.0,12.0,12.0,11.0
CC1(O)C2CN1CO2,14.0,13.0,13.0,12.0
C1OC2CN1C21CO1,13.0,12.0,12.0,11.0
C=CC1CNCO1.O,13.0,12.0,12.0,11.0
C=CC1CN(O)CO1,14.0,13.0,13.0,12.0
OC=CC1CNCO1,12.0,11.0,11.0,10.0
C1=CC2CN(CO2)O1,13.0,12.0,12.0,11.0
O=C=CC1CNCO1,13.0,12.0,12.0,11.0
C1=CN2COC1C2.O,14.0,13.0,13.0,12.0
OC1=CC2CN1CO2,13.0,12.0,12.0,11.0
C=C(O)C1CNCO1,14.0,13.0,13.0,12.0
C=C1ON2COC1C2,15.0,14.0,14.0,13.0
C1=C(C2CNCO2)O1,13.0,12.0,12.0,11.0
OC1=CN2COC1C2,15.0,14.0,14.0,13.0
C1OC2CN1C1=C2O1,14.0,13.0,13.0,12.0
C=C1C2CN1CO2.O,14.0,13.0,13.0,12.0
OC=C1C2CN1CO2,13.0,12.0,12.0,11.0
O=C=C1C2CN1CO2,14.0,13.0,13.0,12.0
C#CC1CNCO1.O,14.0,13.0,13.0,12.0
C#CC1CN(O)CO1,15.0,14.0,14.0,13.0
OC#CC1CNCO1,13.0,12.0,12.0,11.0
C1#CC2CN(CO2)O1,14.0,13.0,13.0,12.0
C1#CN2COC1C2.O,15.0,14.0,14.0,13.0
C.CC1CNC(O)O1,14.0,13.0,13.0,12.0
C.CC1CN2OC2O1,15.0,14.0,14.0,13.0
COC1NCC(C)O1,13.0,12.0,12.0,11.0
CC1CN(C)C(O)O1,15.0,14.0,14.0,13.0
CC1CN2COC2O1,14.0,13.0,13.0,12.0
C.C1NC2OCC1O2,15.0,14.0,14.0,13.0
CN1CC2COC1O2,16.0,15.0,15.0,14.0
C.OC1OC2CN1C2,15.0,14.0,14.0,13.0
COC1OC2CN1C2,14.0,13.0,13.0,12.0
C.C1C2OC3OC2N13,16.0,15.0,15.0,14.0
CCC1CNC(O)O1,13.0,12.0,12.0,11.0
CCC1CN2OC2O1,14.0,13.0,13.0,12.0
C1CC2CNC(O1)O2,12.0,11.0,11.0,10.0
OC1OC2CCN1C2,14.0,13.0,13.0,12.0
C1C2CN3C1OC3O2,13.0,12.0,12.0,11.0
CC1OC2NCC1O2,14.0,13.0,13.0,12.0
C1C2OC3OC2CN13,15.0,14.0,14.0,13.0
CC1C2CN1C(O)O2,14.0,13.0,13.0,12.0
C1OC2OC3CN2C13,13.0,12.0,12.0,11.0
CC12OC3OC1CN32,15.0,14.0,14.0,13.0
C=CC1CNC(O)O1,14.0,13.0,13.0,12.0
C=CC1CN2OC2O1,15.0,14.0,14.0,13.0
C1=CC2CNC(O1)O2,13.0,12.0,12.0,11.0
OC1OC2C=CN1C2,15.0,14.0,14.0,13.0
C1=C2OC3OC1CN23,14.0,13.0,13.0,12.0
C=C1OC2NCC1O2,15.0,14.0,14.0,13.0
C1=C2OC3OC2CN13,16.0,15.0,15.0,14.0
C=C1C2CN1C(O)O2,15.0,14.0,14.0,13.0
C1=C2C3CN2C(O1)O3,14.0,13.0,13.0,12.0
C#CC1CNC(O)O1,15.0,14.0,14.0,13.0
C#CC1CN2OC2O1,16.0,15.0,15.0,14.0
C1#CC2CNC(O1)O2,14.0,13.0,13.0,12.0
OC1OC2C#CN1C2,16.0,15.0,15.0,14.0
C.CC1CNC(=O)O1,15.0,14.0,14.0,13.0
CC1CN(C)C(=O)O1,16.0,15.0,15.0,14.0
C.O=C1OC2CN1C2,16.0,15.0,15.0,14.0
CCC1CNC(=O)O1,14.0,13.0,13.0,12.0
O=C1OC2CCN1C2,15.0,14.0,14.0,13.0
CC1C2CN1C(=O)O2,15.0,14.0,14.0,13.0
C=CC1CNC(=O)O1,15.0,14.0,14.0,13.0
O=C1OC2C=CN1C2,16.0,15.0,15.0,14.0
C=C1C2CN1C(=O)O2,16.0,15.0,15.0,14.0
C#CC1CNC(=O)O1,16.0,15.0,15.0,14.0
O=C1OC2C#CN1C2,17.0,16.0,16.0,15.0
C.C=NCC(C)O.O,13.0,12.0,12.0,11.0
C.C=NCC(C)OO,14.0,13.0,13.0,12.0
C=NCC(C)O.CO,12.0,11.0,11.0,10.0
C=NCC(C)OOC,13.0,12.0,12.0,11.0
C=NCC(C)O.C=O,13.0,12.0,12.0,11.0
C=NCC(C)OC.O,12.0,11.0,11.0,10.0
C=NCC(C)OCO,11.0,10.0,10.0,9.0
C=NCC(C)OC=O,12.0,11.0,11.0,10.0
C.C=NCC(O)CO,14.0,13.0,13.0,12.0
C.C=NCC1COO1,15.0,14.0,14.0,13.0
C=NCC(O)COC,13.0,12.0,12.0,11.0
C=NCC(CO)OC,13.0,12.0,12.0,11.0
C=NCC1COCO1,12.0,11.0,11.0,10.0
C.C=NCC(O)C=O,15.0,14.0,14.0,13.0
C=NCC(C=O)OC,14.0,13.0,13.0,12.0
C.C=NCC1CO1.O,14.0,13.0,13.0,12.0
C=NCC1CO1.CO,13.0,12.0,12.0,11.0
C=NCC1CO1.C=O,14.0,13.0,13.0,12.0
C.C=NCC1OC1O,15.0,14.0,14.0,13.0
C=NCC1OC1OC,14.0,13.0,13.0,12.0
C.C=NCC1OC1=O,16.0,15.0,15.0,14.0
C=NCC(O)CC.O,12.0,11.0,11.0,10.0
C=NCC(CC)OO,13.0,12.0,12.0,11.0
C=NCC(O)CCO,11.0,10.0,10.0,9.0
C=NCC1CCOO1,12.0,11.0,11.0,10.0
C=NCC(O)CC=O,12.0,11.0,11.0,10.0
C=NCC1CCO1.O,11.0,10.0,10.0,9.0
C=NCC1CC(O)O1,10.0,9.0,9.0,8.0
C=NCC1CC(=O)O1,11.0,10.0,10.0,9.0
C=NCC(O)C(C)O,13.0,12.0,12.0,11.0
C=NCC1OOC1C,14.0,13.0,13.0,12.0
C=NCC(O)C1CO1,12.0,11.0,11.0,10.0
C=NCC1OCC1O,12.0,11.0,11.0,10.0
C=NCC1OC2OC12,11.0,10.0,10.0,9.0
C=NCC(O)C(C)=O,14.0,13.0,13.0,12.0
C=NCC1OCC1=O,13.0,12.0,12.0,11.0
C=NCC1OC1C.O,13.0,12.0,12.0,11.0
C=NCC1OC1CO,12.0,11.0,11.0,10.0
C=NCC1OC1C=O,13.0,12.0,12.0,11.0
C=NCC1OC1(C)O,14.0,13.0,13.0,12.0
C=NCC1OC12CO2,13.0,12.0,12.0,11.0
C=CC(O)CN=C.O,13.0,12.0,12.0,11.0
C=CC(CN=C)OO,14.0,13.0,13.0,12.0
C=NCC(O)C=CO,12.0,11.0,11.0,10.0
C=NCC1C=COO1,13.0,12.0,12.0,11.0
C=NCC(O)C=C=O,13.0,12.0,12.0,11.0
C=NCC1C=CO1.O,12.0,11.0,11.0,10.0
C=NCC1C=C(O)O1,11.0,10.0,10.0,9.0
C=NCC(O)C(=C)O,14.0,13.0,13.0,12.0
C=NCC1OOC1=C,15.0,14.0,14.0,13.0
C=NCC(O)C1=CO1,13.0,12.0,12.0,11.0
C=NCC1OC=C1O,13.0,12.0,12.0,11.0
C=NCC1OC2=C1O2,12.0,11.0,11.0,10.0
C=NCC1OC1=C.O,14.0,13.0,13.0,12.0
C=NCC1OC1=CO,13.0,12.0,12.0,11.0
C=NCC1OC1=C=O,14.0,13.0,13.0,12.0
C#CC(O)CN=C.O,14.0,13.0,13.0,12.0
C#CC(CN=C)OO,15.0,14.0,14.0,13.0
C=NCC(O)C#CO,13.0,12.0,12.0,11.0
C=NCC1C#COO1,14.0,13.0,13.0,12.0
C=NCC1C#CO1.O,13.0,12.0,12.0,11.0
C.CC(O)CN=CO,14.0,13.0,13.0,12.0
C.CC1CN=COO1,15.0,14.0,14.0,13.0
COC=NCC(C)O,13.0,12.0,12.0,11.0
COC(C)CN=CO,13.0,12.0,12.0,11.0
CC1CN=COCO1,12.0,11.0,11.0,10.0
C.OC1CN=COC1,15.0,14.0,14.0,13.0
COC1CN=COC1,14.0,13.0,13.0,12.0
C.OC=NCC1CO1,15.0,14.0,14.0,13.0
COC=NCC1CO1,14.0,13.0,13.0,12.0
C.C1=NCC2OC2O1,16.0,15.0,15.0,14.0
CCC(O)CN=CO,13.0,12.0,12.0,11.0
CCC1CN=COO1,14.0,13.0,13.0,12.0
OC1CCOC=NC1,12.0,11.0,11.0,10.0
OC=NCC1CCO1,12.0,11.0,11.0,10.0
C1=NCC2CC(O1)O2,11.0,10.0,10.0,9.0
CC1OC=NCC1O,14.0,13.0,13.0,12.0
C1=NCC2OCC2O1,13.0,12.0,12.0,11.0
CC1OC1CN=CO,14.0,13.0,13.0,12.0
C1=NCC2OC2CO1,13.0,12.0,12.0,11.0
CC12OC=NCC1O2,15.0,14.0,14.0,13.0
C=CC(O)CN=CO,14.0,13.0,13.0,12.0
C=CC1CN=COO1,15.0,14.0,14.0,13.0
OC1C=COC=NC1,13.0,12.0,12.0,11.0
OC=NCC1C=CO1,13.0,12.0,12.0,11.0
C1=NCC2C=C(O1)O2,12.0,11.0,11.0,10.0
C=C1OC=NCC1O,15.0,14.0,14.0,13.0
C1=NCC2OC=C2O1,14.0,13.0,13.0,12.0
C=C1OC1CN=CO,15.0,14.0,14.0,13.0
C1=NCC2OC2=CO1,14.0,13.0,13.0,12.0
C#CC(O)CN=CO,15.0,14.0,14.0,13.0
C#CC1CN=COO1,16.0,15.0,15.0,14.0
OC1C#COC=NC1,14.0,13.0,13.0,12.0
OC=NCC1C#CO1,14.0,13.0,13.0,12.0
C.CC(O)CN=C=O,15.0,14.0,14.0,13.0
COC(C)CN=C=O,14.0,13.0,13.0,12.0
C.O=C=NCC1CO1,16.0,15.0,15.0,14.0
CCC(O)CN=C=O,14.0,13.0,13.0,12.0
O=C=NCC1CCO1,13.0,12.0,12.0,11.0
CC1OC1CN=C=O,15.0,14.0,14.0,13.0
C=CC(O)CN=C=O,15.0,14.0,14.0,13.0
O=C=NCC1C=CO1,14.0,13.0,13.0,12.0
C=C1OC1CN=C=O,16.0,15.0,15.0,14.0
C#CC(O)CN=C=O,16.0,15.0,15.0,14.0
O=C=NCC1C#CO1,15.0,14.0,14.0,13.0
C.CC1CN=CO1.O,14.0,13.0,13.0,12.0
CC1CN=CO1.CO,13.0,12.0,12.0,11.0
C=O.CC1CN=CO1,14.0,13.0,13.0,12.0
C.OCC1CN=CO1,15.0,14.0,14.0,13.0
COCC1CN=CO1,14.0,13.0,13.0,12.0
