smiles,ac2_am2,ac2_am3,ac3_am2,ac3_am3
C.CC=NC(O)=CO,13.0,12.0,14.0,13.0
C.CC=Nc1coo1,14.0,13.0,15.0,14.0
C.CC1=NC(=CO)O1,12.0,11.0,13.0,12.0
C.Cc1nc(O)co1,12.0,11.0,13.0,12.0
C.CC.NC1=CO1.O,11.0,10.0,12.0,11.0
C.CC.ONC1=CO1,12.0,11.0,13.0,12.0
C.CC.O=NC1=CO1,13.0,12.0,14.0,13.0
C.CCO.NC1=CO1,10.0,9.0,11.0,10.0
C.CCONC1=CO1,11.0,10.0,12.0,11.0
C.CC=O.NC1=CO1,11.0,10.0,12.0,11.0
C.CCNC1=CO1.O,12.0,11.0,13.0,12.0
C.CCN(O)C1=CO1,13.0,12.0,14.0,13.0
C.CC(O)NC1=CO1,11.0,10.0,12.0,11.0
C.CC1ON1C1=CO1,12.0,11.0,13.0,12.0
C.CC(=O)NC1=CO1,12.0,11.0,13.0,12.0
C.CC=NC1=CO1.O,13.0,12.0,14.0,13.0
C.CC(O)=NC1=CO1,12.0,11.0,13.0,12.0
C.CC.N=C=CO.O,11.0,10.0,12.0,11.0
C.CC.N=C=COO,12.0,11.0,13.0,12.0
C.CC.OC=C=NO,12.0,11.0,13.0,12.0
C.C1=COON=1.CC,13.0,12.0,14.0,13.0
C.C1=CON=1.CC.O,12.0,11.0,13.0,12.0
C.CCO.N=C=CO,10.0,9.0,11.0,10.0
C.CCOOC=C=N,11.0,10.0,12.0,11.0
C.CCON=C=CO,11.0,10.0,12.0,11.0
C.C1=CON=1.CCO,11.0,10.0,12.0,11.0
C.CC=O.N=C=CO,11.0,10.0,12.0,11.0
C.C1=CON=1.CC=O,12.0,11.0,13.0,12.0
C.CCOC=C=N.O,10.0,9.0,11.0,10.0
C.CCOC=C=NO,11.0,10.0,12.0,11.0
C.CC(O)OC=C=N,9.0,8.0,10.0,9.0
C.CC1OC=C=NO1,10.0,9.0,11.0,10.0
C.CC(=O)OC=C=N,10.0,9.0,11.0,10.0
C.CCN=C=CO.O,12.0,11.0,13.0,12.0
C.CCN=C=COO,13.0,12.0,14.0,13.0
C.CC(O)N=C=CO,11.0,10.0,12.0,11.0
C.CC1N=C=COO1,12.0,11.0,13.0,12.0
C.CC(=O)N=C=CO,12.0,11.0,13.0,12.0
C.CC1N=C=CO1.O,11.0,10.0,12.0,11.0
C.CC1(O)N=C=CO1,10.0,9.0,11.0,10.0
C.CCC=CO.N.O,8.0,7.0,9.0,8.0
C.CCC=COO.N,9.0,8.0,10.0,9.0
C.CCC=CO.NO,9.0,8.0,10.0,9.0
C.CCC=COON,10.0,9.0,11.0,10.0
C.CCC=CO.N=O,10.0,9.0,11.0,10.0
C.CCC=CON.O,9.0,8.0,10.0,9.0
C.CCC=CONO,10.0,9.0,11.0,10.0
C.CCC=CON=O,11.0,10.0,12.0,11.0
C.CC(O)C=CO.N,7.0,6.0,8.0,7.0
C.CC1C=COO1.N,8.0,7.0,9.0,8.0
C.CC(C=CO)ON,8.0,7.0,9.0,8.0
C.CC(O)C=CON,8.0,7.0,9.0,8.0
C.CC1C=CONO1,9.0,8.0,10.0,9.0
C.CC(=O)C=CO.N,8.0,7.0,9.0,8.0
C.CC(=O)C=CON,9.0,8.0,10.0,9.0
C.CC1C=CO1.N.O,7.0,6.0,8.0,7.0
C.CC1C=CO1.NO,8.0,7.0,9.0,8.0
C.CC1C=CO1.N=O,9.0,8.0,10.0,9.0
C.CC1(O)C=CO1.N,6.0,5.0,7.0,6.0
C.CC1(ON)C=CO1,7.0,6.0,8.0,7.0
C.CC(N)C=CO.O,9.0,8.0,10.0,9.0
C.CC(N)C=COO,10.0,9.0,11.0,10.0
C.CC(C=CO)NO,10.0,9.0,11.0,10.0
C.CC1C=COON1,11.0,10.0,12.0,11.0
C.CC(C=CO)N=O,11.0,10.0,12.0,11.0
C.CC1C=CON1.O,10.0,9.0,11.0,10.0
C.CC1C=CON1O,11.0,10.0,12.0,11.0
C.CC(N)(O)C=CO,8.0,7.0,9.0,8.0
C.CC1(N)C=COO1,9.0,8.0,10.0,9.0
C.CC1(C=CO)NO1,9.0,8.0,10.0,9.0
C.CC1(O)C=CON1,9.0,8.0,10.0,9.0
C.CC12C=CON1O2,10.0,9.0,11.0,10.0
C.CC1(N)C=CO1.O,8.0,7.0,9.0,8.0
C.CC1(NO)C=CO1,9.0,8.0,10.0,9.0
C.CC1(N=O)C=CO1,10.0,9.0,11.0,10.0
C.CC(=N)C=CO.O,10.0,9.0,11.0,10.0
C.CC(=N)C=COO,11.0,10.0,12.0,11.0
C.CC(C=CO)=NO,11.0,10.0,12.0,11.0
C.CC1=NOOC=C1,12.0,11.0,13.0,12.0
C.Cc1ccon1.O,11.0,10.0,12.0,11.0
C.CCC(O)=CO.N,9.0,8.0,10.0,9.0
C.CCc1coo1.N,10.0,9.0,11.0,10.0
C.CCC(=CO)ON,10.0,9.0,11.0,10.0
C.CCC(O)=CON,10.0,9.0,11.0,10.0
C.CCC1=CONO1,11.0,10.0,12.0,11.0
C.CC1OC1=CO.N,8.0,7.0,9.0,8.0
C.CC1OC1=CON,9.0,8.0,10.0,9.0
C.CC1OC=C1O.N,8.0,7.0,9.0,8.0
C.CC1OC=C1ON,9.0,8.0,10.0,9.0
C.CC12OC=C1O2.N,7.0,6.0,8.0,7.0
C.CC(N)C(O)=CO,10.0,9.0,11.0,10.0
C.CC(N)c1coo1,11.0,10.0,12.0,11.0
C.CC1NOC1=CO,11.0,10.0,12.0,11.0
C.CC1NOC=C1O,11.0,10.0,12.0,11.0
C.CC1C2=CON1O2,12.0,11.0,13.0,12.0
C.CC1(N)OC1=CO,9.0,8.0,10.0,9.0
C.CC12NOC=C1O2,10.0,9.0,11.0,10.0
C.CC1(N)OC=C1O,9.0,8.0,10.0,9.0
C.CC12NOC1=CO2,10.0,9.0,11.0,10.0
C.CC(=N)C(O)=CO,11.0,10.0,12.0,11.0
C.CC(=N)c1coo1,12.0,11.0,13.0,12.0
C.CC1=NOC1=CO,12.0,11.0,13.0,12.0
C.Cc1nocc1O,12.0,11.0,13.0,12.0
C.CCC1=CO1.N.O,9.0,8.0,10.0,9.0
C.CCC1=CO1.NO,10.0,9.0,11.0,10.0
C.CCC1=CO1.N=O,11.0,10.0,12.0,11.0
C.CC(O)C1=CO1.N,8.0,7.0,9.0,8.0
C.CC(ON)C1=CO1,9.0,8.0,10.0,9.0
C.CC(=O)C1=CO1.N,9.0,8.0,10.0,9.0
C.CC(N)C1=CO1.O,10.0,9.0,11.0,10.0
C.CC(NO)C1=CO1,11.0,10.0,12.0,11.0
C.CC(N=O)C1=CO1,12.0,11.0,13.0,12.0
C.CC(N)(O)C1=CO1,9.0,8.0,10.0,9.0
C.CC1(C2=CO2)NO1,10.0,9.0,11.0,10.0
C.CC(=N)C1=CO1.O,11.0,10.0,12.0,11.0
C.CC(=NO)C1=CO1,12.0,11.0,13.0,12.0
C.CCC(N)=CO.O,9.0,8.0,10.0,9.0
C.CCC(N)=COO,10.0,9.0,11.0,10.0
C.CCC(=CO)NO,10.0,9.0,11.0,10.0
C.CCC1=COON1,11.0,10.0,12.0,11.0
C.CCC(=CO)N=O,11.0,10.0,12.0,11.0
C.CCc1co[nH]1.O,10.0,9.0,11.0,10.0
C.CCc1con1O,11.0,10.0,12.0,11.0
C.CC(O)C(N)=CO,8.0,7.0,9.0,8.0
C.CC1OOC=C1N,9.0,8.0,10.0,9.0
C.CC1ONC1=CO,9.0,8.0,10.0,9.0
C.CC(O)c1co[nH]1,9.0,8.0,10.0,9.0
C.CC1On2occ21,10.0,9.0,11.0,10.0
C.CC(=O)C(N)=CO,9.0,8.0,10.0,9.0
C.CC(=O)c1co[nH]1,10.0,9.0,11.0,10.0
C.CC1OC=C1N.O,8.0,7.0,9.0,8.0
C.CC1OC=C1NO,9.0,8.0,10.0,9.0
C.CC1OC=C1N=O,10.0,9.0,11.0,10.0
C.CC1(O)OC=C1N,7.0,6.0,8.0,7.0
C.CC12OC=C1NO2,8.0,7.0,9.0,8.0
C.CC1NC1=CO.O,10.0,9.0,11.0,10.0
C.CC1NC1=COO,11.0,10.0,12.0,11.0
C.CC1C(=CO)N1O,11.0,10.0,12.0,11.0
C.CC1C2=COON21,12.0,11.0,13.0,12.0
C.CC1c2con21.O,11.0,10.0,12.0,11.0
C.CC1(O)NC1=CO,9.0,8.0,10.0,9.0
C.CC12NC1=COO2,10.0,9.0,11.0,10.0
C.CC12ON1C2=CO,10.0,9.0,11.0,10.0
C.CC1(O)c2con21,10.0,9.0,11.0,10.0
C.CC12NC1=CO2.O,9.0,8.0,10.0,9.0
C.CC12OC=C1N2O,10.0,9.0,11.0,10.0
C.CC1=NC1=CO.O,11.0,10.0,12.0,11.0
C.CC1=NC1=COO,12.0,11.0,13.0,12.0
C.CC=C=CO.N.O,9.0,8.0,10.0,9.0
C.CC=C=COO.N,10.0,9.0,11.0,10.0
C.CC=C=CO.NO,10.0,9.0,11.0,10.0
C.CC=C=COON,11.0,10.0,12.0,11.0
C.CC=C=CO.N=O,11.0,10.0,12.0,11.0
C.CC=C=CON.O,10.0,9.0,11.0,10.0
C.CC=C=CONO,11.0,10.0,12.0,11.0
C.CC=C=CON=O,12.0,11.0,13.0,12.0
C.CC(O)=C=CO.N,8.0,7.0,9.0,8.0
C.CC1=C=COO1.N,9.0,8.0,10.0,9.0
C.CC(=C=CO)ON,9.0,8.0,10.0,9.0
C.CC(O)=C=CON,9.0,8.0,10.0,9.0
C.CC1=C=CONO1,10.0,9.0,11.0,10.0
C.CC1=C=CO1.N.O,8.0,7.0,9.0,8.0
C.CC1=C=CO1.NO,9.0,8.0,10.0,9.0
C.CC1=C=CO1.N=O,10.0,9.0,11.0,10.0
C.CC(N)=C=CO.O,10.0,9.0,11.0,10.0
C.CC(N)=C=COO,11.0,10.0,12.0,11.0
C.CC(=C=CO)NO,11.0,10.0,12.0,11.0
C.CC1=C=COON1,12.0,11.0,13.0,12.0
C.CC(=C=CO)N=O,12.0,11.0,13.0,12.0
C.CC1=C=CON1.O,11.0,10.0,12.0,11.0
C.CC1=C=CON1O,12.0,11.0,13.0,12.0
C.C=C(O)O.CC.N,10.0,9.0,11.0,10.0
C.C=C1OO1.CC.N,11.0,10.0,12.0,11.0
C.C=C(O)ON.CC,11.0,10.0,12.0,11.0
C.C=C(O)ON.CC,11.0,10.0,12.0,11.0
C.C=C1ONO1.CC,12.0,11.0,13.0,12.0
C.C=C(O)OCC.N,9.0,8.0,10.0,9.0
C.C=C(ON)OCC,10.0,9.0,11.0,10.0
C.C=C(O)OCC.N,9.0,8.0,10.0,9.0
C.C=C(ON)OCC,10.0,9.0,11.0,10.0
C.C=C1OC(C)O1.N,8.0,7.0,9.0,8.0
C.C=C(O)O.CCN,11.0,10.0,12.0,11.0
C.C=C1OO1.CCN,12.0,11.0,13.0,12.0
C.C=C(O)ONCC,12.0,11.0,13.0,12.0
C.C=C(O)ONCC,12.0,11.0,13.0,12.0
C.C=C1ON(CC)O1,13.0,12.0,14.0,13.0
C.C=C(O)OC(C)N,10.0,9.0,11.0,10.0
C.C=C1ONC(C)O1,11.0,10.0,12.0,11.0
C.C=C(O)OC(C)N,10.0,9.0,11.0,10.0
C.C=C1ONC(C)O1,11.0,10.0,12.0,11.0
C.C=C1OC(C)(N)O1,9.0,8.0,10.0,9.0
C.C=C(O)O.CC=N,12.0,11.0,13.0,12.0
C.C=C1OO1.CC=N,13.0,12.0,14.0,13.0
C.C=C(O)ON=CC,13.0,12.0,14.0,13.0
C.C=C(O)ON=CC,13.0,12.0,14.0,13.0
C.C=C(O)OC(C)=N,11.0,10.0,12.0,11.0
C.C=C1ON=C(C)O1,12.0,11.0,13.0,12.0
C.C=C(O)OC(C)=N,11.0,10.0,12.0,11.0
C.C=C1ON=C(C)O1,12.0,11.0,13.0,12.0
C.C=C(O)O.CC#N,13.0,12.0,14.0,13.0
C.C=C1OO1.CC#N,14.0,13.0,15.0,14.0
C.CC.N.OC1=CO1,11.0,10.0,12.0,11.0
C.CC.NOC1=CO1,12.0,11.0,13.0,12.0
C.CCOC1=CO1.N,10.0,9.0,11.0,10.0
C.CCN.OC1=CO1,12.0,11.0,13.0,12.0
C.CCNOC1=CO1,13.0,12.0,14.0,13.0
C.CC(N)OC1=CO1,11.0,10.0,12.0,11.0
C.CC=N.OC1=CO1,13.0,12.0,14.0,13.0
C.CC=NOC1=CO1,14.0,13.0,15.0,14.0
C.CC(=N)OC1=CO1,12.0,11.0,13.0,12.0
C.CC#N.OC1=CO1,14.0,13.0,15.0,14.0
C.CC.N.OC1=CO1,11.0,10.0,12.0,11.0
C.CC.NOC1=CO1,12.0,11.0,13.0,12.0
C.CCOC1=CO1.N,10.0,9.0,11.0,10.0
C.CCN.OC1=CO1,12.0,11.0,13.0,12.0
C.CCNOC1=CO1,13.0,12.0,14.0,13.0
C.CC(N)OC1=CO1,11.0,10.0,12.0,11.0
C.CC=N.OC1=CO1,13.0,12.0,14.0,13.0
C.CC=NOC1=CO1,14.0,13.0,15.0,14.0
C.CC(=N)OC1=CO1,12.0,11.0,13.0,12.0
C.CC#N.OC1=CO1,14.0,13.0,15.0,14.0
C.CC.N.o1c2oc1=2,12.0,11.0,13.0,12.0
C.CCN.o1c2oc1=2,13.0,12.0,14.0,13.0
C.CC=N.o1c2oc1=2,14.0,13.0,15.0,14.0
C.CC#N.o1c2oc1=2,15.0,14.0,16.0,15.0
C.CC.NC=C(O)O,11.0,10.0,12.0,11.0
C.CC.NC=C1OO1,12.0,11.0,13.0,12.0
C.CC.Oc1c[nH]o1,12.0,11.0,13.0,12.0
C.CC.Oc1c[nH]o1,12.0,11.0,13.0,12.0
C.CC.c1c2on1o2,13.0,12.0,14.0,13.0
C.CCOC(O)=CN,10.0,9.0,11.0,10.0
C.CCOc1c[nH]o1,11.0,10.0,12.0,11.0
C.CCOC(O)=CN,10.0,9.0,11.0,10.0
C.CCOc1c[nH]o1,11.0,10.0,12.0,11.0
C.CC1OC(=CN)O1,9.0,8.0,10.0,9.0
C.CCNC=C(O)O,12.0,11.0,13.0,12.0
C.CCNC=C1OO1,13.0,12.0,14.0,13.0
C.CCn1cc(O)o1,13.0,12.0,14.0,13.0
C.CCn1cc(O)o1,13.0,12.0,14.0,13.0
C.CC1NC=C(O)O1,11.0,10.0,12.0,11.0
C.CC1Oc2cn1o2,12.0,11.0,13.0,12.0
C.CC1NC=C(O)O1,11.0,10.0,12.0,11.0
C.CC1Oc2cn1o2,12.0,11.0,13.0,12.0
C.CC12NC=C(O1)O2,10.0,9.0,11.0,10.0
C.CC=NC=C(O)O,13.0,12.0,14.0,13.0
C.CC=NC=C1OO1,14.0,13.0,15.0,14.0
C.Cc1ncc(O)o1,12.0,11.0,13.0,12.0
C.Cc1ncc(O)o1,12.0,11.0,13.0,12.0
C.CC.NC1=C(O)O1,12.0,11.0,13.0,12.0
C.CC.[nH]1oc2c1O2,13.0,12.0,14.0,13.0
C.CCOC1=C(N)O1,11.0,10.0,12.0,11.0
C.CCNC1=C(O)O1,13.0,12.0,14.0,13.0
C.CCn1oc2c1O2,14.0,13.0,15.0,14.0
C.CC1NC2=C(O2)O1,12.0,11.0,13.0,12.0
C.CC=NC1=C(O)O1,14.0,13.0,15.0,14.0
C.Cc1nc2c(o1)O2,13.0,12.0,14.0,13.0
C.CC.NC1=C(O)O1,12.0,11.0,13.0,12.0
C.CC.[nH]1oc2c1O2,13.0,12.0,14.0,13.0
C.CCOC1=C(N)O1,11.0,10.0,12.0,11.0
C.CCNC1=C(O)O1,13.0,12.0,14.0,13.0
C.CCn1oc2c1O2,14.0,13.0,15.0,14.0
C.CC1NC2=C(O2)O1,12.0,11.0,13.0,12.0
C.CC=NC1=C(O)O1,14.0,13.0,15.0,14.0
C.Cc1nc2c(o1)O2,13.0,12.0,14.0,13.0
C.CC.N=C=C(O)O,12.0,11.0,13.0,12.0
C.CC.N=C=C1OO1,13.0,12.0,14.0,13.0
C.CC.OC1=C=NO1,13.0,12.0,14.0,13.0
C.CC.OC1=C=NO1,13.0,12.0,14.0,13.0
C.CCOC(O)=C=N,11.0,10.0,12.0,11.0
C.CCOC1=C=NO1,12.0,11.0,13.0,12.0
C.CCOC(O)=C=N,11.0,10.0,12.0,11.0
C.CCOC1=C=NO1,12.0,11.0,13.0,12.0
C.CC1OC(=C=N)O1,10.0,9.0,11.0,10.0
C.CCN=C=C(O)O,13.0,12.0,14.0,13.0
C.CCN=C=C1OO1,14.0,13.0,15.0,14.0
C.CC1N=C=C(O)O1,12.0,11.0,13.0,12.0
C.CC1N=C=C(O)O1,12.0,11.0,13.0,12.0
C.CC12N=C=C(O1)O2,11.0,10.0,12.0,11.0
C.CCC=C(O)O.N,9.0,8.0,10.0,9.0
C.CCC=C1OO1.N,10.0,9.0,11.0,10.0
C.CCC=C(O)ON,10.0,9.0,11.0,10.0
C.CCC=C(O)ON,10.0,9.0,11.0,10.0
C.CCC=C1ONO1,11.0,10.0,12.0,11.0
C.CC1C=C(O)O1.N,8.0,7.0,9.0,8.0
C.CC1C=C(ON)O1,9.0,8.0,10.0,9.0
C.CC1C=C(O)O1.N,8.0,7.0,9.0,8.0
C.CC1C=C(ON)O1,9.0,8.0,10.0,9.0
C.CC12C=C(O1)O2.N,7.0,6.0,8.0,7.0
C.CC(N)C=C(O)O,10.0,9.0,11.0,10.0
C.CC(N)C=C1OO1,11.0,10.0,12.0,11.0
C.CC1C=C(O)ON1,11.0,10.0,12.0,11.0
C.CC1C=C(O)ON1,11.0,10.0,12.0,11.0
C.CC1C=C2ON1O2,12.0,11.0,13.0,12.0
C.CC1(N)C=C(O)O1,9.0,8.0,10.0,9.0
C.CC12C=C(ON1)O2,10.0,9.0,11.0,10.0
C.CC1(N)C=C(O)O1,9.0,8.0,10.0,9.0
C.CC12C=C(ON1)O2,10.0,9.0,11.0,10.0
C.CC(=N)C=C(O)O,11.0,10.0,12.0,11.0
C.CC(=N)C=C1OO1,12.0,11.0,13.0,12.0
C.Cc1cc(O)on1,12.0,11.0,13.0,12.0
C.Cc1cc(O)on1,12.0,11.0,13.0,12.0
C.CCC1=C(O)O1.N,10.0,9.0,11.0,10.0
C.CCC1=C(ON)O1,11.0,10.0,12.0,11.0
C.CC1OC2=C1O2.N,9.0,8.0,10.0,9.0
C.CC(N)C1=C(O)O1,11.0,10.0,12.0,11.0
C.CC1NOC2=C1O2,12.0,11.0,13.0,12.0
C.CC1(N)OC2=C1O2,10.0,9.0,11.0,10.0
C.CC(=N)C1=C(O)O1,12.0,11.0,13.0,12.0
C.Cc1noc2c1O2,13.0,12.0,14.0,13.0
C.CCC1=C(O)O1.N,10.0,9.0,11.0,10.0
C.CCC1=C(ON)O1,11.0,10.0,12.0,11.0
C.CC1OC2=C1O2.N,9.0,8.0,10.0,9.0
C.CC(N)C1=C(O)O1,11.0,10.0,12.0,11.0
C.CC1NOC2=C1O2,12.0,11.0,13.0,12.0
C.CC1(N)OC2=C1O2,10.0,9.0,11.0,10.0
C.CC(=N)C1=C(O)O1,12.0,11.0,13.0,12.0
C.Cc1noc2c1O2,13.0,12.0,14.0,13.0
C.CCC(N)=C(O)O,10.0,9.0,11.0,10.0
C.CCC(N)=C1OO1,11.0,10.0,12.0,11.0
C.CCc1[nH]oc1O,11.0,10.0,12.0,11.0
C.CCc1[nH]oc1O,11.0,10.0,12.0,11.0
C.CCc1c2on1o2,12.0,11.0,13.0,12.0
C.CC1OC(O)=C1N,9.0,8.0,10.0,9.0
C.CC1Oc2o[nH]c21,10.0,9.0,11.0,10.0
C.CC1OC(O)=C1N,9.0,8.0,10.0,9.0
C.CC1Oc2o[nH]c21,10.0,9.0,11.0,10.0
C.CC12OC(=C1N)O2,8.0,7.0,9.0,8.0
C.CC1NC1=C(O)O,11.0,10.0,12.0,11.0
C.CC1NC1=C1OO1,12.0,11.0,13.0,12.0
C.CC1c2c(O)on21,12.0,11.0,13.0,12.0
C.CC1c2c(O)on21,12.0,11.0,13.0,12.0
C.CC12NC1=C(O)O2,10.0,9.0,11.0,10.0
C.CC12Oc3on1c32,11.0,10.0,12.0,11.0
C.CC12NC1=C(O)O2,10.0,9.0,11.0,10.0
C.CC12Oc3on1c32,11.0,10.0,12.0,11.0
C.CC1=NC1=C(O)O,12.0,11.0,13.0,12.0
C.CC1=NC1=C1OO1,13.0,12.0,14.0,13.0
C.CC=C=C(O)O.N,10.0,9.0,11.0,10.0
C.CC=C=C1OO1.N,11.0,10.0,12.0,11.0
C.CC=C=C(O)ON,11.0,10.0,12.0,11.0
C.CC=C=C(O)ON,11.0,10.0,12.0,11.0
C.CC=C=C1ONO1,12.0,11.0,13.0,12.0
C.CC1=C=C(O)O1.N,9.0,8.0,10.0,9.0
C.CC1=C=C(ON)O1,10.0,9.0,11.0,10.0
C.CC1=C=C(O)O1.N,9.0,8.0,10.0,9.0
C.CC1=C=C(ON)O1,10.0,9.0,11.0,10.0
C.CC(N)=C=C(O)O,11.0,10.0,12.0,11.0
C.CC(N)=C=C1OO1,12.0,11.0,13.0,12.0
C.CC1=C=C(O)ON1,12.0,11.0,13.0,12.0
C.CC1=C=C(O)ON1,12.0,11.0,13.0,12.0
C.CC1=C=C2ON1O2,13.0,12.0,14.0,13.0
C.C=C=O.CC.N.O,10.0,9.0,11.0,10.0
C.C=C=O.CC.NO,11.0,10.0,12.0,11.0
C.C=C=O.CC.N=O,12.0,11.0,13.0,12.0
C.C=C=O.CCO.N,9.0,8.0,10.0,9.0
C.C=C=O.CCON,10.0,9.0,11.0,10.0
C.C=C=O.CC=O.N,10.0,9.0,11.0,10.0
C.C=C=O.CCN.O,11.0,10.0,12.0,11.0
C.C=C=O.CCNO,12.0,11.0,13.0,12.0
C.C=C=O.CCN=O,13.0,12.0,14.0,13.0
C.C=C=O.CC(N)O,10.0,9.0,11.0,10.0
C.C=C=O.CC1NO1,11.0,10.0,12.0,11.0
C.C=C=O.CC(N)=O,11.0,10.0,12.0,11.0
C.C=C=O.CC=N.O,12.0,11.0,13.0,12.0
C.C=C=O.CC=NO,13.0,12.0,14.0,13.0
C.C=C=O.CC(=N)O,11.0,10.0,12.0,11.0
C.C=C=O.CC1=NO1,12.0,11.0,13.0,12.0
C.C=C=O.CC#N.O,13.0,12.0,14.0,13.0
C.CC.N.O=C=CO,11.0,10.0,12.0,11.0
C.CC.NOC=C=O,12.0,11.0,13.0,12.0
C.CCOC=C=O.N,10.0,9.0,11.0,10.0
C.CCN.O=C=CO,12.0,11.0,13.0,12.0
C.CCNOC=C=O,13.0,12.0,14.0,13.0
C.CC(N)OC=C=O,11.0,10.0,12.0,11.0
C.CC=N.O=C=CO,13.0,12.0,14.0,13.0
C.CC=NOC=C=O,14.0,13.0,15.0,14.0
C.CC(=N)OC=C=O,12.0,11.0,13.0,12.0
C.CC#N.O=C=CO,14.0,13.0,15.0,14.0
C.CC.N.O=C=C=O,12.0,11.0,13.0,12.0
C.CCN.O=C=C=O,13.0,12.0,14.0,13.0
C.CC=N.O=C=C=O,14.0,13.0,15.0,14.0
C.CC#N.O=C=C=O,15.0,14.0,16.0,15.0
C.CC.NC=C=O.O,11.0,10.0,12.0,11.0
C.CC.O=C=CNO,12.0,11.0,13.0,12.0
C.CC.O=C=CN=O,13.0,12.0,14.0,13.0
C.CCO.NC=C=O,10.0,9.0,11.0,10.0
C.CCONC=C=O,11.0,10.0,12.0,11.0
C.CC=O.NC=C=O,11.0,10.0,12.0,11.0
C.CCNC=C=O.O,12.0,11.0,13.0,12.0
C.CCN(O)C=C=O,13.0,12.0,14.0,13.0
