smiles,ac2_am2,ac2_am3,ac3_am2,ac3_am3
CC1=NCCC1(O)O,14.0,13.0,13.0,12.0
CC1=NCCC12OO2,15.0,14.0,14.0,13.0
NCCC1(O)CCO1,13.0,12.0,12.0,11.0
C1CC2(CCO2)ON1,14.0,13.0,13.0,12.0
NCCC12OCC1O2,12.0,11.0,11.0,10.0
OC12CCNC1CO2,14.0,13.0,13.0,12.0
C1OC23CCN(O2)C13,15.0,14.0,14.0,13.0
C1CC23OCC2(N1)O3,13.0,12.0,12.0,11.0
OC12CCN=C1CO2,15.0,14.0,14.0,13.0
NCCC1(O)CCO1,13.0,12.0,12.0,11.0
C1CC2(CCO2)ON1,14.0,13.0,13.0,12.0
NCCC12OCC1O2,12.0,11.0,11.0,10.0
OC12CCNC1CO2,14.0,13.0,13.0,12.0
C1OC23CCN(O2)C13,15.0,14.0,14.0,13.0
C1CC23OCC2(N1)O3,13.0,12.0,12.0,11.0
OC12CCN=C1CO2,15.0,14.0,14.0,13.0
NCCC12CC(O1)O2,14.0,13.0,13.0,12.0
C1CC23OC(O2)C3N1,15.0,14.0,14.0,13.0
C1CC23OC(O2)C3=N1,16.0,15.0,15.0,14.0
OC1(O)CCNCC1,13.0,12.0,12.0,11.0
C1CC2(CCN1)OO2,14.0,13.0,13.0,12.0
OC12CCN(CC1)O2,14.0,13.0,13.0,12.0
OC12CCN(CC1)O2,14.0,13.0,13.0,12.0
OC12CCNCC1O2,12.0,11.0,11.0,10.0
C1CC23OC2CN1O3,13.0,12.0,12.0,11.0
OC12CCNCC1O2,12.0,11.0,11.0,10.0
C1CC23OC2CN1O3,13.0,12.0,12.0,11.0
C1CC23OC2(CN1)O3,11.0,10.0,10.0,9.0
OC1(O)CCN2CC21,14.0,13.0,13.0,12.0
C1CC2(OO2)C2CN12,15.0,14.0,14.0,13.0
OC12CCN3CC31O2,13.0,12.0,12.0,11.0
OC12CCN3CC31O2,13.0,12.0,12.0,11.0
OC12CCNC(C1)O2,14.0,13.0,13.0,12.0
C1CC23CC(O2)N1O3,15.0,14.0,14.0,13.0
C1CC23OC(N1)C2O3,13.0,12.0,12.0,11.0
OC12CCN3C(O1)C32,15.0,14.0,14.0,13.0
C1CC23OC4N1C42O3,14.0,13.0,13.0,12.0
OC12CCNC(C1)O2,14.0,13.0,13.0,12.0
C1CC23CC(O2)N1O3,15.0,14.0,14.0,13.0
C1CC23OC(N1)C2O3,13.0,12.0,12.0,11.0
OC12CCN3C(O1)C32,15.0,14.0,14.0,13.0
C1CC23OC4N1C42O3,14.0,13.0,13.0,12.0
C1CC23CC(N1)(O2)O3,15.0,14.0,14.0,13.0
C1CC23OC4(O2)C3N14,16.0,15.0,15.0,14.0
OC1(O)CC=NCC1,14.0,13.0,13.0,12.0
C1=NCCC2(C1)OO2,15.0,14.0,14.0,13.0
OC12CCN=CC1O2,13.0,12.0,12.0,11.0
OC12CCN=CC1O2,13.0,12.0,12.0,11.0
C1=NCCC23OC12O3,12.0,11.0,11.0,10.0
OC12CCN=C(C1)O2,15.0,14.0,14.0,13.0
C1CC23OC(=N1)C2O3,14.0,13.0,13.0,12.0
OC12CCN=C(C1)O2,15.0,14.0,14.0,13.0
C1CC23OC(=N1)C2O3,14.0,13.0,13.0,12.0
C=CC(O)(O)CCN,13.0,12.0,12.0,11.0
C=CC1(CCN)OO1,14.0,13.0,13.0,12.0
C=CC1(O)CCNO1,14.0,13.0,13.0,12.0
C=CC1(O)CCNO1,14.0,13.0,13.0,12.0
C=CC12CCN(O1)O2,15.0,14.0,14.0,13.0
C=C1OC1(O)CCN,12.0,11.0,11.0,10.0
C=C1OC12CCNO2,13.0,12.0,12.0,11.0
C=C1OC1(O)CCN,12.0,11.0,11.0,10.0
C=C1OC12CCNO2,13.0,12.0,12.0,11.0
C=C1NCCC1(O)O,14.0,13.0,13.0,12.0
C=C1NCCC12OO2,15.0,14.0,14.0,13.0
C=C1N2CCC1(O)O2,15.0,14.0,14.0,13.0
C=C1N2CCC1(O)O2,15.0,14.0,14.0,13.0
NCCC1(O)C=CO1,14.0,13.0,13.0,12.0
C1=CC2(CCNO2)O1,15.0,14.0,14.0,13.0
NCCC12OC=C1O2,13.0,12.0,12.0,11.0
OC12CCNC1=CO2,15.0,14.0,14.0,13.0
C1=C2N3CCC2(O1)O3,16.0,15.0,15.0,14.0
NCCC1(O)C=CO1,14.0,13.0,13.0,12.0
C1=CC2(CCNO2)O1,15.0,14.0,14.0,13.0
NCCC12OC=C1O2,13.0,12.0,12.0,11.0
OC12CCNC1=CO2,15.0,14.0,14.0,13.0
C1=C2N3CCC2(O1)O3,16.0,15.0,15.0,14.0
NCCC12C=C(O1)O2,15.0,14.0,14.0,13.0
C1CC23OC(=C2N1)O3,16.0,15.0,15.0,14.0
OC1(O)C=CNCC1,14.0,13.0,13.0,12.0
C1=CC2(CCN1)OO2,15.0,14.0,14.0,13.0
OC12C=CN(CC1)O2,15.0,14.0,14.0,13.0
OC12C=CN(CC1)O2,15.0,14.0,14.0,13.0
OC12CCNC=C1O2,13.0,12.0,12.0,11.0
C1=C2OC23CCN1O3,14.0,13.0,13.0,12.0
OC12CCNC=C1O2,13.0,12.0,12.0,11.0
C1=C2OC23CCN1O3,14.0,13.0,13.0,12.0
OC1(O)CCN2C=C21,15.0,14.0,14.0,13.0
C1=C2N1CCC21OO1,16.0,15.0,15.0,14.0
OC12C=C(NCC1)O2,15.0,14.0,14.0,13.0
C1=C2OC13CCN2O3,16.0,15.0,15.0,14.0
C1CC23OC(=C2O3)N1,14.0,13.0,13.0,12.0
OC12CCN3C(=C31)O2,16.0,15.0,15.0,14.0
OC12C=C(NCC1)O2,15.0,14.0,14.0,13.0
C1=C2OC13CCN2O3,16.0,15.0,15.0,14.0
C1CC23OC(=C2O3)N1,14.0,13.0,13.0,12.0
OC12CCN3C(=C31)O2,16.0,15.0,15.0,14.0
OC1(O)C=C=NCC1,15.0,14.0,14.0,13.0
C1=CC2(CCN=1)OO2,16.0,15.0,15.0,14.0
OC12CCN=C=C1O2,14.0,13.0,13.0,12.0
OC12CCN=C=C1O2,14.0,13.0,13.0,12.0
C#CC(O)(O)CCN,14.0,13.0,13.0,12.0
C#CC1(CCN)OO1,15.0,14.0,14.0,13.0
C#CC1(O)CCNO1,15.0,14.0,14.0,13.0
C#CC1(O)CCNO1,15.0,14.0,14.0,13.0
C#CC12CCN(O1)O2,16.0,15.0,15.0,14.0
NCCC1(O)C#CO1,15.0,14.0,14.0,13.0
C1#CC2(CCNO2)O1,16.0,15.0,15.0,14.0
NCCC1(O)C#CO1,15.0,14.0,14.0,13.0
C1#CC2(CCNO2)O1,16.0,15.0,15.0,14.0
OC1(O)C#CNCC1,15.0,14.0,14.0,13.0
C1#CC2(CCN1)OO2,16.0,15.0,15.0,14.0
OC12C#CN(CC1)O2,16.0,15.0,15.0,14.0
OC12C#CN(CC1)O2,16.0,15.0,15.0,14.0
C.CC(=O)CCN.O,13.0,12.0,12.0,11.0
C.CC(=O)CCNO,14.0,13.0,13.0,12.0
C.CC(=O)CCN=O,15.0,14.0,14.0,13.0
C.NCCC(=O)CO,12.0,11.0,11.0,10.0
C.O=C1CCNOC1,13.0,12.0,12.0,11.0
C.NCCC(=O)C=O,13.0,12.0,12.0,11.0
C.O.O=C1CCNC1,14.0,13.0,13.0,12.0
C.O=C1CCN(O)C1,15.0,14.0,14.0,13.0
C.O=C1CCNC1O,13.0,12.0,12.0,11.0
C.O=C1CCN2OC12,14.0,13.0,13.0,12.0
C.O=C1CCNC1=O,14.0,13.0,13.0,12.0
C.O.O=C1C=NCC1,15.0,14.0,14.0,13.0
C.O=C1CCN=C1O,14.0,13.0,13.0,12.0
CC(=O)CCN.CO,14.0,13.0,13.0,12.0
CONCCC(C)=O,15.0,14.0,14.0,13.0
COCC(=O)CCN,13.0,12.0,12.0,11.0
CO.O=C1CCNC1,15.0,14.0,14.0,13.0
CON1CCC(=O)C1,16.0,15.0,15.0,14.0
COC1NCCC1=O,14.0,13.0,13.0,12.0
CO.O=C1C=NCC1,16.0,15.0,15.0,14.0
COC1=NCCC1=O,15.0,14.0,14.0,13.0
C=O.CC(=O)CCN,15.0,14.0,14.0,13.0
C=O.O=C1CCNC1,16.0,15.0,15.0,14.0
C=O.O=C1C=NCC1,17.0,16.0,16.0,15.0
CNCCC(C)=O.O,14.0,13.0,13.0,12.0
CC(=O)CCN(C)O,15.0,14.0,14.0,13.0
CNCCC(=O)CO,13.0,12.0,12.0,11.0
CN1CCC(=O)CO1,14.0,13.0,13.0,12.0
CNCCC(=O)C=O,14.0,13.0,13.0,12.0
CN1CCC(=O)C1.O,15.0,14.0,14.0,13.0
CN1CCC(=O)C1O,14.0,13.0,13.0,12.0
CN1CCC(=O)C1=O,15.0,14.0,14.0,13.0
CC(=O)CCNCO,15.0,14.0,14.0,13.0
CC(=O)CCN1CO1,16.0,15.0,15.0,14.0
O=C1CCNCOC1,14.0,13.0,13.0,12.0
O=C1CCN(CO)C1,16.0,15.0,15.0,14.0
O=C1CCN2COC12,15.0,14.0,14.0,13.0
CC(=O)CCNC=O,16.0,15.0,15.0,14.0
O=CN1CCC(=O)C1,17.0,16.0,16.0,15.0
C=NCCC(C)=O.O,15.0,14.0,14.0,13.0
C=NCCC(=O)CO,14.0,13.0,13.0,12.0
C=NCCC(=O)C=O,15.0,14.0,14.0,13.0
CC(=O)CCN=CO,16.0,15.0,15.0,14.0
O=C1CCN=COC1,15.0,14.0,14.0,13.0
CC(=O)CCN=C=O,17.0,16.0,16.0,15.0
CCC(=O)CCN.O,12.0,11.0,11.0,10.0
CCC(=O)CCNO,13.0,12.0,12.0,11.0
CCC(=O)CCN=O,14.0,13.0,13.0,12.0
CC(O)C(=O)CCN,11.0,10.0,10.0,9.0
CC1ONCCC1=O,12.0,11.0,11.0,10.0
CC(=O)C(=O)CCN,12.0,11.0,11.0,10.0
CC1NCCC1=O.O,13.0,12.0,12.0,11.0
CC1C(=O)CCN1O,14.0,13.0,13.0,12.0
CC1(O)NCCC1=O,12.0,11.0,11.0,10.0
CC12ON1CCC2=O,13.0,12.0,12.0,11.0
CC1=NCCC1=O.O,14.0,13.0,13.0,12.0
NCCC(=O)CCO,13.0,12.0,12.0,11.0
O=C1CCNOCC1,14.0,13.0,13.0,12.0
NCCC(=O)C1CO1,12.0,11.0,11.0,10.0
O=C1CCNC1CO,14.0,13.0,13.0,12.0
O=C1CCN2OCC12,15.0,14.0,14.0,13.0
O=C1CCNC12CO2,13.0,12.0,12.0,11.0
O=C1CCN=C1CO,15.0,14.0,14.0,13.0
NCCC(=O)CC=O,14.0,13.0,13.0,12.0
O=CC1NCCC1=O,15.0,14.0,14.0,13.0
O=CC1=NCCC1=O,16.0,15.0,15.0,14.0
O.O=C1CCNCC1,13.0,12.0,12.0,11.0
O=C1CCN(O)CC1,14.0,13.0,13.0,12.0
O=C1CCNCC1O,12.0,11.0,11.0,10.0
O=C1CCN2CC1O2,13.0,12.0,12.0,11.0
O=C1CCNCC1=O,13.0,12.0,12.0,11.0
O.O=C1CCN2CC12,14.0,13.0,13.0,12.0
O=C1CCN2CC12O,13.0,12.0,12.0,11.0
O=C1CCNC(O)C1,14.0,13.0,13.0,12.0
O=C1CCN2OC2C1,15.0,14.0,14.0,13.0
O=C1CCNC2OC12,13.0,12.0,12.0,11.0
O=C1CCN2C(O)C12,15.0,14.0,14.0,13.0
O=C1CCN2C3OC132,14.0,13.0,13.0,12.0
O=C1CCNC(=O)C1,15.0,14.0,14.0,13.0
O=C1CCN2C(=O)C12,16.0,15.0,15.0,14.0
O.O=C1CC=NCC1,14.0,13.0,13.0,12.0
O=C1CCN=CC1O,13.0,12.0,12.0,11.0
O=C1C=NCCC1=O,14.0,13.0,13.0,12.0
O=C1CCN=C(O)C1,15.0,14.0,14.0,13.0
O=C1CCN=C2OC12,14.0,13.0,13.0,12.0
C=CC(=O)CCN.O,13.0,12.0,12.0,11.0
C=CC(=O)CCNO,14.0,13.0,13.0,12.0
C=CC(=O)CCN=O,15.0,14.0,14.0,13.0
C=C(O)C(=O)CCN,12.0,11.0,11.0,10.0
C=C1ONCCC1=O,13.0,12.0,12.0,11.0
C=C1NCCC1=O.O,14.0,13.0,13.0,12.0
C=C1C(=O)CCN1O,15.0,14.0,14.0,13.0
NCCC(=O)C=CO,14.0,13.0,13.0,12.0
O=C1C=CONCC1,15.0,14.0,14.0,13.0
NCCC(=O)C1=CO1,13.0,12.0,12.0,11.0
O=C1CCNC1=CO,15.0,14.0,14.0,13.0
O=C1CCn2occ21,16.0,15.0,15.0,14.0
NCCC(=O)C=C=O,15.0,14.0,14.0,13.0
O=C=C1NCCC1=O,16.0,15.0,15.0,14.0
O.O=C1C=CNCC1,14.0,13.0,13.0,12.0
O=C1C=CN(O)CC1,15.0,14.0,14.0,13.0
O=C1CCNC=C1O,13.0,12.0,12.0,11.0
O=C1CCn2cc1o2,14.0,13.0,13.0,12.0
O.O=C1CCN2C=C12,15.0,14.0,14.0,13.0
O=C1C=C(O)NCC1,15.0,14.0,14.0,13.0
O=C1C=C2ON2CC1,16.0,15.0,15.0,14.0
O=C1CCNC2=C1O2,14.0,13.0,13.0,12.0
O=C1CCN2C(O)=C12,16.0,15.0,15.0,14.0
O.O=C1C=C=NCC1,15.0,14.0,14.0,13.0
O=C1CCN=C=C1O,14.0,13.0,13.0,12.0
C#CC(=O)CCN.O,14.0,13.0,13.0,12.0
C#CC(=O)CCNO,15.0,14.0,14.0,13.0
C#CC(=O)CCN=O,16.0,15.0,15.0,14.0
NCCC(=O)C#CO,15.0,14.0,14.0,13.0
O=C1C#CONCC1,16.0,15.0,15.0,14.0
O.O=C1C#CNCC1,15.0,14.0,14.0,13.0
O=C1C#CN(O)CC1,16.0,15.0,15.0,14.0
C.CC1CCN1.O.O,12.0,11.0,11.0,10.0
C.CC1CCN1.OO,13.0,12.0,12.0,11.0
C.CC1CCN1.O=O,14.0,13.0,13.0,12.0
C.CC1CCN1O.O,13.0,12.0,12.0,11.0
C.CC1CCN1OO,14.0,13.0,13.0,12.0
C.CC1CCN1O.O,13.0,12.0,12.0,11.0
C.CC1CCN1OO,14.0,13.0,13.0,12.0
C.O.OCC1CCN1,11.0,10.0,10.0,9.0
C.OOCC1CCN1,12.0,11.0,11.0,10.0
C.C1CN2OCC12.O,12.0,11.0,11.0,10.0
C.OCC1CCN1O,12.0,11.0,11.0,10.0
C.C1CN2OOCC12,13.0,12.0,12.0,11.0
C.O.O=CC1CCN1,12.0,11.0,11.0,10.0
C.O=CC1CCN1O,13.0,12.0,12.0,11.0
C.O.OCC1CCN1,11.0,10.0,10.0,9.0
C.OOCC1CCN1,12.0,11.0,11.0,10.0
C.OCC1CCN1O,12.0,11.0,11.0,10.0
C.C1CN2OOCC12,13.0,12.0,12.0,11.0
C.C1CN2OCC12.O,12.0,11.0,11.0,10.0
C.OC(O)C1CCN1,10.0,9.0,9.0,8.0
C.C1CC(C2OO2)N1,11.0,10.0,10.0,9.0
C.OC1ON2CCC12,11.0,10.0,10.0,9.0
C.OC1ON2CCC12,11.0,10.0,10.0,9.0
C.O=C(O)C1CCN1,11.0,10.0,10.0,9.0
C.O=C1ON2CCC12,12.0,11.0,11.0,10.0
C.O.O=CC1CCN1,10.0,9.0,9.0,8.0
C.O=CC1CCN1O,11.0,10.0,10.0,9.0
C.O=C(O)C1CCN1,9.0,8.0,8.0,7.0
C.O=C1ON2CCC12,10.0,9.0,9.0,8.0
C.C1CN2CC12.O.O,13.0,12.0,12.0,11.0
C.C1CN2CC12.OO,14.0,13.0,13.0,12.0
C.C1CN2CC12.O=O,15.0,14.0,14.0,13.0
C.O.OC1C2CCN12,12.0,11.0,11.0,10.0
C.OOC1C2CCN21,13.0,12.0,12.0,11.0
C.O.O=C1C2CCN12,13.0,12.0,12.0,11.0
C.O.OC1C2CCN12,12.0,11.0,11.0,10.0
C.OOC1C2CCN21,13.0,12.0,12.0,11.0
C.OC1(O)C2CCN21,11.0,10.0,10.0,9.0
C.C1CN2C1C21OO1,12.0,11.0,11.0,10.0
C.O.O=C1C2CCN12,11.0,10.0,10.0,9.0
CC1CCN1.CO.O,13.0,12.0,12.0,11.0
CC1CCN1.COO,14.0,13.0,13.0,12.0
CON1CCC1C.O,14.0,13.0,13.0,12.0
CC1CCN1O.CO,14.0,13.0,13.0,12.0
COON1CCC1C,15.0,14.0,14.0,13.0
COCC1CCN1.O,12.0,11.0,11.0,10.0
COCC1CCN1O,13.0,12.0,12.0,11.0
CO.OCC1CCN1,12.0,11.0,11.0,10.0
COOCC1CCN1,13.0,12.0,12.0,11.0
CON1CCC1CO,13.0,12.0,12.0,11.0
C1CN2OCC12.CO,13.0,12.0,12.0,11.0
COC(O)C1CCN1,11.0,10.0,10.0,9.0
COC1ON2CCC12,12.0,11.0,11.0,10.0
CO.O=CC1CCN1,11.0,10.0,10.0,9.0
CON1CCC1C=O,12.0,11.0,11.0,10.0
COC(=O)C1CCN1,10.0,9.0,9.0,8.0
C1CN2CC12.CO.O,14.0,13.0,13.0,12.0
C1CN2CC12.COO,15.0,14.0,14.0,13.0
COC1C2CCN21.O,13.0,12.0,12.0,11.0
CO.OC1C2CCN12,13.0,12.0,12.0,11.0
COOC1C2CCN21,14.0,13.0,13.0,12.0
COC1(O)C2CCN21,12.0,11.0,11.0,10.0
CO.O=C1C2CCN12,12.0,11.0,11.0,10.0
C=O.CC1CCN1.O,14.0,13.0,13.0,12.0
C=O.CC1CCN1O,15.0,14.0,14.0,13.0
C=O.OCC1CCN1,13.0,12.0,12.0,11.0
C1CN2OCC12.C=O,14.0,13.0,13.0,12.0
C=O.O=CC1CCN1,12.0,11.0,11.0,10.0
C1CN2CC12.C=O.O,15.0,14.0,14.0,13.0
C=O.OC1C2CCN12,14.0,13.0,13.0,12.0
C=O.O=C1C2CCN12,13.0,12.0,12.0,11.0
CC1CCN1.CO.O,13.0,12.0,12.0,11.0
CC1CCN1.COO,14.0,13.0,13.0,12.0
CC1CCN1O.CO,14.0,13.0,13.0,12.0
COON1CCC1C,15.0,14.0,14.0,13.0
CON1CCC1C.O,14.0,13.0,13.0,12.0
CO.OCC1CCN1,12.0,11.0,11.0,10.0
COOCC1CCN1,13.0,12.0,12.0,11.0
C1CN2OCC12.CO,13.0,12.0,12.0,11.0
CON1CCC1CO,13.0,12.0,12.0,11.0
CO.O=CC1CCN1,13.0,12.0,12.0,11.0
CON1CCC1C=O,14.0,13.0,13.0,12.0
COCC1CCN1.O,12.0,11.0,11.0,10.0
COCC1CCN1O,13.0,12.0,12.0,11.0
COC(O)C1CCN1,11.0,10.0,10.0,9.0
COC1ON2CCC12,12.0,11.0,11.0,10.0
COC(=O)C1CCN1,12.0,11.0,11.0,10.0
C1CN2CC12.CO.O,14.0,13.0,13.0,12.0
C1CN2CC12.COO,15.0,14.0,14.0,13.0
CO.OC1C2CCN12,13.0,12.0,12.0,11.0
COOC1C2CCN21,14.0,13.0,13.0,12.0
CO.O=C1C2CCN12,14.0,13.0,13.0,12.0
COC1C2CCN21.O,13.0,12.0,12.0,11.0
COC1(O)C2CCN21,12.0,11.0,11.0,10.0
CC1CCN1.OCO,14.0,13.0,13.0,12.0
C1OO1.CC1CCN1,15.0,14.0,14.0,13.0
CC1CCN1OCO,15.0,14.0,14.0,13.0
CC1CCN1OCO,15.0,14.0,14.0,13.0
OCOCC1CCN1,13.0,12.0,12.0,11.0
C1OCC2CCN2O1,14.0,13.0,13.0,12.0
OCOCC1CCN1,13.0,12.0,12.0,11.0
C1OCC2CCN2O1,14.0,13.0,13.0,12.0
C1CC(C2OCO2)N1,12.0,11.0,11.0,10.0
C1CN2CC12.OCO,15.0,14.0,14.0,13.0
C1CN2CC12.C1OO1,16.0,15.0,15.0,14.0
OCOC1C2CCN21,14.0,13.0,13.0,12.0
OCOC1C2CCN21,14.0,13.0,13.0,12.0
C1OC2(O1)C1CCN12,13.0,12.0,12.0,11.0
CC1CCN1.O=CO,15.0,14.0,14.0,13.0
CC1CCN1OC=O,16.0,15.0,15.0,14.0
O=COCC1CCN1,14.0,13.0,13.0,12.0
C1CN2CC12.O=CO,16.0,15.0,15.0,14.0
O=COC1C2CCN21,15.0,14.0,14.0,13.0
C=O.CC1CCN1.O,14.0,13.0,13.0,12.0
C=O.CC1CCN1O,15.0,14.0,14.0,13.0
C=O.OCC1CCN1,13.0,12.0,12.0,11.0
C1CN2OCC12.C=O,14.0,13.0,13.0,12.0
C=O.O=CC1CCN1,14.0,13.0,13.0,12.0
C1CN2CC12.C=O.O,15.0,14.0,14.0,13.0
C=O.OC1C2CCN12,14.0,13.0,13.0,12.0
C=O.O=C1C2CCN12,15.0,14.0,14.0,13.0
CC1CCN1.O=CO,15.0,14.0,14.0,13.0
CC1CCN1OC=O,16.0,15.0,15.0,14.0
O=COCC1CCN1,14.0,13.0,13.0,12.0
C1CN2CC12.O=CO,16.0,15.0,15.0,14.0
O=COC1C2CCN21,15.0,14.0,14.0,13.0
CC1CCN1.O=C=O,16.0,15.0,15.0,14.0
C1CN2CC12.O=C=O,17.0,16.0,16.0,15.0
CC1CCN1C.O.O,13.0,12.0,12.0,11.0
CC1CCN1C.OO,14.0,13.0,13.0,12.0
CC1CCN1C.O=O,15.0,14.0,14.0,13.0
CN1CCC1CO.O,12.0,11.0,11.0,10.0
CN1CCC1COO,13.0,12.0,12.0,11.0
CN1CCC1C=O.O,13.0,12.0,12.0,11.0
CN1CCC1CO.O,12.0,11.0,11.0,10.0
CN1CCC1COO,13.0,12.0,12.0,11.0
CN1CCC1C(O)O,11.0,10.0,10.0,9.0
CN1CCC1C1OO1,12.0,11.0,11.0,10.0
CN1CCC1C(=O)O,12.0,11.0,11.0,10.0
CN1CCC1C=O.O,11.0,10.0,10.0,9.0
CN1CCC1C(=O)O,10.0,9.0,9.0,8.0
CC1CCN1CO.O,14.0,13.0,13.0,12.0
CC1CCN1COO,15.0,14.0,14.0,13.0
C1CN2COCC12.O,13.0,12.0,12.0,11.0
OCC1CCN1CO,13.0,12.0,12.0,11.0
C1CN2COOCC12,14.0,13.0,13.0,12.0
OC1OCN2CCC12,12.0,11.0,11.0,10.0
O=CC1CCN1CO,12.0,11.0,11.0,10.0
O=C1OCN2CCC12,11.0,10.0,10.0,9.0
CC1CCN1C=O.O,15.0,14.0,14.0,13.0
O=CN1CCC1CO,14.0,13.0,13.0,12.0
O=CC1CCN1C=O,13.0,12.0,12.0,11.0
CC1CCN1CO.O,14.0,13.0,13.0,12.0
CC1CCN1COO,15.0,14.0,14.0,13.0
OCC1CCN1CO,13.0,12.0,12.0,11.0
C1CN2COOCC12,14.0,13.0,13.0,12.0
O=CC1CCN1CO,14.0,13.0,13.0,12.0
C1CN2COCC12.O,13.0,12.0,12.0,11.0
OC1OCN2CCC12,12.0,11.0,11.0,10.0
O=C1OCN2CCC12,13.0,12.0,12.0,11.0
CC1CCN1C(O)O,15.0,14.0,14.0,13.0
CC1CCN1C1OO1,16.0,15.0,15.0,14.0
OC1OCC2CCN21,14.0,13.0,13.0,12.0
OC1OCC2CCN21,14.0,13.0,13.0,12.0
C1CN2C3OC(O3)C12,13.0,12.0,12.0,11.0
CC1CCN1C(=O)O,16.0,15.0,15.0,14.0
O=C1OCC2CCN12,15.0,14.0,14.0,13.0
CC1CCN1C=O.O,15.0,14.0,14.0,13.0
O=CN1CCC1CO,14.0,13.0,13.0,12.0
O=CC1CCN1C=O,15.0,14.0,14.0,13.0
CC1CCN1C(=O)O,16.0,15.0,15.0,14.0
O=C1OCC2CCN12,15.0,14.0,14.0,13.0
CCC1CCN1.O.O,11.0,10.0,10.0,9.0
CCC1CCN1.OO,12.0,11.0,11.0,10.0
CCC1CCN1.O=O,13.0,12.0,12.0,11.0
CCC1CCN1O.O,12.0,11.0,11.0,10.0
CCC1CCN1OO,13.0,12.0,12.0,11.0
CCC1CCN1O.O,12.0,11.0,11.0,10.0
CCC1CCN1OO,13.0,12.0,12.0,11.0
CC(O)C1CCN1.O,10.0,9.0,9.0,8.0
CC(OO)C1CCN1,11.0,10.0,10.0,9.0
CC1ON2CCC12.O,11.0,10.0,10.0,9.0
CC(O)C1CCN1O,11.0,10.0,10.0,9.0
CC1OON2CCC12,12.0,11.0,11.0,10.0
CC(=O)C1CCN1.O,11.0,10.0,10.0,9.0
CC(=O)C1CCN1O,12.0,11.0,11.0,10.0
CC(O)C1CCN1.O,10.0,9.0,9.0,8.0
CC(OO)C1CCN1,11.0,10.0,10.0,9.0
CC(O)C1CCN1O,11.0,10.0,10.0,9.0
CC1OON2CCC12,12.0,11.0,11.0,10.0
CC1ON2CCC12.O,11.0,10.0,10.0,9.0
CC(O)(O)C1CCN1,9.0,8.0,8.0,7.0
CC1(C2CCN2)OO1,10.0,9.0,9.0,8.0
CC1(O)ON2CCC21,10.0,9.0,9.0,8.0
CC1(O)ON2CCC21,10.0,9.0,9.0,8.0
CC(=O)C1CCN1.O,9.0,8.0,8.0,7.0
CC(=O)C1CCN1O,10.0,9.0,9.0,8.0
CC1C2CCN12.O.O,12.0,11.0,11.0,10.0
CC1C2CCN12.OO,13.0,12.0,12.0,11.0
CC1C2CCN12.O=O,14.0,13.0,13.0,12.0
CC1(O)C2CCN21.O,11.0,10.0,10.0,9.0
CC1(OO)C2CCN21,12.0,11.0,11.0,10.0
CC1(O)C2CCN21.O,11.0,10.0,10.0,9.0
CC1(OO)C2CCN21,12.0,11.0,11.0,10.0
O.OCCC1CCN1,12.0,11.0,11.0,10.0
OOCCC1CCN1,13.0,12.0,12.0,11.0
C1CC2CCN2O1.O,13.0,12.0,12.0,11.0
OCCC1CCN1O,13.0,12.0,12.0,11.0
C1CC2CCN2OO1,14.0,13.0,13.0,12.0
C1CC(C2CO2)N1.O,11.0,10.0,10.0,9.0
ON1CCC1C1CO1,12.0,11.0,11.0,10.0
OCC(O)C1CCN1,11.0,10.0,10.0,9.0
C1CC(C2COO2)N1,12.0,11.0,11.0,10.0
OC1CON2CCC12,12.0,11.0,11.0,10.0
OCC1ON2CCC12,12.0,11.0,11.0,10.0
OC1(C2CCN2)CO1,10.0,9.0,9.0,8.0
C1CN2OC3(CO3)C12,11.0,10.0,10.0,9.0
O=C(CO)C1CCN1,10.0,9.0,9.0,8.0
O=C1CON2CCC12,11.0,10.0,10.0,9.0
O.OCC1C2CCN12,13.0,12.0,12.0,11.0
OOCC1C2CCN21,14.0,13.0,13.0,12.0
C1CN2C1C21CO1.O,12.0,11.0,11.0,10.0
OCC1(O)C2CCN21,12.0,11.0,11.0,10.0
C1CN2C1C21COO1,13.0,12.0,12.0,11.0
O.O=CCC1CCN1,13.0,12.0,12.0,11.0
O=CCC1CCN1O,14.0,13.0,13.0,12.0
O=CC(O)C1CCN1,12.0,11.0,11.0,10.0
O=CC1ON2CCC12,13.0,12.0,12.0,11.0
O=CC(=O)C1CCN1,11.0,10.0,10.0,9.0
O.O=CC1C2CCN12,14.0,13.0,13.0,12.0
O=CC1(O)C2CCN21,13.0,12.0,12.0,11.0
O.OCCC1CCN1,12.0,11.0,11.0,10.0
OOCCC1CCN1,13.0,12.0,12.0,11.0
OCCC1CCN1O,13.0,12.0,12.0,11.0
C1CC2CCN2OO1,14.0,13.0,13.0,12.0
C1CC2CCN2O1.O,13.0,12.0,12.0,11.0
OCC(O)C1CCN1,11.0,10.0,10.0,9.0
C1CC(C2COO2)N1,12.0,11.0,11.0,10.0
OCC1ON2CCC12,12.0,11.0,11.0,10.0
OC1CON2CCC12,12.0,11.0,11.0,10.0
O=C(CO)C1CCN1,12.0,11.0,11.0,10.0
O=C1CON2CCC12,13.0,12.0,12.0,11.0
C1CC(C2CO2)N1.O,11.0,10.0,10.0,9.0
ON1CCC1C1CO1,12.0,11.0,11.0,10.0
