smiles,ac2_am2,ac2_am3,ac3_am2,ac3_am3
C.CC1=NC(OO)=C1,14.0,13.0,13.0,12.0
C.CC1=NC(O)=C1.O,13.0,12.0,12.0,11.0
C.CC1=NC(OO)=C1,14.0,13.0,13.0,12.0
C.CC1C=C1.N.O.O,10.0,9.0,9.0,8.0
C.CC1C=C1.N.OO,11.0,10.0,10.0,9.0
C.CC1C=C1.N.O=O,12.0,11.0,11.0,10.0
C.CC1C=C1.NO.O,11.0,10.0,10.0,9.0
C.CC1C=C1.NOO,12.0,11.0,11.0,10.0
C.CC1C=C1.N=O.O,12.0,11.0,11.0,10.0
C.CC1C=C1.NO.O,11.0,10.0,10.0,9.0
C.CC1C=C1.NOO,12.0,11.0,11.0,10.0
C.CC1C=C1.ONO,12.0,11.0,11.0,10.0
C.CC1C=C1.[nH]1oo1,13.0,12.0,12.0,11.0
C.CC1C=C1.O=NO,13.0,12.0,12.0,11.0
C.CC1C=C1.N=O.O,12.0,11.0,11.0,10.0
C.CC1C=C1.O=NO,13.0,12.0,12.0,11.0
C.CC1C=C1O.N.O,9.0,8.0,8.0,7.0
C.CC1C=C1OO.N,10.0,9.0,9.0,8.0
C.CC1C=C1ON.O,10.0,9.0,9.0,8.0
C.CC1C=C1O.NO,10.0,9.0,9.0,8.0
C.CC1C=C1OON,11.0,10.0,10.0,9.0
C.CC1C=C1ONO,11.0,10.0,10.0,9.0
C.CC1C=C1O.N=O,11.0,10.0,10.0,9.0
C.CC1C=C1ON=O,12.0,11.0,11.0,10.0
C.CC1C=C1O.N.O,9.0,8.0,8.0,7.0
C.CC1C=C1OO.N,10.0,9.0,9.0,8.0
C.CC1C=C1O.NO,10.0,9.0,9.0,8.0
C.CC1C=C1OON,11.0,10.0,10.0,9.0
C.CC1C=C1O.N=O,11.0,10.0,10.0,9.0
C.CC1C=C1ON.O,10.0,9.0,9.0,8.0
C.CC1C=C1ONO,11.0,10.0,10.0,9.0
C.CC1C=C1ON=O,12.0,11.0,11.0,10.0
C.CC1C=C1N.O.O,11.0,10.0,10.0,9.0
C.CC1C=C1N.OO,12.0,11.0,11.0,10.0
C.CC1C=C1N.O=O,13.0,12.0,12.0,11.0
C.CC1C=C1NO.O,12.0,11.0,11.0,10.0
C.CC1C=C1NOO,13.0,12.0,12.0,11.0
C.CC1C=C1N=O.O,13.0,12.0,12.0,11.0
C.CC1C=C1NO.O,12.0,11.0,11.0,10.0
C.CC1C=C1NOO,13.0,12.0,12.0,11.0
C.CC1C=C1N(O)O,13.0,12.0,12.0,11.0
C.CC1C=C1n1oo1,14.0,13.0,13.0,12.0
C.CC1C=C1N=O.O,13.0,12.0,12.0,11.0
C.CC1(O)C=C1.N.O,11.0,10.0,10.0,9.0
C.CC1(OO)C=C1.N,12.0,11.0,11.0,10.0
C.CC1(ON)C=C1.O,12.0,11.0,11.0,10.0
C.CC1(O)C=C1.NO,12.0,11.0,11.0,10.0
C.CC1(OON)C=C1,13.0,12.0,12.0,11.0
C.CC1(ONO)C=C1,13.0,12.0,12.0,11.0
C.CC1(O)C=C1.N=O,13.0,12.0,12.0,11.0
C.CC1(ON=O)C=C1,14.0,13.0,13.0,12.0
C.CC12C=C1O2.N.O,10.0,9.0,9.0,8.0
C.CC12C=C1O2.NO,11.0,10.0,10.0,9.0
C.CC12C=C1O2.N=O,12.0,11.0,11.0,10.0
C.CC1(O)C=C1O.N,10.0,9.0,9.0,8.0
C.CC12C=C1OO2.N,11.0,10.0,10.0,9.0
C.CC1(ON)C=C1O,11.0,10.0,10.0,9.0
C.CC1(O)C=C1ON,11.0,10.0,10.0,9.0
C.CC12C=C1ONO2,12.0,11.0,11.0,10.0
C.CC1(O)C=C1N.O,12.0,11.0,11.0,10.0
C.CC1(OO)C=C1N,13.0,12.0,12.0,11.0
C.CC12C=C1NO2.O,13.0,12.0,12.0,11.0
C.CC1(O)C=C1NO,13.0,12.0,12.0,11.0
C.CC12C=C1NOO2,14.0,13.0,13.0,12.0
C.CC12C=C1N(O)O2,14.0,13.0,13.0,12.0
C.CC1(O)C=C1N=O,14.0,13.0,13.0,12.0
C.CC1(O)C=C1.N.O,11.0,10.0,10.0,9.0
C.CC1(OO)C=C1.N,12.0,11.0,11.0,10.0
C.CC1(O)C=C1.NO,12.0,11.0,11.0,10.0
C.CC1(OON)C=C1,13.0,12.0,12.0,11.0
C.CC1(O)C=C1.N=O,13.0,12.0,12.0,11.0
C.CC1(ON)C=C1.O,12.0,11.0,11.0,10.0
C.CC1(ONO)C=C1,13.0,12.0,12.0,11.0
C.CC1(ON=O)C=C1,14.0,13.0,13.0,12.0
C.CC1(O)C=C1O.N,10.0,9.0,9.0,8.0
C.CC12C=C1OO2.N,11.0,10.0,10.0,9.0
C.CC1(O)C=C1ON,11.0,10.0,10.0,9.0
C.CC1(ON)C=C1O,11.0,10.0,10.0,9.0
C.CC12C=C1ONO2,12.0,11.0,11.0,10.0
C.CC12C=C1O2.N.O,10.0,9.0,9.0,8.0
C.CC12C=C1O2.NO,11.0,10.0,10.0,9.0
C.CC12C=C1O2.N=O,12.0,11.0,11.0,10.0
C.CC1(O)C=C1N.O,12.0,11.0,11.0,10.0
C.CC1(OO)C=C1N,13.0,12.0,12.0,11.0
C.CC1(O)C=C1NO,13.0,12.0,12.0,11.0
C.CC12C=C1NOO2,14.0,13.0,13.0,12.0
C.CC1(O)C=C1N=O,14.0,13.0,13.0,12.0
C.CC12C=C1NO2.O,13.0,12.0,12.0,11.0
C.CC12C=C1N(O)O2,14.0,13.0,13.0,12.0
C.CC1(N)C=C1.O.O,11.0,10.0,10.0,9.0
C.CC1(N)C=C1.OO,12.0,11.0,11.0,10.0
C.CC1(N)C=C1.O=O,13.0,12.0,12.0,11.0
C.CC1(NO)C=C1.O,12.0,11.0,11.0,10.0
C.CC1(NOO)C=C1,13.0,12.0,12.0,11.0
C.CC1(N=O)C=C1.O,13.0,12.0,12.0,11.0
C.CC1(NO)C=C1.O,12.0,11.0,11.0,10.0
C.CC1(NOO)C=C1,13.0,12.0,12.0,11.0
C.CC1(N(O)O)C=C1,13.0,12.0,12.0,11.0
C.CC1(n2oo2)C=C1,14.0,13.0,13.0,12.0
C.CC1(N=O)C=C1.O,13.0,12.0,12.0,11.0
C.CC1(N)C=C1O.O,10.0,9.0,9.0,8.0
C.CC1(N)C=C1OO,11.0,10.0,10.0,9.0
C.CC12C=C1ON2.O,11.0,10.0,10.0,9.0
C.CC1(NO)C=C1O,11.0,10.0,10.0,9.0
C.CC12C=C1OON2,12.0,11.0,11.0,10.0
C.CC12C=C1ON2O,12.0,11.0,11.0,10.0
C.CC1(N=O)C=C1O,12.0,11.0,11.0,10.0
C.CC1(N)C=C1O.O,10.0,9.0,9.0,8.0
C.CC1(N)C=C1OO,11.0,10.0,10.0,9.0
C.CC1(NO)C=C1O,11.0,10.0,10.0,9.0
C.CC12C=C1OON2,12.0,11.0,11.0,10.0
C.CC1(N=O)C=C1O,12.0,11.0,11.0,10.0
C.CC12C=C1ON2.O,11.0,10.0,10.0,9.0
C.CC12C=C1ON2O,12.0,11.0,11.0,10.0
C.CC12C=C1N2.O.O,12.0,11.0,11.0,10.0
C.CC12C=C1N2.OO,13.0,12.0,12.0,11.0
C.CC12C=C1N2.O=O,14.0,13.0,13.0,12.0
C.CC12C=C1N2O.O,13.0,12.0,12.0,11.0
C.CC12C=C1N2OO,14.0,13.0,13.0,12.0
C.CC12C=C1N2O.O,13.0,12.0,12.0,11.0
C.CC12C=C1N2OO,14.0,13.0,13.0,12.0
C.CC1=C=C1.N.O.O,11.0,10.0,10.0,9.0
C.CC1=C=C1.N.OO,12.0,11.0,11.0,10.0
C.CC1=C=C1.N.O=O,13.0,12.0,12.0,11.0
C.CC1=C=C1.NO.O,12.0,11.0,11.0,10.0
C.CC1=C=C1.NOO,13.0,12.0,12.0,11.0
C.CC1=C=C1.N=O.O,13.0,12.0,12.0,11.0
C.CC1=C=C1.NO.O,12.0,11.0,11.0,10.0
C.CC1=C=C1.NOO,13.0,12.0,12.0,11.0
C.CC1=C=C1.ONO,13.0,12.0,12.0,11.0
C.CC1=C=C1.[nH]1oo1,14.0,13.0,13.0,12.0
C.CC1=C=C1.O=NO,14.0,13.0,13.0,12.0
C.CC1=C=C1.N=O.O,13.0,12.0,12.0,11.0
C.CC1=C=C1.O=NO,14.0,13.0,13.0,12.0
C.C=C(O)CC.N.O,12.0,11.0,11.0,10.0
C.C=C(CC)OO.N,13.0,12.0,12.0,11.0
C.C=C(CC)ON.O,13.0,12.0,12.0,11.0
C.C=C(O)CC.NO,13.0,12.0,12.0,11.0
C.C=C(CC)OON,14.0,13.0,13.0,12.0
C.C=C(CC)ONO,14.0,13.0,13.0,12.0
C.C=C(O)CC.N=O,14.0,13.0,13.0,12.0
C.C=C(CC)ON=O,15.0,14.0,14.0,13.0
C.CCC1=CO1.N.O,11.0,10.0,10.0,9.0
C.CCC1=CO1.NO,12.0,11.0,11.0,10.0
C.CCC1=CO1.N=O,13.0,12.0,12.0,11.0
C.CCC(O)=CO.N,11.0,10.0,10.0,9.0
C.CCc1coo1.N,12.0,11.0,11.0,10.0
C.CCC(=CO)ON,12.0,11.0,11.0,10.0
C.CCC(O)=CON,12.0,11.0,11.0,10.0
C.CCC1=CONO1,13.0,12.0,12.0,11.0
C.CCC1=C(O)O1.N,10.0,9.0,9.0,8.0
C.CCC1=C(ON)O1,11.0,10.0,10.0,9.0
C.CCC(O)=C=O.N,10.0,9.0,9.0,8.0
C.CCC(=C=O)ON,11.0,10.0,10.0,9.0
C.CCC(O)=CN.O,13.0,12.0,12.0,11.0
C.CCC(=CN)OO,14.0,13.0,13.0,12.0
C.CCc1c[nH]o1.O,14.0,13.0,13.0,12.0
C.CCC(O)=CNO,14.0,13.0,13.0,12.0
C.CCC1=CNOO1,15.0,14.0,14.0,13.0
C.CCc1cn(O)o1,15.0,14.0,14.0,13.0
C.CCC(O)=CN=O,15.0,14.0,14.0,13.0
C.CCC1=C(N)O1.O,12.0,11.0,11.0,10.0
C.CCC1=C(NO)O1,13.0,12.0,12.0,11.0
C.CCC1=C(N=O)O1,14.0,13.0,13.0,12.0
C.CCC(O)=C(N)O,12.0,11.0,11.0,10.0
C.CCc1ooc1N,13.0,12.0,12.0,11.0
C.CCc1o[nH]c1O,13.0,12.0,12.0,11.0
C.CCC(O)=C1NO1,13.0,12.0,12.0,11.0
C.CCc1on2c1O2,14.0,13.0,13.0,12.0
C.CCC(O)=C=N.O,14.0,13.0,13.0,12.0
C.CCC(=C=N)OO,15.0,14.0,14.0,13.0
C.CCC1=C=NO1.O,15.0,14.0,14.0,13.0
C.CCC(O)=C=NO,15.0,14.0,14.0,13.0
C.CCC1=C=NOO1,16.0,15.0,15.0,14.0
C.C=C1OC1C.N.O,13.0,12.0,12.0,11.0
C.C=C1OC1C.NO,14.0,13.0,13.0,12.0
C.C=C1OC1C.N=O,15.0,14.0,14.0,13.0
C.CC1OC1=CO.N,12.0,11.0,11.0,10.0
C.CC1OC1=CON,13.0,12.0,12.0,11.0
C.CC1OC1=C=O.N,11.0,10.0,10.0,9.0
C.CC1OC1=CN.O,14.0,13.0,13.0,12.0
C.CC1OC1=CNO,15.0,14.0,14.0,13.0
C.CC1OC1=CN=O,16.0,15.0,15.0,14.0
C.CC1OC1=C(N)O,13.0,12.0,12.0,11.0
C.CC1OC1=C1NO1,14.0,13.0,13.0,12.0
C.CC1OC1=C=N.O,15.0,14.0,14.0,13.0
C.CC1OC1=C=NO,16.0,15.0,15.0,14.0
C.C=C(O)C(C)O.N,13.0,12.0,12.0,11.0
C.C=C1OOC1C.N,14.0,13.0,13.0,12.0
C.C=C(ON)C(C)O,14.0,13.0,13.0,12.0
C.C=C(O)C(C)ON,14.0,13.0,13.0,12.0
C.C=C1ONOC1C,15.0,14.0,14.0,13.0
C.CC(O)C1=CO1.N,12.0,11.0,11.0,10.0
C.CC(ON)C1=CO1,13.0,12.0,12.0,11.0
C.CC1OC=C1O.N,12.0,11.0,11.0,10.0
C.CC1OC=C1ON,13.0,12.0,12.0,11.0
C.CC1OC2=C1O2.N,11.0,10.0,10.0,9.0
C.CC(O)C(O)=CN,14.0,13.0,13.0,12.0
C.CC1OOC1=CN,15.0,14.0,14.0,13.0
C.CC(O)c1c[nH]o1,15.0,14.0,14.0,13.0
C.CC1ONC=C1O,15.0,14.0,14.0,13.0
C.CC1On2cc1o2,16.0,15.0,15.0,14.0
C.CC(O)C1=C(N)O1,13.0,12.0,12.0,11.0
C.CC1ONC2=C1O2,14.0,13.0,13.0,12.0
C.CC1OC(N)=C1O,13.0,12.0,12.0,11.0
C.CC1Oc2[nH]oc21,14.0,13.0,13.0,12.0
C.CC(O)C(O)=C=N,15.0,14.0,14.0,13.0
C.CC1OOC1=C=N,16.0,15.0,15.0,14.0
C.CC(O)C1=C=NO1,16.0,15.0,15.0,14.0
C.CC1ON=C=C1O,16.0,15.0,15.0,14.0
C.C=C1OC1(C)O.N,14.0,13.0,13.0,12.0
C.C=C1OC1(C)ON,15.0,14.0,14.0,13.0
C.CC12OC=C1O2.N,13.0,12.0,12.0,11.0
C.CC1(O)OC1=CN,15.0,14.0,14.0,13.0
C.CC12ONC=C1O2,16.0,15.0,15.0,14.0
C.CC12OC(N)=C1O2,14.0,13.0,13.0,12.0
C.CC1(O)OC1=C=N,16.0,15.0,15.0,14.0
C.CC12ON=C=C1O2,17.0,16.0,16.0,15.0
C.C=C(O)C(C)=O.N,14.0,13.0,13.0,12.0
C.C=C(ON)C(C)=O,15.0,14.0,14.0,13.0
C.CC(=O)C1=CO1.N,13.0,12.0,12.0,11.0
C.CC(=O)C(O)=CN,15.0,14.0,14.0,13.0
C.CC(=O)c1c[nH]o1,16.0,15.0,15.0,14.0
C.CC(=O)C1=C(N)O1,14.0,13.0,13.0,12.0
C.CC(=O)C(O)=C=N,16.0,15.0,15.0,14.0
C.CC(=O)C1=C=NO1,17.0,16.0,16.0,15.0
C.C=C(O)C(C)N.O,13.0,12.0,12.0,11.0
C.C=C(OO)C(C)N,14.0,13.0,13.0,12.0
C.C=C1ONC1C.O,14.0,13.0,13.0,12.0
C.C=C(O)C(C)NO,14.0,13.0,13.0,12.0
C.C=C1OONC1C,15.0,14.0,14.0,13.0
C.C=C1ON(O)C1C,15.0,14.0,14.0,13.0
C.C=C(O)C(C)N=O,15.0,14.0,14.0,13.0
C.CC(N)C1=CO1.O,12.0,11.0,11.0,10.0
C.CC(NO)C1=CO1,13.0,12.0,12.0,11.0
C.CC(N=O)C1=CO1,14.0,13.0,13.0,12.0
C.CC(N)C(O)=CO,12.0,11.0,11.0,10.0
C.CC(N)c1coo1,13.0,12.0,12.0,11.0
C.CC1NOC1=CO,13.0,12.0,12.0,11.0
C.CC1NOC=C1O,13.0,12.0,12.0,11.0
C.CC1C2=CON1O2,14.0,13.0,13.0,12.0
C.CC(N)C1=C(O)O1,11.0,10.0,10.0,9.0
C.CC1NOC2=C1O2,12.0,11.0,11.0,10.0
C.CC(N)C(O)=C=O,11.0,10.0,10.0,9.0
C.CC1NOC1=C=O,12.0,11.0,11.0,10.0
C.CC1NC=C1O.O,14.0,13.0,13.0,12.0
C.CC1NC=C1OO,15.0,14.0,14.0,13.0
C.CC1c2cn1o2.O,15.0,14.0,14.0,13.0
C.CC1C(O)=CN1O,15.0,14.0,14.0,13.0
C.CC1C2=CN1OO2,16.0,15.0,15.0,14.0
C.CC1NC2=C1O2.O,13.0,12.0,12.0,11.0
C.CC1C2=C(O2)N1O,14.0,13.0,13.0,12.0
C.CC1NC(O)=C1O,13.0,12.0,12.0,11.0
C.CC1Nc2ooc21,14.0,13.0,13.0,12.0
C.CC1c2on1c2O,14.0,13.0,13.0,12.0
C.CC1C(O)=C2ON21,14.0,13.0,13.0,12.0
C.CC1N=C=C1O.O,15.0,14.0,14.0,13.0
C.CC1N=C=C1OO,16.0,15.0,15.0,14.0
C.C=C1OC1(C)N.O,14.0,13.0,13.0,12.0
C.C=C1OC1(C)NO,15.0,14.0,14.0,13.0
C.C=C1OC1(C)N=O,16.0,15.0,15.0,14.0
C.CC1(N)OC1=CO,13.0,12.0,12.0,11.0
C.CC12NOC=C1O2,14.0,13.0,13.0,12.0
C.CC1(N)OC1=C=O,12.0,11.0,11.0,10.0
C.CC12NC=C1O2.O,15.0,14.0,14.0,13.0
C.CC12OC1=CN2O,16.0,15.0,15.0,14.0
C.CC12NC(O)=C1O2,14.0,13.0,13.0,12.0
C.CC12OC1=C1ON12,15.0,14.0,14.0,13.0
C.CC12N=C=C1O2.O,16.0,15.0,15.0,14.0
C.C=C(O)C(C)(N)O,14.0,13.0,13.0,12.0
C.C=C1OOC1(C)N,15.0,14.0,14.0,13.0
C.C=C1ONC1(C)O,15.0,14.0,14.0,13.0
C.C=C(O)C1(C)NO1,15.0,14.0,14.0,13.0
C.C=C1ON2OC12C,16.0,15.0,15.0,14.0
C.CC(N)(O)C1=CO1,13.0,12.0,12.0,11.0
C.CC1(C2=CO2)NO1,14.0,13.0,13.0,12.0
C.CC1(N)OC=C1O,13.0,12.0,12.0,11.0
C.CC12NOC1=CO2,14.0,13.0,13.0,12.0
C.CC1(N)OC2=C1O2,12.0,11.0,11.0,10.0
C.CC1(O)NC=C1O,15.0,14.0,14.0,13.0
C.CC12NC=C1OO2,16.0,15.0,15.0,14.0
C.CC1(O)c2cn1o2,16.0,15.0,15.0,14.0
C.CC12ON1C=C2O,16.0,15.0,15.0,14.0
C.CC1(O)NC2=C1O2,14.0,13.0,13.0,12.0
C.CC12ON1C1=C2O1,15.0,14.0,14.0,13.0
C.CC12NC(=C1O)O2,14.0,13.0,13.0,12.0
C.CC12Oc3c1on32,15.0,14.0,14.0,13.0
C.CC1(O)N=C=C1O,16.0,15.0,15.0,14.0
C.CC12N=C=C1OO2,17.0,16.0,16.0,15.0
C.C=C(O)C(C)=N.O,14.0,13.0,13.0,12.0
C.C=C(OO)C(C)=N,15.0,14.0,14.0,13.0
C.C=C1ON=C1C.O,15.0,14.0,14.0,13.0
C.C=C(O)C(C)=NO,15.0,14.0,14.0,13.0
C.C=C1OON=C1C,16.0,15.0,15.0,14.0
C.CC(=N)C1=CO1.O,13.0,12.0,12.0,11.0
C.CC(=NO)C1=CO1,14.0,13.0,13.0,12.0
C.CC(=N)C(O)=CO,13.0,12.0,12.0,11.0
C.CC(=N)c1coo1,14.0,13.0,13.0,12.0
C.CC1=NOC1=CO,14.0,13.0,13.0,12.0
C.Cc1nocc1O,14.0,13.0,13.0,12.0
C.CC(=N)C1=C(O)O1,12.0,11.0,11.0,10.0
C.Cc1noc2c1O2,13.0,12.0,12.0,11.0
C.CC(=N)C(O)=C=O,12.0,11.0,11.0,10.0
C.CC1=NOC1=C=O,13.0,12.0,12.0,11.0
C.CC1=NC=C1O.O,15.0,14.0,14.0,13.0
C.CC1=NC=C1OO,16.0,15.0,15.0,14.0
C.Cc1nc2oc1=2.O,14.0,13.0,13.0,12.0
C.CC1=NC(O)=C1O,14.0,13.0,13.0,12.0
C.CC1=Nc2ooc21,15.0,14.0,14.0,13.0
C.CC1C=C1O.N.O,11.0,10.0,10.0,9.0
C.CC1C=C1OO.N,12.0,11.0,11.0,10.0
C.CC1C=C1ON.O,12.0,11.0,11.0,10.0
C.CC1C=C1O.NO,12.0,11.0,11.0,10.0
C.CC1C=C1OON,13.0,12.0,12.0,11.0
C.CC1C=C1ONO,13.0,12.0,12.0,11.0
C.CC1C=C1O.N=O,13.0,12.0,12.0,11.0
C.CC1C=C1ON=O,14.0,13.0,13.0,12.0
C.CC1C2=C1O2.N.O,10.0,9.0,9.0,8.0
C.CC1C2=C1O2.NO,11.0,10.0,10.0,9.0
C.CC1C2=C1O2.N=O,12.0,11.0,11.0,10.0
C.CC1C(O)=C1O.N,10.0,9.0,9.0,8.0
C.CC1c2ooc21.N,11.0,10.0,10.0,9.0
C.CC1C(O)=C1ON,11.0,10.0,10.0,9.0
C.CC1C(O)=C1ON,11.0,10.0,10.0,9.0
C.CC1C2=C1ONO2,12.0,11.0,11.0,10.0
C.CC1C(N)=C1O.O,12.0,11.0,11.0,10.0
C.CC1C(N)=C1OO,13.0,12.0,12.0,11.0
C.CC1c2[nH]oc21.O,13.0,12.0,12.0,11.0
C.CC1C(O)=C1NO,13.0,12.0,12.0,11.0
C.CC1C2=C1OON2,14.0,13.0,13.0,12.0
C.CC1c2on(O)c21,14.0,13.0,13.0,12.0
C.CC1C(O)=C1N=O,14.0,13.0,13.0,12.0
C.CC12C=C1O2.N.O,12.0,11.0,11.0,10.0
C.CC12C=C1O2.NO,13.0,12.0,12.0,11.0
C.CC12C=C1O2.N=O,14.0,13.0,13.0,12.0
C.CC12OC1=C2O.N,11.0,10.0,10.0,9.0
C.CC12OC1=C2ON,12.0,11.0,11.0,10.0
C.CC12OC1=C2N.O,13.0,12.0,12.0,11.0
C.CC12OC1=C2NO,14.0,13.0,13.0,12.0
C.CC12OC1=C2N=O,15.0,14.0,14.0,13.0
C.CC1(O)C=C1O.N,12.0,11.0,11.0,10.0
C.CC12C=C1OO2.N,13.0,12.0,12.0,11.0
C.CC1(O)C=C1ON,13.0,12.0,12.0,11.0
C.CC1(ON)C=C1O,13.0,12.0,12.0,11.0
C.CC12C=C1ONO2,14.0,13.0,13.0,12.0
C.CC1(O)C2=C1O2.N,11.0,10.0,10.0,9.0
C.CC1(ON)C2=C1O2,12.0,11.0,11.0,10.0
C.CC12OC1=C2O.N,11.0,10.0,10.0,9.0
C.CC12OC1=C2ON,12.0,11.0,11.0,10.0
C.CC1(O)C(N)=C1O,13.0,12.0,12.0,11.0
C.CC12OOC1=C2N,14.0,13.0,13.0,12.0
C.CC1(O)c2[nH]oc21,14.0,13.0,13.0,12.0
C.CC12ONC1=C2O,14.0,13.0,13.0,12.0
C.CC12On3oc1c32,15.0,14.0,14.0,13.0
C.CC1(N)C=C1O.O,12.0,11.0,11.0,10.0
C.CC1(N)C=C1OO,13.0,12.0,12.0,11.0
C.CC12C=C1ON2.O,13.0,12.0,12.0,11.0
C.CC1(NO)C=C1O,13.0,12.0,12.0,11.0
C.CC12C=C1OON2,14.0,13.0,13.0,12.0
C.CC12C=C1ON2O,14.0,13.0,13.0,12.0
C.CC1(N=O)C=C1O,14.0,13.0,13.0,12.0
C.CC1(N)C2=C1O2.O,11.0,10.0,10.0,9.0
C.CC1(NO)C2=C1O2,12.0,11.0,11.0,10.0
C.CC1(N=O)C2=C1O2,13.0,12.0,12.0,11.0
C.CC1(N)C(O)=C1O,11.0,10.0,10.0,9.0
C.CC1(N)c2ooc21,12.0,11.0,11.0,10.0
C.CC12NOC1=C2O,12.0,11.0,11.0,10.0
C.CC12NOC1=C2O,12.0,11.0,11.0,10.0
C.CC12C3=C1ON2O3,13.0,12.0,12.0,11.0
C.CC12NC1=C2O.O,13.0,12.0,12.0,11.0
C.CC12NC1=C2OO,14.0,13.0,13.0,12.0
C.CC12c3on1c32.O,14.0,13.0,13.0,12.0
C.CC12C(O)=C1N2O,14.0,13.0,13.0,12.0
C.CC12C3=C1N2OO3,15.0,14.0,14.0,13.0
C.CC1=C=C1O.N.O,12.0,11.0,11.0,10.0
C.CC1=C=C1OO.N,13.0,12.0,12.0,11.0
C.CC1=C=C1ON.O,13.0,12.0,12.0,11.0
C.CC1=C=C1O.NO,13.0,12.0,12.0,11.0
C.CC1=C=C1OON,14.0,13.0,13.0,12.0
C.CC1=C=C1ONO,14.0,13.0,13.0,12.0
C.CC1=C=C1O.N=O,14.0,13.0,13.0,12.0
C.CC1=C=C1ON=O,15.0,14.0,14.0,13.0
C.C=C(O)CC.N.O,12.0,11.0,11.0,10.0
C.C=C(CC)OO.N,13.0,12.0,12.0,11.0
C.C=C(O)CC.NO,13.0,12.0,12.0,11.0
C.C=C(CC)OON,14.0,13.0,13.0,12.0
C.C=C(O)CC.N=O,14.0,13.0,13.0,12.0
C.C=C(CC)ON.O,13.0,12.0,12.0,11.0
C.C=C(CC)ONO,14.0,13.0,13.0,12.0
C.C=C(CC)ON=O,15.0,14.0,14.0,13.0
C.CCC(O)=CO.N,11.0,10.0,10.0,9.0
C.CCc1coo1.N,12.0,11.0,11.0,10.0
C.CCC(O)=CON,12.0,11.0,11.0,10.0
C.CCC(=CO)ON,12.0,11.0,11.0,10.0
C.CCC1=CONO1,13.0,12.0,12.0,11.0
C.CCC(O)=C=O.N,12.0,11.0,11.0,10.0
C.CCC(=C=O)ON,13.0,12.0,12.0,11.0
C.CCC1=CO1.N.O,11.0,10.0,10.0,9.0
C.CCC1=CO1.NO,12.0,11.0,11.0,10.0
C.CCC1=CO1.N=O,13.0,12.0,12.0,11.0
C.CCC1=C(O)O1.N,10.0,9.0,9.0,8.0
C.CCC1=C(ON)O1,11.0,10.0,10.0,9.0
C.CCC(O)=CN.O,13.0,12.0,12.0,11.0
C.CCC(=CN)OO,14.0,13.0,13.0,12.0
C.CCC(O)=CNO,14.0,13.0,13.0,12.0
C.CCC1=CNOO1,15.0,14.0,14.0,13.0
