,smiles,ac2_am2,ac2_am3,ac3_am2,ac3_am3,min_dist_all,local_index
100,C.COC(=O)C=CN,7.0,6.0,6.0,5.0,5.0,47546
101,C.COC(=O)C1=CN1,8.0,7.0,7.0,6.0,6.0,47618
102,C.COC(O)C=CN,8.0,7.0,7.0,6.0,6.0,47907
103,C.C=CNC.O=CO,8.0,7.0,7.0,6.0,6.0,48374
104,C.CNC=CC(O)O,8.0,7.0,7.0,6.0,6.0,48517
105,C.CNC=CC=O.O,8.0,7.0,7.0,6.0,6.0,48523
106,C.CNC=CC(=O)O,7.0,6.0,6.0,5.0,5.0,48525
107,C.Cn1ccc(=O)o1,8.0,7.0,7.0,6.0,6.0,48526
108,C.CNC=C1OC1=O,8.0,7.0,7.0,6.0,6.0,48553
109,C.CN1C=C1C(=O)O,8.0,7.0,7.0,6.0,6.0,48596
110,C.O=C1C=CNCO1,8.0,7.0,7.0,6.0,6.0,48716
111,C.C=NC=CC(=O)O,8.0,7.0,7.0,6.0,6.0,49183
112,C.C=CN.CC(=O)O,8.0,7.0,7.0,6.0,6.0,49387
113,C.CC(O)(O)C=CN,8.0,7.0,7.0,6.0,6.0,49677
114,C.CC(=O)C=CN.O,8.0,7.0,7.0,6.0,6.0,49682
115,C.CC=CN.CO.O,8.0,7.0,7.0,6.0,6.0,53380
116,C.CC=CN.CO.O,8.0,7.0,7.0,6.0,6.0,53390
117,C.CC=CN.OCO,7.0,6.0,6.0,5.0,5.0,53397
118,C.C1OO1.CC=CN,8.0,7.0,7.0,6.0,6.0,53398
119,C.CC=CNOCO,8.0,7.0,7.0,6.0,6.0,53399
120,C.CC=CNOCO,8.0,7.0,7.0,6.0,6.0,53400
121,C.CC=CN.O=CO,8.0,7.0,7.0,6.0,6.0,53402
122,C.C=O.CC=CN.O,7.0,6.0,6.0,5.0,5.0,53404
123,C.C=O.CC=CNO,8.0,7.0,7.0,6.0,6.0,53405
124,C.CC=CN.O=CO,6.0,5.0,5.0,4.0,4.0,53407
125,C.CC=CNOC=O,7.0,6.0,6.0,5.0,5.0,53408
126,C.CC=CN.O=C=O,7.0,6.0,6.0,5.0,5.0,53409
127,C.CC=CNC(O)O,8.0,7.0,7.0,6.0,6.0,53429
128,C.CC=CNC=O.O,8.0,7.0,7.0,6.0,6.0,53435
129,C.CC=CNC(=O)O,7.0,6.0,6.0,5.0,5.0,53437
130,C.CC=CN1OC1=O,8.0,7.0,7.0,6.0,6.0,53438
131,C.CC(=CN)OCO,8.0,7.0,7.0,6.0,6.0,53465
132,C.C=O.CC(O)=CN,8.0,7.0,7.0,6.0,6.0,53467
133,C.CC(=CN)OC=O,7.0,6.0,6.0,5.0,5.0,53469
134,C.Cc1c[nH]c(=O)o1,8.0,7.0,7.0,6.0,6.0,53485
135,C.CC(=CN)OCO,8.0,7.0,7.0,6.0,6.0,53510
136,C.CC1=CN1.OCO,8.0,7.0,7.0,6.0,6.0,53555
137,C.C=O.CC1=CN1.O,8.0,7.0,7.0,6.0,6.0,53561
138,C.CC1=CN1.O=CO,7.0,6.0,6.0,5.0,5.0,53563
139,C.CC1=CN1OC=O,8.0,7.0,7.0,6.0,6.0,53564
140,C.CC1=CN1.O=C=O,8.0,7.0,7.0,6.0,6.0,53565
141,C.CC1=CN1C(=O)O,8.0,7.0,7.0,6.0,6.0,53578
142,C.CC(C)=CN.O.O,8.0,7.0,7.0,6.0,6.0,53579
143,C.CC(=CN)CO.O,7.0,6.0,6.0,5.0,5.0,53590
144,C.CC(=CN)COO,8.0,7.0,7.0,6.0,6.0,53591
145,C.CC1=CNOC1.O,8.0,7.0,7.0,6.0,6.0,53592
146,C.CC(=CNO)CO,8.0,7.0,7.0,6.0,6.0,53593
147,C.CC(C=O)=CN.O,8.0,7.0,7.0,6.0,6.0,53597
148,C.CC(=CN)CO.O,7.0,6.0,6.0,5.0,5.0,53600
149,C.CC(=CN)COO,8.0,7.0,7.0,6.0,6.0,53601
150,C.CC(=CNO)CO,8.0,7.0,7.0,6.0,6.0,53602
151,C.CC1=CNOC1.O,8.0,7.0,7.0,6.0,6.0,53605
152,C.CC(=CN)C(O)O,6.0,5.0,5.0,4.0,4.0,53607
153,C.CC(=CN)C1OO1,7.0,6.0,6.0,5.0,5.0,53608
154,C.CC1=CNOC1O,7.0,6.0,6.0,5.0,5.0,53609
155,C.CC1=CNOC1O,7.0,6.0,6.0,5.0,5.0,53610
156,C.CC1=CN2OC1O2,8.0,7.0,7.0,6.0,6.0,53611
157,C.CC(=CN)C(=O)O,7.0,6.0,6.0,5.0,5.0,53612
158,C.Cc1c[nH]oc1=O,8.0,7.0,7.0,6.0,6.0,53613
159,C.CC(C=O)=CN.O,6.0,5.0,5.0,4.0,4.0,53614
160,C.CC(C=O)=CNO,7.0,6.0,6.0,5.0,5.0,53615
161,C.CC(C=O)=CN=O,8.0,7.0,7.0,6.0,6.0,53616
162,C.CC(=CN)C(=O)O,5.0,4.0,4.0,3.0,3.0,53617
163,C.Cc1c[nH]oc1=O,6.0,5.0,5.0,4.0,4.0,53618
164,C.CC1=CNC1O.O,8.0,7.0,7.0,6.0,6.0,53626
165,C.CC1=CNC1O.O,8.0,7.0,7.0,6.0,6.0,53633
166,C.CC1=CNC1(O)O,7.0,6.0,6.0,5.0,5.0,53638
167,C.CC1=CNC12OO2,8.0,7.0,7.0,6.0,6.0,53639
168,C.CC1=CN2OC12O,8.0,7.0,7.0,6.0,6.0,53640
169,C.CC1=CN2OC12O,8.0,7.0,7.0,6.0,6.0,53641
170,C.CC1=CNC1=O.O,7.0,6.0,6.0,5.0,5.0,53642
171,C.CC1=CN(O)C1=O,8.0,7.0,7.0,6.0,6.0,53643
172,C.NC=CCOCO,8.0,7.0,7.0,6.0,6.0,53666
173,C.C=O.NC=CCO,8.0,7.0,7.0,6.0,6.0,53668
174,C.NC=CCOC=O,7.0,6.0,6.0,5.0,5.0,53670
175,C.O=C1NC=CCO1,8.0,7.0,7.0,6.0,6.0,53686
176,C.O=COCC1=CN1,8.0,7.0,7.0,6.0,6.0,53747
177,C.NC=C1COC1.O,8.0,7.0,7.0,6.0,6.0,53763
178,C.NC=C(CO)CO,8.0,7.0,7.0,6.0,6.0,53766
179,C.NC=C1COC1O,7.0,6.0,6.0,5.0,5.0,53771
180,C.C1=C2COC2ON1,8.0,7.0,7.0,6.0,6.0,53772
181,C.NC=C(C=O)CO,7.0,6.0,6.0,5.0,5.0,53773
182,C.O=CC1=CNOC1,8.0,7.0,7.0,6.0,6.0,53774
183,C.NC=C1COC1=O,6.0,5.0,5.0,4.0,4.0,53775
184,C.OC12NC=C1CO2,8.0,7.0,7.0,6.0,6.0,53787
185,C.O=C1NC=C1CO,8.0,7.0,7.0,6.0,6.0,53789
186,C.NC=C(C=O)C=O,8.0,7.0,7.0,6.0,6.0,53831
187,C.NC=CCOCO,8.0,7.0,7.0,6.0,6.0,53856
188,C.NC=C(CO)CO,8.0,7.0,7.0,6.0,6.0,53951
189,C.NC=C1COC1.O,8.0,7.0,7.0,6.0,6.0,53958
190,C.NC=C1COC1O,7.0,6.0,6.0,5.0,5.0,53961
191,C.C1=C2COC2ON1,8.0,7.0,7.0,6.0,6.0,53962
192,C.NC=C1COC1=O,8.0,7.0,7.0,6.0,6.0,53963
193,C.OC12NC=C1CO2,8.0,7.0,7.0,6.0,6.0,53977
194,C.NC=C1C2OC1O2,8.0,7.0,7.0,6.0,6.0,54047
195,C.C1=CNC1.OCO,8.0,7.0,7.0,6.0,6.0,54171
196,C.C1=CNC1.C=O.O,8.0,7.0,7.0,6.0,6.0,54177
197,C.C1=CNC1.O=CO,7.0,6.0,6.0,5.0,5.0,54179
198,C.O=CON1C=CC1,8.0,7.0,7.0,6.0,6.0,54180
199,C.C1=CNC1.O=C=O,8.0,7.0,7.0,6.0,6.0,54181
200,C.O=C(O)N1C=CC1,8.0,7.0,7.0,6.0,6.0,54194
201,C.O=COC1=CNC1,8.0,7.0,7.0,6.0,6.0,54210
202,C.C1=C2CN12.O=CO,8.0,7.0,7.0,6.0,6.0,54255
203,C.O.OCC1=CNC1,8.0,7.0,7.0,6.0,6.0,54264
204,C.O.OCC1=CNC1,8.0,7.0,7.0,6.0,6.0,54271
205,C.OC(O)C1=CNC1,7.0,6.0,6.0,5.0,5.0,54276
206,C.C1=C(C2OO2)CN1,8.0,7.0,7.0,6.0,6.0,54277
207,C.OC1ON2C=C1C2,8.0,7.0,7.0,6.0,6.0,54278
208,C.OC1ON2C=C1C2,8.0,7.0,7.0,6.0,6.0,54279
209,C.O=C(O)C1=CNC1,8.0,7.0,7.0,6.0,6.0,54280
210,C.O.O=CC1=CNC1,7.0,6.0,6.0,5.0,5.0,54282
211,C.O=CC1=CN(O)C1,8.0,7.0,7.0,6.0,6.0,54283
212,C.O=C(O)C1=CNC1,6.0,5.0,5.0,4.0,4.0,54284
213,C.O=c1on2cc1C2,7.0,6.0,6.0,5.0,5.0,54285
214,C.OC1(O)C2=CN1C2,8.0,7.0,7.0,6.0,6.0,54294
215,C.O.O=C1C2=CN1C2,8.0,7.0,7.0,6.0,6.0,54296
216,C.O=COC1C=CN1,8.0,7.0,7.0,6.0,6.0,54312
217,C.OC1OC2NC=C12,8.0,7.0,7.0,6.0,6.0,54362
218,C.O=CC1=CNC1O,8.0,7.0,7.0,6.0,6.0,54364
219,C.O=C1OC2NC=C12,7.0,6.0,6.0,5.0,5.0,54366
220,C.OC1OC2NC=C12,8.0,7.0,7.0,6.0,6.0,54465
221,C.C1=CN=C1.O=CO,8.0,7.0,7.0,6.0,6.0,54554
222,C.OC(O)C1=CN=C1,8.0,7.0,7.0,6.0,6.0,54580
223,C.O.O=CC1=CN=C1,8.0,7.0,7.0,6.0,6.0,54583
224,C.O=C(O)C1=CN=C1,7.0,6.0,6.0,5.0,5.0,54584
225,C.O=c1oc2ncc1-2,8.0,7.0,7.0,6.0,6.0,54608
226,C.NC=CCC(O)O,8.0,7.0,7.0,6.0,6.0,54661
227,C.NC=CCC=O.O,8.0,7.0,7.0,6.0,6.0,54668
228,C.NC=CCC(=O)O,7.0,6.0,6.0,5.0,5.0,54671
229,C.O=C1CC=CNO1,8.0,7.0,7.0,6.0,6.0,54672
230,C.NC=C1CC(=O)O1,8.0,7.0,7.0,6.0,6.0,54724
231,C.O=C(O)CC1=CN1,8.0,7.0,7.0,6.0,6.0,54812
232,C.NC=C1CC1O.O,8.0,7.0,7.0,6.0,6.0,54836
233,C.NC=C1CC1O.O,8.0,7.0,7.0,6.0,6.0,54846
234,C.NC=C1CC1(O)O,7.0,6.0,6.0,5.0,5.0,54853
235,C.NC=C1CC12OO2,8.0,7.0,7.0,6.0,6.0,54854
236,C.OC12CC1=CNO2,8.0,7.0,7.0,6.0,6.0,54855
237,C.OC12CC1=CNO2,8.0,7.0,7.0,6.0,6.0,54856
238,C.NC=C1CC1=O.O,7.0,6.0,6.0,5.0,5.0,54858
239,C.O=C1CC1=CNO,8.0,7.0,7.0,6.0,6.0,54859
240,C.NC=CC1OC1=O,8.0,7.0,7.0,6.0,6.0,54900
241,C.NC=C1C2OC12O,8.0,7.0,7.0,6.0,6.0,54995
242,C.NC=C1C(=O)C1O,8.0,7.0,7.0,6.0,6.0,54997
243,C.NC=C1C2OC12O,8.0,7.0,7.0,6.0,6.0,55168
244,C.O=C(O)C1C=CN1,8.0,7.0,7.0,6.0,6.0,55323
245,C.OC1(O)C2=CNC21,8.0,7.0,7.0,6.0,6.0,55414
246,C.O.O=C1C2=CNC12,8.0,7.0,7.0,6.0,6.0,55418
247,C.C=C=CN.CO.O,7.0,6.0,8.0,7.0,6.0,56220
248,C.C=C=CN.CO.O,7.0,6.0,8.0,7.0,6.0,56230
249,C.C=C=CN.OCO,6.0,5.0,7.0,6.0,5.0,56237
250,C.C1OO1.C=C=CN,7.0,6.0,8.0,7.0,6.0,56238
251,C.C=C=CNOCO,7.0,6.0,8.0,7.0,6.0,56239
252,C.C=C=CNOCO,7.0,6.0,8.0,7.0,6.0,56240
253,C.C=C=CN.O=CO,7.0,6.0,8.0,7.0,6.0,56242
254,C.C=C=CN.C=O.O,6.0,5.0,7.0,6.0,5.0,56244
255,C.C=C=CNO.C=O,7.0,6.0,8.0,7.0,6.0,56245
256,C.C=C=CN.O=CO,5.0,4.0,6.0,5.0,4.0,56247
257,C.C=C=CNOC=O,6.0,5.0,7.0,6.0,5.0,56248
258,C.C=C=CN.O=C=O,6.0,5.0,7.0,6.0,5.0,56249
259,C.C=C=CNC(O)O,7.0,6.0,8.0,7.0,6.0,56269
260,C.C=C=CNC=O.O,7.0,6.0,8.0,7.0,6.0,56275
261,C.C=C=CNC(=O)O,6.0,5.0,7.0,6.0,5.0,56277
262,C.C=C=CN1OC1=O,7.0,6.0,8.0,7.0,6.0,56278
263,C.NC=C=COCO,7.0,6.0,8.0,7.0,6.0,56305
264,C.C=O.NC=C=CO,7.0,6.0,8.0,7.0,6.0,56307
265,C.NC=C=COC=O,6.0,5.0,7.0,6.0,5.0,56309
266,C.O=C1NC=C=CO1,7.0,6.0,8.0,7.0,6.0,56325
267,C.NC=C=COCO,7.0,6.0,8.0,7.0,6.0,56364
268,C.C1=CNC=1.OCO,7.0,6.0,8.0,7.0,6.0,56447
269,C.C1=CNC=1.C=O.O,7.0,6.0,8.0,7.0,6.0,56453
270,C.C1=CNC=1.O=CO,6.0,5.0,7.0,6.0,5.0,56455
271,C.O=CON1C=C=C1,7.0,6.0,8.0,7.0,6.0,56456
272,C.C1=CNC=1.O=C=O,7.0,6.0,8.0,7.0,6.0,56457
273,C.O=C(O)N1C=C=C1,7.0,6.0,8.0,7.0,6.0,56470
274,C.O=COC1=C=CN1,7.0,6.0,8.0,7.0,6.0,56486
275,C.C1=C=NC=1.O=CO,7.0,6.0,8.0,7.0,6.0,56531
276,C.NC=C=CC(O)O,7.0,6.0,8.0,7.0,6.0,56561
277,C.NC=C=CC=O.O,7.0,6.0,8.0,7.0,6.0,56568
278,C.NC=C=CC(=O)O,6.0,5.0,7.0,6.0,5.0,56571
279,C.O=C1C=C=CNO1,7.0,6.0,8.0,7.0,6.0,56572
280,C.NC=C=C1OC1=O,7.0,6.0,8.0,7.0,6.0,56624
281,C.O=C(O)C1=C=CN1,7.0,6.0,8.0,7.0,6.0,56712
282,C.C.C=C(N)OC=O,8.0,7.0,7.0,6.0,6.0,56800
283,C.C.NC1=CC(O)O1,8.0,7.0,7.0,6.0,6.0,56947
284,C.C.NC(O)=CC=O,8.0,7.0,7.0,6.0,6.0,56949
285,C.C.NC1=CC(=O)O1,7.0,6.0,6.0,5.0,5.0,56951
286,C.C.O=c1oc2[nH]c1=2,8.0,7.0,7.0,6.0,6.0,57023
287,C.CNC1=CC(=O)O1,8.0,7.0,7.0,6.0,6.0,57476
288,C.CC=C(N)OCO,8.0,7.0,7.0,6.0,6.0,59621
289,C.C=O.CC=C(N)O,8.0,7.0,7.0,6.0,6.0,59623
290,C.CC=C(N)OC=O,7.0,6.0,6.0,5.0,5.0,59625
291,C.CC=C1NC(=O)O1,8.0,7.0,7.0,6.0,6.0,59641
292,C.CC1=C(OC=O)N1,8.0,7.0,7.0,6.0,6.0,59702
293,C.CC1=C(N)OC1.O,8.0,7.0,7.0,6.0,6.0,59718
294,C.CC(CO)=C(N)O,8.0,7.0,7.0,6.0,6.0,59721
295,C.CC1=C(N)OC1O,7.0,6.0,6.0,5.0,5.0,59726
296,C.CC1=C2NOC1O2,8.0,7.0,7.0,6.0,6.0,59727
297,C.CC(C=O)=C(N)O,7.0,6.0,6.0,5.0,5.0,59728
298,C.CC(C=O)=C1NO1,8.0,7.0,7.0,6.0,6.0,59729
299,C.CC1=C(N)OC1=O,6.0,5.0,5.0,4.0,4.0,59730
300,C.CC1=C2NC1(O)O2,8.0,7.0,7.0,6.0,6.0,59742
301,C.CC1=C(O)NC1=O,8.0,7.0,7.0,6.0,6.0,59744
302,C.NC1=C(C=O)CO1,8.0,7.0,7.0,6.0,6.0,59786
303,C.NC1=C2COC2O1,8.0,7.0,7.0,6.0,6.0,59857
304,C.O=COC1=CCN1,8.0,7.0,7.0,6.0,6.0,59942
305,C.OC1OC2=C1CN2,8.0,7.0,7.0,6.0,6.0,59992
306,C.O=CC1=C(O)NC1,8.0,7.0,7.0,6.0,6.0,59994
307,C.O=C1OC2=C1CN2,7.0,6.0,6.0,5.0,5.0,59996
308,C.O=c1oc2ncc1=2,8.0,7.0,7.0,6.0,6.0,60122
309,C.NC1=CCC(=O)O1,8.0,7.0,7.0,6.0,6.0,60164
310,C.NC1=C2CC2(O)O1,8.0,7.0,7.0,6.0,6.0,60259
311,C.NC(O)=C1CC1=O,8.0,7.0,7.0,6.0,6.0,60261
312,C.C=C=C(N)OCO,7.0,6.0,8.0,7.0,6.0,60926
313,C.C=C=C(N)O.C=O,7.0,6.0,8.0,7.0,6.0,60928
314,C.C=C=C(N)OC=O,6.0,5.0,7.0,6.0,5.0,60930
315,C.C=C=C1NC(=O)O1,7.0,6.0,8.0,7.0,6.0,60946
316,C.O=COC1=C=CN1,7.0,6.0,8.0,7.0,6.0,61023
317,C.NC1=C=CC(=O)O1,7.0,6.0,8.0,7.0,6.0,61081
318,C.C.NC1=CC(O)O1,8.0,7.0,7.0,6.0,6.0,61361
319,C.CC=C(N)OCO,8.0,7.0,7.0,6.0,6.0,64035
320,C.CC(CO)=C(N)O,8.0,7.0,7.0,6.0,6.0,64130
321,C.CC1=C(N)OC1.O,8.0,7.0,7.0,6.0,6.0,64137
322,C.CC1=C(N)OC1O,7.0,6.0,6.0,5.0,5.0,64140
323,C.CC1=C2NOC1O2,8.0,7.0,7.0,6.0,6.0,64141
324,C.CC1=C(N)OC1=O,8.0,7.0,7.0,6.0,6.0,64142
325,C.CC1=C2NC1(O)O2,8.0,7.0,7.0,6.0,6.0,64156
326,C.NC1=C2COC2O1,8.0,7.0,7.0,6.0,6.0,64226
327,C.OC1OC2=C1CN2,8.0,7.0,7.0,6.0,6.0,64406
328,C.NC1=C2CC2(O)O1,8.0,7.0,7.0,6.0,6.0,64673
329,C.C=C=C(N)OCO,7.0,6.0,8.0,7.0,6.0,65340
330,C.C.C=C=N.O=CO,8.0,7.0,7.0,6.0,6.0,65632
331,C.C.N=C=CC(O)O,8.0,7.0,7.0,6.0,6.0,65775
332,C.C.N=C=CC=O.O,8.0,7.0,7.0,6.0,6.0,65781
333,C.C.N=C=CC(=O)O,7.0,6.0,6.0,5.0,5.0,65783
334,C.C.O=C1C=C=NO1,8.0,7.0,7.0,6.0,6.0,65784
335,C.C.N=C=C1OC1=O,8.0,7.0,7.0,6.0,6.0,65811
336,C.C.O=C(O)C1=C=N1,8.0,7.0,7.0,6.0,6.0,65854
337,C.COC(=O)C=C=N,8.0,7.0,7.0,6.0,6.0,65974
338,C.CN=C=CC(=O)O,8.0,7.0,7.0,6.0,6.0,66449
339,C.CC=C=N.OCO,8.0,7.0,7.0,6.0,6.0,68449
340,C.C=O.CC=C=N.O,8.0,7.0,7.0,6.0,6.0,68455
341,C.CC=C=N.O=CO,7.0,6.0,6.0,5.0,5.0,68457
342,C.CC=C=NOC=O,8.0,7.0,7.0,6.0,6.0,68458
343,C.CC=C=N.O=C=O,8.0,7.0,7.0,6.0,6.0,68459
344,C.CC=C=NC(=O)O,8.0,7.0,7.0,6.0,6.0,68472
345,C.CC(=C=N)OC=O,8.0,7.0,7.0,6.0,6.0,68488
346,C.CC1=C=N1.O=CO,8.0,7.0,7.0,6.0,6.0,68533
347,C.CC(=C=N)CO.O,8.0,7.0,7.0,6.0,6.0,68542
348,C.CC(=C=N)CO.O,8.0,7.0,7.0,6.0,6.0,68549
349,C.CC(=C=N)C(O)O,7.0,6.0,6.0,5.0,5.0,68554
