,smiles,ac2_am2,ac2_am3,ac3_am2,ac3_am3,min_dist_all,local_index
67,C.C.O=COC1CN1,8.0,7.0,7.0,6.0,6.0,2473
68,C.CC(O)OC1CN1,8.0,7.0,7.0,6.0,6.0,2548
69,C.CC=O.OC1CN1,8.0,7.0,7.0,6.0,6.0,2550
70,C.CC(=O)OC1CN1,7.0,6.0,6.0,5.0,5.0,2552
71,C.O=C1CN2CC2O1,8.0,7.0,7.0,6.0,6.0,2601
72,C.CC(O)OC1CN1,8.0,7.0,7.0,6.0,6.0,2876
73,C.C.C1=NC1.O=CO,8.0,7.0,7.0,6.0,6.0,3250
74,C.C1=NC1.CC(O)O,8.0,7.0,7.0,6.0,6.0,3292
75,C.C1=NC1.CC=O.O,8.0,7.0,7.0,6.0,6.0,3295
76,C.C1=NC1.CC(=O)O,7.0,6.0,6.0,5.0,5.0,3296
77,C.C1=NC1.O=C1CO1,8.0,7.0,7.0,6.0,6.0,3304
78,C.CC(=O)OC1=NC1,8.0,7.0,7.0,6.0,6.0,3409
79,C.C.NCCC(O)O,8.0,7.0,7.0,6.0,6.0,3553
80,C.C.NCCC=O.O,8.0,7.0,7.0,6.0,6.0,3560
81,C.C.NCCC(=O)O,7.0,6.0,6.0,5.0,5.0,3563
82,C.C.O=C1CCNO1,8.0,7.0,7.0,6.0,6.0,3564
83,C.COC(=O)CCN,8.0,7.0,7.0,6.0,6.0,3616
84,C.CNCCC(=O)O,8.0,7.0,7.0,6.0,6.0,3772
85,C.CC(O)CCN.O,8.0,7.0,7.0,6.0,6.0,3922
86,C.CC(O)CCN.O,8.0,7.0,7.0,6.0,6.0,3932
87,C.CC(O)(O)CCN,7.0,6.0,6.0,5.0,5.0,3939
88,C.CC1(CCN)OO1,8.0,7.0,7.0,6.0,6.0,3940
89,C.CC1(O)CCNO1,8.0,7.0,7.0,6.0,6.0,3941
90,C.CC1(O)CCNO1,8.0,7.0,7.0,6.0,6.0,3942
91,C.CC(=O)CCN.O,7.0,6.0,6.0,5.0,5.0,3944
92,C.CC(=O)CCNO,8.0,7.0,7.0,6.0,6.0,3945
93,C.NCCC1(O)CO1,8.0,7.0,7.0,6.0,6.0,3982
94,C.NCCC(=O)CO,8.0,7.0,7.0,6.0,6.0,3984
95,C.NCCC1(O)CO1,8.0,7.0,7.0,6.0,6.0,4027
96,C.OC1(O)CCNC1,8.0,7.0,7.0,6.0,6.0,4106
97,C.O.O=C1CCNC1,8.0,7.0,7.0,6.0,6.0,4110
98,C.C.NCC1OC1=O,8.0,7.0,7.0,6.0,6.0,4414
99,C.CC1(O)OC1CN,8.0,7.0,7.0,6.0,6.0,4582
100,C.CC(=O)C(O)CN,8.0,7.0,7.0,6.0,6.0,4584
101,C.CC1(O)OC1CN,8.0,7.0,7.0,6.0,6.0,5121
102,C.C.O=C(O)C1CN1,8.0,7.0,7.0,6.0,6.0,5705
103,C.CC(O)(O)C1CN1,8.0,7.0,7.0,6.0,6.0,5869
104,C.CC(=O)C1CN1.O,8.0,7.0,7.0,6.0,6.0,5873
105,C.C.CCCN.O.O,8.0,7.0,7.0,6.0,6.0,8333
106,C.CCCN.CO.O,7.0,6.0,6.0,5.0,5.0,8344
107,C.CCCN.COO,8.0,7.0,7.0,6.0,6.0,8345
108,C.CCCNOC.O,8.0,7.0,7.0,6.0,6.0,8346
109,C.CCCNO.CO,8.0,7.0,7.0,6.0,6.0,8347
110,C.C=O.CCCN.O,8.0,7.0,7.0,6.0,6.0,8351
111,C.CCCN.CO.O,7.0,6.0,6.0,5.0,5.0,8354
112,C.CCCN.COO,8.0,7.0,7.0,6.0,6.0,8355
113,C.CCCNO.CO,8.0,7.0,7.0,6.0,6.0,8356
114,C.CCCNOC.O,8.0,7.0,7.0,6.0,6.0,8359
115,C.CCCN.OCO,6.0,5.0,5.0,4.0,4.0,8361
116,C.C1OO1.CCCN,7.0,6.0,6.0,5.0,5.0,8362
117,C.CCCNOCO,7.0,6.0,6.0,5.0,5.0,8363
118,C.CCCNOCO,7.0,6.0,6.0,5.0,5.0,8364
119,C.CCCN1OCO1,8.0,7.0,7.0,6.0,6.0,8365
120,C.CCCN.O=CO,7.0,6.0,6.0,5.0,5.0,8366
121,C.CCCNOC=O,8.0,7.0,7.0,6.0,6.0,8367
122,C.C=O.CCCN.O,6.0,5.0,5.0,4.0,4.0,8368
123,C.C=O.CCCNO,7.0,6.0,6.0,5.0,5.0,8369
124,C.C=O.CCCN=O,8.0,7.0,7.0,6.0,6.0,8370
125,C.CCCN.O=CO,5.0,4.0,4.0,3.0,3.0,8371
126,C.CCCNOC=O,6.0,5.0,5.0,4.0,4.0,8372
127,C.CCCN.O=C=O,6.0,5.0,5.0,4.0,4.0,8373
128,C.CCCNCO.O,8.0,7.0,7.0,6.0,6.0,8381
129,C.CCCNCO.O,8.0,7.0,7.0,6.0,6.0,8388
130,C.CCCNC(O)O,7.0,6.0,6.0,5.0,5.0,8393
131,C.CCCNC1OO1,8.0,7.0,7.0,6.0,6.0,8394
132,C.CCCN1OC1O,8.0,7.0,7.0,6.0,6.0,8395
133,C.CCCN1OC1O,8.0,7.0,7.0,6.0,6.0,8396
134,C.CCCNC(=O)O,8.0,7.0,7.0,6.0,6.0,8397
135,C.CCCNC=O.O,7.0,6.0,6.0,5.0,5.0,8399
136,C.CCCN(O)C=O,8.0,7.0,7.0,6.0,6.0,8400
137,C.CCCNC(=O)O,6.0,5.0,5.0,4.0,4.0,8401
138,C.CCCN1OC1=O,7.0,6.0,6.0,5.0,5.0,8402
139,C.CCCN=C(O)O,8.0,7.0,7.0,6.0,6.0,8411
140,C.CCCN=C=O.O,8.0,7.0,7.0,6.0,6.0,8413
141,C.COCCCN.O,8.0,7.0,7.0,6.0,6.0,8421
142,C.CO.NCCCO,8.0,7.0,7.0,6.0,6.0,8424
143,C.NCCCOCO,7.0,6.0,6.0,5.0,5.0,8429
144,C.C1CNOCOC1,8.0,7.0,7.0,6.0,6.0,8430
145,C.C=O.NCCCO,7.0,6.0,6.0,5.0,5.0,8431
146,C.C1CNOC1.C=O,8.0,7.0,7.0,6.0,6.0,8432
147,C.NCCCOC=O,6.0,5.0,5.0,4.0,4.0,8433
148,C.OC1NCCCO1,8.0,7.0,7.0,6.0,6.0,8445
149,C.O=CNCCCO,8.0,7.0,7.0,6.0,6.0,8447
150,C.O=C1NCCCO1,7.0,6.0,6.0,5.0,5.0,8449
151,C.C=O.NCCC=O,8.0,7.0,7.0,6.0,6.0,8462
152,C.CO.NCCCO,8.0,7.0,7.0,6.0,6.0,8478
153,C.COCCCN.O,8.0,7.0,7.0,6.0,6.0,8485
154,C.NCCCOCO,7.0,6.0,6.0,5.0,5.0,8488
155,C.C1CNOCOC1,8.0,7.0,7.0,6.0,6.0,8489
156,C.NCCCOC=O,8.0,7.0,7.0,6.0,6.0,8490
157,C.OC1NCCCO1,8.0,7.0,7.0,6.0,6.0,8504
158,C.NCCC1OCO1,8.0,7.0,7.0,6.0,6.0,8523
159,C.C1CNC1.CO.O,8.0,7.0,7.0,6.0,6.0,8575
160,C.C1CNC1.CO.O,8.0,7.0,7.0,6.0,6.0,8582
161,C.C1CNC1.OCO,7.0,6.0,6.0,5.0,5.0,8587
162,C.C1CNC1.C1OO1,8.0,7.0,7.0,6.0,6.0,8588
163,C.OCON1CCC1,8.0,7.0,7.0,6.0,6.0,8589
164,C.OCON1CCC1,8.0,7.0,7.0,6.0,6.0,8590
165,C.C1CNC1.O=CO,8.0,7.0,7.0,6.0,6.0,8591
166,C.C1CNC1.C=O.O,7.0,6.0,6.0,5.0,5.0,8593
167,C.C=O.ON1CCC1,8.0,7.0,7.0,6.0,6.0,8594
168,C.C1CNC1.O=CO,6.0,5.0,5.0,4.0,4.0,8595
169,C.O=CON1CCC1,7.0,6.0,6.0,5.0,5.0,8596
170,C.C1CNC1.O=C=O,7.0,6.0,6.0,5.0,5.0,8597
171,C.OC(O)N1CCC1,8.0,7.0,7.0,6.0,6.0,8606
172,C.O.O=CN1CCC1,8.0,7.0,7.0,6.0,6.0,8609
173,C.O=C(O)N1CCC1,7.0,6.0,6.0,5.0,5.0,8610
174,C.OCOC1CCN1,8.0,7.0,7.0,6.0,6.0,8622
175,C.C=O.OC1CCN1,8.0,7.0,7.0,6.0,6.0,8624
176,C.O=COC1CCN1,7.0,6.0,6.0,5.0,5.0,8626
177,C.O=C1OC2CCN12,8.0,7.0,7.0,6.0,6.0,8634
178,C.OCOC1CCN1,8.0,7.0,7.0,6.0,6.0,8656
179,C.C1=NCC1.OCO,8.0,7.0,7.0,6.0,6.0,8697
180,C.C1=NCC1.C=O.O,8.0,7.0,7.0,6.0,6.0,8700
181,C.C1=NCC1.O=CO,7.0,6.0,6.0,5.0,5.0,8701
182,C.C1=NCC1.O=C=O,8.0,7.0,7.0,6.0,6.0,8702
183,C.O=COC1=NCC1,8.0,7.0,7.0,6.0,6.0,8710
184,C.CCCCN.O.O,7.0,6.0,6.0,5.0,5.0,8719
185,C.CCCCN.OO,8.0,7.0,7.0,6.0,6.0,8720
186,C.CCCCNO.O,8.0,7.0,7.0,6.0,6.0,8722
187,C.CCCCNO.O,8.0,7.0,7.0,6.0,6.0,8725
188,C.NCCCCO.O,6.0,5.0,5.0,4.0,4.0,8730
189,C.NCCCCOO,7.0,6.0,6.0,5.0,5.0,8731
190,C.C1CCONC1.O,7.0,6.0,6.0,5.0,5.0,8732
191,C.OCCCCNO,7.0,6.0,6.0,5.0,5.0,8733
192,C.C1CCOONC1,8.0,7.0,7.0,6.0,6.0,8734
193,C.ON1CCCCO1,8.0,7.0,7.0,6.0,6.0,8735
194,C.O=NCCCCO,8.0,7.0,7.0,6.0,6.0,8736
195,C.NCCCC=O.O,7.0,6.0,6.0,5.0,5.0,8737
196,C.O=CCCCNO,8.0,7.0,7.0,6.0,6.0,8738
197,C.NCCCCO.O,6.0,5.0,5.0,4.0,4.0,8740
198,C.NCCCCOO,7.0,6.0,6.0,5.0,5.0,8741
199,C.OCCCCNO,7.0,6.0,6.0,5.0,5.0,8742
200,C.C1CCOONC1,8.0,7.0,7.0,6.0,6.0,8743
201,C.O=NCCCCO,8.0,7.0,7.0,6.0,6.0,8744
202,C.C1CCONC1.O,7.0,6.0,6.0,5.0,5.0,8745
203,C.ON1CCCCO1,8.0,7.0,7.0,6.0,6.0,8746
204,C.NCCCC(O)O,5.0,4.0,4.0,3.0,3.0,8747
205,C.NCCCC1OO1,6.0,5.0,5.0,4.0,4.0,8748
206,C.OC1CCCNO1,6.0,5.0,5.0,4.0,4.0,8749
207,C.OC1CCCNO1,6.0,5.0,5.0,4.0,4.0,8750
208,C.C1CC2ON(C1)O2,7.0,6.0,6.0,5.0,5.0,8751
209,C.NCCCC(=O)O,6.0,5.0,5.0,4.0,4.0,8752
210,C.O=C1CCCNO1,7.0,6.0,6.0,5.0,5.0,8753
211,C.NCCCC=O.O,5.0,4.0,4.0,3.0,3.0,8754
212,C.O=CCCCNO,6.0,5.0,5.0,4.0,4.0,8755
213,C.O=CCCCN=O,7.0,6.0,6.0,5.0,5.0,8756
214,C.NCCCC(=O)O,4.0,3.0,3.0,2.0,2.0,8757
215,C.O=C1CCCNO1,5.0,4.0,4.0,3.0,3.0,8758
216,C.C1CCNC1.O.O,8.0,7.0,7.0,6.0,6.0,8759
217,C.O.OC1CCCN1,7.0,6.0,6.0,5.0,5.0,8766
218,C.OOC1CCCN1,8.0,7.0,7.0,6.0,6.0,8767
219,C.C1CC2ON2C1.O,8.0,7.0,7.0,6.0,6.0,8768
220,C.OC1CCCN1O,8.0,7.0,7.0,6.0,6.0,8769
221,C.O.O=C1CCCN1,8.0,7.0,7.0,6.0,6.0,8771
222,C.O.OC1CCCN1,7.0,6.0,6.0,5.0,5.0,8773
223,C.OOC1CCCN1,8.0,7.0,7.0,6.0,6.0,8774
224,C.OC1CCCN1O,8.0,7.0,7.0,6.0,6.0,8775
225,C.C1CC2ON2C1.O,8.0,7.0,7.0,6.0,6.0,8777
226,C.OC1(O)CCCN1,6.0,5.0,5.0,4.0,4.0,8778
227,C.C1CNC2(C1)OO2,7.0,6.0,6.0,5.0,5.0,8779
228,C.OC12CCCN1O2,7.0,6.0,6.0,5.0,5.0,8780
229,C.OC12CCCN1O2,7.0,6.0,6.0,5.0,5.0,8781
230,C.O.O=C1CCCN1,6.0,5.0,5.0,4.0,4.0,8782
231,C.O=C1CCCN1O,7.0,6.0,6.0,5.0,5.0,8783
232,C.O.OC1=NCCC1,8.0,7.0,7.0,6.0,6.0,8787
233,C.O.OC1=NCCC1,8.0,7.0,7.0,6.0,6.0,8789
234,C.CC(O)CCN.O,8.0,7.0,7.0,6.0,6.0,8791
235,C.NCCC1CO1.O,7.0,6.0,6.0,5.0,5.0,8798
236,C.ONCCC1CO1,8.0,7.0,7.0,6.0,6.0,8799
237,C.NCCC(O)CO,7.0,6.0,6.0,5.0,5.0,8801
238,C.NCCC1COO1,8.0,7.0,7.0,6.0,6.0,8802
239,C.OCC1CCNO1,8.0,7.0,7.0,6.0,6.0,8803
240,C.OC1CCNOC1,8.0,7.0,7.0,6.0,6.0,8804
241,C.NCCC1OC1O,6.0,5.0,5.0,4.0,4.0,8806
242,C.C1CC2OC2ON1,7.0,6.0,6.0,5.0,5.0,8807
243,C.NCCC(O)C=O,6.0,5.0,5.0,4.0,4.0,8808
244,C.O=CC1CCNO1,7.0,6.0,6.0,5.0,5.0,8809
245,C.NCCC1OC1=O,5.0,4.0,4.0,3.0,3.0,8810
246,C.C1CC2OC2N1.O,8.0,7.0,7.0,6.0,6.0,8816
247,C.OC1CCNC1O,8.0,7.0,7.0,6.0,6.0,8818
248,C.OC12NCCC1O2,7.0,6.0,6.0,5.0,5.0,8822
249,C.C1CN2OC23OC13,8.0,7.0,7.0,6.0,6.0,8823
250,C.O=C1NCCC1O,7.0,6.0,6.0,5.0,5.0,8824
251,C.O=C1C2CCN1O2,8.0,7.0,7.0,6.0,6.0,8825
252,C.NCCC(=O)CO,8.0,7.0,7.0,6.0,6.0,8834
253,C.NCCC(=O)C=O,7.0,6.0,6.0,5.0,5.0,8836
254,C.O=C1CCNC1=O,8.0,7.0,7.0,6.0,6.0,8841
255,C.CC(O)CCN.O,8.0,7.0,7.0,6.0,6.0,8844
256,C.NCCC(O)CO,7.0,6.0,6.0,5.0,5.0,8851
257,C.NCCC1COO1,8.0,7.0,7.0,6.0,6.0,8852
258,C.OC1CCNOC1,8.0,7.0,7.0,6.0,6.0,8853
259,C.OCC1CCNO1,8.0,7.0,7.0,6.0,6.0,8854
260,C.NCCC(O)C=O,8.0,7.0,7.0,6.0,6.0,8856
261,C.NCCC1CO1.O,7.0,6.0,6.0,5.0,5.0,8858
262,C.ONCCC1CO1,8.0,7.0,7.0,6.0,6.0,8859
263,C.NCCC1OC1O,6.0,5.0,5.0,4.0,4.0,8861
264,C.C1CC2OC2ON1,7.0,6.0,6.0,5.0,5.0,8862
265,C.NCCC1OC1=O,7.0,6.0,6.0,5.0,5.0,8863
266,C.OC1CCNC1O,8.0,7.0,7.0,6.0,6.0,8869
267,C.C1CC2OC2N1.O,8.0,7.0,7.0,6.0,6.0,8875
268,C.OC12NCCC1O2,7.0,6.0,6.0,5.0,5.0,8877
269,C.C1CN2OC23OC13,8.0,7.0,7.0,6.0,6.0,8878
270,C.NCCC1(O)CO1,8.0,7.0,7.0,6.0,6.0,8889
271,C.NCCC1(O)CO1,8.0,7.0,7.0,6.0,6.0,8891
272,C.NCCC12OC1O2,7.0,6.0,6.0,5.0,5.0,8893
273,C.C1CC23OC2(N1)O3,8.0,7.0,7.0,6.0,6.0,8902
274,C.NCCC(=O)CO,8.0,7.0,7.0,6.0,6.0,8910
275,C.CC1CCN1.O.O,8.0,7.0,7.0,6.0,6.0,8920
276,C.O.OCC1CCN1,7.0,6.0,6.0,5.0,5.0,8927
277,C.OOCC1CCN1,8.0,7.0,7.0,6.0,6.0,8928
278,C.C1CN2OCC12.O,8.0,7.0,7.0,6.0,6.0,8929
279,C.OCC1CCN1O,8.0,7.0,7.0,6.0,6.0,8930
280,C.O.O=CC1CCN1,8.0,7.0,7.0,6.0,6.0,8932
281,C.O.OCC1CCN1,7.0,6.0,6.0,5.0,5.0,8934
282,C.OOCC1CCN1,8.0,7.0,7.0,6.0,6.0,8935
283,C.OCC1CCN1O,8.0,7.0,7.0,6.0,6.0,8936
284,C.C1CN2OCC12.O,8.0,7.0,7.0,6.0,6.0,8938
285,C.OC(O)C1CCN1,6.0,5.0,5.0,4.0,4.0,8939
286,C.C1CC(C2OO2)N1,7.0,6.0,6.0,5.0,5.0,8940
287,C.OC1ON2CCC12,7.0,6.0,6.0,5.0,5.0,8941
288,C.OC1ON2CCC12,7.0,6.0,6.0,5.0,5.0,8942
289,C.O=C(O)C1CCN1,7.0,6.0,6.0,5.0,5.0,8943
290,C.O=C1ON2CCC12,8.0,7.0,7.0,6.0,6.0,8944
291,C.O.O=CC1CCN1,6.0,5.0,5.0,4.0,4.0,8945
292,C.O=CC1CCN1O,7.0,6.0,6.0,5.0,5.0,8946
293,C.O=C(O)C1CCN1,5.0,4.0,4.0,3.0,3.0,8947
294,C.O=C1ON2CCC12,6.0,5.0,5.0,4.0,4.0,8948
295,C.O.OC1C2CCN12,8.0,7.0,7.0,6.0,6.0,8952
296,C.O.OC1C2CCN12,8.0,7.0,7.0,6.0,6.0,8955
297,C.OC1(O)C2CCN21,7.0,6.0,6.0,5.0,5.0,8957
298,C.C1CN2C1C21OO1,8.0,7.0,7.0,6.0,6.0,8958
299,C.O.O=C1C2CCN12,7.0,6.0,6.0,5.0,5.0,8959
300,C.C1CC2(CO2)N1.O,8.0,7.0,7.0,6.0,6.0,8965
301,C.OCC1(O)CCN1,8.0,7.0,7.0,6.0,6.0,8967
302,C.OC1OC12CCN2,7.0,6.0,6.0,5.0,5.0,8971
303,C.C1CC23OC2ON13,8.0,7.0,7.0,6.0,6.0,8972
304,C.O=CC1(O)CCN1,7.0,6.0,6.0,5.0,5.0,8973
305,C.O=CC12CCN1O2,8.0,7.0,7.0,6.0,6.0,8974
306,C.O=C1OC12CCN2,6.0,5.0,5.0,4.0,4.0,8975
307,C.OC12OC13CCN23,8.0,7.0,7.0,6.0,6.0,8981
308,C.O=C1N2CCC12O,8.0,7.0,7.0,6.0,6.0,8982
309,C.OCC1(O)CCN1,8.0,7.0,7.0,6.0,6.0,8988
310,C.C1CC2(CO2)N1.O,8.0,7.0,7.0,6.0,6.0,8994
311,C.OC1OC12CCN2,7.0,6.0,6.0,5.0,5.0,8996
312,C.C1CC23OC2ON13,8.0,7.0,7.0,6.0,6.0,8997
313,C.O=C1OC12CCN2,8.0,7.0,7.0,6.0,6.0,8998
314,C.OC12OC13CCN23,8.0,7.0,7.0,6.0,6.0,9005
315,C.O.OCC1=NCC1,8.0,7.0,7.0,6.0,6.0,9009
316,C.O.OCC1=NCC1,8.0,7.0,7.0,6.0,6.0,9012
317,C.OC(O)C1=NCC1,7.0,6.0,6.0,5.0,5.0,9014
318,C.C1CC(C2OO2)=N1,8.0,7.0,7.0,6.0,6.0,9015
319,C.O=C(O)C1=NCC1,8.0,7.0,7.0,6.0,6.0,9016
320,C.O.O=CC1=NCC1,7.0,6.0,6.0,5.0,5.0,9017
321,C.O=C(O)C1=NCC1,6.0,5.0,5.0,4.0,4.0,9018
322,C.C=CCCN.O.O,8.0,7.0,7.0,6.0,6.0,9019
323,C.NCCC=CO.O,7.0,6.0,6.0,5.0,5.0,9030
324,C.NCCC=COO,8.0,7.0,7.0,6.0,6.0,9031
325,C.C1=CONCC1.O,8.0,7.0,7.0,6.0,6.0,9032
326,C.OC=CCCNO,8.0,7.0,7.0,6.0,6.0,9033
327,C.NCCC=C=O.O,8.0,7.0,7.0,6.0,6.0,9037
328,C.NCCC=CO.O,7.0,6.0,6.0,5.0,5.0,9040
329,C.NCCC=COO,8.0,7.0,7.0,6.0,6.0,9041
330,C.OC=CCCNO,8.0,7.0,7.0,6.0,6.0,9042
331,C.C1=CONCC1.O,8.0,7.0,7.0,6.0,6.0,9045
332,C.NCCC=C(O)O,6.0,5.0,5.0,4.0,4.0,9047
333,C.NCCC=C1OO1,7.0,6.0,6.0,5.0,5.0,9048
334,C.OC1=CCCNO1,7.0,6.0,6.0,5.0,5.0,9049
335,C.OC1=CCCNO1,7.0,6.0,6.0,5.0,5.0,9050
336,C.C1=C2ON(CC1)O2,8.0,7.0,7.0,6.0,6.0,9051
337,C.NCCC=C=O.O,6.0,5.0,5.0,4.0,4.0,9052
338,C.O=C=CCCNO,7.0,6.0,6.0,5.0,5.0,9053
339,C.O=C=CCCN=O,8.0,7.0,7.0,6.0,6.0,9054
340,C.O.OC1=CCCN1,8.0,7.0,7.0,6.0,6.0,9062
341,C.O.OC1=CCCN1,8.0,7.0,7.0,6.0,6.0,9067
342,C.NCCC1=CO1.O,8.0,7.0,7.0,6.0,6.0,9082
343,C.NCCC(O)=CO,8.0,7.0,7.0,6.0,6.0,9085
344,C.NCCC1=C(O)O1,7.0,6.0,6.0,5.0,5.0,9090
345,C.C1CC2=C(ON1)O2,8.0,7.0,7.0,6.0,6.0,9091
346,C.NCCC(O)=C=O,7.0,6.0,6.0,5.0,5.0,9092
347,C.O=C=C1CCNO1,8.0,7.0,7.0,6.0,6.0,9093
348,C.NCCC(O)=CO,8.0,7.0,7.0,6.0,6.0,9114
349,C.NCCC1=CO1.O,8.0,7.0,7.0,6.0,6.0,9121
350,C.NCCC1=C(O)O1,7.0,6.0,6.0,5.0,5.0,9124
351,C.C1CC2=C(ON1)O2,8.0,7.0,7.0,6.0,6.0,9125
352,C.O.OC=C1CCN1,8.0,7.0,7.0,6.0,6.0,9146
353,C.O.OC=C1CCN1,8.0,7.0,7.0,6.0,6.0,9153
354,C.OC(O)=C1CCN1,7.0,6.0,6.0,5.0,5.0,9158
355,C.C1CC(=C2OO2)N1,8.0,7.0,7.0,6.0,6.0,9159
356,C.Oc1on2c1CC2,8.0,7.0,7.0,6.0,6.0,9160
357,C.Oc1on2c1CC2,8.0,7.0,7.0,6.0,6.0,9161
358,C.O.O=C=C1CCN1,7.0,6.0,6.0,5.0,5.0,9162
359,C.O=C=C1CCN1O,8.0,7.0,7.0,6.0,6.0,9163
360,C.NCCC#CO.O,8.0,7.0,7.0,6.0,6.0,9182
361,C.NCCC#CO.O,8.0,7.0,7.0,6.0,6.0,9189
362,C.COC(C)CN.O,8.0,7.0,7.0,6.0,6.0,9210
363,C.CC(O)CN.CO,8.0,7.0,7.0,6.0,6.0,9213
