,smiles,ac2_am2,ac2_am3,ac3_am2,ac3_am3,min_dist_all,local_index
99,O=C1ON2CCCC12,7.0,6.0,6.0,5.0,5.0,8099
100,OC1(O)C2CCCN21,8.0,7.0,7.0,6.0,6.0,8108
101,O.O=C1C2CCCN12,8.0,7.0,7.0,6.0,6.0,8110
102,OC1OC12CCCN2,8.0,7.0,7.0,6.0,6.0,8122
103,O=CC1(O)CCCN1,8.0,7.0,7.0,6.0,6.0,8124
104,O=C1OC12CCCN2,7.0,6.0,6.0,5.0,5.0,8126
105,OC1OC12CCCN2,8.0,7.0,7.0,6.0,6.0,8147
106,OC(O)C1=NCCC1,8.0,7.0,7.0,6.0,6.0,8165
107,O.O=CC1=NCCC1,8.0,7.0,7.0,6.0,6.0,8168
108,O=C(O)C1=NCCC1,7.0,6.0,6.0,5.0,5.0,8169
109,NCCCC=CO.O,8.0,7.0,7.0,6.0,6.0,8181
110,NCCCC=CO.O,8.0,7.0,7.0,6.0,6.0,8191
111,NCCCC=C(O)O,7.0,6.0,6.0,5.0,5.0,8198
112,NCCCC=C1OO1,8.0,7.0,7.0,6.0,6.0,8199
113,OC1=CCCCNO1,8.0,7.0,7.0,6.0,6.0,8200
114,OC1=CCCCNO1,8.0,7.0,7.0,6.0,6.0,8201
115,NCCCC=C=O.O,7.0,6.0,6.0,5.0,5.0,8203
116,O=C=CCCCNO,8.0,7.0,7.0,6.0,6.0,8204
117,NCCCC1=C(O)O1,8.0,7.0,7.0,6.0,6.0,8241
118,NCCCC(O)=C=O,8.0,7.0,7.0,6.0,6.0,8243
119,NCCCC1=C(O)O1,8.0,7.0,7.0,6.0,6.0,8275
120,OC(O)=C1CCCN1,8.0,7.0,7.0,6.0,6.0,8309
121,O.O=C=C1CCCN1,8.0,7.0,7.0,6.0,6.0,8313
122,CC(CCN)OCO,8.0,7.0,7.0,6.0,6.0,8369
123,C=O.CC(O)CCN,8.0,7.0,7.0,6.0,6.0,8371
124,CC(CCN)OC=O,7.0,6.0,6.0,5.0,5.0,8373
125,CC1CCNC(=O)O1,8.0,7.0,7.0,6.0,6.0,8389
126,O=COC1CCNC1,8.0,7.0,7.0,6.0,6.0,8469
127,NCCC1CCO1.O,8.0,7.0,7.0,6.0,6.0,8533
128,NCCC(O)CCO,8.0,7.0,7.0,6.0,6.0,8536
129,NCCC1CC(O)O1,7.0,6.0,6.0,5.0,5.0,8541
130,C1CC2CC(ON1)O2,8.0,7.0,7.0,6.0,6.0,8542
131,NCCC(O)CC=O,7.0,6.0,6.0,5.0,5.0,8543
132,O=CCC1CCNO1,8.0,7.0,7.0,6.0,6.0,8544
133,NCCC1CC(=O)O1,6.0,5.0,5.0,4.0,4.0,8545
134,OC12CC(CCN1)O2,8.0,7.0,7.0,6.0,6.0,8557
135,O=C1CC(O)CCN1,8.0,7.0,7.0,6.0,6.0,8559
136,NCCC1OC1C=O,8.0,7.0,7.0,6.0,6.0,8571
137,NCCC1OC2OC12,8.0,7.0,7.0,6.0,6.0,8588
138,OC1OC2CCNC12,8.0,7.0,7.0,6.0,6.0,8629
139,O=CC1NCCC1O,8.0,7.0,7.0,6.0,6.0,8631
140,O=C1OC2CCNC12,7.0,6.0,6.0,5.0,5.0,8633
141,O=C1OC2CCN=C12,8.0,7.0,7.0,6.0,6.0,8670
142,NCCC1C=C(O)O1,8.0,7.0,7.0,6.0,6.0,8686
143,NCCC(O)C=C=O,8.0,7.0,7.0,6.0,6.0,8688
144,NCCC(=O)CC=O,8.0,7.0,7.0,6.0,6.0,8824
145,CC(CCN)OCO,8.0,7.0,7.0,6.0,6.0,8908
146,NCCC(O)CCO,8.0,7.0,7.0,6.0,6.0,9070
147,NCCC1CCO1.O,8.0,7.0,7.0,6.0,6.0,9077
148,NCCC1CC(O)O1,7.0,6.0,6.0,5.0,5.0,9080
149,C1CC2CC(ON1)O2,8.0,7.0,7.0,6.0,6.0,9081
150,NCCC1CC(=O)O1,8.0,7.0,7.0,6.0,6.0,9082
151,OC12CC(CCN1)O2,8.0,7.0,7.0,6.0,6.0,9096
152,NCCC1OC2OC12,8.0,7.0,7.0,6.0,6.0,9112
153,OC1OC2CCNC12,8.0,7.0,7.0,6.0,6.0,9168
154,NCCC1C=C(O)O1,8.0,7.0,7.0,6.0,6.0,9225
155,NCCC12CC(O1)O2,8.0,7.0,7.0,6.0,6.0,9398
156,CC1CCN1.OCO,8.0,7.0,7.0,6.0,6.0,9656
157,C=O.CC1CCN1.O,8.0,7.0,7.0,6.0,6.0,9662
158,CC1CCN1.O=CO,7.0,6.0,6.0,5.0,5.0,9664
159,CC1CCN1OC=O,8.0,7.0,7.0,6.0,6.0,9665
160,CC1CCN1.O=C=O,8.0,7.0,7.0,6.0,6.0,9666
161,CC1CCN1C(=O)O,8.0,7.0,7.0,6.0,6.0,9679
162,O=COCC1CCN1,8.0,7.0,7.0,6.0,6.0,9695
163,C1CN2CC12.O=CO,8.0,7.0,7.0,6.0,6.0,9780
164,O.OCCC1CCN1,8.0,7.0,7.0,6.0,6.0,9816
165,O.OCCC1CCN1,8.0,7.0,7.0,6.0,6.0,9823
166,OC(O)CC1CCN1,7.0,6.0,6.0,5.0,5.0,9828
167,C1CC(CC2OO2)N1,8.0,7.0,7.0,6.0,6.0,9829
168,OC1CC2CCN2O1,8.0,7.0,7.0,6.0,6.0,9830
169,OC1CC2CCN2O1,8.0,7.0,7.0,6.0,6.0,9831
170,O=C(O)CC1CCN1,8.0,7.0,7.0,6.0,6.0,9832
171,O.O=CCC1CCN1,7.0,6.0,6.0,5.0,5.0,9834
172,O=CCC1CCN1O,8.0,7.0,7.0,6.0,6.0,9835
173,O=C(O)CC1CCN1,6.0,5.0,5.0,4.0,4.0,9836
174,O=C1CC2CCN2O1,7.0,6.0,6.0,5.0,5.0,9837
175,OC1(O)CC2CCN21,8.0,7.0,7.0,6.0,6.0,9846
176,O.O=C1CC2CCN12,8.0,7.0,7.0,6.0,6.0,9848
177,OC1OC1C1CCN1,8.0,7.0,7.0,6.0,6.0,9860
178,O=CC(O)C1CCN1,8.0,7.0,7.0,6.0,6.0,9862
179,O=C1OC1C1CCN1,7.0,6.0,6.0,5.0,5.0,9864
180,OC1OC1C1CCN1,8.0,7.0,7.0,6.0,6.0,9893
181,OC(O)C1C2CCN21,8.0,7.0,7.0,6.0,6.0,9933
182,O.O=CC1C2CCN12,8.0,7.0,7.0,6.0,6.0,9936
183,O=C(O)C1C2CCN21,7.0,6.0,6.0,5.0,5.0,9937
184,O=C1OC12C1CCN12,8.0,7.0,7.0,6.0,6.0,9945
185,OC(O)=CC1CCN1,8.0,7.0,7.0,6.0,6.0,9973
186,O.O=C=CC1CCN1,8.0,7.0,7.0,6.0,6.0,9977
187,CC1(OC=O)CCN1,8.0,7.0,7.0,6.0,6.0,10072
188,OC1CC2(CCN2)O1,8.0,7.0,7.0,6.0,6.0,10146
189,O=CCC1(O)CCN1,8.0,7.0,7.0,6.0,6.0,10148
190,O=C1CC2(CCN2)O1,7.0,6.0,6.0,5.0,5.0,10150
191,O=C1OC23CCN2C13,8.0,7.0,7.0,6.0,6.0,10197
192,OC1CC2(CCN2)O1,8.0,7.0,7.0,6.0,6.0,10357
193,CC1=NCC1.O=CO,8.0,7.0,7.0,6.0,6.0,10487
194,OC(O)CC1=NCC1,8.0,7.0,7.0,6.0,6.0,10528
195,O.O=CCC1=NCC1,8.0,7.0,7.0,6.0,6.0,10531
196,O=C(O)CC1=NCC1,7.0,6.0,6.0,5.0,5.0,10532
197,O=C1OC1C1=NCC1,8.0,7.0,7.0,6.0,6.0,10540
198,CC(CCN)C(O)O,8.0,7.0,7.0,6.0,6.0,10620
199,CC(C=O)CCN.O,8.0,7.0,7.0,6.0,6.0,10627
200,CC(CCN)C(=O)O,7.0,6.0,6.0,5.0,5.0,10630
201,CC1CCNOC1=O,8.0,7.0,7.0,6.0,6.0,10631
202,NCCC1COC1=O,8.0,7.0,7.0,6.0,6.0,10683
203,O=C(O)C1CCNC1,8.0,7.0,7.0,6.0,6.0,10836
204,NCCC1CC1O.O,8.0,7.0,7.0,6.0,6.0,10965
205,NCCC1CC1O.O,8.0,7.0,7.0,6.0,6.0,10975
206,NCCC1CC1(O)O,7.0,6.0,6.0,5.0,5.0,10982
207,NCCC1CC12OO2,8.0,7.0,7.0,6.0,6.0,10983
208,OC12CC1CCNO2,8.0,7.0,7.0,6.0,6.0,10984
209,OC12CC1CCNO2,8.0,7.0,7.0,6.0,6.0,10985
210,NCCC1CC1=O.O,7.0,6.0,6.0,5.0,5.0,10987
211,O=C1CC1CCNO,8.0,7.0,7.0,6.0,6.0,10988
212,NCCC1C2OC12O,8.0,7.0,7.0,6.0,6.0,11025
213,NCCC1C(=O)C1O,8.0,7.0,7.0,6.0,6.0,11027
214,NCCC1C2OC12O,8.0,7.0,7.0,6.0,6.0,11070
215,OC1(O)C2CCNC21,8.0,7.0,7.0,6.0,6.0,11135
216,O.O=C1C2CCNC12,8.0,7.0,7.0,6.0,6.0,11139
217,CC1(CCN)OC1=O,8.0,7.0,7.0,6.0,6.0,11321
218,NCCC12CC1(O)O2,8.0,7.0,7.0,6.0,6.0,11483
219,NCCC1(O)CC1=O,8.0,7.0,7.0,6.0,6.0,11485
220,NCCC12CC1(O)O2,8.0,7.0,7.0,6.0,6.0,11835
221,CC1(C(=O)O)CCN1,8.0,7.0,7.0,6.0,6.0,12029
222,OC1(O)CC12CCN2,8.0,7.0,7.0,6.0,6.0,12187
223,O.O=C1CC12CCN2,8.0,7.0,7.0,6.0,6.0,12191
224,C=CCCN.CO.O,7.0,6.0,8.0,7.0,6.0,12847
225,C=CCCN.CO.O,7.0,6.0,8.0,7.0,6.0,12857
226,C=CCCN.OCO,6.0,5.0,7.0,6.0,5.0,12864
227,C1OO1.C=CCCN,7.0,6.0,8.0,7.0,6.0,12865
228,C=CCCNOCO,7.0,6.0,8.0,7.0,6.0,12866
229,C=CCCNOCO,7.0,6.0,8.0,7.0,6.0,12867
230,C=CCCN.O=CO,7.0,6.0,8.0,7.0,6.0,12869
231,C=CCCN.C=O.O,6.0,5.0,7.0,6.0,5.0,12871
232,C=CCCNO.C=O,7.0,6.0,8.0,7.0,6.0,12872
233,C=CCCN.O=CO,5.0,4.0,6.0,5.0,4.0,12874
234,C=CCCNOC=O,6.0,5.0,7.0,6.0,5.0,12875
235,C=CCCN.O=C=O,6.0,5.0,7.0,6.0,5.0,12876
236,C=CCCNC(O)O,7.0,6.0,8.0,7.0,6.0,12896
237,C=CCCNC=O.O,7.0,6.0,8.0,7.0,6.0,12902
238,C=CCCNC(=O)O,6.0,5.0,7.0,6.0,5.0,12904
239,C=CCCN1OC1=O,7.0,6.0,8.0,7.0,6.0,12905
240,NCCC=COCO,7.0,6.0,8.0,7.0,6.0,12932
241,C=O.NCCC=CO,7.0,6.0,8.0,7.0,6.0,12934
242,NCCC=COC=O,6.0,5.0,7.0,6.0,5.0,12936
243,O=C1NCCC=CO1,7.0,6.0,8.0,7.0,6.0,12952
244,NCCC=COCO,7.0,6.0,8.0,7.0,6.0,12991
245,C1=CNCC1.OCO,7.0,6.0,8.0,7.0,6.0,13074
246,C1=CNCC1.C=O.O,7.0,6.0,8.0,7.0,6.0,13080
247,C1=CNCC1.O=CO,6.0,5.0,7.0,6.0,5.0,13082
248,O=CON1C=CCC1,7.0,6.0,8.0,7.0,6.0,13083
249,C1=CNCC1.O=C=O,7.0,6.0,8.0,7.0,6.0,13084
250,O=C(O)N1C=CCC1,7.0,6.0,8.0,7.0,6.0,13097
251,O=COC1=CCCN1,7.0,6.0,8.0,7.0,6.0,13113
252,C1=CCCN=1.O=CO,7.0,6.0,8.0,7.0,6.0,13158
253,CC=CCCN.O.O,7.0,6.0,8.0,7.0,6.0,13160
254,NCCC=CCO.O,6.0,5.0,7.0,6.0,5.0,13171
255,NCCC=CCOO,7.0,6.0,8.0,7.0,6.0,13172
256,C1=CCONCC1.O,7.0,6.0,8.0,7.0,6.0,13173
257,OCC=CCCNO,7.0,6.0,8.0,7.0,6.0,13174
258,NCCC=CC=O.O,7.0,6.0,8.0,7.0,6.0,13178
259,NCCC=CCO.O,6.0,5.0,7.0,6.0,5.0,13181
260,NCCC=CCOO,7.0,6.0,8.0,7.0,6.0,13182
261,OCC=CCCNO,7.0,6.0,8.0,7.0,6.0,13183
262,C1=CCONCC1.O,7.0,6.0,8.0,7.0,6.0,13186
263,NCCC=CC(O)O,5.0,4.0,6.0,5.0,4.0,13188
264,NCCC=CC1OO1,6.0,5.0,7.0,6.0,5.0,13189
265,OC1C=CCCNO1,6.0,5.0,7.0,6.0,5.0,13190
266,OC1C=CCCNO1,6.0,5.0,7.0,6.0,5.0,13191
267,C1=CC2ON(CC1)O2,7.0,6.0,8.0,7.0,6.0,13192
268,NCCC=CC(=O)O,6.0,5.0,7.0,6.0,5.0,13193
269,O=C1C=CCCNO1,7.0,6.0,8.0,7.0,6.0,13194
270,NCCC=CC=O.O,5.0,4.0,6.0,5.0,4.0,13195
271,O=CC=CCCNO,6.0,5.0,7.0,6.0,5.0,13196
272,O=CC=CCCN=O,7.0,6.0,8.0,7.0,6.0,13197
273,NCCC=CC(=O)O,4.0,3.0,5.0,4.0,3.0,13198
274,O=C1C=CCCNO1,5.0,4.0,6.0,5.0,4.0,13199
275,O.OC1C=CCCN1,7.0,6.0,8.0,7.0,6.0,13207
276,O.OC1C=CCCN1,7.0,6.0,8.0,7.0,6.0,13214
277,OC1(O)C=CCCN1,6.0,5.0,7.0,6.0,5.0,13219
278,C1=CC2(NCC1)OO2,7.0,6.0,8.0,7.0,6.0,13220
279,OC12C=CCCN1O2,7.0,6.0,8.0,7.0,6.0,13221
280,OC12C=CCCN1O2,7.0,6.0,8.0,7.0,6.0,13222
281,O.O=C1C=CCCN1,6.0,5.0,7.0,6.0,5.0,13223
282,O=C1C=CCCN1O,7.0,6.0,8.0,7.0,6.0,13224
283,NCCC=C1CO1.O,7.0,6.0,8.0,7.0,6.0,13239
284,NCCC=C(O)CO,7.0,6.0,8.0,7.0,6.0,13242
285,NCCC=C1OC1O,6.0,5.0,7.0,6.0,5.0,13247
286,C1=C2OC2ONCC1,7.0,6.0,8.0,7.0,6.0,13248
287,NCCC=C(O)C=O,6.0,5.0,7.0,6.0,5.0,13249
288,O=CC1=CCCNO1,7.0,6.0,8.0,7.0,6.0,13250
289,NCCC=C1OC1=O,5.0,4.0,6.0,5.0,4.0,13251
290,OC12NCCC=C1O2,7.0,6.0,8.0,7.0,6.0,13263
291,O=C1NCCC=C1O,7.0,6.0,8.0,7.0,6.0,13265
292,NCCC=C(O)CO,7.0,6.0,8.0,7.0,6.0,13279
293,NCCC=C1CO1.O,7.0,6.0,8.0,7.0,6.0,13286
294,NCCC=C1OC1O,6.0,5.0,7.0,6.0,5.0,13289
295,C1=C2OC2ONCC1,7.0,6.0,8.0,7.0,6.0,13290
296,NCCC=C1OC1=O,7.0,6.0,8.0,7.0,6.0,13291
297,OC12NCCC=C1O2,7.0,6.0,8.0,7.0,6.0,13305
298,O.OCC1=CCCN1,7.0,6.0,8.0,7.0,6.0,13319
299,O.OCC1=CCCN1,7.0,6.0,8.0,7.0,6.0,13326
300,OC(O)C1=CCCN1,6.0,5.0,7.0,6.0,5.0,13331
301,C1=C(C2OO2)NCC1,7.0,6.0,8.0,7.0,6.0,13332
302,OC1ON2CCC=C12,7.0,6.0,8.0,7.0,6.0,13333
303,OC1ON2CCC=C12,7.0,6.0,8.0,7.0,6.0,13334
304,O=C(O)C1=CCCN1,7.0,6.0,8.0,7.0,6.0,13335
305,O.O=CC1=CCCN1,6.0,5.0,7.0,6.0,5.0,13337
306,O=CC1=CCCN1O,7.0,6.0,8.0,7.0,6.0,13338
307,O=C(O)C1=CCCN1,5.0,4.0,6.0,5.0,4.0,13339
308,O=C1ON2CCC=C12,6.0,5.0,7.0,6.0,5.0,13340
309,OC1(O)C2=CCCN21,7.0,6.0,8.0,7.0,6.0,13349
310,O.O=C1C2=CCCN12,7.0,6.0,8.0,7.0,6.0,13351
311,NCCC=C=CO.O,7.0,6.0,8.0,7.0,6.0,13363
312,NCCC=C=CO.O,7.0,6.0,8.0,7.0,6.0,13373
313,NCCC=C=C(O)O,6.0,5.0,7.0,6.0,5.0,13380
314,NCCC=C=C1OO1,7.0,6.0,8.0,7.0,6.0,13381
315,OC1=C=CCCNO1,7.0,6.0,8.0,7.0,6.0,13382
316,OC1=C=CCCNO1,7.0,6.0,8.0,7.0,6.0,13383
317,NCCC=C=C=O.O,6.0,5.0,7.0,6.0,5.0,13385
318,O=C=C=CCCNO,7.0,6.0,8.0,7.0,6.0,13386
319,C=C(CCN)OCO,7.0,6.0,8.0,7.0,6.0,13423
320,C=C(O)CCN.C=O,7.0,6.0,8.0,7.0,6.0,13425
321,C=C(CCN)OC=O,6.0,5.0,7.0,6.0,5.0,13427
322,C=C1CCNC(=O)O1,7.0,6.0,8.0,7.0,6.0,13443
323,O=COC1=CNCC1,7.0,6.0,8.0,7.0,6.0,13520
324,NCCC1=CCO1.O,7.0,6.0,8.0,7.0,6.0,13566
325,NCCC(O)=CCO,7.0,6.0,8.0,7.0,6.0,13569
326,NCCC1=CC(O)O1,6.0,5.0,7.0,6.0,5.0,13574
327,C1=C2CCNOC1O2,7.0,6.0,8.0,7.0,6.0,13575
328,NCCC(O)=CC=O,6.0,5.0,7.0,6.0,5.0,13576
329,O=CC=C1CCNO1,7.0,6.0,8.0,7.0,6.0,13577
330,NCCC1=CC(=O)O1,5.0,4.0,6.0,5.0,4.0,13578
331,OC12C=C(CCN1)O2,7.0,6.0,8.0,7.0,6.0,13590
332,O=C1C=C(O)CCN1,7.0,6.0,8.0,7.0,6.0,13592
333,NCCC1=C(C=O)O1,7.0,6.0,8.0,7.0,6.0,13604
334,NCCC1=C2OC2O1,7.0,6.0,8.0,7.0,6.0,13621
335,OC1OC2=C1NCC2,7.0,6.0,8.0,7.0,6.0,13646
336,O=CC1=C(O)CCN1,7.0,6.0,8.0,7.0,6.0,13648
337,O=C1OC2=C1NCC2,6.0,5.0,7.0,6.0,5.0,13650
338,NCCC1=C=C(O)O1,7.0,6.0,8.0,7.0,6.0,13673
339,NCCC(O)=C=C=O,7.0,6.0,8.0,7.0,6.0,13675
340,C=C(CCN)OCO,7.0,6.0,8.0,7.0,6.0,13707
341,NCCC(O)=CCO,7.0,6.0,8.0,7.0,6.0,13848
342,NCCC1=CCO1.O,7.0,6.0,8.0,7.0,6.0,13855
343,NCCC1=CC(O)O1,6.0,5.0,7.0,6.0,5.0,13858
344,C1=C2CCNOC1O2,7.0,6.0,8.0,7.0,6.0,13859
345,NCCC1=CC(=O)O1,7.0,6.0,8.0,7.0,6.0,13860
346,OC12C=C(CCN1)O2,7.0,6.0,8.0,7.0,6.0,13874
347,NCCC1=C2OC2O1,7.0,6.0,8.0,7.0,6.0,13890
348,OC1OC2=C1NCC2,7.0,6.0,8.0,7.0,6.0,13930
349,NCCC1=C=C(O)O1,7.0,6.0,8.0,7.0,6.0,13957
350,C=C1CCN1.OCO,7.0,6.0,8.0,7.0,6.0,13991
351,C=C1CCN1.C=O.O,7.0,6.0,8.0,7.0,6.0,13997
352,C=C1CCN1.O=CO,6.0,5.0,7.0,6.0,5.0,13999
353,C=C1CCN1OC=O,7.0,6.0,8.0,7.0,6.0,14000
354,C=C1CCN1.O=C=O,7.0,6.0,8.0,7.0,6.0,14001
355,C=C1CCN1C(=O)O,7.0,6.0,8.0,7.0,6.0,14014
356,O=COC=C1CCN1,7.0,6.0,8.0,7.0,6.0,14030
357,C1=C2CCN12.O=CO,7.0,6.0,8.0,7.0,6.0,14105
358,O.OCC=C1CCN1,7.0,6.0,8.0,7.0,6.0,14130
359,O.OCC=C1CCN1,7.0,6.0,8.0,7.0,6.0,14137
360,OC(O)C=C1CCN1,6.0,5.0,7.0,6.0,5.0,14142
361,C(=C1CCN1)C1OO1,7.0,6.0,8.0,7.0,6.0,14143
362,OC1C=C2CCN2O1,7.0,6.0,8.0,7.0,6.0,14144
363,OC1C=C2CCN2O1,7.0,6.0,8.0,7.0,6.0,14145
364,O=C(O)C=C1CCN1,7.0,6.0,8.0,7.0,6.0,14146
365,O.O=CC=C1CCN1,6.0,5.0,7.0,6.0,5.0,14148
366,O=CC=C1CCN1O,7.0,6.0,8.0,7.0,6.0,14149
