,smiles,ac2_am2,ac2_am3,ac3_am2,ac3_am3,min_dist_all,local_index
101,C.O=C1OC12C1CN12,7.0,6.0,6.0,5.0,5.0,11604
102,C.OC1OC12C1CN12,8.0,7.0,7.0,6.0,6.0,11611
103,C.O.OC=CC1CN1,8.0,7.0,7.0,6.0,6.0,11620
104,C.O.OC=CC1CN1,8.0,7.0,7.0,6.0,6.0,11627
105,C.OC(O)=CC1CN1,7.0,6.0,6.0,5.0,5.0,11632
106,C.C(=C1OO1)C1CN1,8.0,7.0,7.0,6.0,6.0,11633
107,C.OC1=CC2CN2O1,8.0,7.0,7.0,6.0,6.0,11634
108,C.OC1=CC2CN2O1,8.0,7.0,7.0,6.0,6.0,11635
109,C.O.O=C=CC1CN1,7.0,6.0,6.0,5.0,5.0,11636
110,C.O=C=CC1CN1O,8.0,7.0,7.0,6.0,6.0,11637
111,C.OC1=C(C2CN2)O1,8.0,7.0,7.0,6.0,6.0,11656
112,C.O=C=C(O)C1CN1,8.0,7.0,7.0,6.0,6.0,11658
113,C.OC1=C(C2CN2)O1,8.0,7.0,7.0,6.0,6.0,11678
114,C.OC(O)=C1C2CN12,8.0,7.0,7.0,6.0,6.0,11693
115,C.O.O=C=C1C2CN12,8.0,7.0,7.0,6.0,6.0,11695
116,CC1CN1.COCO,8.0,7.0,7.0,6.0,6.0,11727
117,C=O.CC1CN1.CO,8.0,7.0,7.0,6.0,6.0,11729
118,CC1CN1.COC=O,7.0,6.0,6.0,5.0,5.0,11731
119,COC(=O)N1CC1C,8.0,7.0,7.0,6.0,6.0,11739
120,C1C2CN12.COC=O,8.0,7.0,7.0,6.0,6.0,11781
121,COCCC1CN1.O,8.0,7.0,7.0,6.0,6.0,11799
122,CO.OCCC1CN1,8.0,7.0,7.0,6.0,6.0,11801
123,COC(O)CC1CN1,7.0,6.0,6.0,5.0,5.0,11805
124,COC1CC2CN2O1,8.0,7.0,7.0,6.0,6.0,11806
125,CO.O=CCC1CN1,7.0,6.0,6.0,5.0,5.0,11807
126,CON1CC1CC=O,8.0,7.0,7.0,6.0,6.0,11808
127,COC(=O)CC1CN1,6.0,5.0,5.0,4.0,4.0,11809
128,COC1(O)CC2CN21,8.0,7.0,7.0,6.0,6.0,11815
129,CO.O=C1CC2CN12,8.0,7.0,7.0,6.0,6.0,11816
130,COC(C=O)C1CN1,8.0,7.0,7.0,6.0,6.0,11821
131,COC1OC1C1CN1,8.0,7.0,7.0,6.0,6.0,11833
132,COC(O)C1C2CN21,8.0,7.0,7.0,6.0,6.0,11854
133,CO.O=CC1C2CN12,8.0,7.0,7.0,6.0,6.0,11855
134,COC(=O)C1C2CN21,7.0,6.0,6.0,5.0,5.0,11856
135,COC(O)=CC1CN1,8.0,7.0,7.0,6.0,6.0,11876
136,CO.O=C=CC1CN1,8.0,7.0,7.0,6.0,6.0,11878
137,C=O.O=CCC1CN1,8.0,7.0,7.0,6.0,6.0,11950
138,CC1CN1.COCO,8.0,7.0,7.0,6.0,6.0,11999
139,CO.OCCC1CN1,8.0,7.0,7.0,6.0,6.0,12069
140,COCCC1CN1.O,8.0,7.0,7.0,6.0,6.0,12075
141,COC(O)CC1CN1,7.0,6.0,6.0,5.0,5.0,12077
142,COC1CC2CN2O1,8.0,7.0,7.0,6.0,6.0,12078
143,COC(=O)CC1CN1,8.0,7.0,7.0,6.0,6.0,12079
144,COC1(O)CC2CN21,8.0,7.0,7.0,6.0,6.0,12086
145,COC1OC1C1CN1,8.0,7.0,7.0,6.0,6.0,12095
146,COC(O)C1C2CN21,8.0,7.0,7.0,6.0,6.0,12125
147,COC(O)=CC1CN1,8.0,7.0,7.0,6.0,6.0,12148
148,C1OC(CC2CN2)O1,8.0,7.0,7.0,6.0,6.0,12239
149,CC1CN1C.OCO,8.0,7.0,7.0,6.0,6.0,12450
150,C=O.CC1CN1C.O,8.0,7.0,7.0,6.0,6.0,12453
151,CC1CN1C.O=CO,7.0,6.0,6.0,5.0,5.0,12454
152,CC1CN1C.O=C=O,8.0,7.0,7.0,6.0,6.0,12455
153,CN1CC1COC=O,8.0,7.0,7.0,6.0,6.0,12463
154,CN1CC1CCO.O,8.0,7.0,7.0,6.0,6.0,12490
155,CN1CC1CCO.O,8.0,7.0,7.0,6.0,6.0,12493
156,CN1CC1CC(O)O,7.0,6.0,6.0,5.0,5.0,12495
157,CN1CC1CC1OO1,8.0,7.0,7.0,6.0,6.0,12496
158,CN1CC1CC(=O)O,8.0,7.0,7.0,6.0,6.0,12497
159,CN1CC1CC=O.O,7.0,6.0,6.0,5.0,5.0,12498
160,CN1CC1CC(=O)O,6.0,5.0,5.0,4.0,4.0,12499
161,CN1CC1C1OC1O,8.0,7.0,7.0,6.0,6.0,12505
162,CN1CC1C(O)C=O,8.0,7.0,7.0,6.0,6.0,12506
163,CN1CC1C1OC1=O,7.0,6.0,6.0,5.0,5.0,12507
164,CN1CC1C1OC1O,8.0,7.0,7.0,6.0,6.0,12517
165,CN1CC1C=C(O)O,8.0,7.0,7.0,6.0,6.0,12535
166,CN1CC1C=C=O.O,8.0,7.0,7.0,6.0,6.0,12537
167,CC1CN1COC=O,8.0,7.0,7.0,6.0,6.0,12566
168,OC1CC2CN2CO1,8.0,7.0,7.0,6.0,6.0,12585
169,O=CCC1CN1CO,8.0,7.0,7.0,6.0,6.0,12586
170,O=C1CC2CN2CO1,7.0,6.0,6.0,5.0,5.0,12587
171,OC1CC2CN2CO1,8.0,7.0,7.0,6.0,6.0,12666
172,CC(O)O.CC1CN1,8.0,7.0,7.0,6.0,6.0,12793
173,CC1CN1.CC=O.O,8.0,7.0,7.0,6.0,6.0,12799
174,CC(=O)O.CC1CN1,7.0,6.0,6.0,5.0,5.0,12801
175,CC(=O)ON1CC1C,8.0,7.0,7.0,6.0,6.0,12802
176,CC(=O)OCC1CN1,8.0,7.0,7.0,6.0,6.0,12829
177,C1C2CN12.CC(=O)O,8.0,7.0,7.0,6.0,6.0,12912
178,CC(O)CC1CN1.O,8.0,7.0,7.0,6.0,6.0,12947
179,CC(O)CC1CN1.O,8.0,7.0,7.0,6.0,6.0,12954
180,CC(O)(O)CC1CN1,7.0,6.0,6.0,5.0,5.0,12959
181,CC1(CC2CN2)OO1,8.0,7.0,7.0,6.0,6.0,12960
182,CC1(O)CC2CN2O1,8.0,7.0,7.0,6.0,6.0,12961
183,CC1(O)CC2CN2O1,8.0,7.0,7.0,6.0,6.0,12962
184,CC(=O)CC1CN1.O,7.0,6.0,6.0,5.0,5.0,12963
185,CC(=O)CC1CN1O,8.0,7.0,7.0,6.0,6.0,12964
186,CC1(O)OC1C1CN1,8.0,7.0,7.0,6.0,6.0,12983
187,CC(=O)C(O)C1CN1,8.0,7.0,7.0,6.0,6.0,12985
188,CC1(O)OC1C1CN1,8.0,7.0,7.0,6.0,6.0,13012
189,CC(O)(O)C1C2CN21,8.0,7.0,7.0,6.0,6.0,13047
190,CC(=O)C1C2CN21.O,8.0,7.0,7.0,6.0,6.0,13049
191,CC1CN1.O=C1CO1,8.0,7.0,7.0,6.0,6.0,13139
192,OC1(CC2CN2)CO1,8.0,7.0,7.0,6.0,6.0,13212
193,O=C(CO)CC1CN1,8.0,7.0,7.0,6.0,6.0,13214
194,OC1(CC2CN2)CO1,8.0,7.0,7.0,6.0,6.0,13447
195,CC1CN1CC(=O)O,8.0,7.0,7.0,6.0,6.0,13758
196,OC1(O)CC2CN2C1,8.0,7.0,7.0,6.0,6.0,13798
197,O.O=C1CC2CN2C1,8.0,7.0,7.0,6.0,6.0,13800
198,C.CCC1CN1.O.O,8.0,7.0,7.0,6.0,6.0,15148
199,CCC1CN1.CO.O,7.0,6.0,6.0,5.0,5.0,15155
200,CCC1CN1.COO,8.0,7.0,7.0,6.0,6.0,15156
201,CCC1CN1OC.O,8.0,7.0,7.0,6.0,6.0,15157
202,CCC1CN1O.CO,8.0,7.0,7.0,6.0,6.0,15158
203,C=O.CCC1CN1.O,8.0,7.0,7.0,6.0,6.0,15160
204,CCC1CN1.CO.O,7.0,6.0,6.0,5.0,5.0,15162
205,CCC1CN1.COO,8.0,7.0,7.0,6.0,6.0,15163
206,CCC1CN1O.CO,8.0,7.0,7.0,6.0,6.0,15164
207,CCC1CN1OC.O,8.0,7.0,7.0,6.0,6.0,15166
208,CCC1CN1.OCO,6.0,5.0,5.0,4.0,4.0,15167
209,C1OO1.CCC1CN1,7.0,6.0,6.0,5.0,5.0,15168
210,CCC1CN1OCO,7.0,6.0,6.0,5.0,5.0,15169
211,CCC1CN1OCO,7.0,6.0,6.0,5.0,5.0,15170
212,CCC1CN1.O=CO,7.0,6.0,6.0,5.0,5.0,15171
213,CCC1CN1OC=O,8.0,7.0,7.0,6.0,6.0,15172
214,C=O.CCC1CN1.O,6.0,5.0,5.0,4.0,4.0,15173
215,C=O.CCC1CN1O,7.0,6.0,6.0,5.0,5.0,15174
216,CCC1CN1.O=CO,5.0,4.0,4.0,3.0,3.0,15175
217,CCC1CN1OC=O,6.0,5.0,5.0,4.0,4.0,15176
218,CCC1CN1.O=C=O,6.0,5.0,5.0,4.0,4.0,15177
219,CCC1CN1CO.O,8.0,7.0,7.0,6.0,6.0,15181
220,CCC1CN1CO.O,8.0,7.0,7.0,6.0,6.0,15184
221,CCC1CN1C(O)O,7.0,6.0,6.0,5.0,5.0,15186
222,CCC1CN1C1OO1,8.0,7.0,7.0,6.0,6.0,15187
223,CCC1CN1C(=O)O,8.0,7.0,7.0,6.0,6.0,15188
224,CCC1CN1C=O.O,7.0,6.0,6.0,5.0,5.0,15189
225,CCC1CN1C(=O)O,6.0,5.0,5.0,4.0,4.0,15190
226,COC(C)C1CN1.O,8.0,7.0,7.0,6.0,6.0,15196
227,CC(O)C1CN1.CO,8.0,7.0,7.0,6.0,6.0,15198
228,CC(OCO)C1CN1,7.0,6.0,6.0,5.0,5.0,15202
229,CC1OCON2CC12,8.0,7.0,7.0,6.0,6.0,15203
230,C=O.CC(O)C1CN1,7.0,6.0,6.0,5.0,5.0,15204
231,C=O.CC1ON2CC12,8.0,7.0,7.0,6.0,6.0,15205
232,CC(OC=O)C1CN1,6.0,5.0,5.0,4.0,4.0,15206
233,CC1OC(O)N2CC12,8.0,7.0,7.0,6.0,6.0,15212
234,CC(O)C1CN1C=O,8.0,7.0,7.0,6.0,6.0,15213
235,CC1OC(=O)N2CC12,7.0,6.0,6.0,5.0,5.0,15214
236,C=O.CC(=O)C1CN1,8.0,7.0,7.0,6.0,6.0,15219
237,CC(O)C1CN1.CO,8.0,7.0,7.0,6.0,6.0,15228
238,COC(C)C1CN1.O,8.0,7.0,7.0,6.0,6.0,15234
239,CC(OCO)C1CN1,7.0,6.0,6.0,5.0,5.0,15236
240,CC1OCON2CC12,8.0,7.0,7.0,6.0,6.0,15237
241,CC(OC=O)C1CN1,8.0,7.0,7.0,6.0,6.0,15238
242,CC1OC(O)N2CC12,8.0,7.0,7.0,6.0,6.0,15245
243,CC1(C2CN2)OCO1,8.0,7.0,7.0,6.0,6.0,15255
244,CC1C2CN12.CO.O,8.0,7.0,7.0,6.0,6.0,15272
245,CC1C2CN12.CO.O,8.0,7.0,7.0,6.0,6.0,15275
246,CC1C2CN12.OCO,7.0,6.0,6.0,5.0,5.0,15277
247,C1OO1.CC1C2CN12,8.0,7.0,7.0,6.0,6.0,15278
248,CC1C2CN12.O=CO,8.0,7.0,7.0,6.0,6.0,15279
249,C=O.CC1C2CN12.O,7.0,6.0,6.0,5.0,5.0,15280
250,CC1C2CN12.O=CO,6.0,5.0,5.0,4.0,4.0,15281
251,CC1C2CN12.O=C=O,7.0,6.0,6.0,5.0,5.0,15282
252,CC1(OCO)C2CN21,8.0,7.0,7.0,6.0,6.0,15288
253,C=O.CC1(O)C2CN21,8.0,7.0,7.0,6.0,6.0,15289
254,CC1(OC=O)C2CN21,7.0,6.0,6.0,5.0,5.0,15290
255,CC1(OCO)C2CN21,8.0,7.0,7.0,6.0,6.0,15297
256,CC(C)C1CN1.O.O,7.0,6.0,6.0,5.0,5.0,15299
257,CC(C)C1CN1.OO,8.0,7.0,7.0,6.0,6.0,15300
258,CC(C)C1CN1O.O,8.0,7.0,7.0,6.0,6.0,15302
259,CC(C)C1CN1O.O,8.0,7.0,7.0,6.0,6.0,15304
260,CC(CO)C1CN1.O,6.0,5.0,5.0,4.0,4.0,15306
261,CC(COO)C1CN1,7.0,6.0,6.0,5.0,5.0,15307
262,CC1CON2CC12.O,7.0,6.0,6.0,5.0,5.0,15308
263,CC(CO)C1CN1O,7.0,6.0,6.0,5.0,5.0,15309
264,CC1COON2CC12,8.0,7.0,7.0,6.0,6.0,15310
265,CC(C=O)C1CN1.O,7.0,6.0,6.0,5.0,5.0,15311
266,CC(C=O)C1CN1O,8.0,7.0,7.0,6.0,6.0,15312
267,CC(CO)C1CN1.O,6.0,5.0,5.0,4.0,4.0,15313
268,CC(COO)C1CN1,7.0,6.0,6.0,5.0,5.0,15314
269,CC(CO)C1CN1O,7.0,6.0,6.0,5.0,5.0,15315
270,CC1COON2CC12,8.0,7.0,7.0,6.0,6.0,15316
271,CC1CON2CC12.O,7.0,6.0,6.0,5.0,5.0,15317
272,CC(C(O)O)C1CN1,5.0,4.0,4.0,3.0,3.0,15318
273,CC(C1CN1)C1OO1,6.0,5.0,5.0,4.0,4.0,15319
274,CC1C(O)ON2CC12,6.0,5.0,5.0,4.0,4.0,15320
275,CC1C(O)ON2CC12,6.0,5.0,5.0,4.0,4.0,15321
276,CC(C(=O)O)C1CN1,6.0,5.0,5.0,4.0,4.0,15322
277,CC1C(=O)ON2CC12,7.0,6.0,6.0,5.0,5.0,15323
278,CC(C=O)C1CN1.O,5.0,4.0,4.0,3.0,3.0,15324
279,CC(C=O)C1CN1O,6.0,5.0,5.0,4.0,4.0,15325
280,CC(C(=O)O)C1CN1,4.0,3.0,3.0,2.0,2.0,15326
281,CC1C(=O)ON2CC12,5.0,4.0,4.0,3.0,3.0,15327
282,CC1CN2CC12.O.O,8.0,7.0,7.0,6.0,6.0,15328
283,CC1C(O)N2CC12.O,7.0,6.0,6.0,5.0,5.0,15331
284,CC1C2CN2C1OO,8.0,7.0,7.0,6.0,6.0,15332
285,CC1C(=O)N2CC12.O,8.0,7.0,7.0,6.0,6.0,15333
286,CC1C(O)N2CC12.O,7.0,6.0,6.0,5.0,5.0,15334
287,CC1C2CN2C1OO,8.0,7.0,7.0,6.0,6.0,15335
288,CC1C2CN2C1(O)O,6.0,5.0,5.0,4.0,4.0,15336
289,CC1C2CN2C12OO2,7.0,6.0,6.0,5.0,5.0,15337
290,CC1C(=O)N2CC12.O,6.0,5.0,5.0,4.0,4.0,15338
291,CC(C)(O)C1CN1.O,8.0,7.0,7.0,6.0,6.0,15339
292,CC1(C2CN2)CO1.O,7.0,6.0,6.0,5.0,5.0,15344
293,CC1(C2CN2O)CO1,8.0,7.0,7.0,6.0,6.0,15345
294,CC(O)(CO)C1CN1,7.0,6.0,6.0,5.0,5.0,15346
295,CC1(C2CN2)COO1,8.0,7.0,7.0,6.0,6.0,15347
296,CC1(CO)ON2CC21,8.0,7.0,7.0,6.0,6.0,15348
297,CC1(O)CON2CC21,8.0,7.0,7.0,6.0,6.0,15349
298,CC1(C2CN2)OC1O,6.0,5.0,5.0,4.0,4.0,15350
299,CC12OC1ON1CC12,7.0,6.0,6.0,5.0,5.0,15351
300,CC(O)(C=O)C1CN1,6.0,5.0,5.0,4.0,4.0,15352
301,CC1(C=O)ON2CC21,7.0,6.0,6.0,5.0,5.0,15353
302,CC1(C2CN2)OC1=O,5.0,4.0,4.0,3.0,3.0,15354
303,CC12OC1N1CC12.O,8.0,7.0,7.0,6.0,6.0,15357
304,CC1(O)C(O)N2CC21,8.0,7.0,7.0,6.0,6.0,15358
305,CC12OC1(O)N1CC12,7.0,6.0,6.0,5.0,5.0,15360
306,CC1(O)C(=O)N2CC21,7.0,6.0,6.0,5.0,5.0,15361
307,CC(C)(O)C1CN1.O,8.0,7.0,7.0,6.0,6.0,15362
308,CC(O)(CO)C1CN1,7.0,6.0,6.0,5.0,5.0,15367
309,CC1(C2CN2)COO1,8.0,7.0,7.0,6.0,6.0,15368
310,CC1(O)CON2CC21,8.0,7.0,7.0,6.0,6.0,15369
311,CC1(CO)ON2CC21,8.0,7.0,7.0,6.0,6.0,15370
312,CC(O)(C=O)C1CN1,8.0,7.0,7.0,6.0,6.0,15371
313,CC1(C2CN2)CO1.O,7.0,6.0,6.0,5.0,5.0,15373
314,CC1(C2CN2O)CO1,8.0,7.0,7.0,6.0,6.0,15374
315,CC1(C2CN2)OC1O,6.0,5.0,5.0,4.0,4.0,15375
316,CC12OC1ON1CC12,7.0,6.0,6.0,5.0,5.0,15376
317,CC1(C2CN2)OC1=O,7.0,6.0,6.0,5.0,5.0,15377
318,CC1(O)C(O)N2CC21,8.0,7.0,7.0,6.0,6.0,15380
319,CC12OC1N1CC12.O,8.0,7.0,7.0,6.0,6.0,15383
320,CC12OC1(O)N1CC12,7.0,6.0,6.0,5.0,5.0,15384
321,CC1(C)C2CN21.O.O,8.0,7.0,7.0,6.0,6.0,15385
322,CC1(CO)C2CN21.O,7.0,6.0,6.0,5.0,5.0,15388
323,CC1(COO)C2CN21,8.0,7.0,7.0,6.0,6.0,15389
324,CC1(C=O)C2CN21.O,8.0,7.0,7.0,6.0,6.0,15390
325,CC1(CO)C2CN21.O,7.0,6.0,6.0,5.0,5.0,15391
326,CC1(COO)C2CN21,8.0,7.0,7.0,6.0,6.0,15392
327,CC1(C(O)O)C2CN21,6.0,5.0,5.0,4.0,4.0,15393
328,CC1(C2OO2)C2CN21,7.0,6.0,6.0,5.0,5.0,15394
329,CC1(C(=O)O)C2CN21,7.0,6.0,6.0,5.0,5.0,15395
330,CC1(C=O)C2CN21.O,6.0,5.0,5.0,4.0,4.0,15396
331,CC1(C(=O)O)C2CN21,5.0,4.0,4.0,3.0,3.0,15397
332,C=C(C)C1CN1.O.O,8.0,7.0,7.0,6.0,6.0,15398
333,CC(=CO)C1CN1.O,7.0,6.0,6.0,5.0,5.0,15405
334,CC(=COO)C1CN1,8.0,7.0,7.0,6.0,6.0,15406
335,CC1=CON2CC12.O,8.0,7.0,7.0,6.0,6.0,15407
336,CC(=CO)C1CN1O,8.0,7.0,7.0,6.0,6.0,15408
337,CC(=C=O)C1CN1.O,8.0,7.0,7.0,6.0,6.0,15410
338,CC(=CO)C1CN1.O,7.0,6.0,6.0,5.0,5.0,15412
339,CC(=COO)C1CN1,8.0,7.0,7.0,6.0,6.0,15413
340,CC(=CO)C1CN1O,8.0,7.0,7.0,6.0,6.0,15414
341,CC1=CON2CC12.O,8.0,7.0,7.0,6.0,6.0,15416
342,CC(=C(O)O)C1CN1,6.0,5.0,5.0,4.0,4.0,15417
343,CC(=C1OO1)C1CN1,7.0,6.0,6.0,5.0,5.0,15418
344,CC1=C(O)ON2CC12,7.0,6.0,6.0,5.0,5.0,15419
345,CC1=C(O)ON2CC12,7.0,6.0,6.0,5.0,5.0,15420
346,CC(=C=O)C1CN1.O,6.0,5.0,5.0,4.0,4.0,15421
347,CC(=C=O)C1CN1O,7.0,6.0,6.0,5.0,5.0,15422
348,CC1=C(O)N2CC12.O,8.0,7.0,7.0,6.0,6.0,15426
349,CC1=C(O)N2CC12.O,8.0,7.0,7.0,6.0,6.0,15428
350,COCCC1CN1.O,8.0,7.0,7.0,6.0,6.0,15435
351,CO.OCCC1CN1,8.0,7.0,7.0,6.0,6.0,15437
352,OCOCCC1CN1,7.0,6.0,6.0,5.0,5.0,15441
353,C1CC2CN2OCO1,8.0,7.0,7.0,6.0,6.0,15442
354,C=O.OCCC1CN1,7.0,6.0,6.0,5.0,5.0,15443
355,C1CC2CN2O1.C=O,8.0,7.0,7.0,6.0,6.0,15444
356,O=COCCC1CN1,6.0,5.0,5.0,4.0,4.0,15445
