,smiles,ac2_am2,ac2_am3,ac3_am2,ac3_am3,min_dist_all,local_index
43,C.CC.CC(N)(O)O,8.0,7.0,7.0,6.0,6.0,32772
44,C.CC.CC(N)=O.O,8.0,7.0,7.0,6.0,6.0,32777
45,C.CC.N.OC1CO1,8.0,7.0,7.0,6.0,6.0,32816
46,C.CC.N.O=CCO,8.0,7.0,7.0,6.0,6.0,32818
47,C.CC.N.O=C1CO1,7.0,6.0,6.0,5.0,5.0,32820
48,C.CC.N.OC1CO1,8.0,7.0,7.0,6.0,6.0,32888
49,C.CC.NCC(O)O,8.0,7.0,7.0,6.0,6.0,33018
50,C.CC.NCC=O.O,8.0,7.0,7.0,6.0,6.0,33025
51,C.CC.NCC(=O)O,7.0,6.0,6.0,5.0,5.0,33028
52,C.CC.O=C1CNO1,8.0,7.0,7.0,6.0,6.0,33029
53,C.CC.NC1OC1=O,8.0,7.0,7.0,6.0,6.0,33081
54,C.CC.N=CC(=O)O,8.0,7.0,7.0,6.0,6.0,33218
55,C.C=C(O)O.CC.N,8.0,7.0,7.0,6.0,6.0,33322
56,C.C=C=O.CC.N.O,8.0,7.0,7.0,6.0,6.0,33327
57,C.C.CCOC=O.N,8.0,7.0,7.0,6.0,6.0,33781
58,C.CCOC(C)O.N,8.0,7.0,7.0,6.0,6.0,34088
59,C.CC=O.CCO.N,8.0,7.0,7.0,6.0,6.0,34090
60,C.CCOC(C)=O.N,7.0,6.0,6.0,5.0,5.0,34092
61,C.CCOC(=O)CN,8.0,7.0,7.0,6.0,6.0,34215
62,C.CCOC(C)O.N,8.0,7.0,7.0,6.0,6.0,35129
63,C.C.CCN.O=CO,8.0,7.0,7.0,6.0,6.0,36481
64,C.CC(O)O.CCN,8.0,7.0,7.0,6.0,6.0,36881
65,C.CC=O.CCN.O,8.0,7.0,7.0,6.0,6.0,36888
66,C.CC(=O)O.CCN,7.0,6.0,6.0,5.0,5.0,36891
67,C.CCNOC(C)=O,8.0,7.0,7.0,6.0,6.0,36892
68,C.CCN.O=C1CO1,8.0,7.0,7.0,6.0,6.0,36944
69,C.CCNCC(=O)O,8.0,7.0,7.0,6.0,6.0,37097
70,C.CC(=O)OC(C)N,8.0,7.0,7.0,6.0,6.0,37749
71,C.CC(=O)O.CC=N,8.0,7.0,7.0,6.0,6.0,39339
72,C.C.CCC(=O)O.N,8.0,7.0,7.0,6.0,6.0,40348
73,C.CCC(C)(O)O.N,8.0,7.0,7.0,6.0,6.0,40994
74,C.CCC(C)=O.N.O,8.0,7.0,7.0,6.0,6.0,40999
75,C.CCC.CO.N.O,8.0,7.0,7.0,6.0,6.0,48458
76,C.CCC.CO.N.O,8.0,7.0,7.0,6.0,6.0,48469
77,C.CCC.N.OCO,7.0,6.0,6.0,5.0,5.0,48477
78,C.C1OO1.CCC.N,8.0,7.0,7.0,6.0,6.0,48478
79,C.CCC.NOCO,8.0,7.0,7.0,6.0,6.0,48479
80,C.CCC.NOCO,8.0,7.0,7.0,6.0,6.0,48480
81,C.CCC.N.O=CO,8.0,7.0,7.0,6.0,6.0,48482
82,C.C=O.CCC.N.O,7.0,6.0,6.0,5.0,5.0,48484
83,C.C=O.CCC.NO,8.0,7.0,7.0,6.0,6.0,48485
84,C.CCC.N.O=CO,6.0,5.0,5.0,4.0,4.0,48487
85,C.CCC.NOC=O,7.0,6.0,6.0,5.0,5.0,48488
86,C.CCC.N.O=C=O,7.0,6.0,6.0,5.0,5.0,48489
87,C.CCC.NC(O)O,8.0,7.0,7.0,6.0,6.0,48518
88,C.CCC.NC=O.O,8.0,7.0,7.0,6.0,6.0,48525
89,C.CCC.NC(=O)O,7.0,6.0,6.0,5.0,5.0,48528
90,C.CCC.O=C1NO1,8.0,7.0,7.0,6.0,6.0,48529
91,C.CCCOCO.N,8.0,7.0,7.0,6.0,6.0,48578
92,C.C=O.CCCO.N,8.0,7.0,7.0,6.0,6.0,48580
93,C.CCCOC=O.N,7.0,6.0,6.0,5.0,5.0,48582
94,C.CCCOC(N)=O,8.0,7.0,7.0,6.0,6.0,48602
95,C.CCCOCO.N,8.0,7.0,7.0,6.0,6.0,48660
96,C.CCCN.OCO,8.0,7.0,7.0,6.0,6.0,48805
97,C.C=O.CCCN.O,8.0,7.0,7.0,6.0,6.0,48812
98,C.CCCN.O=CO,7.0,6.0,6.0,5.0,5.0,48815
99,C.CCCNOC=O,8.0,7.0,7.0,6.0,6.0,48816
100,C.CCCN.O=C=O,8.0,7.0,7.0,6.0,6.0,48817
101,C.CCCNC(=O)O,8.0,7.0,7.0,6.0,6.0,48845
102,C.CCC(N)OC=O,8.0,7.0,7.0,6.0,6.0,48877
103,C.CCC=N.O=CO,8.0,7.0,7.0,6.0,6.0,49023
104,C.CCCC.N.O.O,8.0,7.0,7.0,6.0,6.0,49101
105,C.CCCCO.N.O,7.0,6.0,6.0,5.0,5.0,49114
106,C.CCCCOO.N,8.0,7.0,7.0,6.0,6.0,49115
107,C.CCCCON.O,8.0,7.0,7.0,6.0,6.0,49116
108,C.CCCCO.NO,8.0,7.0,7.0,6.0,6.0,49117
109,C.CCCC=O.N.O,8.0,7.0,7.0,6.0,6.0,49122
110,C.CCCCO.N.O,7.0,6.0,6.0,5.0,5.0,49125
111,C.CCCCOO.N,8.0,7.0,7.0,6.0,6.0,49126
112,C.CCCCO.NO,8.0,7.0,7.0,6.0,6.0,49127
113,C.CCCCON.O,8.0,7.0,7.0,6.0,6.0,49130
114,C.CCCC(O)O.N,6.0,5.0,5.0,4.0,4.0,49133
115,C.CCCC1OO1.N,7.0,6.0,6.0,5.0,5.0,49134
116,C.CCCC(O)ON,7.0,6.0,6.0,5.0,5.0,49135
117,C.CCCC(O)ON,7.0,6.0,6.0,5.0,5.0,49136
118,C.CCCC1ONO1,8.0,7.0,7.0,6.0,6.0,49137
119,C.CCCC(=O)O.N,7.0,6.0,6.0,5.0,5.0,49138
120,C.CCCC(=O)ON,8.0,7.0,7.0,6.0,6.0,49139
121,C.CCCC=O.N.O,6.0,5.0,5.0,4.0,4.0,49140
122,C.CCCC=O.NO,7.0,6.0,6.0,5.0,5.0,49141
123,C.CCCC=O.N=O,8.0,7.0,7.0,6.0,6.0,49142
124,C.CCCC(=O)O.N,5.0,4.0,4.0,3.0,3.0,49143
125,C.CCCC(=O)ON,6.0,5.0,5.0,4.0,4.0,49144
126,C.CCCC(N)O.O,8.0,7.0,7.0,6.0,6.0,49156
127,C.CCCC(N)O.O,8.0,7.0,7.0,6.0,6.0,49166
128,C.CCCC(N)(O)O,7.0,6.0,6.0,5.0,5.0,49173
129,C.CCCC1(N)OO1,8.0,7.0,7.0,6.0,6.0,49174
130,C.CCCC1(O)NO1,8.0,7.0,7.0,6.0,6.0,49175
131,C.CCCC1(O)NO1,8.0,7.0,7.0,6.0,6.0,49176
132,C.CCCC(N)=O.O,7.0,6.0,6.0,5.0,5.0,49178
133,C.CCCC(=O)NO,8.0,7.0,7.0,6.0,6.0,49179
134,C.CCC1CO1.N.O,8.0,7.0,7.0,6.0,6.0,49209
135,C.CCC(O)CO.N,8.0,7.0,7.0,6.0,6.0,49212
136,C.CCC1OC1O.N,7.0,6.0,6.0,5.0,5.0,49217
137,C.CCC1OC1ON,8.0,7.0,7.0,6.0,6.0,49218
138,C.CCC(O)C=O.N,7.0,6.0,6.0,5.0,5.0,49219
139,C.CCC(C=O)ON,8.0,7.0,7.0,6.0,6.0,49220
140,C.CCC1OC1=O.N,6.0,5.0,5.0,4.0,4.0,49221
141,C.CCC1OC1(N)O,8.0,7.0,7.0,6.0,6.0,49237
142,C.CCC(O)C(N)=O,8.0,7.0,7.0,6.0,6.0,49239
143,C.CCC(=O)C=O.N,8.0,7.0,7.0,6.0,6.0,49259
144,C.CCC(O)CO.N,8.0,7.0,7.0,6.0,6.0,49279
145,C.CCC1CO1.N.O,8.0,7.0,7.0,6.0,6.0,49286
146,C.CCC1OC1O.N,7.0,6.0,6.0,5.0,5.0,49289
147,C.CCC1OC1ON,8.0,7.0,7.0,6.0,6.0,49290
148,C.CCC1OC1=O.N,8.0,7.0,7.0,6.0,6.0,49291
149,C.CCC1OC1(N)O,8.0,7.0,7.0,6.0,6.0,49309
150,C.CCC12OC1O2.N,8.0,7.0,7.0,6.0,6.0,49333
151,C.CCC(N)CO.O,8.0,7.0,7.0,6.0,6.0,49382
152,C.CCC(N)CO.O,8.0,7.0,7.0,6.0,6.0,49392
153,C.CCC(N)C(O)O,7.0,6.0,6.0,5.0,5.0,49399
154,C.CCC(N)C1OO1,8.0,7.0,7.0,6.0,6.0,49400
155,C.CCC1NOC1O,8.0,7.0,7.0,6.0,6.0,49401
156,C.CCC1NOC1O,8.0,7.0,7.0,6.0,6.0,49402
157,C.CCC(N)C(=O)O,8.0,7.0,7.0,6.0,6.0,49404
158,C.CCC(N)C=O.O,7.0,6.0,6.0,5.0,5.0,49406
159,C.CCC(C=O)NO,8.0,7.0,7.0,6.0,6.0,49407
160,C.CCC(N)C(=O)O,6.0,5.0,5.0,4.0,4.0,49409
161,C.CCC1NOC1=O,7.0,6.0,6.0,5.0,5.0,49410
162,C.CCC1NC1(O)O,8.0,7.0,7.0,6.0,6.0,49430
163,C.CCC1NC1=O.O,8.0,7.0,7.0,6.0,6.0,49434
164,C.CCC1(N)OC1O,8.0,7.0,7.0,6.0,6.0,49458
165,C.CCC(N)(O)C=O,8.0,7.0,7.0,6.0,6.0,49460
166,C.CCC1(N)OC1=O,7.0,6.0,6.0,5.0,5.0,49462
167,C.CCC1(N)OC1O,8.0,7.0,7.0,6.0,6.0,49500
168,C.CCC(=N)C(O)O,8.0,7.0,7.0,6.0,6.0,49542
169,C.CCC(=N)C=O.O,8.0,7.0,7.0,6.0,6.0,49548
170,C.CCC(=N)C(=O)O,7.0,6.0,6.0,5.0,5.0,49550
171,C.CCC1=NOC1=O,8.0,7.0,7.0,6.0,6.0,49551
172,C.CCC=CO.N.O,8.0,7.0,7.0,6.0,6.0,49576
173,C.CCC=CO.N.O,8.0,7.0,7.0,6.0,6.0,49587
174,C.CCC=C(O)O.N,7.0,6.0,6.0,5.0,5.0,49595
175,C.CCC=C1OO1.N,8.0,7.0,7.0,6.0,6.0,49596
176,C.CCC=C(O)ON,8.0,7.0,7.0,6.0,6.0,49597
177,C.CCC=C(O)ON,8.0,7.0,7.0,6.0,6.0,49598
178,C.CCC=C=O.N.O,7.0,6.0,6.0,5.0,5.0,49600
179,C.CCC=C=O.NO,8.0,7.0,7.0,6.0,6.0,49601
180,C.CCC1=C(O)O1.N,8.0,7.0,7.0,6.0,6.0,49651
181,C.CCC(O)=C=O.N,8.0,7.0,7.0,6.0,6.0,49653
182,C.CCC1=C(O)O1.N,8.0,7.0,7.0,6.0,6.0,49693
183,C.CCC(N)=C(O)O,8.0,7.0,7.0,6.0,6.0,49743
184,C.CCC(N)=C=O.O,8.0,7.0,7.0,6.0,6.0,49748
185,C.CC(C)OCO.N,8.0,7.0,7.0,6.0,6.0,49827
186,C.C=O.CC(C)O.N,8.0,7.0,7.0,6.0,6.0,49829
187,C.CC(C)OC=O.N,7.0,6.0,6.0,5.0,5.0,49831
188,C.CC(C)OC(N)=O,8.0,7.0,7.0,6.0,6.0,49851
189,C.CC(CN)OC=O,8.0,7.0,7.0,6.0,6.0,49969
190,C.CC1CCO1.N.O,8.0,7.0,7.0,6.0,6.0,50109
191,C.CC(O)CCO.N,8.0,7.0,7.0,6.0,6.0,50112
192,C.CC1CC(O)O1.N,7.0,6.0,6.0,5.0,5.0,50117
193,C.CC1CC(ON)O1,8.0,7.0,7.0,6.0,6.0,50118
194,C.CC(O)CC=O.N,7.0,6.0,6.0,5.0,5.0,50119
195,C.CC(CC=O)ON,8.0,7.0,7.0,6.0,6.0,50120
196,C.CC1CC(=O)O1.N,6.0,5.0,5.0,4.0,4.0,50121
197,C.CC1CC(N)(O)O1,8.0,7.0,7.0,6.0,6.0,50137
198,C.CC(O)CC(N)=O,8.0,7.0,7.0,6.0,6.0,50139
199,C.CC1OC1C=O.N,8.0,7.0,7.0,6.0,6.0,50159
200,C.CC1OC2OC12.N,8.0,7.0,7.0,6.0,6.0,50180
201,C.CC1OC(O)C1N,8.0,7.0,7.0,6.0,6.0,50236
202,C.CC(O)C(N)C=O,8.0,7.0,7.0,6.0,6.0,50238
203,C.CC1OC(=O)C1N,7.0,6.0,6.0,5.0,5.0,50240
204,C.CC1OC(=O)C1=N,8.0,7.0,7.0,6.0,6.0,50312
205,C.CC1C=C(O)O1.N,8.0,7.0,7.0,6.0,6.0,50336
206,C.CC(O)C=C=O.N,8.0,7.0,7.0,6.0,6.0,50338
207,C.CC(=O)CC=O.N,8.0,7.0,7.0,6.0,6.0,50531
208,C.CC(C)OCO.N,8.0,7.0,7.0,6.0,6.0,50644
209,C.CC(O)CCO.N,8.0,7.0,7.0,6.0,6.0,50924
210,C.CC1CCO1.N.O,8.0,7.0,7.0,6.0,6.0,50931
211,C.CC1CC(O)O1.N,7.0,6.0,6.0,5.0,5.0,50934
212,C.CC1CC(ON)O1,8.0,7.0,7.0,6.0,6.0,50935
213,C.CC1CC(=O)O1.N,8.0,7.0,7.0,6.0,6.0,50936
214,C.CC1CC(N)(O)O1,8.0,7.0,7.0,6.0,6.0,50954
215,C.CC1OC2OC12.N,8.0,7.0,7.0,6.0,6.0,50978
216,C.CC1OC(O)C1N,8.0,7.0,7.0,6.0,6.0,51053
217,C.CC1C=C(O)O1.N,8.0,7.0,7.0,6.0,6.0,51153
218,C.CC12CC(O1)O2.N,8.0,7.0,7.0,6.0,6.0,51406
219,C.CC(C)N.OCO,8.0,7.0,7.0,6.0,6.0,51780
220,C.C=O.CC(C)N.O,8.0,7.0,7.0,6.0,6.0,51787
221,C.CC(C)N.O=CO,7.0,6.0,6.0,5.0,5.0,51790
222,C.CC(C)NOC=O,8.0,7.0,7.0,6.0,6.0,51791
223,C.CC(C)N.O=C=O,8.0,7.0,7.0,6.0,6.0,51792
224,C.CC(C)NC(=O)O,8.0,7.0,7.0,6.0,6.0,51820
225,C.CC(N)COC=O,8.0,7.0,7.0,6.0,6.0,51852
226,C.CC1CN1.O=CO,8.0,7.0,7.0,6.0,6.0,52014
227,C.CC(N)CCO.O,8.0,7.0,7.0,6.0,6.0,52149
228,C.CC(N)CCO.O,8.0,7.0,7.0,6.0,6.0,52159
229,C.CC(N)CC(O)O,7.0,6.0,6.0,5.0,5.0,52166
230,C.CC(N)CC1OO1,8.0,7.0,7.0,6.0,6.0,52167
231,C.CC1CC(O)ON1,8.0,7.0,7.0,6.0,6.0,52168
232,C.CC1CC(O)ON1,8.0,7.0,7.0,6.0,6.0,52169
233,C.CC(N)CC(=O)O,8.0,7.0,7.0,6.0,6.0,52171
234,C.CC(N)CC=O.O,7.0,6.0,6.0,5.0,5.0,52173
235,C.CC(CC=O)NO,8.0,7.0,7.0,6.0,6.0,52174
236,C.CC(N)CC(=O)O,6.0,5.0,5.0,4.0,4.0,52176
237,C.CC1CC(=O)ON1,7.0,6.0,6.0,5.0,5.0,52177
238,C.CC1CC(O)(O)N1,8.0,7.0,7.0,6.0,6.0,52197
239,C.CC1CC(=O)N1.O,8.0,7.0,7.0,6.0,6.0,52201
240,C.CC(N)C1OC1O,8.0,7.0,7.0,6.0,6.0,52225
241,C.CC(N)C(O)C=O,8.0,7.0,7.0,6.0,6.0,52227
242,C.CC(N)C1OC1=O,7.0,6.0,6.0,5.0,5.0,52229
243,C.CC(N)C1OC1O,8.0,7.0,7.0,6.0,6.0,52280
244,C.CC1NC1C(O)O,8.0,7.0,7.0,6.0,6.0,52358
245,C.CC1NC1C=O.O,8.0,7.0,7.0,6.0,6.0,52364
246,C.CC1NC1C(=O)O,7.0,6.0,6.0,5.0,5.0,52366
247,C.CC1C2C(=O)ON12,8.0,7.0,7.0,6.0,6.0,52367
248,C.CC1NC12OC2=O,8.0,7.0,7.0,6.0,6.0,52394
249,C.CC1N=C1C(=O)O,8.0,7.0,7.0,6.0,6.0,52437
250,C.CC(N)C=C(O)O,8.0,7.0,7.0,6.0,6.0,52466
251,C.CC(N)C=C=O.O,8.0,7.0,7.0,6.0,6.0,52471
252,C.CC(C)(N)OC=O,8.0,7.0,7.0,6.0,6.0,52641
253,C.CC1(N)CC(O)O1,8.0,7.0,7.0,6.0,6.0,52809
254,C.CC(N)(O)CC=O,8.0,7.0,7.0,6.0,6.0,52811
255,C.CC1(N)CC(=O)O1,7.0,6.0,6.0,5.0,5.0,52813
256,C.CC12NC1C(=O)O2,8.0,7.0,7.0,6.0,6.0,52901
257,C.CC1(N)CC(O)O1,8.0,7.0,7.0,6.0,6.0,53231
258,C.CC(C)=N.O=CO,8.0,7.0,7.0,6.0,6.0,53489
259,C.CC(=N)CC(O)O,8.0,7.0,7.0,6.0,6.0,53653
260,C.CC(=N)CC=O.O,8.0,7.0,7.0,6.0,6.0,53659
261,C.CC(=N)CC(=O)O,7.0,6.0,6.0,5.0,5.0,53661
262,C.CC1=NOC(=O)C1,8.0,7.0,7.0,6.0,6.0,53662
263,C.CC(=N)C1OC1=O,8.0,7.0,7.0,6.0,6.0,53689
264,C.CC1=NC1C(=O)O,8.0,7.0,7.0,6.0,6.0,53762
265,C.CC(C)C(O)O.N,8.0,7.0,7.0,6.0,6.0,53914
266,C.CC(C)C=O.N.O,8.0,7.0,7.0,6.0,6.0,53921
267,C.CC(C)C(=O)O.N,7.0,6.0,6.0,5.0,5.0,53924
268,C.CC(C)C(=O)ON,8.0,7.0,7.0,6.0,6.0,53925
269,C.CC1COC1=O.N,8.0,7.0,7.0,6.0,6.0,54002
270,C.CC(CN)C(=O)O,8.0,7.0,7.0,6.0,6.0,54210
271,C.CC1CC1O.N.O,8.0,7.0,7.0,6.0,6.0,54485
272,C.CC1CC1O.N.O,8.0,7.0,7.0,6.0,6.0,54496
273,C.CC1CC1(O)O.N,7.0,6.0,6.0,5.0,5.0,54504
274,C.CC1CC12OO2.N,8.0,7.0,7.0,6.0,6.0,54505
275,C.CC1CC1(O)ON,8.0,7.0,7.0,6.0,6.0,54506
276,C.CC1CC1(O)ON,8.0,7.0,7.0,6.0,6.0,54507
277,C.CC1CC1=O.N.O,7.0,6.0,6.0,5.0,5.0,54509
278,C.CC1CC1=O.NO,8.0,7.0,7.0,6.0,6.0,54510
279,C.CC1C2OC12O.N,8.0,7.0,7.0,6.0,6.0,54560
280,C.CC1C(=O)C1O.N,8.0,7.0,7.0,6.0,6.0,54562
281,C.CC1C2OC12O.N,8.0,7.0,7.0,6.0,6.0,54615
282,C.CC1C(N)C1(O)O,8.0,7.0,7.0,6.0,6.0,54701
283,C.CC1C(=O)C1N.O,8.0,7.0,7.0,6.0,6.0,54706
284,C.CC1(C)OC1=O.N,8.0,7.0,7.0,6.0,6.0,54976
285,C.CC12CC1(O)O2.N,8.0,7.0,7.0,6.0,6.0,55241
286,C.CC1(O)CC1=O.N,8.0,7.0,7.0,6.0,6.0,55243
287,C.CC12CC1(O)O2.N,8.0,7.0,7.0,6.0,6.0,55760
288,C.CC(C)(N)C(=O)O,8.0,7.0,7.0,6.0,6.0,56028
289,C.CC1(N)CC1(O)O,8.0,7.0,7.0,6.0,6.0,56380
290,C.CC1(N)CC1=O.O,8.0,7.0,7.0,6.0,6.0,56385
291,C.C=CC.CO.N.O,7.0,6.0,8.0,7.0,6.0,57423
292,C.C=CC.CO.N.O,7.0,6.0,8.0,7.0,6.0,57434
293,C.C=CC.N.OCO,6.0,5.0,7.0,6.0,5.0,57442
294,C.C1OO1.C=CC.N,7.0,6.0,8.0,7.0,6.0,57443
295,C.C=CC.NOCO,7.0,6.0,8.0,7.0,6.0,57444
296,C.C=CC.NOCO,7.0,6.0,8.0,7.0,6.0,57445
297,C.C=CC.N.O=CO,7.0,6.0,8.0,7.0,6.0,57447
298,C.C=CC.C=O.N.O,6.0,5.0,7.0,6.0,5.0,57449
299,C.C=CC.C=O.NO,7.0,6.0,8.0,7.0,6.0,57450
300,C.C=CC.N.O=CO,5.0,4.0,6.0,5.0,4.0,57452
301,C.C=CC.NOC=O,6.0,5.0,7.0,6.0,5.0,57453
302,C.C=CC.N.O=C=O,6.0,5.0,7.0,6.0,5.0,57454
303,C.C=CC.NC(O)O,7.0,6.0,8.0,7.0,6.0,57483
304,C.C=CC.NC=O.O,7.0,6.0,8.0,7.0,6.0,57490
305,C.C=CC.NC(=O)O,6.0,5.0,7.0,6.0,5.0,57493
306,C.C=CC.O=C1NO1,7.0,6.0,8.0,7.0,6.0,57494
307,C.CC=COCO.N,7.0,6.0,8.0,7.0,6.0,57543
308,C.C=O.CC=CO.N,7.0,6.0,8.0,7.0,6.0,57545
309,C.CC=COC=O.N,6.0,5.0,7.0,6.0,5.0,57547
310,C.CC=COC(N)=O,7.0,6.0,8.0,7.0,6.0,57567
311,C.CC=COCO.N,7.0,6.0,8.0,7.0,6.0,57625
312,C.CC=CN.OCO,7.0,6.0,8.0,7.0,6.0,57748
313,C.C=O.CC=CN.O,7.0,6.0,8.0,7.0,6.0,57755
314,C.CC=CN.O=CO,6.0,5.0,7.0,6.0,5.0,57758
315,C.CC=CNOC=O,7.0,6.0,8.0,7.0,6.0,57759
316,C.CC=CN.O=C=O,7.0,6.0,8.0,7.0,6.0,57760
317,C.CC=CNC(=O)O,7.0,6.0,8.0,7.0,6.0,57788
318,C.CC=C(N)OC=O,7.0,6.0,8.0,7.0,6.0,57820
319,C.CC=C=N.O=CO,7.0,6.0,8.0,7.0,6.0,57914
320,C.CC=CC.N.O.O,7.0,6.0,8.0,7.0,6.0,57930
321,C.CC=CCO.N.O,6.0,5.0,7.0,6.0,5.0,57943
322,C.CC=CCOO.N,7.0,6.0,8.0,7.0,6.0,57944
323,C.CC=CCON.O,7.0,6.0,8.0,7.0,6.0,57945
324,C.CC=CCO.NO,7.0,6.0,8.0,7.0,6.0,57946
325,C.CC=CC=O.N.O,7.0,6.0,8.0,7.0,6.0,57951
326,C.CC=CCO.N.O,6.0,5.0,7.0,6.0,5.0,57954
327,C.CC=CCOO.N,7.0,6.0,8.0,7.0,6.0,57955
328,C.CC=CCO.NO,7.0,6.0,8.0,7.0,6.0,57956
329,C.CC=CCON.O,7.0,6.0,8.0,7.0,6.0,57959
330,C.CC=CC(O)O.N,5.0,4.0,6.0,5.0,4.0,57962
331,C.CC=CC1OO1.N,6.0,5.0,7.0,6.0,5.0,57963
332,C.CC=CC(O)ON,6.0,5.0,7.0,6.0,5.0,57964
333,C.CC=CC(O)ON,6.0,5.0,7.0,6.0,5.0,57965
334,C.CC=CC1ONO1,7.0,6.0,8.0,7.0,6.0,57966
335,C.CC=CC(=O)O.N,6.0,5.0,7.0,6.0,5.0,57967
336,C.CC=CC(=O)ON,7.0,6.0,8.0,7.0,6.0,57968
337,C.CC=CC=O.N.O,5.0,4.0,6.0,5.0,4.0,57969
338,C.CC=CC=O.NO,6.0,5.0,7.0,6.0,5.0,57970
339,C.CC=CC=O.N=O,7.0,6.0,8.0,7.0,6.0,57971
340,C.CC=CC(=O)O.N,4.0,3.0,5.0,4.0,3.0,57972
341,C.CC=CC(=O)ON,5.0,4.0,6.0,5.0,4.0,57973
342,C.CC=CC(N)O.O,7.0,6.0,8.0,7.0,6.0,57985
343,C.CC=CC(N)O.O,7.0,6.0,8.0,7.0,6.0,57995
344,C.CC=CC(N)(O)O,6.0,5.0,7.0,6.0,5.0,58002
345,C.CC=CC1(N)OO1,7.0,6.0,8.0,7.0,6.0,58003
346,C.CC=CC1(O)NO1,7.0,6.0,8.0,7.0,6.0,58004
347,C.CC=CC1(O)NO1,7.0,6.0,8.0,7.0,6.0,58005
348,C.CC=CC(N)=O.O,6.0,5.0,7.0,6.0,5.0,58007
349,C.CC=CC(=O)NO,7.0,6.0,8.0,7.0,6.0,58008
350,C.CC=C1CO1.N.O,7.0,6.0,8.0,7.0,6.0,58038
351,C.CC=C(O)CO.N,7.0,6.0,8.0,7.0,6.0,58041
352,C.CC=C1OC1O.N,6.0,5.0,7.0,6.0,5.0,58046
353,C.CC=C1OC1ON,7.0,6.0,8.0,7.0,6.0,58047
354,C.CC=C(O)C=O.N,6.0,5.0,7.0,6.0,5.0,58048
355,C.CC=C(C=O)ON,7.0,6.0,8.0,7.0,6.0,58049
356,C.CC=C1OC1=O.N,5.0,4.0,6.0,5.0,4.0,58050
