,smiles,ac2_am2,ac2_am3,ac3_am2,ac3_am3,min_dist_all,local_index
134,C.O.O=CC12CC1N2,7.0,6.0,6.0,5.0,5.0,20128
135,C.O=CC12CC1N2O,8.0,7.0,7.0,6.0,6.0,20129
136,C.O=C(O)C12CC1N2,6.0,5.0,5.0,4.0,4.0,20130
137,C.O=C1ON2C3CC132,7.0,6.0,6.0,5.0,5.0,20131
138,C.OC1(O)N2C3CC321,8.0,7.0,7.0,6.0,6.0,20140
139,C.O.O=C1N2C3CC132,8.0,7.0,7.0,6.0,6.0,20142
140,C.NC1CC1=CO.O,8.0,7.0,7.0,6.0,6.0,20154
141,C.NC1CC1=CO.O,8.0,7.0,7.0,6.0,6.0,20164
142,C.NC1CC1=C(O)O,7.0,6.0,6.0,5.0,5.0,20171
143,C.NC1CC1=C1OO1,8.0,7.0,7.0,6.0,6.0,20172
144,C.OC1=C2CC2NO1,8.0,7.0,7.0,6.0,6.0,20173
145,C.OC1=C2CC2NO1,8.0,7.0,7.0,6.0,6.0,20174
146,C.NC1CC1=C=O.O,7.0,6.0,6.0,5.0,5.0,20176
147,C.O=C=C1CC1NO,8.0,7.0,7.0,6.0,6.0,20177
148,C.NC1CC1OCO,8.0,7.0,7.0,6.0,6.0,20214
149,C.C=O.NC1CC1O,8.0,7.0,7.0,6.0,6.0,20216
150,C.NC1CC1OC=O,7.0,6.0,6.0,5.0,5.0,20218
151,C.O=C1NC2CC2O1,8.0,7.0,7.0,6.0,6.0,20234
152,C.O=COC1C2NC21,8.0,7.0,7.0,6.0,6.0,20311
153,C.NC1C2COC12.O,8.0,7.0,7.0,6.0,6.0,20357
154,C.NC1C(O)C1CO,8.0,7.0,7.0,6.0,6.0,20360
155,C.NC1C2OC(O)C12,7.0,6.0,6.0,5.0,5.0,20365
156,C.N1OC2OC3C1C23,8.0,7.0,7.0,6.0,6.0,20366
157,C.NC1C(O)C1C=O,7.0,6.0,6.0,5.0,5.0,20367
158,C.O=CC1C2NOC12,8.0,7.0,7.0,6.0,6.0,20368
159,C.NC1C2OC(=O)C12,6.0,5.0,5.0,4.0,4.0,20369
160,C.OC12NC3C(O1)C32,8.0,7.0,7.0,6.0,6.0,20381
161,C.O=C1NC2C(O)C12,8.0,7.0,7.0,6.0,6.0,20383
162,C.NC1C2OC12C=O,8.0,7.0,7.0,6.0,6.0,20395
163,C.NC1C2OC3OC312,8.0,7.0,7.0,6.0,6.0,20412
164,C.OC1OC2C3NC132,8.0,7.0,7.0,6.0,6.0,20437
165,C.O=CC12NC1C2O,8.0,7.0,7.0,6.0,6.0,20439
166,C.O=C1OC2C3NC132,7.0,6.0,6.0,5.0,5.0,20441
167,C.NC1C2=C(O)OC21,8.0,7.0,7.0,6.0,6.0,20464
168,C.NC1C(=C=O)C1O,8.0,7.0,7.0,6.0,6.0,20466
169,C.NC1C(=O)C1C=O,8.0,7.0,7.0,6.0,6.0,20527
170,C.NC1CC1OCO,8.0,7.0,7.0,6.0,6.0,20579
171,C.NC1C(O)C1CO,8.0,7.0,7.0,6.0,6.0,20720
172,C.NC1C2COC12.O,8.0,7.0,7.0,6.0,6.0,20727
173,C.NC1C2OC(O)C12,7.0,6.0,6.0,5.0,5.0,20730
174,C.N1OC2OC3C1C23,8.0,7.0,7.0,6.0,6.0,20731
175,C.NC1C2OC(=O)C12,8.0,7.0,7.0,6.0,6.0,20732
176,C.OC12NC3C(O1)C32,8.0,7.0,7.0,6.0,6.0,20746
177,C.NC1C2OC3OC312,8.0,7.0,7.0,6.0,6.0,20762
178,C.OC1OC2C3NC132,8.0,7.0,7.0,6.0,6.0,20802
179,C.NC1C2=C(O)OC21,8.0,7.0,7.0,6.0,6.0,20829
180,C.NC1C2C3OC12O3,8.0,7.0,7.0,6.0,6.0,20925
181,C.C1C2NC12.OCO,8.0,7.0,7.0,6.0,6.0,21089
182,C.C1C2NC12.C=O.O,8.0,7.0,7.0,6.0,6.0,21095
183,C.C1C2NC12.O=CO,7.0,6.0,6.0,5.0,5.0,21097
184,C.O=CON1C2CC21,8.0,7.0,7.0,6.0,6.0,21098
185,C.C1C2NC12.O=C=O,8.0,7.0,7.0,6.0,6.0,21099
186,C.O=C(O)N1C2CC21,8.0,7.0,7.0,6.0,6.0,21112
187,C.O=COC1C2NC21,8.0,7.0,7.0,6.0,6.0,21128
188,C.C12C3C1N23.O=CO,8.0,7.0,7.0,6.0,6.0,21203
189,C.O.OCC1C2NC12,8.0,7.0,7.0,6.0,6.0,21228
190,C.O.OCC1C2NC12,8.0,7.0,7.0,6.0,6.0,21235
191,C.OC(O)C1C2NC21,7.0,6.0,6.0,5.0,5.0,21240
192,C.N1C2C1C2C1OO1,8.0,7.0,7.0,6.0,6.0,21241
193,C.OC1ON2C3C1C32,8.0,7.0,7.0,6.0,6.0,21242
194,C.OC1ON2C3C1C32,8.0,7.0,7.0,6.0,6.0,21243
195,C.O=C(O)C1C2NC21,8.0,7.0,7.0,6.0,6.0,21244
196,C.O.O=CC1C2NC12,7.0,6.0,6.0,5.0,5.0,21246
197,C.O=CC1C2C1N2O,8.0,7.0,7.0,6.0,6.0,21247
198,C.O=C(O)C1C2NC21,6.0,5.0,5.0,4.0,4.0,21248
199,C.O=C1ON2C3C1C32,7.0,6.0,6.0,5.0,5.0,21249
200,C.OC1(O)C2C3C2N31,8.0,7.0,7.0,6.0,6.0,21258
201,C.O.O=C1C2C3C2N13,8.0,7.0,7.0,6.0,6.0,21260
202,C.OC1OC12C1NC12,8.0,7.0,7.0,6.0,6.0,21272
203,C.O=CC1(O)C2NC21,8.0,7.0,7.0,6.0,6.0,21274
204,C.O=C1OC12C1NC12,7.0,6.0,6.0,5.0,5.0,21276
205,C.OC1OC12C1NC12,8.0,7.0,7.0,6.0,6.0,21297
206,C.OC(O)C12C3C1N32,8.0,7.0,7.0,6.0,6.0,21315
207,C.O.O=CC12C3C1N32,8.0,7.0,7.0,6.0,6.0,21318
208,C.O=C(O)C12C3C1N32,7.0,6.0,6.0,5.0,5.0,21319
209,C.OC(O)=C1C2NC12,8.0,7.0,7.0,6.0,6.0,21339
210,C.O.O=C=C1C2NC12,8.0,7.0,7.0,6.0,6.0,21343
211,C.O=COC12CC1N2,8.0,7.0,7.0,6.0,6.0,21367
212,C.OC1OC23NC2C13,8.0,7.0,7.0,6.0,6.0,21435
213,C.O=CC1C2NC12O,8.0,7.0,7.0,6.0,6.0,21437
214,C.O=C1OC23NC2C13,7.0,6.0,6.0,5.0,5.0,21439
215,C.O=C1OC23C4N2C143,8.0,7.0,7.0,6.0,6.0,21476
216,C.OC1OC23NC2C13,8.0,7.0,7.0,6.0,6.0,21582
217,C.C1C2=NC12.O=CO,8.0,7.0,7.0,6.0,6.0,21654
218,C.OC(O)C1C2=NC21,8.0,7.0,7.0,6.0,6.0,21691
219,C.O.O=CC1C2=NC21,8.0,7.0,7.0,6.0,6.0,21694
220,C.O=C(O)C1C2=NC21,7.0,6.0,6.0,5.0,5.0,21695
221,C.O=C1OC12C1=NC12,8.0,7.0,7.0,6.0,6.0,21703
222,C.NC1CC1C(O)O,8.0,7.0,7.0,6.0,6.0,21751
223,C.NC1CC1C=O.O,8.0,7.0,7.0,6.0,6.0,21758
224,C.NC1CC1C(=O)O,7.0,6.0,6.0,5.0,5.0,21761
225,C.O=C1ONC2CC12,8.0,7.0,7.0,6.0,6.0,21762
226,C.NC1C2OC(=O)C12,8.0,7.0,7.0,6.0,6.0,21814
227,C.O=C(O)C1C2NC21,8.0,7.0,7.0,6.0,6.0,21951
228,C.NC1C2C(O)C12.O,8.0,7.0,7.0,6.0,6.0,22034
229,C.NC1C2C(O)C12.O,8.0,7.0,7.0,6.0,6.0,22044
230,C.NC1C2C1C2(O)O,7.0,6.0,6.0,5.0,5.0,22051
231,C.NC1C2C1C21OO1,8.0,7.0,7.0,6.0,6.0,22052
232,C.OC12ONC3C1C32,8.0,7.0,7.0,6.0,6.0,22053
233,C.OC12ONC3C1C32,8.0,7.0,7.0,6.0,6.0,22054
234,C.NC1C2C(=O)C12.O,7.0,6.0,6.0,5.0,5.0,22056
235,C.O=C1C2C(NO)C12,8.0,7.0,7.0,6.0,6.0,22057
236,C.NC1C2C3(O)OC123,8.0,7.0,7.0,6.0,6.0,22094
237,C.NC1C2C(=O)C12O,8.0,7.0,7.0,6.0,6.0,22096
238,C.NC1C2C3(O)OC123,8.0,7.0,7.0,6.0,6.0,22128
239,C.OC1(O)C2C3NC321,8.0,7.0,7.0,6.0,6.0,22162
240,C.O.O=C1C2C3NC132,8.0,7.0,7.0,6.0,6.0,22166
241,C.NC1CC12OC2=O,8.0,7.0,7.0,6.0,6.0,22226
242,C.NC1C2C3(O)OC123,8.0,7.0,7.0,6.0,6.0,22367
243,C.NC1C2C(=O)C12O,8.0,7.0,7.0,6.0,6.0,22369
244,C.NC1C2C3(O)OC123,8.0,7.0,7.0,6.0,6.0,22617
245,C.O=C(O)C12CC1N2,8.0,7.0,7.0,6.0,6.0,22730
246,C.OC1(O)C2C3NC321,8.0,7.0,7.0,6.0,6.0,22867
247,C.O.O=C1C2C3NC132,8.0,7.0,7.0,6.0,6.0,22871
248,C.CO.NC1C=C1.O,7.0,6.0,8.0,7.0,6.0,23310
249,C.CO.NC1C=C1.O,7.0,6.0,8.0,7.0,6.0,23320
250,C.NC1C=C1.OCO,6.0,5.0,7.0,6.0,5.0,23327
251,C.C1OO1.NC1C=C1,7.0,6.0,8.0,7.0,6.0,23328
252,C.OCONC1C=C1,7.0,6.0,8.0,7.0,6.0,23329
253,C.OCONC1C=C1,7.0,6.0,8.0,7.0,6.0,23330
254,C.NC1C=C1.O=CO,7.0,6.0,8.0,7.0,6.0,23332
255,C.C=O.NC1C=C1.O,6.0,5.0,7.0,6.0,5.0,23334
256,C.C=O.ONC1C=C1,7.0,6.0,8.0,7.0,6.0,23335
257,C.NC1C=C1.O=CO,5.0,4.0,6.0,5.0,4.0,23337
258,C.O=CONC1C=C1,6.0,5.0,7.0,6.0,5.0,23338
259,C.NC1C=C1.O=C=O,6.0,5.0,7.0,6.0,5.0,23339
260,C.OC(O)NC1C=C1,7.0,6.0,8.0,7.0,6.0,23359
261,C.O.O=CNC1C=C1,7.0,6.0,8.0,7.0,6.0,23365
262,C.O=C(O)NC1C=C1,6.0,5.0,7.0,6.0,5.0,23367
263,C.O=C1ON1C1C=C1,7.0,6.0,8.0,7.0,6.0,23368
264,C.NC1C=C1OCO,7.0,6.0,8.0,7.0,6.0,23395
265,C.C=O.NC1C=C1O,7.0,6.0,8.0,7.0,6.0,23397
266,C.NC1C=C1OC=O,6.0,5.0,7.0,6.0,5.0,23399
267,C.O=C1NC2C=C2O1,7.0,6.0,8.0,7.0,6.0,23415
268,C.NC1C=C1OCO,7.0,6.0,8.0,7.0,6.0,23440
269,C.C1=C2NC12.OCO,7.0,6.0,8.0,7.0,6.0,23485
270,C.C1=C2NC12.C=O.O,7.0,6.0,8.0,7.0,6.0,23491
271,C.C1=C2NC12.O=CO,6.0,5.0,7.0,6.0,5.0,23493
272,C.O=CON1C2=CC21,7.0,6.0,8.0,7.0,6.0,23494
273,C.C1=C2NC12.O=C=O,7.0,6.0,8.0,7.0,6.0,23495
274,C.O=C(O)N1C2=CC21,7.0,6.0,8.0,7.0,6.0,23508
275,C.CC1=CC1N.O.O,7.0,6.0,8.0,7.0,6.0,23509
276,C.NC1C=C1CO.O,6.0,5.0,7.0,6.0,5.0,23520
277,C.NC1C=C1COO,7.0,6.0,8.0,7.0,6.0,23521
278,C.C1=C2CONC12.O,7.0,6.0,8.0,7.0,6.0,23522
279,C.OCC1=CC1NO,7.0,6.0,8.0,7.0,6.0,23523
280,C.NC1C=C1C=O.O,7.0,6.0,8.0,7.0,6.0,23527
281,C.NC1C=C1CO.O,6.0,5.0,7.0,6.0,5.0,23530
282,C.NC1C=C1COO,7.0,6.0,8.0,7.0,6.0,23531
283,C.OCC1=CC1NO,7.0,6.0,8.0,7.0,6.0,23532
284,C.C1=C2CONC12.O,7.0,6.0,8.0,7.0,6.0,23535
285,C.NC1C=C1C(O)O,5.0,4.0,6.0,5.0,4.0,23537
286,C.NC1C=C1C1OO1,6.0,5.0,7.0,6.0,5.0,23538
287,C.OC1ONC2C=C21,6.0,5.0,7.0,6.0,5.0,23539
288,C.OC1ONC2C=C21,6.0,5.0,7.0,6.0,5.0,23540
289,C.C1=C2C3ON(O3)C12,7.0,6.0,8.0,7.0,6.0,23541
290,C.NC1C=C1C(=O)O,6.0,5.0,7.0,6.0,5.0,23542
291,C.O=C1ONC2C=C12,7.0,6.0,8.0,7.0,6.0,23543
292,C.NC1C=C1C=O.O,5.0,4.0,6.0,5.0,4.0,23544
293,C.O=CC1=CC1NO,6.0,5.0,7.0,6.0,5.0,23545
294,C.O=CC1=CC1N=O,7.0,6.0,8.0,7.0,6.0,23546
295,C.NC1C=C1C(=O)O,4.0,3.0,5.0,4.0,3.0,23547
296,C.O=C1ONC2C=C12,5.0,4.0,6.0,5.0,4.0,23548
297,C.O.OC1NC2C=C12,7.0,6.0,8.0,7.0,6.0,23556
298,C.O.OC1NC2C=C12,7.0,6.0,8.0,7.0,6.0,23563
299,C.OC1(O)NC2C=C21,6.0,5.0,7.0,6.0,5.0,23568
300,C.C1=C2C1NC21OO1,7.0,6.0,8.0,7.0,6.0,23569
301,C.OC12ON1C1C=C12,7.0,6.0,8.0,7.0,6.0,23570
302,C.OC12ON1C1C=C12,7.0,6.0,8.0,7.0,6.0,23571
303,C.O.O=C1NC2C=C12,6.0,5.0,7.0,6.0,5.0,23572
304,C.O=C1C2=CC2N1O,7.0,6.0,8.0,7.0,6.0,23573
305,C.NC1C=C1OCO,7.0,6.0,8.0,7.0,6.0,23596
306,C.C=O.NC1C=C1O,7.0,6.0,8.0,7.0,6.0,23598
307,C.NC1C=C1OC=O,6.0,5.0,7.0,6.0,5.0,23600
308,C.O=C1NC2C=C2O1,7.0,6.0,8.0,7.0,6.0,23616
309,C.O=COC1=C2NC21,7.0,6.0,8.0,7.0,6.0,23677
310,C.NC1C2=C1OC2.O,7.0,6.0,8.0,7.0,6.0,23693
311,C.NC1C(O)=C1CO,7.0,6.0,8.0,7.0,6.0,23696
312,C.NC1C2=C1C(O)O2,6.0,5.0,7.0,6.0,5.0,23701
313,C.N1OC2OC3=C2C13,7.0,6.0,8.0,7.0,6.0,23702
314,C.NC1C(O)=C1C=O,6.0,5.0,7.0,6.0,5.0,23703
315,C.O=CC1=C2ONC12,7.0,6.0,8.0,7.0,6.0,23704
316,C.NC1C2=C1C(=O)O2,5.0,4.0,6.0,5.0,4.0,23705
317,C.OC12NC3C(=C31)O2,7.0,6.0,8.0,7.0,6.0,23717
318,C.O=C1NC2C(O)=C12,7.0,6.0,8.0,7.0,6.0,23719
319,C.NC1C=C1OCO,7.0,6.0,8.0,7.0,6.0,23743
320,C.NC1C(O)=C1CO,7.0,6.0,8.0,7.0,6.0,23838
321,C.NC1C2=C1OC2.O,7.0,6.0,8.0,7.0,6.0,23845
322,C.NC1C2=C1C(O)O2,6.0,5.0,7.0,6.0,5.0,23848
323,C.N1OC2OC3=C2C13,7.0,6.0,8.0,7.0,6.0,23849
324,C.NC1C2=C1C(=O)O2,7.0,6.0,8.0,7.0,6.0,23850
325,C.OC12NC3C(=C31)O2,7.0,6.0,8.0,7.0,6.0,23864
326,C.C1=C2NC12.OCO,7.0,6.0,8.0,7.0,6.0,23890
327,C.C1=C2NC12.C=O.O,7.0,6.0,8.0,7.0,6.0,23896
328,C.C1=C2NC12.O=CO,6.0,5.0,7.0,6.0,5.0,23898
329,C.O=CON1C2=CC21,7.0,6.0,8.0,7.0,6.0,23899
330,C.C1=C2NC12.O=C=O,7.0,6.0,8.0,7.0,6.0,23900
331,C.O=C(O)N1C2=CC21,7.0,6.0,8.0,7.0,6.0,23913
332,C.O=COC1=C2NC21,7.0,6.0,8.0,7.0,6.0,23929
333,C.C12=C3C1N23.O=CO,7.0,6.0,8.0,7.0,6.0,23974
334,C.O.OCC1=C2NC12,7.0,6.0,8.0,7.0,6.0,23983
335,C.O.OCC1=C2NC12,7.0,6.0,8.0,7.0,6.0,23990
336,C.OC(O)C1=C2NC21,6.0,5.0,7.0,6.0,5.0,23995
337,C.N1C2=C(C3OO3)C12,7.0,6.0,8.0,7.0,6.0,23996
338,C.OC1ON2C3=C1C32,7.0,6.0,8.0,7.0,6.0,23997
339,C.OC1ON2C3=C1C32,7.0,6.0,8.0,7.0,6.0,23998
340,C.O=C(O)C1=C2NC21,7.0,6.0,8.0,7.0,6.0,23999
341,C.O.O=CC1=C2NC12,6.0,5.0,7.0,6.0,5.0,24001
342,C.O=CC1=C2C1N2O,7.0,6.0,8.0,7.0,6.0,24002
343,C.O=C(O)C1=C2NC21,5.0,4.0,6.0,5.0,4.0,24003
344,C.O=c1on2c3c1C32,6.0,5.0,7.0,6.0,5.0,24004
345,C.OC1(O)C2=C3C2N31,7.0,6.0,8.0,7.0,6.0,24013
346,C.O.O=C1C2=C3C2N13,7.0,6.0,8.0,7.0,6.0,24015
347,C.NC1C=C1C(O)O,7.0,6.0,8.0,7.0,6.0,24044
348,C.NC1C=C1C=O.O,7.0,6.0,8.0,7.0,6.0,24051
