,smiles,ac2_am2,ac2_am3,ac3_am2,ac3_am3,min_dist_all,local_index
68,C.NOC(=O)C1=C=C1,7.0,6.0,8.0,7.0,6.0,46057
69,C.N.O=C1OC2=CC12,8.0,7.0,7.0,6.0,6.0,50247
70,C.N.O=C1OC2=C=C12,7.0,6.0,8.0,7.0,6.0,51541
71,C.C=C(C)N.O=CO,8.0,7.0,7.0,6.0,6.0,57072
72,C.C=C(N)CC(O)O,8.0,7.0,7.0,6.0,6.0,57448
73,C.C=C(N)CC=O.O,8.0,7.0,7.0,6.0,6.0,57455
74,C.C=C(N)CC(=O)O,7.0,6.0,6.0,5.0,5.0,57458
75,C.C=C1CC(=O)ON1,8.0,7.0,7.0,6.0,6.0,57459
76,C.C=C(N)C1OC1=O,8.0,7.0,7.0,6.0,6.0,57511
77,C.C=C1NC1C(=O)O,8.0,7.0,7.0,6.0,6.0,57648
78,C.NC1=COC(=O)C1,8.0,7.0,7.0,6.0,6.0,58095
79,C.O=C(O)CC1=CN1,8.0,7.0,7.0,6.0,6.0,59386
80,C.NC1=CC1.OCO,8.0,7.0,7.0,6.0,6.0,62414
81,C.C=O.NC1=CC1.O,8.0,7.0,7.0,6.0,6.0,62421
82,C.NC1=CC1.O=CO,7.0,6.0,6.0,5.0,5.0,62424
83,C.O=CONC1=CC1,8.0,7.0,7.0,6.0,6.0,62425
84,C.NC1=CC1.O=C=O,8.0,7.0,7.0,6.0,6.0,62426
85,C.O=C(O)NC1=CC1,8.0,7.0,7.0,6.0,6.0,62454
86,C.NC1=CC1OC=O,8.0,7.0,7.0,6.0,6.0,62486
87,C.C1=C2NC12.O=CO,8.0,7.0,7.0,6.0,6.0,62632
88,C.NC1=CC1CO.O,8.0,7.0,7.0,6.0,6.0,62721
89,C.NC1=CC1CO.O,8.0,7.0,7.0,6.0,6.0,62731
90,C.NC1=CC1C(O)O,7.0,6.0,6.0,5.0,5.0,62738
91,C.NC1=CC1C1OO1,8.0,7.0,7.0,6.0,6.0,62739
92,C.OC1ONC2=CC21,8.0,7.0,7.0,6.0,6.0,62740
93,C.OC1ONC2=CC21,8.0,7.0,7.0,6.0,6.0,62741
94,C.NC1=CC1C(=O)O,8.0,7.0,7.0,6.0,6.0,62743
95,C.NC1=CC1C=O.O,7.0,6.0,6.0,5.0,5.0,62745
96,C.O=CC1C=C1NO,8.0,7.0,7.0,6.0,6.0,62746
97,C.NC1=CC1C(=O)O,6.0,5.0,5.0,4.0,4.0,62748
98,C.O=C1ONC2=CC12,7.0,6.0,6.0,5.0,5.0,62749
99,C.OC1(O)NC2=CC21,8.0,7.0,7.0,6.0,6.0,62769
100,C.O.O=C1NC2=CC12,8.0,7.0,7.0,6.0,6.0,62773
101,C.NC1=CC12OC2O,8.0,7.0,7.0,6.0,6.0,62797
102,C.NC1=CC1(O)C=O,8.0,7.0,7.0,6.0,6.0,62799
103,C.NC1=CC12OC2=O,7.0,6.0,6.0,5.0,5.0,62801
104,C.NC1=CC12OC2O,8.0,7.0,7.0,6.0,6.0,62839
105,C.OC(O)C12C=C1N2,8.0,7.0,7.0,6.0,6.0,62881
106,C.O.O=CC12C=C1N2,8.0,7.0,7.0,6.0,6.0,62887
107,C.O=C(O)C12C=C1N2,7.0,6.0,6.0,5.0,5.0,62889
108,C.O=C1ON2C3=CC132,8.0,7.0,7.0,6.0,6.0,62890
109,C.NC1=CC1=C(O)O,8.0,7.0,7.0,6.0,6.0,62930
110,C.NC1=CC1=C=O.O,8.0,7.0,7.0,6.0,6.0,62935
111,C.NC1=C(OC=O)C1,8.0,7.0,7.0,6.0,6.0,62977
112,C.NC1=C2OC(O)C12,8.0,7.0,7.0,6.0,6.0,63124
113,C.NC1=C(O)C1C=O,8.0,7.0,7.0,6.0,6.0,63126
114,C.NC1=C2OC(=O)C12,7.0,6.0,6.0,5.0,5.0,63128
115,C.O=C1OC2=C3NC132,8.0,7.0,7.0,6.0,6.0,63200
116,C.NC1=C2OC(O)C12,8.0,7.0,7.0,6.0,6.0,63408
117,C.C1C2=C1N2.O=CO,8.0,7.0,7.0,6.0,6.0,63549
118,C.OC(O)C1C2=C1N2,8.0,7.0,7.0,6.0,6.0,63692
119,C.O.O=CC1C2=C1N2,8.0,7.0,7.0,6.0,6.0,63698
120,C.O=C(O)C1C2=C1N2,7.0,6.0,6.0,5.0,5.0,63700
121,C.O=C1ON2C3=C2C13,8.0,7.0,7.0,6.0,6.0,63701
122,C.O=C1OC12C1=C2N1,8.0,7.0,7.0,6.0,6.0,63728
123,C.O=C(O)C12C3=C1N32,8.0,7.0,7.0,6.0,6.0,63771
124,C.NC1=C(C(=O)O)C1,8.0,7.0,7.0,6.0,6.0,63842
125,C.NC1=C2C1C2(O)O,8.0,7.0,7.0,6.0,6.0,64132
126,C.NC1=C2C(=O)C12.O,8.0,7.0,7.0,6.0,6.0,64137
127,C.NC1=C=C1.OCO,7.0,6.0,8.0,7.0,6.0,64316
128,C.C=O.NC1=C=C1.O,7.0,6.0,8.0,7.0,6.0,64323
129,C.NC1=C=C1.O=CO,6.0,5.0,7.0,6.0,5.0,64326
130,C.O=CONC1=C=C1,7.0,6.0,8.0,7.0,6.0,64327
131,C.NC1=C=C1.O=C=O,7.0,6.0,8.0,7.0,6.0,64328
132,C.O=C(O)NC1=C=C1,7.0,6.0,8.0,7.0,6.0,64356
133,C.NC1=C=C1OC=O,7.0,6.0,8.0,7.0,6.0,64388
134,C.C1=C2NC=12.O=CO,7.0,6.0,8.0,7.0,6.0,64482
135,C.NC1=C=C1CO.O,7.0,6.0,8.0,7.0,6.0,64509
136,C.NC1=C=C1CO.O,7.0,6.0,8.0,7.0,6.0,64519
137,C.NC1=C=C1C(O)O,6.0,5.0,7.0,6.0,5.0,64526
138,C.NC1=C=C1C1OO1,7.0,6.0,8.0,7.0,6.0,64527
139,C.OC1ONC2=C=C21,7.0,6.0,8.0,7.0,6.0,64528
140,C.OC1ONC2=C=C21,7.0,6.0,8.0,7.0,6.0,64529
141,C.NC1=C=C1C(=O)O,7.0,6.0,8.0,7.0,6.0,64531
142,C.NC1=C=C1C=O.O,6.0,5.0,7.0,6.0,5.0,64533
143,C.O=CC1=C=C1NO,7.0,6.0,8.0,7.0,6.0,64534
144,C.NC1=C=C1C(=O)O,5.0,4.0,6.0,5.0,4.0,64536
145,C.O=c1o[nH]c2c1=C=2,6.0,5.0,7.0,6.0,5.0,64537
146,C.OC1(O)NC2=C=C21,7.0,6.0,8.0,7.0,6.0,64557
147,C.O.O=C1NC2=C=C12,7.0,6.0,8.0,7.0,6.0,64561
148,C.N.O=C(O)C1=C=C1,8.0,7.0,7.0,6.0,6.0,80263
149,C.C#C.CC(=O)O.N,8.0,7.0,7.0,6.0,6.0,82252
150,C.C#CC.N.O=CO,8.0,7.0,7.0,6.0,6.0,87428
151,C.C#CCC(O)O.N,8.0,7.0,7.0,6.0,6.0,88074
152,C.C#CCC=O.N.O,8.0,7.0,7.0,6.0,6.0,88081
153,C.C#CCC(=O)O.N,7.0,6.0,6.0,5.0,5.0,88084
154,C.C#CCC(=O)ON,8.0,7.0,7.0,6.0,6.0,88085
155,C.C#CC1OC1=O.N,8.0,7.0,7.0,6.0,6.0,88162
156,C.C#CC(N)C(=O)O,8.0,7.0,7.0,6.0,6.0,88350
157,C.N.O=C1CC#CO1,8.0,7.0,7.0,6.0,6.0,91650
158,C.C.C#CN.O=CO,8.0,7.0,7.0,6.0,6.0,95246
159,C.C#CN.CC(O)O,8.0,7.0,7.0,6.0,6.0,95646
160,C.C#CN.CC=O.O,8.0,7.0,7.0,6.0,6.0,95653
161,C.C#CN.CC(=O)O,7.0,6.0,6.0,5.0,5.0,95656
162,C.C#CNOC(C)=O,8.0,7.0,7.0,6.0,6.0,95657
163,C.C#CN.O=C1CO1,8.0,7.0,7.0,6.0,6.0,95709
164,C.C#CNCC(=O)O,8.0,7.0,7.0,6.0,6.0,95862
165,C.CC(=O)OC#CN,8.0,7.0,7.0,6.0,6.0,96514
166,C.C1#CN1.CC(=O)O,8.0,7.0,7.0,6.0,6.0,97564
167,C.CC#CN.OCO,8.0,7.0,7.0,6.0,6.0,98778
168,C.C=O.CC#CN.O,8.0,7.0,7.0,6.0,6.0,98785
169,C.CC#CN.O=CO,7.0,6.0,6.0,5.0,5.0,98788
170,C.CC#CNOC=O,8.0,7.0,7.0,6.0,6.0,98789
171,C.CC#CN.O=C=O,8.0,7.0,7.0,6.0,6.0,98790
172,C.CC#CNC(=O)O,8.0,7.0,7.0,6.0,6.0,98818
173,C.NC#CCOC=O,8.0,7.0,7.0,6.0,6.0,98850
174,C.C1#CNC1.O=CO,8.0,7.0,7.0,6.0,6.0,99012
175,C.NC#CCCO.O,8.0,7.0,7.0,6.0,6.0,99147
176,C.NC#CCCO.O,8.0,7.0,7.0,6.0,6.0,99157
177,C.NC#CCC(O)O,7.0,6.0,6.0,5.0,5.0,99164
178,C.NC#CCC1OO1,8.0,7.0,7.0,6.0,6.0,99165
179,C.OC1CC#CNO1,8.0,7.0,7.0,6.0,6.0,99166
180,C.OC1CC#CNO1,8.0,7.0,7.0,6.0,6.0,99167
181,C.NC#CCC(=O)O,8.0,7.0,7.0,6.0,6.0,99169
182,C.NC#CCC=O.O,7.0,6.0,6.0,5.0,5.0,99171
183,C.O=CCC#CNO,8.0,7.0,7.0,6.0,6.0,99172
184,C.NC#CCC(=O)O,6.0,5.0,5.0,4.0,4.0,99174
185,C.O=C1CC#CNO1,7.0,6.0,6.0,5.0,5.0,99175
186,C.OC1(O)CC#CN1,8.0,7.0,7.0,6.0,6.0,99195
187,C.O.O=C1CC#CN1,8.0,7.0,7.0,6.0,6.0,99199
188,C.NC#CC1OC1O,8.0,7.0,7.0,6.0,6.0,99223
189,C.NC#CC(O)C=O,8.0,7.0,7.0,6.0,6.0,99225
190,C.NC#CC1OC1=O,7.0,6.0,6.0,5.0,5.0,99227
191,C.NC#CC1OC1O,8.0,7.0,7.0,6.0,6.0,99278
192,C.OC(O)C1C#CN1,8.0,7.0,7.0,6.0,6.0,99356
193,C.O.O=CC1C#CN1,8.0,7.0,7.0,6.0,6.0,99362
194,C.O=C(O)C1C#CN1,7.0,6.0,6.0,5.0,5.0,99364
195,C.O=C1ON2C#CC12,8.0,7.0,7.0,6.0,6.0,99365
196,C.O=C1OC12C#CN2,8.0,7.0,7.0,6.0,6.0,99392
197,C.O=C(O)C1=NC#C1,8.0,7.0,7.0,6.0,6.0,99435
198,C.NC#CC=C(O)O,8.0,7.0,7.0,6.0,6.0,99464
199,C.NC#CC=C=O.O,8.0,7.0,7.0,6.0,6.0,99469
