,smiles,ac2_am2,ac2_am3,ac3_am2,ac3_am3,min_dist_all,local_index
27,C.CC1(O)C=C(N)O1,7.0,6.0,8.0,7.0,6.0,1165
28,C.CC(=O)C=C(N)O,7.0,6.0,8.0,7.0,6.0,1167
29,C.CC1(O)C=C(N)O1,7.0,6.0,8.0,7.0,6.0,1415
30,C.C=C=N.CC(=O)O,7.0,6.0,8.0,7.0,6.0,1528
31,C.CC(O)(O)C=C=N,7.0,6.0,8.0,7.0,6.0,1665
32,C.CC(=O)C=C=N.O,7.0,6.0,8.0,7.0,6.0,1669
33,C.C=CC(C)(O)O.N,7.0,6.0,8.0,7.0,6.0,1781
34,C.C=CC(C)=O.N.O,7.0,6.0,8.0,7.0,6.0,1786
35,C.CC1(O)C=C1.N.O,7.0,6.0,8.0,7.0,6.0,2115
36,C.CC1(O)C=C1.N.O,7.0,6.0,8.0,7.0,6.0,2123
37,C.C#C.CC(O)O.N,7.0,6.0,8.0,7.0,6.0,3357
38,C.C#C.CC=O.N.O,7.0,6.0,8.0,7.0,6.0,3364
39,C.C#C.CC(=O)O.N,6.0,5.0,7.0,6.0,5.0,3367
40,C.C#C.CC(=O)ON,7.0,6.0,8.0,7.0,6.0,3368
41,C.C#COC(C)=O.N,7.0,6.0,8.0,7.0,6.0,3445
42,C.C#CN.CC(=O)O,7.0,6.0,8.0,7.0,6.0,3569
43,C.C#CC(C)O.N.O,7.0,6.0,8.0,7.0,6.0,3616
44,C.C#CC(C)O.N.O,7.0,6.0,8.0,7.0,6.0,3627
45,C.C#CC(C)(O)O.N,6.0,5.0,7.0,6.0,5.0,3635
46,C.C#CC1(C)OO1.N,7.0,6.0,8.0,7.0,6.0,3636
47,C.C#CC(C)(O)ON,7.0,6.0,8.0,7.0,6.0,3637
48,C.C#CC(C)(O)ON,7.0,6.0,8.0,7.0,6.0,3638
49,C.C#CC(C)=O.N.O,6.0,5.0,7.0,6.0,5.0,3640
50,C.C#CC(C)=O.NO,7.0,6.0,8.0,7.0,6.0,3641
51,C.C#COC(C)=O.N,7.0,6.0,8.0,7.0,6.0,3695
52,C.CC1(O)C#CO1.N,7.0,6.0,8.0,7.0,6.0,3831
53,C.CC(=O)C#CO.N,7.0,6.0,8.0,7.0,6.0,3833
54,C.CC1(O)C#CO1.N,7.0,6.0,8.0,7.0,6.0,4013
55,C.C#CN.CC(=O)O,7.0,6.0,8.0,7.0,6.0,4073
56,C.CC(O)(O)C#CN,7.0,6.0,8.0,7.0,6.0,4255
57,C.CC(=O)C#CN.O,7.0,6.0,8.0,7.0,6.0,4260
58,C.C.C.N.O=C1CO1,8.0,7.0,7.0,6.0,6.0,4551
59,C.C.CC1(O)CO1.N,8.0,7.0,7.0,6.0,6.0,4837
60,C.C.CC(=O)CO.N,8.0,7.0,7.0,6.0,6.0,4839
61,C.CC.N.OC1CO1,8.0,7.0,7.0,6.0,6.0,10053
62,C.CC.N.O=CCO,8.0,7.0,7.0,6.0,6.0,10055
63,C.CC.N.O=C1CO1,7.0,6.0,6.0,5.0,5.0,10057
64,C.CCN.O=C1CO1,8.0,7.0,7.0,6.0,6.0,10180
65,C.CCC1CO1.N.O,8.0,7.0,7.0,6.0,6.0,10314
66,C.CCC(O)CO.N,8.0,7.0,7.0,6.0,6.0,10317
67,C.CCC1(O)CO1.N,7.0,6.0,6.0,5.0,5.0,10322
68,C.CCC1(ON)CO1,8.0,7.0,7.0,6.0,6.0,10323
69,C.CCC(=O)CO.N,7.0,6.0,6.0,5.0,5.0,10324
70,C.CCC(=O)CON,8.0,7.0,7.0,6.0,6.0,10325
71,C.CC1OCC1=O.N,8.0,7.0,7.0,6.0,6.0,10351
72,C.CC1OC12CO2.N,8.0,7.0,7.0,6.0,6.0,10368
73,C.CC(N)C1(O)CO1,8.0,7.0,7.0,6.0,6.0,10413
74,C.CC(N)C(=O)CO,8.0,7.0,7.0,6.0,6.0,10415
75,C.N.O=C1CCOC1,8.0,7.0,7.0,6.0,6.0,10630
76,C.C1CC2(CO2)O1.N,8.0,7.0,7.0,6.0,6.0,10831
77,C.CCN.O=C1CO1,8.0,7.0,7.0,6.0,6.0,11143
78,C.NCCC1(O)CO1,8.0,7.0,7.0,6.0,6.0,11305
79,C.NCCC(=O)CO,8.0,7.0,7.0,6.0,6.0,11307
80,C.C=C.N.OC1CO1,7.0,6.0,8.0,7.0,6.0,14089
81,C.C=C.N.O=CCO,7.0,6.0,8.0,7.0,6.0,14091
82,C.C=C.N.O=C1CO1,6.0,5.0,7.0,6.0,5.0,14093
83,C.C=CN.O=C1CO1,7.0,6.0,8.0,7.0,6.0,14212
84,C.C=CC1CO1.N.O,7.0,6.0,8.0,7.0,6.0,14300
85,C.C=CC(O)CO.N,7.0,6.0,8.0,7.0,6.0,14303
86,C.C=CC1(O)CO1.N,6.0,5.0,7.0,6.0,5.0,14308
87,C.C=CC1(ON)CO1,7.0,6.0,8.0,7.0,6.0,14309
88,C.C=CC(=O)CO.N,6.0,5.0,7.0,6.0,5.0,14310
89,C.C=CC(=O)CON,7.0,6.0,8.0,7.0,6.0,14311
90,C.C=C1OCC1=O.N,7.0,6.0,8.0,7.0,6.0,14337
91,C.C=C1OC12CO2.N,7.0,6.0,8.0,7.0,6.0,14354
92,C.C=C(N)C1(O)CO1,7.0,6.0,8.0,7.0,6.0,14383
93,C.C=C(N)C(=O)CO,7.0,6.0,8.0,7.0,6.0,14385
94,C.N.O=C1C=COC1,7.0,6.0,8.0,7.0,6.0,14488
95,C.C1=CC2(CO2)O1.N,7.0,6.0,8.0,7.0,6.0,14639
96,C.C=CN.O=C1CO1,7.0,6.0,8.0,7.0,6.0,14828
97,C.NC=CC1(O)CO1,7.0,6.0,8.0,7.0,6.0,14969
98,C.NC=CC(=O)CO,7.0,6.0,8.0,7.0,6.0,14971
99,C.C#C.N.O=C1CO1,7.0,6.0,8.0,7.0,6.0,16177
100,C.C#CC1(O)CO1.N,7.0,6.0,8.0,7.0,6.0,16313
101,C.C#CC(=O)CO.N,7.0,6.0,8.0,7.0,6.0,16315
102,C.CCC(=O)C=O.N,8.0,7.0,7.0,6.0,6.0,18102
103,C.C=CC(=O)C=O.N,7.0,6.0,8.0,7.0,6.0,19063
104,C.C.CC1(O)CO1.N,8.0,7.0,7.0,6.0,6.0,19999
105,C.CC.N.OC1CO1,8.0,7.0,7.0,6.0,6.0,25215
106,C.CCC(O)CO.N,8.0,7.0,7.0,6.0,6.0,25474
107,C.CCC1CO1.N.O,8.0,7.0,7.0,6.0,6.0,25481
108,C.CCC1(O)CO1.N,7.0,6.0,6.0,5.0,5.0,25484
109,C.CCC1(ON)CO1,8.0,7.0,7.0,6.0,6.0,25485
110,C.CC1OC12CO2.N,8.0,7.0,7.0,6.0,6.0,25515
111,C.CC(N)C1(O)CO1,8.0,7.0,7.0,6.0,6.0,25575
112,C.C1CC2(CO2)O1.N,8.0,7.0,7.0,6.0,6.0,25848
113,C.NCCC1(O)CO1,8.0,7.0,7.0,6.0,6.0,26467
114,C.C=C.N.OC1CO1,7.0,6.0,8.0,7.0,6.0,29251
115,C.C=CC(O)CO.N,7.0,6.0,8.0,7.0,6.0,29460
116,C.C=CC1CO1.N.O,7.0,6.0,8.0,7.0,6.0,29467
117,C.C=CC1(O)CO1.N,6.0,5.0,7.0,6.0,5.0,29470
118,C.C=CC1(ON)CO1,7.0,6.0,8.0,7.0,6.0,29471
119,C.C=C1OC12CO2.N,7.0,6.0,8.0,7.0,6.0,29501
120,C.C=C(N)C1(O)CO1,7.0,6.0,8.0,7.0,6.0,29545
121,C.C1=CC2(CO2)O1.N,7.0,6.0,8.0,7.0,6.0,29699
122,C.NC=CC1(O)CO1,7.0,6.0,8.0,7.0,6.0,30131
123,C.C#CC1(O)CO1.N,7.0,6.0,8.0,7.0,6.0,31475
124,C.CCC12OC1O2.N,8.0,7.0,7.0,6.0,6.0,34324
125,C.C=CC12OC1O2.N,7.0,6.0,8.0,7.0,6.0,36068
126,C.C.C.NCCO.O,8.0,7.0,7.0,6.0,6.0,42822
127,C.C.C.NCCO.O,8.0,7.0,7.0,6.0,6.0,42832
128,C.C.C.NCC(O)O,7.0,6.0,6.0,5.0,5.0,42839
129,C.C.C.NCC1OO1,8.0,7.0,7.0,6.0,6.0,42840
130,C.C.C.OC1CNO1,8.0,7.0,7.0,6.0,6.0,42841
131,C.C.C.OC1CNO1,8.0,7.0,7.0,6.0,6.0,42842
132,C.C.C.NCC(=O)O,8.0,7.0,7.0,6.0,6.0,42844
133,C.C.C.NCC=O.O,7.0,6.0,6.0,5.0,5.0,42846
134,C.C.C.O=CCNO,8.0,7.0,7.0,6.0,6.0,42847
135,C.C.C.NCC(=O)O,6.0,5.0,5.0,4.0,4.0,42849
136,C.C.C.O=C1CNO1,7.0,6.0,6.0,5.0,5.0,42850
137,C.C.C.OC1(O)CN1,8.0,7.0,7.0,6.0,6.0,42870
138,C.C.C.O.O=C1CN1,8.0,7.0,7.0,6.0,6.0,42874
139,C.C.COC(O)CN,8.0,7.0,7.0,6.0,6.0,42898
140,C.C.CO.NCC=O,8.0,7.0,7.0,6.0,6.0,42900
141,C.C.COC(=O)CN,7.0,6.0,6.0,5.0,5.0,42902
142,C.C.COC(O)CN,8.0,7.0,7.0,6.0,6.0,42953
143,C.C.CNCC(O)O,8.0,7.0,7.0,6.0,6.0,43050
144,C.C.CNCC=O.O,8.0,7.0,7.0,6.0,6.0,43056
145,C.C.CNCC(=O)O,7.0,6.0,6.0,5.0,5.0,43058
146,C.C.CN1CC(=O)O1,8.0,7.0,7.0,6.0,6.0,43059
147,C.C.O=C1CNCO1,8.0,7.0,7.0,6.0,6.0,43086
148,C.C.C=NCC(=O)O,8.0,7.0,7.0,6.0,6.0,43169
149,C.C.CCCN.O.O,8.0,7.0,7.0,6.0,6.0,43197
150,C.C.CC(O)CN.O,7.0,6.0,6.0,5.0,5.0,43208
151,C.C.CC(CN)OO,8.0,7.0,7.0,6.0,6.0,43209
152,C.C.CC1CNO1.O,8.0,7.0,7.0,6.0,6.0,43210
153,C.C.CC(O)CNO,8.0,7.0,7.0,6.0,6.0,43211
154,C.C.CC(=O)CN.O,8.0,7.0,7.0,6.0,6.0,43215
155,C.C.CC(O)CN.O,7.0,6.0,6.0,5.0,5.0,43218
156,C.C.CC(CN)OO,8.0,7.0,7.0,6.0,6.0,43219
157,C.C.CC(O)CNO,8.0,7.0,7.0,6.0,6.0,43220
158,C.C.CC1CNO1.O,8.0,7.0,7.0,6.0,6.0,43223
159,C.C.CC(O)(O)CN,6.0,5.0,5.0,4.0,4.0,43225
160,C.C.CC1(CN)OO1,7.0,6.0,6.0,5.0,5.0,43226
161,C.C.CC1(O)CNO1,7.0,6.0,6.0,5.0,5.0,43227
162,C.C.CC1(O)CNO1,7.0,6.0,6.0,5.0,5.0,43228
163,C.C.CC12CN(O1)O2,8.0,7.0,7.0,6.0,6.0,43229
164,C.C.CC(=O)CN.O,6.0,5.0,5.0,4.0,4.0,43230
165,C.C.CC(=O)CNO,7.0,6.0,6.0,5.0,5.0,43231
166,C.C.CC(=O)CN=O,8.0,7.0,7.0,6.0,6.0,43232
167,C.C.CC1(O)CN1.O,8.0,7.0,7.0,6.0,6.0,43240
168,C.C.CC1(O)CN1.O,8.0,7.0,7.0,6.0,6.0,43245
169,C.C.NCC1CO1.O,8.0,7.0,7.0,6.0,6.0,43260
170,C.C.NCC(O)CO,8.0,7.0,7.0,6.0,6.0,43263
171,C.C.NCC1(O)CO1,7.0,6.0,6.0,5.0,5.0,43268
172,C.C.C1NOC12CO2,8.0,7.0,7.0,6.0,6.0,43269
173,C.C.NCC(=O)CO,7.0,6.0,6.0,5.0,5.0,43270
174,C.C.O=C1CNOC1,8.0,7.0,7.0,6.0,6.0,43271
175,C.C.NCC(=O)C=O,8.0,7.0,7.0,6.0,6.0,43290
176,C.C.NCC(O)CO,8.0,7.0,7.0,6.0,6.0,43303
177,C.C.NCC1CO1.O,8.0,7.0,7.0,6.0,6.0,43310
178,C.C.NCC1(O)CO1,7.0,6.0,6.0,5.0,5.0,43313
179,C.C.C1NOC12CO2,8.0,7.0,7.0,6.0,6.0,43314
180,C.C.NCC12OC1O2,8.0,7.0,7.0,6.0,6.0,43337
181,C.C.O.OC1CNC1,8.0,7.0,7.0,6.0,6.0,43380
182,C.C.O.OC1CNC1,8.0,7.0,7.0,6.0,6.0,43387
183,C.C.OC1(O)CNC1,7.0,6.0,6.0,5.0,5.0,43392
184,C.C.C1NCC12OO2,8.0,7.0,7.0,6.0,6.0,43393
185,C.C.OC12CN(C1)O2,8.0,7.0,7.0,6.0,6.0,43394
186,C.C.OC12CN(C1)O2,8.0,7.0,7.0,6.0,6.0,43395
187,C.C.O.O=C1CNC1,7.0,6.0,6.0,5.0,5.0,43396
188,C.C.O=C1CN(O)C1,8.0,7.0,7.0,6.0,6.0,43397
189,C.C.OC12CNC1O2,8.0,7.0,7.0,6.0,6.0,43416
190,C.C.O=C1CNC1O,8.0,7.0,7.0,6.0,6.0,43418
191,C.C.OC12CNC1O2,8.0,7.0,7.0,6.0,6.0,43445
192,C.C.OC1(O)C=NC1,8.0,7.0,7.0,6.0,6.0,43480
193,C.C.O.O=C1C=NC1,8.0,7.0,7.0,6.0,6.0,43482
194,C.C.C=C(O)CN.O,8.0,7.0,7.0,6.0,6.0,43508
195,C.C.C=C(O)CN.O,8.0,7.0,7.0,6.0,6.0,43515
196,C.C.COC(O)CN,8.0,7.0,7.0,6.0,6.0,43696
197,C.C.CO.NCC=O,8.0,7.0,7.0,6.0,6.0,43698
198,C.C.COC(=O)CN,7.0,6.0,6.0,5.0,5.0,43700
199,C.CNCC(=O)OC,8.0,7.0,7.0,6.0,6.0,43791
200,C.COC(C)CN.O,8.0,7.0,7.0,6.0,6.0,43860
201,C.CC(O)CN.CO,8.0,7.0,7.0,6.0,6.0,43863
202,C.COC(C)(O)CN,7.0,6.0,6.0,5.0,5.0,43868
203,C.COC1(C)CNO1,8.0,7.0,7.0,6.0,6.0,43869
204,C.CC(=O)CN.CO,7.0,6.0,6.0,5.0,5.0,43870
205,C.CONCC(C)=O,8.0,7.0,7.0,6.0,6.0,43871
206,C.COCC(=O)CN,8.0,7.0,7.0,6.0,6.0,43890
207,C.COC1(CN)CO1,8.0,7.0,7.0,6.0,6.0,43905
208,C.COC1(O)CNC1,8.0,7.0,7.0,6.0,6.0,43944
209,C.CO.O=C1CNC1,8.0,7.0,7.0,6.0,6.0,43946
210,C.C=O.CC(=O)CN,8.0,7.0,7.0,6.0,6.0,44151
211,C.C.COC(O)CN,8.0,7.0,7.0,6.0,6.0,44235
212,C.CC(O)CN.CO,8.0,7.0,7.0,6.0,6.0,44397
213,C.COC(C)CN.O,8.0,7.0,7.0,6.0,6.0,44404
214,C.COC(C)(O)CN,7.0,6.0,6.0,5.0,5.0,44407
215,C.COC1(C)CNO1,8.0,7.0,7.0,6.0,6.0,44408
216,C.COC1(CN)CO1,8.0,7.0,7.0,6.0,6.0,44431
217,C.COC1(O)CNC1,8.0,7.0,7.0,6.0,6.0,44483
218,C.CC1(CN)OCO1,8.0,7.0,7.0,6.0,6.0,44725
219,C.C.CNCC(O)O,8.0,7.0,7.0,6.0,6.0,45124
220,C.C.CNCC=O.O,8.0,7.0,7.0,6.0,6.0,45130
221,C.C.CNCC(=O)O,7.0,6.0,6.0,5.0,5.0,45132
222,C.C.CN1CC(=O)O1,8.0,7.0,7.0,6.0,6.0,45133
223,C.CNCC(=O)OC,8.0,7.0,7.0,6.0,6.0,45160
224,C.CN(C)CC(=O)O,8.0,7.0,7.0,6.0,6.0,45245
225,C.CNCC(C)O.O,8.0,7.0,7.0,6.0,6.0,45284
226,C.CNCC(C)O.O,8.0,7.0,7.0,6.0,6.0,45291
227,C.CNCC(C)(O)O,7.0,6.0,6.0,5.0,5.0,45296
228,C.CNCC1(C)OO1,8.0,7.0,7.0,6.0,6.0,45297
229,C.CN1CC(C)(O)O1,8.0,7.0,7.0,6.0,6.0,45298
230,C.CN1CC(C)(O)O1,8.0,7.0,7.0,6.0,6.0,45299
231,C.CNCC(C)=O.O,7.0,6.0,6.0,5.0,5.0,45300
232,C.CC(=O)CN(C)O,8.0,7.0,7.0,6.0,6.0,45301
233,C.CNCC1(O)CO1,8.0,7.0,7.0,6.0,6.0,45320
234,C.CNCC(=O)CO,8.0,7.0,7.0,6.0,6.0,45322
235,C.CNCC1(O)CO1,8.0,7.0,7.0,6.0,6.0,45349
236,C.CN1CC(O)(O)C1,8.0,7.0,7.0,6.0,6.0,45394
237,C.CN1CC(=O)C1.O,8.0,7.0,7.0,6.0,6.0,45396
238,C.C.O=C1CNCO1,8.0,7.0,7.0,6.0,6.0,45540
239,C.CC1(O)CNCO1,8.0,7.0,7.0,6.0,6.0,45614
240,C.CC(=O)CNCO,8.0,7.0,7.0,6.0,6.0,45616
241,C.CC1(O)CNCO1,8.0,7.0,7.0,6.0,6.0,45886
242,C.C.C=NCC(=O)O,8.0,7.0,7.0,6.0,6.0,46252
243,C.C=NCC(C)(O)O,8.0,7.0,7.0,6.0,6.0,46293
244,C.C=NCC(C)=O.O,8.0,7.0,7.0,6.0,6.0,46295
245,C.C.CC(O)(O)CN,8.0,7.0,7.0,6.0,6.0,46578
246,C.C.CC(=O)CN.O,8.0,7.0,7.0,6.0,6.0,46583
247,C.CC(C)(O)CN.O,8.0,7.0,7.0,6.0,6.0,46885
248,C.CC(C)(O)CN.O,8.0,7.0,7.0,6.0,6.0,46892
249,C.CC.CCN.O.O,8.0,7.0,7.0,6.0,6.0,50268
250,C.CC.NCCO.O,7.0,6.0,6.0,5.0,5.0,50279
251,C.CC.NCCOO,8.0,7.0,7.0,6.0,6.0,50280
252,C.C1CON1.CC.O,8.0,7.0,7.0,6.0,6.0,50281
253,C.CC.OCCNO,8.0,7.0,7.0,6.0,6.0,50282
254,C.CC.NCC=O.O,8.0,7.0,7.0,6.0,6.0,50286
255,C.CC.NCCO.O,7.0,6.0,6.0,5.0,5.0,50289
256,C.CC.NCCOO,8.0,7.0,7.0,6.0,6.0,50290
257,C.CC.OCCNO,8.0,7.0,7.0,6.0,6.0,50291
258,C.C1CON1.CC.O,8.0,7.0,7.0,6.0,6.0,50294
259,C.CC.NCC(O)O,6.0,5.0,5.0,4.0,4.0,50296
260,C.CC.NCC1OO1,7.0,6.0,6.0,5.0,5.0,50297
261,C.CC.OC1CNO1,7.0,6.0,6.0,5.0,5.0,50298
262,C.CC.OC1CNO1,7.0,6.0,6.0,5.0,5.0,50299
263,C.C1C2ON1O2.CC,8.0,7.0,7.0,6.0,6.0,50300
264,C.CC.NCC(=O)O,7.0,6.0,6.0,5.0,5.0,50301
265,C.CC.O=C1CNO1,8.0,7.0,7.0,6.0,6.0,50302
266,C.CC.NCC=O.O,6.0,5.0,5.0,4.0,4.0,50303
267,C.CC.O=CCNO,7.0,6.0,6.0,5.0,5.0,50304
268,C.CC.O=CCN=O,8.0,7.0,7.0,6.0,6.0,50305
269,C.CC.NCC(=O)O,5.0,4.0,4.0,3.0,3.0,50306
270,C.CC.O=C1CNO1,6.0,5.0,5.0,4.0,4.0,50307
271,C.CC.O.OC1CN1,8.0,7.0,7.0,6.0,6.0,50315
272,C.CC.O.OC1CN1,8.0,7.0,7.0,6.0,6.0,50322
273,C.CC.OC1(O)CN1,7.0,6.0,6.0,5.0,5.0,50327
274,C.C1NC12OO2.CC,8.0,7.0,7.0,6.0,6.0,50328
275,C.CC.OC12CN1O2,8.0,7.0,7.0,6.0,6.0,50329
276,C.CC.OC12CN1O2,8.0,7.0,7.0,6.0,6.0,50330
277,C.CC.O.O=C1CN1,7.0,6.0,6.0,5.0,5.0,50331
278,C.CC.O=C1CN1O,8.0,7.0,7.0,6.0,6.0,50332
279,C.CCOCCN.O,8.0,7.0,7.0,6.0,6.0,50347
280,C.CCO.NCCO,8.0,7.0,7.0,6.0,6.0,50350
281,C.CCOC(O)CN,7.0,6.0,6.0,5.0,5.0,50355
282,C.CCOC1CNO1,8.0,7.0,7.0,6.0,6.0,50356
283,C.CCO.NCC=O,7.0,6.0,6.0,5.0,5.0,50357
284,C.CCONCC=O,8.0,7.0,7.0,6.0,6.0,50358
285,C.CCOC(=O)CN,6.0,5.0,5.0,4.0,4.0,50359
286,C.CCOC1(O)CN1,8.0,7.0,7.0,6.0,6.0,50371
287,C.CCO.O=C1CN1,8.0,7.0,7.0,6.0,6.0,50373
288,C.CC=O.NCC=O,8.0,7.0,7.0,6.0,6.0,50385
289,C.CCO.NCCO,8.0,7.0,7.0,6.0,6.0,50400
290,C.CCOCCN.O,8.0,7.0,7.0,6.0,6.0,50407
291,C.CCOC(O)CN,7.0,6.0,6.0,5.0,5.0,50410
292,C.CCOC1CNO1,8.0,7.0,7.0,6.0,6.0,50411
293,C.CCOC(=O)CN,8.0,7.0,7.0,6.0,6.0,50412
294,C.CCOC1(O)CN1,8.0,7.0,7.0,6.0,6.0,50426
295,C.CC1OC(CN)O1,8.0,7.0,7.0,6.0,6.0,50442
296,C.CCNCCO.O,8.0,7.0,7.0,6.0,6.0,50492
297,C.CCNCCO.O,8.0,7.0,7.0,6.0,6.0,50499
298,C.CCNCC(O)O,7.0,6.0,6.0,5.0,5.0,50504
299,C.CCNCC1OO1,8.0,7.0,7.0,6.0,6.0,50505
300,C.CCN1CC(O)O1,8.0,7.0,7.0,6.0,6.0,50506
301,C.CCN1CC(O)O1,8.0,7.0,7.0,6.0,6.0,50507
302,C.CCNCC(=O)O,8.0,7.0,7.0,6.0,6.0,50508
303,C.CCNCC=O.O,7.0,6.0,6.0,5.0,5.0,50510
304,C.CCN(O)CC=O,8.0,7.0,7.0,6.0,6.0,50511
305,C.CCNCC(=O)O,6.0,5.0,5.0,4.0,4.0,50512
306,C.CCN1CC(=O)O1,7.0,6.0,6.0,5.0,5.0,50513
307,C.CCN1CC1(O)O,8.0,7.0,7.0,6.0,6.0,50522
308,C.CCN1CC1=O.O,8.0,7.0,7.0,6.0,6.0,50524
309,C.CC1NCC(O)O1,8.0,7.0,7.0,6.0,6.0,50536
310,C.CC(O)NCC=O,8.0,7.0,7.0,6.0,6.0,50538
311,C.CC1NCC(=O)O1,7.0,6.0,6.0,5.0,5.0,50540
312,C.CC1NCC(O)O1,8.0,7.0,7.0,6.0,6.0,50569
313,C.CC=NCC(O)O,8.0,7.0,7.0,6.0,6.0,50609
314,C.CC=NCC=O.O,8.0,7.0,7.0,6.0,6.0,50612
315,C.CC=NCC(=O)O,7.0,6.0,6.0,5.0,5.0,50613
316,C.CC1=NCC(=O)O1,8.0,7.0,7.0,6.0,6.0,50621
317,C.CCCCN.O.O,7.0,6.0,6.0,5.0,5.0,50630
318,C.CCCCN.OO,8.0,7.0,7.0,6.0,6.0,50631
319,C.CCCCNO.O,8.0,7.0,7.0,6.0,6.0,50633
320,C.CCCCNO.O,8.0,7.0,7.0,6.0,6.0,50636
321,C.CCC(O)CN.O,6.0,5.0,5.0,4.0,4.0,50641
322,C.CCC(CN)OO,7.0,6.0,6.0,5.0,5.0,50642
323,C.CCC1CNO1.O,7.0,6.0,6.0,5.0,5.0,50643
324,C.CCC(O)CNO,7.0,6.0,6.0,5.0,5.0,50644
325,C.CCC1CNOO1,8.0,7.0,7.0,6.0,6.0,50645
326,C.CCC1CN(O)O1,8.0,7.0,7.0,6.0,6.0,50646
327,C.CCC(O)CN=O,8.0,7.0,7.0,6.0,6.0,50647
328,C.CCC(=O)CN.O,7.0,6.0,6.0,5.0,5.0,50648
329,C.CCC(=O)CNO,8.0,7.0,7.0,6.0,6.0,50649
330,C.CCC(O)CN.O,6.0,5.0,5.0,4.0,4.0,50651
331,C.CCC(CN)OO,7.0,6.0,6.0,5.0,5.0,50652
332,C.CCC(O)CNO,7.0,6.0,6.0,5.0,5.0,50653
333,C.CCC1CNOO1,8.0,7.0,7.0,6.0,6.0,50654
334,C.CCC(O)CN=O,8.0,7.0,7.0,6.0,6.0,50655
335,C.CCC1CNO1.O,7.0,6.0,6.0,5.0,5.0,50656
336,C.CCC1CN(O)O1,8.0,7.0,7.0,6.0,6.0,50657
337,C.CCC(O)(O)CN,5.0,4.0,4.0,3.0,3.0,50658
338,C.CCC1(CN)OO1,6.0,5.0,5.0,4.0,4.0,50659
339,C.CCC1(O)CNO1,6.0,5.0,5.0,4.0,4.0,50660
340,C.CCC1(O)CNO1,6.0,5.0,5.0,4.0,4.0,50661
341,C.CCC12CN(O1)O2,7.0,6.0,6.0,5.0,5.0,50662
342,C.CCC(=O)CN.O,5.0,4.0,4.0,3.0,3.0,50663
343,C.CCC(=O)CNO,6.0,5.0,5.0,4.0,4.0,50664
344,C.CCC(=O)CN=O,7.0,6.0,6.0,5.0,5.0,50665
345,C.CCC1CN1.O.O,8.0,7.0,7.0,6.0,6.0,50666
346,C.CCC1(O)CN1.O,7.0,6.0,6.0,5.0,5.0,50673
347,C.CCC1(OO)CN1,8.0,7.0,7.0,6.0,6.0,50674
348,C.CCC12CN1O2.O,8.0,7.0,7.0,6.0,6.0,50675
349,C.CCC1(O)CN1O,8.0,7.0,7.0,6.0,6.0,50676
350,C.CCC1(O)CN1.O,7.0,6.0,6.0,5.0,5.0,50678
351,C.CCC1(OO)CN1,8.0,7.0,7.0,6.0,6.0,50679
352,C.CCC1(O)CN1O,8.0,7.0,7.0,6.0,6.0,50680
353,C.CCC12CN1O2.O,8.0,7.0,7.0,6.0,6.0,50682
354,C.CC(O)CCN.O,8.0,7.0,7.0,6.0,6.0,50686
355,C.CC1OC1CN.O,7.0,6.0,6.0,5.0,5.0,50693
