,smiles,ac2_am2,ac2_am3,ac3_am2,ac3_am3,min_dist_all,local_index
61,C.C.O=C(O)C1CN1,8.0,7.0,7.0,6.0,6.0,43909
62,C.C.NC1CC1O.O,8.0,7.0,7.0,6.0,6.0,44038
63,C.C.NC1CC1O.O,8.0,7.0,7.0,6.0,6.0,44048
64,C.C.NC1CC1(O)O,7.0,6.0,6.0,5.0,5.0,44055
65,C.C.NC1CC12OO2,8.0,7.0,7.0,6.0,6.0,44056
66,C.C.OC12CC1NO2,8.0,7.0,7.0,6.0,6.0,44057
67,C.C.OC12CC1NO2,8.0,7.0,7.0,6.0,6.0,44058
68,C.C.NC1CC1=O.O,7.0,6.0,6.0,5.0,5.0,44060
69,C.C.O=C1CC1NO,8.0,7.0,7.0,6.0,6.0,44061
70,C.C.NC1C2OC12O,8.0,7.0,7.0,6.0,6.0,44098
71,C.C.NC1C(=O)C1O,8.0,7.0,7.0,6.0,6.0,44100
72,C.C.NC1C2OC12O,8.0,7.0,7.0,6.0,6.0,44143
73,C.C.OC1(O)C2NC21,8.0,7.0,7.0,6.0,6.0,44208
74,C.C.O.O=C1C2NC12,8.0,7.0,7.0,6.0,6.0,44212
75,C.COC(=O)C(C)N,8.0,7.0,7.0,6.0,6.0,44394
76,C.COC1(O)CC1N,8.0,7.0,7.0,6.0,6.0,44556
77,C.CO.NC1CC1=O,8.0,7.0,7.0,6.0,6.0,44558
78,C.COC1(O)CC1N,8.0,7.0,7.0,6.0,6.0,45008
79,C.CNC(C)C(=O)O,8.0,7.0,7.0,6.0,6.0,45605
80,C.CNC1CC1(O)O,8.0,7.0,7.0,6.0,6.0,45763
81,C.CNC1CC1=O.O,8.0,7.0,7.0,6.0,6.0,45767
82,C.CCC(N)CO.O,8.0,7.0,7.0,6.0,6.0,50153
83,C.CCC(N)CO.O,8.0,7.0,7.0,6.0,6.0,50163
84,C.CCC(N)C(O)O,7.0,6.0,6.0,5.0,5.0,50170
85,C.CCC(N)C1OO1,8.0,7.0,7.0,6.0,6.0,50171
86,C.CCC1NOC1O,8.0,7.0,7.0,6.0,6.0,50172
87,C.CCC1NOC1O,8.0,7.0,7.0,6.0,6.0,50173
88,C.CCC(N)C(=O)O,8.0,7.0,7.0,6.0,6.0,50175
89,C.CCC(N)C=O.O,7.0,6.0,6.0,5.0,5.0,50177
90,C.CCC(C=O)NO,8.0,7.0,7.0,6.0,6.0,50178
91,C.CCC(N)C(=O)O,6.0,5.0,5.0,4.0,4.0,50180
92,C.CCC1NOC1=O,7.0,6.0,6.0,5.0,5.0,50181
93,C.CCC1NC1(O)O,8.0,7.0,7.0,6.0,6.0,50201
94,C.CCC1NC1=O.O,8.0,7.0,7.0,6.0,6.0,50205
95,C.CC1OC(O)C1N,8.0,7.0,7.0,6.0,6.0,50229
96,C.CC(O)C(N)C=O,8.0,7.0,7.0,6.0,6.0,50231
97,C.CC1OC(=O)C1N,7.0,6.0,6.0,5.0,5.0,50233
98,C.CC1OC(O)C1N,8.0,7.0,7.0,6.0,6.0,50284
99,C.CC1NC1C(O)O,8.0,7.0,7.0,6.0,6.0,50362
100,C.CC1NC1C=O.O,8.0,7.0,7.0,6.0,6.0,50368
101,C.CC1NC1C(=O)O,7.0,6.0,6.0,5.0,5.0,50370
102,C.CC1C2C(=O)ON12,8.0,7.0,7.0,6.0,6.0,50371
103,C.CC12NC1C(=O)O2,8.0,7.0,7.0,6.0,6.0,50398
104,C.CC1=NC1C(=O)O,8.0,7.0,7.0,6.0,6.0,50441
105,C.CC1CC1N.O.O,8.0,7.0,7.0,6.0,6.0,50442
106,C.CC1C(N)C1O.O,7.0,6.0,6.0,5.0,5.0,50453
107,C.CC1C(N)C1OO,8.0,7.0,7.0,6.0,6.0,50454
108,C.CC1C2NOC12.O,8.0,7.0,7.0,6.0,6.0,50455
109,C.CC1C(O)C1NO,8.0,7.0,7.0,6.0,6.0,50456
110,C.CC1C(=O)C1N.O,8.0,7.0,7.0,6.0,6.0,50460
111,C.CC1C(N)C1O.O,7.0,6.0,6.0,5.0,5.0,50463
112,C.CC1C(N)C1OO,8.0,7.0,7.0,6.0,6.0,50464
113,C.CC1C(O)C1NO,8.0,7.0,7.0,6.0,6.0,50465
114,C.CC1C2NOC12.O,8.0,7.0,7.0,6.0,6.0,50468
115,C.CC1C(N)C1(O)O,6.0,5.0,5.0,4.0,4.0,50470
116,C.CC1C(N)C12OO2,7.0,6.0,6.0,5.0,5.0,50471
117,C.CC1C2NOC12O,7.0,6.0,6.0,5.0,5.0,50472
118,C.CC1C2NOC12O,7.0,6.0,6.0,5.0,5.0,50473
119,C.CC1C2N3OC12O3,8.0,7.0,7.0,6.0,6.0,50474
120,C.CC1C(=O)C1N.O,6.0,5.0,5.0,4.0,4.0,50475
121,C.CC1C(=O)C1NO,7.0,6.0,6.0,5.0,5.0,50476
122,C.CC1C(=O)C1N=O,8.0,7.0,7.0,6.0,6.0,50477
123,C.CC1C2NC12O.O,8.0,7.0,7.0,6.0,6.0,50485
124,C.CC1C2NC12O.O,8.0,7.0,7.0,6.0,6.0,50490
125,C.CC12OC1C2N.O,8.0,7.0,7.0,6.0,6.0,50505
126,C.CC1(O)C(N)C1O,8.0,7.0,7.0,6.0,6.0,50508
127,C.CC12OC1(O)C2N,7.0,6.0,6.0,5.0,5.0,50513
128,C.CC12OC13ONC23,8.0,7.0,7.0,6.0,6.0,50514
129,C.CC1(O)C(=O)C1N,7.0,6.0,6.0,5.0,5.0,50515
130,C.CC12ONC1C2=O,8.0,7.0,7.0,6.0,6.0,50516
131,C.CC1(O)C(N)C1O,8.0,7.0,7.0,6.0,6.0,50537
132,C.CC12OC1C2N.O,8.0,7.0,7.0,6.0,6.0,50544
133,C.CC12OC1(O)C2N,7.0,6.0,6.0,5.0,5.0,50547
134,C.CC12OC13ONC23,8.0,7.0,7.0,6.0,6.0,50548
135,C.CC12NC1C2O.O,8.0,7.0,7.0,6.0,6.0,50569
136,C.CC12NC1C2O.O,8.0,7.0,7.0,6.0,6.0,50576
137,C.CC12NC1C2(O)O,7.0,6.0,6.0,5.0,5.0,50581
138,C.CC12NC1C21OO1,8.0,7.0,7.0,6.0,6.0,50582
139,C.CC12C3N1OC32O,8.0,7.0,7.0,6.0,6.0,50583
140,C.CC12C3N1OC32O,8.0,7.0,7.0,6.0,6.0,50584
141,C.CC12NC1C2=O.O,7.0,6.0,6.0,5.0,5.0,50585
142,C.CC12C(=O)C1N2O,8.0,7.0,7.0,6.0,6.0,50586
143,C.CC1=C(O)C1N.O,8.0,7.0,7.0,6.0,6.0,50605
144,C.CC1=C(O)C1N.O,8.0,7.0,7.0,6.0,6.0,50612
145,C.NC1CCOC1O,8.0,7.0,7.0,6.0,6.0,50641
146,C.NC(C=O)CCO,8.0,7.0,7.0,6.0,6.0,50643
147,C.NC1CCOC1=O,7.0,6.0,6.0,5.0,5.0,50645
148,C.O=C1OCC2NC12,8.0,7.0,7.0,6.0,6.0,50733
149,C.NC1C2COC12.O,8.0,7.0,7.0,6.0,6.0,50778
150,C.NC1C(O)C1CO,8.0,7.0,7.0,6.0,6.0,50781
151,C.NC1C2COC12O,7.0,6.0,6.0,5.0,5.0,50786
152,C.C1OC23ONC2C13,8.0,7.0,7.0,6.0,6.0,50787
153,C.NC1C(=O)C1CO,7.0,6.0,6.0,5.0,5.0,50788
154,C.O=C1C2CONC12,8.0,7.0,7.0,6.0,6.0,50789
155,C.NC1C(=O)C12CO2,8.0,7.0,7.0,6.0,6.0,50808
156,C.NC1C23COC12O3,8.0,7.0,7.0,6.0,6.0,50823
157,C.OC12OCC13NC32,8.0,7.0,7.0,6.0,6.0,50845
158,C.O=C1C2NC12CO,8.0,7.0,7.0,6.0,6.0,50847
159,C.NC1C(=O)C1C=O,8.0,7.0,7.0,6.0,6.0,50919
160,C.NC1CCOC1O,8.0,7.0,7.0,6.0,6.0,50963
161,C.NC1C(O)C1CO,8.0,7.0,7.0,6.0,6.0,51098
162,C.NC1C2COC12.O,8.0,7.0,7.0,6.0,6.0,51105
163,C.NC1C2COC12O,7.0,6.0,6.0,5.0,5.0,51108
164,C.C1OC23ONC2C13,8.0,7.0,7.0,6.0,6.0,51109
165,C.NC1C23COC12O3,8.0,7.0,7.0,6.0,6.0,51132
166,C.OC12OCC13NC32,8.0,7.0,7.0,6.0,6.0,51167
167,C.NC1C2C3OC12O3,8.0,7.0,7.0,6.0,6.0,51274
168,C.OC(O)C1CCN1,8.0,7.0,7.0,6.0,6.0,51496
169,C.O.O=CC1CCN1,8.0,7.0,7.0,6.0,6.0,51502
170,C.O=C(O)C1CCN1,7.0,6.0,6.0,5.0,5.0,51504
171,C.O=C1ON2CCC12,8.0,7.0,7.0,6.0,6.0,51505
172,C.O=C1OC2CNC12,8.0,7.0,7.0,6.0,6.0,51532
173,C.O=C(O)C1C2CN21,8.0,7.0,7.0,6.0,6.0,51605
174,C.O.OC1C2CNC12,8.0,7.0,7.0,6.0,6.0,51629
175,C.O.OC1C2CNC12,8.0,7.0,7.0,6.0,6.0,51636
176,C.OC1(O)C2CNC21,7.0,6.0,6.0,5.0,5.0,51641
177,C.C1NC2C1C21OO1,8.0,7.0,7.0,6.0,6.0,51642
178,C.OC12ON3CC1C32,8.0,7.0,7.0,6.0,6.0,51643
179,C.OC12ON3CC1C32,8.0,7.0,7.0,6.0,6.0,51644
180,C.O.O=C1C2CNC12,7.0,6.0,6.0,5.0,5.0,51645
181,C.O=C1C2CN(O)C12,8.0,7.0,7.0,6.0,6.0,51646
182,C.OC12OC13CNC23,8.0,7.0,7.0,6.0,6.0,51665
183,C.O=C1C2NCC12O,8.0,7.0,7.0,6.0,6.0,51667
184,C.OC12OC13CNC23,8.0,7.0,7.0,6.0,6.0,51687
185,C.OC1(O)C2N3CC231,8.0,7.0,7.0,6.0,6.0,51702
186,C.O.O=C1C2N3CC123,8.0,7.0,7.0,6.0,6.0,51704
187,C.O=C1OC2CC1N2,8.0,7.0,7.0,6.0,6.0,51740
188,C.OC12OC3NC1C32,8.0,7.0,7.0,6.0,6.0,51807
189,C.O=C1C2NC(O)C12,8.0,7.0,7.0,6.0,6.0,51809
190,C.OC12OC3NC1C32,8.0,7.0,7.0,6.0,6.0,51980
191,C.O=C(O)C1CC=N1,8.0,7.0,7.0,6.0,6.0,52152
192,C.OC1(O)C2C=NC21,8.0,7.0,7.0,6.0,6.0,52188
193,C.O.O=C1C2C=NC12,8.0,7.0,7.0,6.0,6.0,52190
194,C.NC1CCC1(O)O,8.0,7.0,7.0,6.0,6.0,52320
195,C.NC1CCC1=O.O,8.0,7.0,7.0,6.0,6.0,52325
196,C.NC1C2CC12O.O,8.0,7.0,7.0,6.0,6.0,52548
197,C.NC1C2CC12O.O,8.0,7.0,7.0,6.0,6.0,52555
198,C.C=CC(N)CO.O,7.0,6.0,8.0,7.0,6.0,54229
199,C.C=CC(N)CO.O,7.0,6.0,8.0,7.0,6.0,54239
200,C.C=CC(N)C(O)O,6.0,5.0,7.0,6.0,5.0,54246
201,C.C=CC(N)C1OO1,7.0,6.0,8.0,7.0,6.0,54247
202,C.C=CC1NOC1O,7.0,6.0,8.0,7.0,6.0,54248
203,C.C=CC1NOC1O,7.0,6.0,8.0,7.0,6.0,54249
204,C.C=CC(N)C(=O)O,7.0,6.0,8.0,7.0,6.0,54251
205,C.C=CC(N)C=O.O,6.0,5.0,7.0,6.0,5.0,54253
206,C.C=CC(C=O)NO,7.0,6.0,8.0,7.0,6.0,54254
207,C.C=CC(N)C(=O)O,5.0,4.0,6.0,5.0,4.0,54256
208,C.C=CC1NOC1=O,6.0,5.0,7.0,6.0,5.0,54257
209,C.C=CC1NC1(O)O,7.0,6.0,8.0,7.0,6.0,54277
210,C.C=CC1NC1=O.O,7.0,6.0,8.0,7.0,6.0,54281
211,C.C=C1OC(O)C1N,7.0,6.0,8.0,7.0,6.0,54305
212,C.C=C(O)C(N)C=O,7.0,6.0,8.0,7.0,6.0,54307
213,C.C=C1OC(=O)C1N,6.0,5.0,7.0,6.0,5.0,54309
214,C.C=C1OC(O)C1N,7.0,6.0,8.0,7.0,6.0,54347
215,C.C=C1NC1C(O)O,7.0,6.0,8.0,7.0,6.0,54389
216,C.C=C1NC1C=O.O,7.0,6.0,8.0,7.0,6.0,54395
217,C.C=C1NC1C(=O)O,6.0,5.0,7.0,6.0,5.0,54397
218,C.C=C1C2C(=O)ON12,7.0,6.0,8.0,7.0,6.0,54398
219,C.C=C1CC1N.O.O,7.0,6.0,8.0,7.0,6.0,54410
220,C.C=C1C(N)C1O.O,6.0,5.0,7.0,6.0,5.0,54421
221,C.C=C1C(N)C1OO,7.0,6.0,8.0,7.0,6.0,54422
222,C.C=C1C2NOC12.O,7.0,6.0,8.0,7.0,6.0,54423
223,C.C=C1C(O)C1NO,7.0,6.0,8.0,7.0,6.0,54424
224,C.C=C1C(=O)C1N.O,7.0,6.0,8.0,7.0,6.0,54428
225,C.C=C1C(N)C1O.O,6.0,5.0,7.0,6.0,5.0,54431
226,C.C=C1C(N)C1OO,7.0,6.0,8.0,7.0,6.0,54432
227,C.C=C1C(O)C1NO,7.0,6.0,8.0,7.0,6.0,54433
228,C.C=C1C2NOC12.O,7.0,6.0,8.0,7.0,6.0,54436
229,C.C=C1C(N)C1(O)O,5.0,4.0,6.0,5.0,4.0,54438
230,C.C=C1C(N)C12OO2,6.0,5.0,7.0,6.0,5.0,54439
231,C.C=C1C2NOC12O,6.0,5.0,7.0,6.0,5.0,54440
232,C.C=C1C2NOC12O,6.0,5.0,7.0,6.0,5.0,54441
233,C.C=C1C2N3OC12O3,7.0,6.0,8.0,7.0,6.0,54442
234,C.C=C1C(=O)C1N.O,5.0,4.0,6.0,5.0,4.0,54443
235,C.C=C1C(=O)C1NO,6.0,5.0,7.0,6.0,5.0,54444
236,C.C=C1C(=O)C1N=O,7.0,6.0,8.0,7.0,6.0,54445
237,C.C=C1C2NC12O.O,7.0,6.0,8.0,7.0,6.0,54453
238,C.C=C1C2NC12O.O,7.0,6.0,8.0,7.0,6.0,54458
239,C.NC1C=COC1O,7.0,6.0,8.0,7.0,6.0,54481
240,C.NC(C=O)C=CO,7.0,6.0,8.0,7.0,6.0,54483
241,C.NC1C=COC1=O,6.0,5.0,7.0,6.0,5.0,54485
242,C.O=C1OC=C2NC12,7.0,6.0,8.0,7.0,6.0,54557
243,C.NC1C2=COC21.O,7.0,6.0,8.0,7.0,6.0,54572
244,C.NC1C(=CO)C1O,7.0,6.0,8.0,7.0,6.0,54575
245,C.NC1C2=COC21O,6.0,5.0,7.0,6.0,5.0,54580
246,C.C1=C2C3NOC23O1,7.0,6.0,8.0,7.0,6.0,54581
247,C.NC1C(=O)C1=CO,6.0,5.0,7.0,6.0,5.0,54582
248,C.O=C1C2=CONC12,7.0,6.0,8.0,7.0,6.0,54583
249,C.NC1C(=O)C1=C=O,7.0,6.0,8.0,7.0,6.0,54631
250,C.NC1C=COC1O,7.0,6.0,8.0,7.0,6.0,54654
251,C.NC1C(=CO)C1O,7.0,6.0,8.0,7.0,6.0,54743
252,C.NC1C2=COC21.O,7.0,6.0,8.0,7.0,6.0,54750
253,C.NC1C2=COC21O,6.0,5.0,7.0,6.0,5.0,54753
254,C.C1=C2C3NOC23O1,7.0,6.0,8.0,7.0,6.0,54754
255,C.NC1C2=C3OC21O3,7.0,6.0,8.0,7.0,6.0,54830
256,C.OC(O)C1C=CN1,7.0,6.0,8.0,7.0,6.0,54900
257,C.O.O=CC1C=CN1,7.0,6.0,8.0,7.0,6.0,54906
258,C.O=C(O)C1C=CN1,6.0,5.0,7.0,6.0,5.0,54908
259,C.O=C1ON2C=CC12,7.0,6.0,8.0,7.0,6.0,54909
260,C.O=C1OC2=CNC12,7.0,6.0,8.0,7.0,6.0,54936
261,C.O=C(O)C1C2=CN21,7.0,6.0,8.0,7.0,6.0,54979
262,C.O.OC1C2=CNC21,7.0,6.0,8.0,7.0,6.0,54987
263,C.O.OC1C2=CNC21,7.0,6.0,8.0,7.0,6.0,54994
264,C.OC1(O)C2=CNC21,6.0,5.0,7.0,6.0,5.0,54999
265,C.C1=C2C(N1)C21OO1,7.0,6.0,8.0,7.0,6.0,55000
266,C.OC12ON3C=C1C32,7.0,6.0,8.0,7.0,6.0,55001
267,C.OC12ON3C=C1C32,7.0,6.0,8.0,7.0,6.0,55002
268,C.O.O=C1C2=CNC12,6.0,5.0,7.0,6.0,5.0,55003
269,C.O=C1C2=CN(O)C12,7.0,6.0,8.0,7.0,6.0,55004
270,C.O=C1OC2=CC1N2,7.0,6.0,8.0,7.0,6.0,55027
271,C.OC12OC3=C1C2N3,7.0,6.0,8.0,7.0,6.0,55076
272,C.O=C1C2=C(O)NC12,7.0,6.0,8.0,7.0,6.0,55078
273,C.OC12OC3=C1C2N3,7.0,6.0,8.0,7.0,6.0,55151
274,C.O=C(O)C1C=C=N1,7.0,6.0,8.0,7.0,6.0,55170
275,C.OC1(O)C2=C=NC21,7.0,6.0,8.0,7.0,6.0,55195
276,C.O.O=C1C2=C=NC12,7.0,6.0,8.0,7.0,6.0,55197
277,C.NC1C=CC1(O)O,7.0,6.0,8.0,7.0,6.0,55226
278,C.NC1C=CC1=O.O,7.0,6.0,8.0,7.0,6.0,55231
279,C.NC1C2=CC21O.O,7.0,6.0,8.0,7.0,6.0,55361
280,C.NC1C2=CC21O.O,7.0,6.0,8.0,7.0,6.0,55368
281,C.C#CC(N)C(O)O,7.0,6.0,8.0,7.0,6.0,55822
282,C.C#CC(N)C=O.O,7.0,6.0,8.0,7.0,6.0,55829
283,C.C#CC(N)C(=O)O,6.0,5.0,7.0,6.0,5.0,55832
284,C.C#CC1NOC1=O,7.0,6.0,8.0,7.0,6.0,55833
285,C.NC1C#COC1=O,7.0,6.0,8.0,7.0,6.0,55885
286,C.O=C(O)C1C#CN1,7.0,6.0,8.0,7.0,6.0,55973
287,C.C.CC1(N)OC1=O,8.0,7.0,7.0,6.0,6.0,56061
288,C.C.NC12CC1(O)O2,8.0,7.0,7.0,6.0,6.0,56223
289,C.C.NC1(O)CC1=O,8.0,7.0,7.0,6.0,6.0,56225
290,C.CCC1(N)OC1O,8.0,7.0,7.0,6.0,6.0,58789
291,C.CCC(N)(O)C=O,8.0,7.0,7.0,6.0,6.0,58791
292,C.CCC1(N)OC1=O,7.0,6.0,6.0,5.0,5.0,58793
293,C.CC1NC12OC2=O,8.0,7.0,7.0,6.0,6.0,58881
294,C.CC1C2OC12N.O,8.0,7.0,7.0,6.0,6.0,58926
295,C.CC1C(O)C1(N)O,8.0,7.0,7.0,6.0,6.0,58929
296,C.CC1C2(N)OC12O,7.0,6.0,6.0,5.0,5.0,58934
297,C.CC1C23NOC12O3,8.0,7.0,7.0,6.0,6.0,58935
298,C.CC1C(=O)C1(N)O,7.0,6.0,6.0,5.0,5.0,58936
299,C.CC1C(=O)C12NO2,8.0,7.0,7.0,6.0,6.0,58937
300,C.CC12OC1(N)C2=O,8.0,7.0,7.0,6.0,6.0,58956
301,C.CC12OC13OC23N,8.0,7.0,7.0,6.0,6.0,58971
302,C.CC12NC13OC23O,8.0,7.0,7.0,6.0,6.0,58993
303,C.CC12NC1(O)C2=O,8.0,7.0,7.0,6.0,6.0,58995
304,C.NC12OCC1C2=O,8.0,7.0,7.0,6.0,6.0,59067
305,C.NC12OC13OCC23,8.0,7.0,7.0,6.0,6.0,59174
306,C.O=C1OC12CCN2,8.0,7.0,7.0,6.0,6.0,59333
307,C.OC12OC13NCC23,8.0,7.0,7.0,6.0,6.0,59400
308,C.O=C1C2CNC12O,8.0,7.0,7.0,6.0,6.0,59402
309,C.C=CC1(N)OC1O,7.0,6.0,8.0,7.0,6.0,60620
310,C.C=CC(N)(O)C=O,7.0,6.0,8.0,7.0,6.0,60622
311,C.C=CC1(N)OC1=O,6.0,5.0,7.0,6.0,5.0,60624
312,C.C=C1NC12OC2=O,7.0,6.0,8.0,7.0,6.0,60696
313,C.C=C1C2OC12N.O,7.0,6.0,8.0,7.0,6.0,60711
314,C.C=C1C(O)C1(N)O,7.0,6.0,8.0,7.0,6.0,60714
315,C.C=C1C2(N)OC12O,6.0,5.0,7.0,6.0,5.0,60719
316,C.C=C1C23NOC12O3,7.0,6.0,8.0,7.0,6.0,60720
317,C.C=C1C(=O)C1(N)O,6.0,5.0,7.0,6.0,5.0,60721
318,C.C=C1C(=O)C12NO2,7.0,6.0,8.0,7.0,6.0,60722
319,C.NC12OC=C1C2=O,7.0,6.0,8.0,7.0,6.0,60770
320,C.NC12OC13OC=C23,7.0,6.0,8.0,7.0,6.0,60838
321,C.O=C1OC12C=CN2,7.0,6.0,8.0,7.0,6.0,60910
322,C.OC12OC13NC=C23,7.0,6.0,8.0,7.0,6.0,60959
323,C.O=C1C2=CNC12O,7.0,6.0,8.0,7.0,6.0,60961
324,C.C#CC1(N)OC1=O,7.0,6.0,8.0,7.0,6.0,61390
325,C.C.NC12CC1(O)O2,8.0,7.0,7.0,6.0,6.0,61685
326,C.CCC1(N)OC1O,8.0,7.0,7.0,6.0,6.0,64251
327,C.CC1C(O)C1(N)O,8.0,7.0,7.0,6.0,6.0,64386
328,C.CC1C2OC12N.O,8.0,7.0,7.0,6.0,6.0,64393
329,C.CC1C2(N)OC12O,7.0,6.0,6.0,5.0,5.0,64396
330,C.CC1C23NOC12O3,8.0,7.0,7.0,6.0,6.0,64397
331,C.CC12OC13OC23N,8.0,7.0,7.0,6.0,6.0,64420
332,C.CC12NC13OC23O,8.0,7.0,7.0,6.0,6.0,64455
333,C.NC12OC13OCC23,8.0,7.0,7.0,6.0,6.0,64562
334,C.OC12OC13NCC23,8.0,7.0,7.0,6.0,6.0,64862
335,C.C=CC1(N)OC1O,7.0,6.0,8.0,7.0,6.0,66082
336,C.C=C1C(O)C1(N)O,7.0,6.0,8.0,7.0,6.0,66171
337,C.C=C1C2OC12N.O,7.0,6.0,8.0,7.0,6.0,66178
338,C.C=C1C2(N)OC12O,6.0,5.0,7.0,6.0,5.0,66181
339,C.C=C1C23NOC12O3,7.0,6.0,8.0,7.0,6.0,66182
340,C.NC12OC13OC=C23,7.0,6.0,8.0,7.0,6.0,66258
341,C.OC12OC13NC=C23,7.0,6.0,8.0,7.0,6.0,66421
342,C.C.CC(=N)C(=O)O,8.0,7.0,7.0,6.0,6.0,66989
343,C.C.N=C1CC1(O)O,8.0,7.0,7.0,6.0,6.0,67147
344,C.C.N=C1CC1=O.O,8.0,7.0,7.0,6.0,6.0,67151
345,C.CCC(=N)C(O)O,8.0,7.0,7.0,6.0,6.0,69713
346,C.CCC(=N)C=O.O,8.0,7.0,7.0,6.0,6.0,69719
347,C.CCC(=N)C(=O)O,7.0,6.0,6.0,5.0,5.0,69721
348,C.CCC1=NOC1=O,8.0,7.0,7.0,6.0,6.0,69722
