,smiles,ac2_am2,ac2_am3,ac3_am2,ac3_am3,min_dist_all,local_index
55,C.CC.CNOOC,8.0,7.0,7.0,6.0,6.0,5260
56,C.CC.CN=O.CO,8.0,7.0,7.0,6.0,6.0,5261
57,C.CC.CNOC.O,7.0,6.0,6.0,5.0,5.0,5262
58,C.CC.CON(C)O,8.0,7.0,7.0,6.0,6.0,5263
59,C.CC.CN.OCO,5.0,4.0,4.0,3.0,3.0,5264
60,C.C1OO1.CC.CN,6.0,5.0,5.0,4.0,4.0,5265
61,C.CC.CNOCO,6.0,5.0,5.0,4.0,4.0,5266
62,C.CC.CNOCO,6.0,5.0,5.0,4.0,4.0,5267
63,C.CC.CN1OCO1,7.0,6.0,6.0,5.0,5.0,5268
64,C.CC.CN.O=CO,6.0,5.0,5.0,4.0,4.0,5269
65,C.CC.CNOC=O,7.0,6.0,6.0,5.0,5.0,5270
66,C.C=O.CC.CN.O,5.0,4.0,4.0,3.0,3.0,5271
67,C.C=O.CC.CNO,6.0,5.0,5.0,4.0,4.0,5272
68,C.C=O.CC.CN=O,7.0,6.0,6.0,5.0,5.0,5273
69,C.CC.CN.O=CO,4.0,3.0,3.0,2.0,2.0,5274
70,C.CC.CNOC=O,5.0,4.0,4.0,3.0,3.0,5275
71,C.CC.CN.O=C=O,5.0,4.0,4.0,3.0,3.0,5276
72,C.CC.CNC.O.O,8.0,7.0,7.0,6.0,6.0,5277
73,C.CC.CNCO.O,7.0,6.0,6.0,5.0,5.0,5284
74,C.CC.CNCOO,8.0,7.0,7.0,6.0,6.0,5285
75,C.CC.CN1CO1.O,8.0,7.0,7.0,6.0,6.0,5286
76,C.CC.CN(O)CO,8.0,7.0,7.0,6.0,6.0,5287
77,C.CC.CNC=O.O,8.0,7.0,7.0,6.0,6.0,5289
78,C.CC.CNCO.O,7.0,6.0,6.0,5.0,5.0,5291
79,C.CC.CNCOO,8.0,7.0,7.0,6.0,6.0,5292
80,C.CC.CN(O)CO,8.0,7.0,7.0,6.0,6.0,5293
81,C.CC.CN1CO1.O,8.0,7.0,7.0,6.0,6.0,5295
82,C.CC.CNC(O)O,6.0,5.0,5.0,4.0,4.0,5296
83,C.CC.CNC1OO1,7.0,6.0,6.0,5.0,5.0,5297
84,C.CC.CN1OC1O,7.0,6.0,6.0,5.0,5.0,5298
85,C.CC.CN1OC1O,7.0,6.0,6.0,5.0,5.0,5299
86,C.CC.CNC(=O)O,7.0,6.0,6.0,5.0,5.0,5300
87,C.CC.CN1OC1=O,8.0,7.0,7.0,6.0,6.0,5301
88,C.CC.CNC=O.O,6.0,5.0,5.0,4.0,4.0,5302
89,C.CC.CN(O)C=O,7.0,6.0,6.0,5.0,5.0,5303
90,C.CC.CNC(=O)O,5.0,4.0,4.0,3.0,3.0,5304
91,C.CC.CN1OC1=O,6.0,5.0,5.0,4.0,4.0,5305
92,C.CC.CN=CO.O,8.0,7.0,7.0,6.0,6.0,5309
93,C.CC.CN=CO.O,8.0,7.0,7.0,6.0,6.0,5312
94,C.CC.CN=C(O)O,7.0,6.0,6.0,5.0,5.0,5314
95,C.CC.CN=C1OO1,8.0,7.0,7.0,6.0,6.0,5315
96,C.CC.CN=C=O.O,7.0,6.0,6.0,5.0,5.0,5316
97,C.C.CCO.CN.O,8.0,7.0,7.0,6.0,6.0,5317
98,C.CCOC.CN.O,7.0,6.0,6.0,5.0,5.0,5324
99,C.CCOC.CNO,8.0,7.0,7.0,6.0,6.0,5325
100,C.CCO.CN.CO,7.0,6.0,6.0,5.0,5.0,5327
101,C.CCOOC.CN,8.0,7.0,7.0,6.0,6.0,5328
102,C.CCONC.CO,8.0,7.0,7.0,6.0,6.0,5329
103,C.CCO.CNOC,8.0,7.0,7.0,6.0,6.0,5330
104,C.CCOCO.CN,6.0,5.0,5.0,4.0,4.0,5332
105,C.CCOCONC,7.0,6.0,6.0,5.0,5.0,5333
106,C.C=O.CCO.CN,6.0,5.0,5.0,4.0,4.0,5334
107,C.C=O.CCONC,7.0,6.0,6.0,5.0,5.0,5335
108,C.CCOC=O.CN,5.0,4.0,4.0,3.0,3.0,5336
109,C.CCOCNC.O,8.0,7.0,7.0,6.0,6.0,5342
110,C.CCO.CNCO,8.0,7.0,7.0,6.0,6.0,5344
111,C.CCOC(O)NC,7.0,6.0,6.0,5.0,5.0,5348
112,C.CCOC1ON1C,8.0,7.0,7.0,6.0,6.0,5349
113,C.CCO.CNC=O,7.0,6.0,6.0,5.0,5.0,5350
114,C.CCON(C)C=O,8.0,7.0,7.0,6.0,6.0,5351
115,C.CCOC(=O)NC,6.0,5.0,5.0,4.0,4.0,5352
116,C.CCOC(O)=NC,8.0,7.0,7.0,6.0,6.0,5358
117,C.CCO.CN=C=O,8.0,7.0,7.0,6.0,6.0,5359
118,C.CC=O.CN.CO,8.0,7.0,7.0,6.0,6.0,5363
119,C.C=O.CC=O.CN,7.0,6.0,6.0,5.0,5.0,5365
120,C.CC=O.CNC=O,8.0,7.0,7.0,6.0,6.0,5370
121,C.C.CCO.CN.O,8.0,7.0,7.0,6.0,6.0,5374
122,C.CCO.CN.CO,7.0,6.0,6.0,5.0,5.0,5381
123,C.CCOOC.CN,8.0,7.0,7.0,6.0,6.0,5382
124,C.CCO.CNOC,8.0,7.0,7.0,6.0,6.0,5383
125,C.CCONC.CO,8.0,7.0,7.0,6.0,6.0,5384
126,C.C=O.CCO.CN,8.0,7.0,7.0,6.0,6.0,5386
127,C.CCOC.CN.O,7.0,6.0,6.0,5.0,5.0,5388
128,C.CCOC.CNO,8.0,7.0,7.0,6.0,6.0,5389
129,C.CCOCO.CN,6.0,5.0,5.0,4.0,4.0,5391
130,C.CCOCONC,7.0,6.0,6.0,5.0,5.0,5392
131,C.CCOC=O.CN,7.0,6.0,6.0,5.0,5.0,5393
132,C.CCO.CNCO,8.0,7.0,7.0,6.0,6.0,5399
133,C.CCOCNC.O,8.0,7.0,7.0,6.0,6.0,5405
134,C.CCOC(O)NC,7.0,6.0,6.0,5.0,5.0,5407
135,C.CCOC1ON1C,8.0,7.0,7.0,6.0,6.0,5408
136,C.CCOC(=O)NC,8.0,7.0,7.0,6.0,6.0,5409
137,C.CCOC(O)=NC,8.0,7.0,7.0,6.0,6.0,5416
138,C.CN.COC(C)O,8.0,7.0,7.0,6.0,6.0,5422
139,C.CN.COC(C)O,8.0,7.0,7.0,6.0,6.0,5424
140,C.CC1OCO1.CN,7.0,6.0,6.0,5.0,5.0,5426
141,C.CNC1OC(C)O1,8.0,7.0,7.0,6.0,6.0,5435
142,C.CC=O.CN.CO,8.0,7.0,7.0,6.0,6.0,5452
143,C.C.CCNC.O.O,8.0,7.0,7.0,6.0,6.0,5471
144,C.CCNC.CO.O,7.0,6.0,6.0,5.0,5.0,5478
145,C.CCNC.COO,8.0,7.0,7.0,6.0,6.0,5479
146,C.CCN(C)OC.O,8.0,7.0,7.0,6.0,6.0,5480
147,C.CCN(C)O.CO,8.0,7.0,7.0,6.0,6.0,5481
148,C.C=O.CCNC.O,8.0,7.0,7.0,6.0,6.0,5483
149,C.CCNC.CO.O,7.0,6.0,6.0,5.0,5.0,5485
150,C.CCNC.COO,8.0,7.0,7.0,6.0,6.0,5486
151,C.CCN(C)O.CO,8.0,7.0,7.0,6.0,6.0,5487
152,C.CCN(C)OC.O,8.0,7.0,7.0,6.0,6.0,5489
153,C.CCNC.OCO,6.0,5.0,5.0,4.0,4.0,5490
154,C.C1OO1.CCNC,7.0,6.0,6.0,5.0,5.0,5491
155,C.CCN(C)OCO,7.0,6.0,6.0,5.0,5.0,5492
156,C.CCN(C)OCO,7.0,6.0,6.0,5.0,5.0,5493
157,C.CCNC.O=CO,7.0,6.0,6.0,5.0,5.0,5494
158,C.CCN(C)OC=O,8.0,7.0,7.0,6.0,6.0,5495
159,C.C=O.CCNC.O,6.0,5.0,5.0,4.0,4.0,5496
160,C.C=O.CCN(C)O,7.0,6.0,6.0,5.0,5.0,5497
161,C.CCNC.O=CO,5.0,4.0,4.0,3.0,3.0,5498
162,C.CCN(C)OC=O,6.0,5.0,5.0,4.0,4.0,5499
163,C.CCNC.O=C=O,6.0,5.0,5.0,4.0,4.0,5500
164,C.CCN(C)CO.O,8.0,7.0,7.0,6.0,6.0,5504
165,C.CCN(C)CO.O,8.0,7.0,7.0,6.0,6.0,5507
166,C.CCN(C)C(O)O,7.0,6.0,6.0,5.0,5.0,5509
167,C.CCN(C)C1OO1,8.0,7.0,7.0,6.0,6.0,5510
168,C.CCN(C)C(=O)O,8.0,7.0,7.0,6.0,6.0,5511
169,C.CCN(C)C=O.O,7.0,6.0,6.0,5.0,5.0,5512
170,C.CCN(C)C(=O)O,6.0,5.0,5.0,4.0,4.0,5513
171,C.CNC(C)OC.O,8.0,7.0,7.0,6.0,6.0,5519
172,C.CNC(C)O.CO,8.0,7.0,7.0,6.0,6.0,5521
173,C.CNC(C)OCO,7.0,6.0,6.0,5.0,5.0,5525
174,C.CC1OCON1C,8.0,7.0,7.0,6.0,6.0,5526
175,C.C=O.CNC(C)O,7.0,6.0,6.0,5.0,5.0,5527
176,C.C=O.CC1ON1C,8.0,7.0,7.0,6.0,6.0,5528
177,C.CNC(C)OC=O,6.0,5.0,5.0,4.0,4.0,5529
178,C.CC1OC(O)N1C,8.0,7.0,7.0,6.0,6.0,5535
179,C.CC(O)N(C)C=O,8.0,7.0,7.0,6.0,6.0,5536
180,C.CC1OC(=O)N1C,7.0,6.0,6.0,5.0,5.0,5537
181,C.C=O.CNC(C)=O,8.0,7.0,7.0,6.0,6.0,5542
182,C.CNC(C)O.CO,8.0,7.0,7.0,6.0,6.0,5551
183,C.CNC(C)OC.O,8.0,7.0,7.0,6.0,6.0,5557
184,C.CNC(C)OCO,7.0,6.0,6.0,5.0,5.0,5559
185,C.CC1OCON1C,8.0,7.0,7.0,6.0,6.0,5560
186,C.CNC(C)OC=O,8.0,7.0,7.0,6.0,6.0,5561
187,C.CC1OC(O)N1C,8.0,7.0,7.0,6.0,6.0,5568
188,C.CNC1(C)OCO1,8.0,7.0,7.0,6.0,6.0,5578
189,C.CC=NC.CO.O,8.0,7.0,7.0,6.0,6.0,5595
190,C.CC=NC.CO.O,8.0,7.0,7.0,6.0,6.0,5598
191,C.CC=NC.OCO,7.0,6.0,6.0,5.0,5.0,5600
192,C.C1OO1.CC=NC,8.0,7.0,7.0,6.0,6.0,5601
193,C.CC=NC.O=CO,8.0,7.0,7.0,6.0,6.0,5602
194,C.C=O.CC=NC.O,7.0,6.0,6.0,5.0,5.0,5603
195,C.CC=NC.O=CO,6.0,5.0,5.0,4.0,4.0,5604
196,C.CC=NC.O=C=O,7.0,6.0,6.0,5.0,5.0,5605
197,C.CN=C(C)OCO,8.0,7.0,7.0,6.0,6.0,5611
198,C.C=O.CN=C(C)O,8.0,7.0,7.0,6.0,6.0,5612
199,C.CN=C(C)OC=O,7.0,6.0,6.0,5.0,5.0,5613
200,C.CN=C(C)OCO,8.0,7.0,7.0,6.0,6.0,5620
201,C.CCC.CN.O.O,6.0,5.0,5.0,4.0,4.0,5622
202,C.CCC.CN.OO,7.0,6.0,6.0,5.0,5.0,5623
203,C.CCC.CN.O=O,8.0,7.0,7.0,6.0,6.0,5624
204,C.CCC.CNO.O,7.0,6.0,6.0,5.0,5.0,5625
205,C.CCC.CNOO,8.0,7.0,7.0,6.0,6.0,5626
206,C.CCC.CN=O.O,8.0,7.0,7.0,6.0,6.0,5627
207,C.CCC.CNO.O,7.0,6.0,6.0,5.0,5.0,5628
208,C.CCC.CNOO,8.0,7.0,7.0,6.0,6.0,5629
209,C.CCC.CN(O)O,8.0,7.0,7.0,6.0,6.0,5630
210,C.CCC.CN=O.O,8.0,7.0,7.0,6.0,6.0,5632
211,C.CCCO.CN.O,5.0,4.0,4.0,3.0,3.0,5633
212,C.CCCOO.CN,6.0,5.0,5.0,4.0,4.0,5634
213,C.CCCONC.O,6.0,5.0,5.0,4.0,4.0,5635
214,C.CCCO.CNO,6.0,5.0,5.0,4.0,4.0,5636
215,C.CCCOONC,7.0,6.0,6.0,5.0,5.0,5637
216,C.CCCON(C)O,7.0,6.0,6.0,5.0,5.0,5638
217,C.CCCO.CN=O,7.0,6.0,6.0,5.0,5.0,5639
218,C.CCC=O.CN.O,6.0,5.0,5.0,4.0,4.0,5640
219,C.CCC=O.CNO,7.0,6.0,6.0,5.0,5.0,5641
220,C.CCC=O.CN=O,8.0,7.0,7.0,6.0,6.0,5642
221,C.CCCO.CN.O,5.0,4.0,4.0,3.0,3.0,5643
222,C.CCCOO.CN,6.0,5.0,5.0,4.0,4.0,5644
223,C.CCCO.CNO,6.0,5.0,5.0,4.0,4.0,5645
224,C.CCCOONC,7.0,6.0,6.0,5.0,5.0,5646
225,C.CCCO.CN=O,7.0,6.0,6.0,5.0,5.0,5647
226,C.CCCONC.O,6.0,5.0,5.0,4.0,4.0,5648
227,C.CCCON(C)O,7.0,6.0,6.0,5.0,5.0,5649
228,C.CCC(O)O.CN,4.0,3.0,3.0,2.0,2.0,5650
229,C.CCC1OO1.CN,5.0,4.0,4.0,3.0,3.0,5651
230,C.CCC(O)ONC,5.0,4.0,4.0,3.0,3.0,5652
231,C.CCC(O)ONC,5.0,4.0,4.0,3.0,3.0,5653
232,C.CCC1ON(C)O1,6.0,5.0,5.0,4.0,4.0,5654
233,C.CCC(=O)O.CN,5.0,4.0,4.0,3.0,3.0,5655
234,C.CCC(=O)ONC,6.0,5.0,5.0,4.0,4.0,5656
235,C.CCC=O.CN.O,4.0,3.0,3.0,2.0,2.0,5657
236,C.CCC=O.CNO,5.0,4.0,4.0,3.0,3.0,5658
237,C.CCC=O.CN=O,6.0,5.0,5.0,4.0,4.0,5659
238,C.CCC(=O)O.CN,3.0,2.0,2.0,1.0,1.0,5660
239,C.CCC(=O)ONC,4.0,3.0,3.0,2.0,2.0,5661
240,C.CCCNC.O.O,7.0,6.0,6.0,5.0,5.0,5662
241,C.CCCNC.OO,8.0,7.0,7.0,6.0,6.0,5663
242,C.CCCN(C)O.O,8.0,7.0,7.0,6.0,6.0,5665
243,C.CCCN(C)O.O,8.0,7.0,7.0,6.0,6.0,5667
244,C.CCC(O)NC.O,6.0,5.0,5.0,4.0,4.0,5669
245,C.CCC(NC)OO,7.0,6.0,6.0,5.0,5.0,5670
246,C.CCC1ON1C.O,7.0,6.0,6.0,5.0,5.0,5671
247,C.CCC(O)N(C)O,7.0,6.0,6.0,5.0,5.0,5672
248,C.CCC1OON1C,8.0,7.0,7.0,6.0,6.0,5673
249,C.CCC(=O)NC.O,7.0,6.0,6.0,5.0,5.0,5674
250,C.CCC(=O)N(C)O,8.0,7.0,7.0,6.0,6.0,5675
251,C.CCC(O)NC.O,6.0,5.0,5.0,4.0,4.0,5676
252,C.CCC(NC)OO,7.0,6.0,6.0,5.0,5.0,5677
253,C.CCC(O)N(C)O,7.0,6.0,6.0,5.0,5.0,5678
254,C.CCC1OON1C,8.0,7.0,7.0,6.0,6.0,5679
255,C.CCC1ON1C.O,7.0,6.0,6.0,5.0,5.0,5680
256,C.CCC(O)(O)NC,5.0,4.0,4.0,3.0,3.0,5681
257,C.CCC1(NC)OO1,6.0,5.0,5.0,4.0,4.0,5682
258,C.CCC1(O)ON1C,6.0,5.0,5.0,4.0,4.0,5683
259,C.CCC1(O)ON1C,6.0,5.0,5.0,4.0,4.0,5684
260,C.CCC(=O)NC.O,5.0,4.0,4.0,3.0,3.0,5685
261,C.CCC(=O)N(C)O,6.0,5.0,5.0,4.0,4.0,5686
262,C.CCC=NC.O.O,8.0,7.0,7.0,6.0,6.0,5687
263,C.CCC(O)=NC.O,7.0,6.0,6.0,5.0,5.0,5690
264,C.CCC(=NC)OO,8.0,7.0,7.0,6.0,6.0,5691
265,C.CCC(O)=NC.O,7.0,6.0,6.0,5.0,5.0,5692
266,C.CCC(=NC)OO,8.0,7.0,7.0,6.0,6.0,5693
267,C.CC(C)O.CN.O,7.0,6.0,6.0,5.0,5.0,5694
268,C.CC(C)OO.CN,8.0,7.0,7.0,6.0,6.0,5695
269,C.CNOC(C)C.O,8.0,7.0,7.0,6.0,6.0,5696
270,C.CC(C)O.CNO,8.0,7.0,7.0,6.0,6.0,5697
271,C.CC1CO1.CN.O,6.0,5.0,5.0,4.0,4.0,5701
272,C.CC1CO1.CNO,7.0,6.0,6.0,5.0,5.0,5702
273,C.CC1CO1.CN=O,8.0,7.0,7.0,6.0,6.0,5703
274,C.CC(O)CO.CN,6.0,5.0,5.0,4.0,4.0,5704
275,C.CC1COO1.CN,7.0,6.0,6.0,5.0,5.0,5705
276,C.CNOC(C)CO,7.0,6.0,6.0,5.0,5.0,5706
277,C.CNOCC(C)O,7.0,6.0,6.0,5.0,5.0,5707
278,C.CC1CON(C)O1,8.0,7.0,7.0,6.0,6.0,5708
279,C.CC1OC1O.CN,5.0,4.0,4.0,3.0,3.0,5709
280,C.CNOC1OC1C,6.0,5.0,5.0,4.0,4.0,5710
281,C.CC(O)C=O.CN,5.0,4.0,4.0,3.0,3.0,5711
282,C.CNOC(C)C=O,6.0,5.0,5.0,4.0,4.0,5712
283,C.CC1OC1=O.CN,4.0,3.0,3.0,2.0,2.0,5713
284,C.CNCC(C)O.O,8.0,7.0,7.0,6.0,6.0,5714
285,C.CNC1OC1C.O,7.0,6.0,6.0,5.0,5.0,5719
286,C.CC1OC1N(C)O,8.0,7.0,7.0,6.0,6.0,5720
287,C.CNC(O)C(C)O,7.0,6.0,6.0,5.0,5.0,5721
288,C.CNC1OOC1C,8.0,7.0,7.0,6.0,6.0,5722
289,C.CC1ON(C)C1O,8.0,7.0,7.0,6.0,6.0,5723
290,C.CC(O)C1ON1C,8.0,7.0,7.0,6.0,6.0,5724
291,C.CNC1(O)OC1C,6.0,5.0,5.0,4.0,4.0,5725
292,C.CC1OC12ON2C,7.0,6.0,6.0,5.0,5.0,5726
293,C.CNC(=O)C(C)O,6.0,5.0,5.0,4.0,4.0,5727
294,C.CC1ON(C)C1=O,7.0,6.0,6.0,5.0,5.0,5728
295,C.CN=C1OC1C.O,8.0,7.0,7.0,6.0,6.0,5731
296,C.CN=C(O)C(C)O,8.0,7.0,7.0,6.0,6.0,5732
297,C.CC(C)=O.CN.O,8.0,7.0,7.0,6.0,6.0,5734
298,C.CC(=O)CO.CN,7.0,6.0,6.0,5.0,5.0,5737
299,C.CNOCC(C)=O,8.0,7.0,7.0,6.0,6.0,5738
300,C.CC(=O)C=O.CN,6.0,5.0,5.0,4.0,4.0,5739
301,C.CNC(O)C(C)=O,8.0,7.0,7.0,6.0,6.0,5742
302,C.CNC(=O)C(C)=O,7.0,6.0,6.0,5.0,5.0,5744
303,C.CC(C)O.CN.O,7.0,6.0,6.0,5.0,5.0,5747
304,C.CC(C)OO.CN,8.0,7.0,7.0,6.0,6.0,5748
305,C.CC(C)O.CNO,8.0,7.0,7.0,6.0,6.0,5749
306,C.CNOC(C)C.O,8.0,7.0,7.0,6.0,6.0,5752
307,C.CC(O)CO.CN,6.0,5.0,5.0,4.0,4.0,5754
308,C.CC1COO1.CN,7.0,6.0,6.0,5.0,5.0,5755
309,C.CNOCC(C)O,7.0,6.0,6.0,5.0,5.0,5756
310,C.CNOC(C)CO,7.0,6.0,6.0,5.0,5.0,5757
311,C.CC1CON(C)O1,8.0,7.0,7.0,6.0,6.0,5758
312,C.CC(O)C=O.CN,7.0,6.0,6.0,5.0,5.0,5759
313,C.CNOC(C)C=O,8.0,7.0,7.0,6.0,6.0,5760
314,C.CC1CO1.CN.O,6.0,5.0,5.0,4.0,4.0,5761
315,C.CC1CO1.CNO,7.0,6.0,6.0,5.0,5.0,5762
316,C.CC1CO1.CN=O,8.0,7.0,7.0,6.0,6.0,5763
317,C.CC1OC1O.CN,5.0,4.0,4.0,3.0,3.0,5764
318,C.CNOC1OC1C,6.0,5.0,5.0,4.0,4.0,5765
319,C.CC1OC1=O.CN,6.0,5.0,5.0,4.0,4.0,5766
320,C.CNCC(C)O.O,8.0,7.0,7.0,6.0,6.0,5767
321,C.CNC(O)C(C)O,7.0,6.0,6.0,5.0,5.0,5772
322,C.CNC1OOC1C,8.0,7.0,7.0,6.0,6.0,5773
323,C.CC(O)C1ON1C,8.0,7.0,7.0,6.0,6.0,5774
324,C.CC1ON(C)C1O,8.0,7.0,7.0,6.0,6.0,5775
325,C.CNC(=O)C(C)O,8.0,7.0,7.0,6.0,6.0,5776
326,C.CNC1OC1C.O,7.0,6.0,6.0,5.0,5.0,5778
327,C.CC1OC1N(C)O,8.0,7.0,7.0,6.0,6.0,5779
328,C.CNC1(O)OC1C,6.0,5.0,5.0,4.0,4.0,5780
329,C.CC1OC12ON2C,7.0,6.0,6.0,5.0,5.0,5781
330,C.CN=C(O)C(C)O,8.0,7.0,7.0,6.0,6.0,5784
331,C.CN=C1OC1C.O,8.0,7.0,7.0,6.0,6.0,5786
332,C.CC(C)(O)O.CN,8.0,7.0,7.0,6.0,6.0,5787
333,C.CC1(O)CO1.CN,7.0,6.0,6.0,5.0,5.0,5792
334,C.CNOC1(C)CO1,8.0,7.0,7.0,6.0,6.0,5793
335,C.CC1(O)CO1.CN,7.0,6.0,6.0,5.0,5.0,5794
336,C.CNOC1(C)CO1,8.0,7.0,7.0,6.0,6.0,5795
337,C.CC12OC1O2.CN,6.0,5.0,5.0,4.0,4.0,5796
338,C.CNC1OC1(C)O,8.0,7.0,7.0,6.0,6.0,5801
339,C.CNC1OC1(C)O,8.0,7.0,7.0,6.0,6.0,5803
340,C.CNC12OC1(C)O2,7.0,6.0,6.0,5.0,5.0,5805
341,C.CC(C)=O.CN.O,8.0,7.0,7.0,6.0,6.0,5810
342,C.CC(=O)CO.CN,7.0,6.0,6.0,5.0,5.0,5813
343,C.CNOCC(C)=O,8.0,7.0,7.0,6.0,6.0,5814
344,C.CC(=O)C=O.CN,8.0,7.0,7.0,6.0,6.0,5815
345,C.CNC(O)C(C)=O,8.0,7.0,7.0,6.0,6.0,5818
346,C.CNC(C)C.O.O,7.0,6.0,6.0,5.0,5.0,5823
347,C.CNC(C)C.OO,8.0,7.0,7.0,6.0,6.0,5824
348,C.CC(C)N(C)O.O,8.0,7.0,7.0,6.0,6.0,5826
349,C.CC(C)N(C)O.O,8.0,7.0,7.0,6.0,6.0,5828
350,C.CNC(C)CO.O,6.0,5.0,5.0,4.0,4.0,5830
351,C.CNC(C)COO,7.0,6.0,6.0,5.0,5.0,5831
352,C.CC1CON1C.O,7.0,6.0,6.0,5.0,5.0,5832
353,C.CC(CO)N(C)O,7.0,6.0,6.0,5.0,5.0,5833
354,C.CC1COON1C,8.0,7.0,7.0,6.0,6.0,5834
355,C.CNC(C)C=O.O,7.0,6.0,6.0,5.0,5.0,5835
356,C.CC(C=O)N(C)O,8.0,7.0,7.0,6.0,6.0,5836
357,C.CNC(C)CO.O,6.0,5.0,5.0,4.0,4.0,5837
358,C.CNC(C)COO,7.0,6.0,6.0,5.0,5.0,5838
359,C.CC(CO)N(C)O,7.0,6.0,6.0,5.0,5.0,5839
360,C.CC1COON1C,8.0,7.0,7.0,6.0,6.0,5840
361,C.CC1CON1C.O,7.0,6.0,6.0,5.0,5.0,5841
362,C.CNC(C)C(O)O,5.0,4.0,4.0,3.0,3.0,5842
363,C.CNC(C)C1OO1,6.0,5.0,5.0,4.0,4.0,5843
364,C.CC1C(O)ON1C,6.0,5.0,5.0,4.0,4.0,5844
