,smiles,ac2_am2,ac2_am3,ac3_am2,ac3_am3,min_dist_all,local_index
58,C.C=O.CC=CO.N,7.0,6.0,8.0,7.0,6.0,1707
59,C.CC=COC=O.N,6.0,5.0,7.0,6.0,5.0,1709
60,C.CC=COC(N)=O,7.0,6.0,8.0,7.0,6.0,1729
61,C.CC(N)=COC=O,7.0,6.0,8.0,7.0,6.0,1821
62,C.CC1=COC1.N.O,7.0,6.0,8.0,7.0,6.0,1853
63,C.CC(=CO)CO.N,7.0,6.0,8.0,7.0,6.0,1856
64,C.CC1=COC1O.N,6.0,5.0,7.0,6.0,5.0,1861
65,C.CC1=COC1ON,7.0,6.0,8.0,7.0,6.0,1862
66,C.CC(C=O)=CO.N,6.0,5.0,7.0,6.0,5.0,1863
67,C.CC(C=O)=CON,7.0,6.0,8.0,7.0,6.0,1864
68,C.CC1=COC1=O.N,5.0,4.0,6.0,5.0,4.0,1865
69,C.CC1=COC1(N)O,7.0,6.0,8.0,7.0,6.0,1881
70,C.CC(=CO)C(N)=O,7.0,6.0,8.0,7.0,6.0,1883
71,C.CC(=C=O)C=O.N,7.0,6.0,8.0,7.0,6.0,1947
72,C.CC=COCO.N,7.0,6.0,8.0,7.0,6.0,1977
73,C.CC(=CO)CO.N,7.0,6.0,8.0,7.0,6.0,2123
74,C.CC1=COC1.N.O,7.0,6.0,8.0,7.0,6.0,2130
75,C.CC1=COC1O.N,6.0,5.0,7.0,6.0,5.0,2133
76,C.CC1=COC1ON,7.0,6.0,8.0,7.0,6.0,2134
77,C.CC1=COC1=O.N,7.0,6.0,8.0,7.0,6.0,2135
78,C.CC1=COC1(N)O,7.0,6.0,8.0,7.0,6.0,2153
79,C.CC1=C2OC1O2.N,7.0,6.0,8.0,7.0,6.0,2256
80,C.CC=CN.OCO,7.0,6.0,8.0,7.0,6.0,2366
81,C.C=O.CC=CN.O,7.0,6.0,8.0,7.0,6.0,2373
82,C.CC=CN.O=CO,6.0,5.0,7.0,6.0,5.0,2376
83,C.CC=CNOC=O,7.0,6.0,8.0,7.0,6.0,2377
84,C.CC=CN.O=C=O,7.0,6.0,8.0,7.0,6.0,2378
85,C.CC=CNC(=O)O,7.0,6.0,8.0,7.0,6.0,2406
86,C.CC(=CN)OC=O,7.0,6.0,8.0,7.0,6.0,2438
87,C.CC1=CN1.O=CO,7.0,6.0,8.0,7.0,6.0,2532
88,C.CC(=CN)CO.O,7.0,6.0,8.0,7.0,6.0,2559
89,C.CC(=CN)CO.O,7.0,6.0,8.0,7.0,6.0,2569
90,C.CC(=CN)C(O)O,6.0,5.0,7.0,6.0,5.0,2576
91,C.CC(=CN)C1OO1,7.0,6.0,8.0,7.0,6.0,2577
92,C.CC1=CNOC1O,7.0,6.0,8.0,7.0,6.0,2578
93,C.CC1=CNOC1O,7.0,6.0,8.0,7.0,6.0,2579
94,C.CC(=CN)C(=O)O,7.0,6.0,8.0,7.0,6.0,2581
95,C.CC(C=O)=CN.O,6.0,5.0,7.0,6.0,5.0,2583
96,C.CC(C=O)=CNO,7.0,6.0,8.0,7.0,6.0,2584
97,C.CC(=CN)C(=O)O,5.0,4.0,6.0,5.0,4.0,2586
98,C.Cc1c[nH]oc1=O,6.0,5.0,7.0,6.0,5.0,2587
99,C.CC1=CNC1(O)O,7.0,6.0,8.0,7.0,6.0,2607
100,C.CC1=CNC1=O.O,7.0,6.0,8.0,7.0,6.0,2611
101,C.CC=C(N)OC=O,7.0,6.0,8.0,7.0,6.0,2639
102,C.CC1=C(N)OC1O,7.0,6.0,8.0,7.0,6.0,2740
103,C.CC(C=O)=C(N)O,7.0,6.0,8.0,7.0,6.0,2742
104,C.CC1=C(N)OC1=O,6.0,5.0,7.0,6.0,5.0,2744
105,C.CC1=C(N)OC1O,7.0,6.0,8.0,7.0,6.0,2887
106,C.CC=C=N.O=CO,7.0,6.0,8.0,7.0,6.0,2937
107,C.CC(=C=N)C(O)O,7.0,6.0,8.0,7.0,6.0,3034
108,C.CC(=C=N)C=O.O,7.0,6.0,8.0,7.0,6.0,3040
109,C.CC(=C=N)C(=O)O,6.0,5.0,7.0,6.0,5.0,3042
110,C.CC1=C=NOC1=O,7.0,6.0,8.0,7.0,6.0,3043
111,C.CC=CC(O)O.N,7.0,6.0,8.0,7.0,6.0,3087
112,C.CC=CC=O.N.O,7.0,6.0,8.0,7.0,6.0,3094
113,C.CC=CC(=O)O.N,6.0,5.0,7.0,6.0,5.0,3097
114,C.CC=CC(=O)ON,7.0,6.0,8.0,7.0,6.0,3098
115,C.CC1=CC(=O)O1.N,7.0,6.0,8.0,7.0,6.0,3175
116,C.CC(N)=CC(=O)O,7.0,6.0,8.0,7.0,6.0,3299
117,C.CC1=CC1O.N.O,7.0,6.0,8.0,7.0,6.0,3346
118,C.CC1=CC1O.N.O,7.0,6.0,8.0,7.0,6.0,3357
119,C.CC1=CC1(O)O.N,6.0,5.0,7.0,6.0,5.0,3365
120,C.CC1=CC12OO2.N,7.0,6.0,8.0,7.0,6.0,3366
121,C.CC1=CC1(O)ON,7.0,6.0,8.0,7.0,6.0,3367
122,C.CC1=CC1(O)ON,7.0,6.0,8.0,7.0,6.0,3368
123,C.Cc1cc1=O.N.O,6.0,5.0,7.0,6.0,5.0,3370
124,C.Cc1cc1=O.NO,7.0,6.0,8.0,7.0,6.0,3371
125,C.CC=C1OC1=O.N,7.0,6.0,8.0,7.0,6.0,3425
126,C.CC1=C2OC12O.N,7.0,6.0,8.0,7.0,6.0,3561
127,C.Cc1c(O)c1=O.N,7.0,6.0,8.0,7.0,6.0,3563
128,C.CC1=C2OC12O.N,7.0,6.0,8.0,7.0,6.0,3743
129,C.CC=C(N)C(=O)O,7.0,6.0,8.0,7.0,6.0,3803
130,C.CC1=C(N)C1(O)O,7.0,6.0,8.0,7.0,6.0,3985
131,C.Cc1c(N)c1=O.O,7.0,6.0,8.0,7.0,6.0,3990
132,C.C#CC.N.OCO,7.0,6.0,8.0,7.0,6.0,4293
133,C.C#CC.C=O.N.O,7.0,6.0,8.0,7.0,6.0,4300
134,C.C#CC.N.O=CO,6.0,5.0,7.0,6.0,5.0,4303
135,C.C#CC.NOC=O,7.0,6.0,8.0,7.0,6.0,4304
136,C.C#CC.N.O=C=O,7.0,6.0,8.0,7.0,6.0,4305
137,C.C#CC.NC(=O)O,7.0,6.0,8.0,7.0,6.0,4344
138,C.CC#COC=O.N,7.0,6.0,8.0,7.0,6.0,4398
139,C.CC#CN.O=CO,7.0,6.0,8.0,7.0,6.0,4538
140,C.CC#CC(=O)O.N,7.0,6.0,8.0,7.0,6.0,4623
141,C.C.CCOC=O.N,8.0,7.0,7.0,6.0,6.0,4701
142,C.C.N.OC1CCO1,8.0,7.0,7.0,6.0,6.0,4987
143,C.C.N.O=CCCO,8.0,7.0,7.0,6.0,6.0,4989
144,C.C.N.O=C1CCO1,7.0,6.0,6.0,5.0,5.0,4991
145,C.C.NC1COC1=O,8.0,7.0,7.0,6.0,6.0,5110
146,C.CN.O=C1CCO1,8.0,7.0,7.0,6.0,6.0,6201
147,C.CCCOCO.N,8.0,7.0,7.0,6.0,6.0,11454
148,C.C=O.CCCO.N,8.0,7.0,7.0,6.0,6.0,11456
149,C.CCCOC=O.N,7.0,6.0,6.0,5.0,5.0,11458
150,C.CCCOC(N)=O,8.0,7.0,7.0,6.0,6.0,11478
151,C.CC(N)COC=O,8.0,7.0,7.0,6.0,6.0,11592
152,C.CC1COC1.N.O,8.0,7.0,7.0,6.0,6.0,11686
153,C.CC(CO)CO.N,8.0,7.0,7.0,6.0,6.0,11689
154,C.CC1COC1O.N,7.0,6.0,6.0,5.0,5.0,11694
155,C.CC1COC1ON,8.0,7.0,7.0,6.0,6.0,11695
156,C.CC(C=O)CO.N,7.0,6.0,6.0,5.0,5.0,11696
157,C.CC(C=O)CON,8.0,7.0,7.0,6.0,6.0,11697
158,C.CC1COC1=O.N,6.0,5.0,5.0,4.0,4.0,11698
159,C.CC1COC1(N)O,8.0,7.0,7.0,6.0,6.0,11714
160,C.CC(CO)C(N)=O,8.0,7.0,7.0,6.0,6.0,11716
161,C.CC1(C=O)CO1.N,8.0,7.0,7.0,6.0,6.0,11736
162,C.CC12COC1O2.N,8.0,7.0,7.0,6.0,6.0,11757
163,C.CC1(N)COC1O,8.0,7.0,7.0,6.0,6.0,11793
164,C.CC(N)(C=O)CO,8.0,7.0,7.0,6.0,6.0,11795
165,C.CC1(N)COC1=O,7.0,6.0,6.0,5.0,5.0,11797
166,C.CC1=C(O)OC1.N,8.0,7.0,7.0,6.0,6.0,11834
167,C.CC(=C=O)CO.N,8.0,7.0,7.0,6.0,6.0,11836
168,C.N.O=CC1COC1,8.0,7.0,7.0,6.0,6.0,11927
169,C.C1OC2OCC12.N,8.0,7.0,7.0,6.0,6.0,12097
170,C.NCCCOC=O,8.0,7.0,7.0,6.0,6.0,12344
171,C.NCC1COC1O,8.0,7.0,7.0,6.0,6.0,12491
172,C.NCC(C=O)CO,8.0,7.0,7.0,6.0,6.0,12493
173,C.NCC1COC1=O,7.0,6.0,6.0,5.0,5.0,12495
174,C.O=C1OCC12CN2,8.0,7.0,7.0,6.0,6.0,12567
175,C.N=CC1COC1=O,8.0,7.0,7.0,6.0,6.0,13006
176,C.N.O=C1CCCO1,8.0,7.0,7.0,6.0,6.0,13247
177,C.N.OC12CC1CO2,8.0,7.0,7.0,6.0,6.0,13462
178,C.N.O=C1CC1CO,8.0,7.0,7.0,6.0,6.0,13464
179,C.C=CCOCO.N,7.0,6.0,8.0,7.0,6.0,15327
180,C.C=CCO.C=O.N,7.0,6.0,8.0,7.0,6.0,15329
181,C.C=CCOC=O.N,6.0,5.0,7.0,6.0,5.0,15331
182,C.C=CCOC(N)=O,7.0,6.0,8.0,7.0,6.0,15351
183,C.C=C(N)COC=O,7.0,6.0,8.0,7.0,6.0,15443
184,C.C=C1COC1.N.O,7.0,6.0,8.0,7.0,6.0,15475
185,C.C=C(CO)CO.N,7.0,6.0,8.0,7.0,6.0,15478
186,C.C=C1COC1O.N,6.0,5.0,7.0,6.0,5.0,15483
187,C.C=C1COC1ON,7.0,6.0,8.0,7.0,6.0,15484
188,C.C=C(C=O)CO.N,6.0,5.0,7.0,6.0,5.0,15485
189,C.C=C(C=O)CON,7.0,6.0,8.0,7.0,6.0,15486
190,C.C=C1COC1=O.N,5.0,4.0,6.0,5.0,4.0,15487
191,C.C=C1COC1(N)O,7.0,6.0,8.0,7.0,6.0,15503
192,C.C=C(CO)C(N)=O,7.0,6.0,8.0,7.0,6.0,15505
193,C.N.O=CC1=COC1,7.0,6.0,8.0,7.0,6.0,15569
194,C.C1=C2COC2O1.N,7.0,6.0,8.0,7.0,6.0,15669
195,C.NC=CCOC=O,7.0,6.0,8.0,7.0,6.0,15775
196,C.NC=C1COC1O,7.0,6.0,8.0,7.0,6.0,15876
197,C.NC=C(C=O)CO,7.0,6.0,8.0,7.0,6.0,15878
198,C.NC=C1COC1=O,6.0,5.0,7.0,6.0,5.0,15880
199,C.N=C=C1COC1=O,7.0,6.0,8.0,7.0,6.0,16090
200,C.N.O=C1C=CCO1,7.0,6.0,8.0,7.0,6.0,16118
201,C.N.OC12C=C1CO2,7.0,6.0,8.0,7.0,6.0,16254
202,C.N.O=c1cc1CO,7.0,6.0,8.0,7.0,6.0,16256
203,C.C#CCOC=O.N,7.0,6.0,8.0,7.0,6.0,16709
204,C.CC(C=O)C=O.N,8.0,7.0,7.0,6.0,6.0,18544
205,C.C=C(C=O)C=O.N,7.0,6.0,8.0,7.0,6.0,19470
206,C.C.N.OC1CCO1,8.0,7.0,7.0,6.0,6.0,20149
207,C.CCCOCO.N,8.0,7.0,7.0,6.0,6.0,26616
208,C.CC(CO)CO.N,8.0,7.0,7.0,6.0,6.0,26846
209,C.CC1COC1.N.O,8.0,7.0,7.0,6.0,6.0,26853
210,C.CC1COC1O.N,7.0,6.0,6.0,5.0,5.0,26856
211,C.CC1COC1ON,8.0,7.0,7.0,6.0,6.0,26857
212,C.CC1COC1=O.N,8.0,7.0,7.0,6.0,6.0,26858
213,C.CC1COC1(N)O,8.0,7.0,7.0,6.0,6.0,26876
214,C.CC12COC1O2.N,8.0,7.0,7.0,6.0,6.0,26900
215,C.CC1(N)COC1O,8.0,7.0,7.0,6.0,6.0,26955
216,C.CC1=C(O)OC1.N,8.0,7.0,7.0,6.0,6.0,26996
217,C.C1OC2OCC12.N,8.0,7.0,7.0,6.0,6.0,27140
218,C.NCC1COC1O,8.0,7.0,7.0,6.0,6.0,27653
219,C.N.OC12CC1CO2,8.0,7.0,7.0,6.0,6.0,28624
220,C.C=CCOCO.N,7.0,6.0,8.0,7.0,6.0,30489
221,C.C=C(CO)CO.N,7.0,6.0,8.0,7.0,6.0,30635
222,C.C=C1COC1.N.O,7.0,6.0,8.0,7.0,6.0,30642
223,C.C=C1COC1O.N,6.0,5.0,7.0,6.0,5.0,30645
224,C.C=C1COC1ON,7.0,6.0,8.0,7.0,6.0,30646
225,C.C=C1COC1=O.N,7.0,6.0,8.0,7.0,6.0,30647
226,C.C=C1COC1(N)O,7.0,6.0,8.0,7.0,6.0,30665
227,C.C1=C2COC2O1.N,7.0,6.0,8.0,7.0,6.0,30768
228,C.NC=C1COC1O,7.0,6.0,8.0,7.0,6.0,31038
229,C.N.OC12C=C1CO2,7.0,6.0,8.0,7.0,6.0,31416
230,C.CC1C2OC1O2.N,8.0,7.0,7.0,6.0,6.0,35017
231,C.C=C1C2OC1O2.N,7.0,6.0,8.0,7.0,6.0,36701
232,C.C.CCN.CO.O,8.0,7.0,7.0,6.0,6.0,42972
233,C.C.CCN.CO.O,8.0,7.0,7.0,6.0,6.0,42982
234,C.C.CCN.OCO,7.0,6.0,6.0,5.0,5.0,42989
235,C.C.C1OO1.CCN,8.0,7.0,7.0,6.0,6.0,42990
236,C.C.CCNOCO,8.0,7.0,7.0,6.0,6.0,42991
237,C.C.CCNOCO,8.0,7.0,7.0,6.0,6.0,42992
238,C.C.CCN.O=CO,8.0,7.0,7.0,6.0,6.0,42994
239,C.C.C=O.CCN.O,7.0,6.0,6.0,5.0,5.0,42996
240,C.C.C=O.CCNO,8.0,7.0,7.0,6.0,6.0,42997
241,C.C.CCN.O=CO,6.0,5.0,5.0,4.0,4.0,42999
242,C.C.CCNOC=O,7.0,6.0,6.0,5.0,5.0,43000
243,C.C.CCN.O=C=O,7.0,6.0,6.0,5.0,5.0,43001
244,C.C.CCNC(O)O,8.0,7.0,7.0,6.0,6.0,43021
245,C.C.CCNC=O.O,8.0,7.0,7.0,6.0,6.0,43027
246,C.C.CCNC(=O)O,7.0,6.0,6.0,5.0,5.0,43029
247,C.C.CCN1OC1=O,8.0,7.0,7.0,6.0,6.0,43030
248,C.C.NCCOCO,8.0,7.0,7.0,6.0,6.0,43057
249,C.C.C=O.NCCO,8.0,7.0,7.0,6.0,6.0,43059
250,C.C.NCCOC=O,7.0,6.0,6.0,5.0,5.0,43061
251,C.C.O=C1NCCO1,8.0,7.0,7.0,6.0,6.0,43077
252,C.C.NCCOCO,8.0,7.0,7.0,6.0,6.0,43116
253,C.C.C1CN1.OCO,8.0,7.0,7.0,6.0,6.0,43215
254,C.C.C1CN1.C=O.O,8.0,7.0,7.0,6.0,6.0,43221
255,C.C.C1CN1.O=CO,7.0,6.0,6.0,5.0,5.0,43223
256,C.C.O=CON1CC1,8.0,7.0,7.0,6.0,6.0,43224
257,C.C.C1CN1.O=C=O,8.0,7.0,7.0,6.0,6.0,43225
258,C.C.O=C(O)N1CC1,8.0,7.0,7.0,6.0,6.0,43238
259,C.C.O=COC1CN1,8.0,7.0,7.0,6.0,6.0,43254
260,C.C.C1=NC1.O=CO,8.0,7.0,7.0,6.0,6.0,43329
261,C.C.CCCN.O.O,8.0,7.0,7.0,6.0,6.0,43347
262,C.C.NCCCO.O,7.0,6.0,6.0,5.0,5.0,43358
263,C.C.NCCCOO,8.0,7.0,7.0,6.0,6.0,43359
264,C.C.C1CNOC1.O,8.0,7.0,7.0,6.0,6.0,43360
265,C.C.OCCCNO,8.0,7.0,7.0,6.0,6.0,43361
266,C.C.NCCC=O.O,8.0,7.0,7.0,6.0,6.0,43365
267,C.C.NCCCO.O,7.0,6.0,6.0,5.0,5.0,43368
268,C.C.NCCCOO,8.0,7.0,7.0,6.0,6.0,43369
269,C.C.OCCCNO,8.0,7.0,7.0,6.0,6.0,43370
270,C.C.C1CNOC1.O,8.0,7.0,7.0,6.0,6.0,43373
271,C.C.NCCC(O)O,6.0,5.0,5.0,4.0,4.0,43375
272,C.C.NCCC1OO1,7.0,6.0,6.0,5.0,5.0,43376
273,C.C.OC1CCNO1,7.0,6.0,6.0,5.0,5.0,43377
274,C.C.OC1CCNO1,7.0,6.0,6.0,5.0,5.0,43378
275,C.C.C1CN2OC1O2,8.0,7.0,7.0,6.0,6.0,43379
276,C.C.NCCC(=O)O,7.0,6.0,6.0,5.0,5.0,43380
277,C.C.O=C1CCNO1,8.0,7.0,7.0,6.0,6.0,43381
278,C.C.NCCC=O.O,6.0,5.0,5.0,4.0,4.0,43382
279,C.C.O=CCCNO,7.0,6.0,6.0,5.0,5.0,43383
280,C.C.O=CCCN=O,8.0,7.0,7.0,6.0,6.0,43384
281,C.C.NCCC(=O)O,5.0,4.0,4.0,3.0,3.0,43385
282,C.C.O=C1CCNO1,6.0,5.0,5.0,4.0,4.0,43386
283,C.C.O.OC1CCN1,8.0,7.0,7.0,6.0,6.0,43394
284,C.C.O.OC1CCN1,8.0,7.0,7.0,6.0,6.0,43401
285,C.C.OC1(O)CCN1,7.0,6.0,6.0,5.0,5.0,43406
286,C.C.C1CC2(N1)OO2,8.0,7.0,7.0,6.0,6.0,43407
287,C.C.OC12CCN1O2,8.0,7.0,7.0,6.0,6.0,43408
288,C.C.OC12CCN1O2,8.0,7.0,7.0,6.0,6.0,43409
289,C.C.O.O=C1CCN1,7.0,6.0,6.0,5.0,5.0,43410
290,C.C.O=C1CCN1O,8.0,7.0,7.0,6.0,6.0,43411
291,C.C.NCC1CO1.O,8.0,7.0,7.0,6.0,6.0,43426
292,C.C.NCC(O)CO,8.0,7.0,7.0,6.0,6.0,43429
293,C.C.NCC1OC1O,7.0,6.0,6.0,5.0,5.0,43434
294,C.C.C1NOC2OC12,8.0,7.0,7.0,6.0,6.0,43435
295,C.C.NCC(O)C=O,7.0,6.0,6.0,5.0,5.0,43436
296,C.C.O=CC1CNO1,8.0,7.0,7.0,6.0,6.0,43437
297,C.C.NCC1OC1=O,6.0,5.0,5.0,4.0,4.0,43438
298,C.C.OC12NCC1O2,8.0,7.0,7.0,6.0,6.0,43450
299,C.C.O=C1NCC1O,8.0,7.0,7.0,6.0,6.0,43452
300,C.C.NCC(=O)C=O,8.0,7.0,7.0,6.0,6.0,43464
301,C.C.NCC(O)CO,8.0,7.0,7.0,6.0,6.0,43479
302,C.C.NCC1CO1.O,8.0,7.0,7.0,6.0,6.0,43486
303,C.C.NCC1OC1O,7.0,6.0,6.0,5.0,5.0,43489
304,C.C.C1NOC2OC12,8.0,7.0,7.0,6.0,6.0,43490
305,C.C.NCC1OC1=O,8.0,7.0,7.0,6.0,6.0,43491
306,C.C.OC12NCC1O2,8.0,7.0,7.0,6.0,6.0,43505
307,C.C.NCC12OC1O2,8.0,7.0,7.0,6.0,6.0,43521
308,C.C.O.OCC1CN1,8.0,7.0,7.0,6.0,6.0,43555
309,C.C.O.OCC1CN1,8.0,7.0,7.0,6.0,6.0,43562
310,C.C.OC(O)C1CN1,7.0,6.0,6.0,5.0,5.0,43567
311,C.C.C1NC1C1OO1,8.0,7.0,7.0,6.0,6.0,43568
312,C.C.OC1ON2CC12,8.0,7.0,7.0,6.0,6.0,43569
313,C.C.OC1ON2CC12,8.0,7.0,7.0,6.0,6.0,43570
314,C.C.O=C(O)C1CN1,8.0,7.0,7.0,6.0,6.0,43571
315,C.C.O.O=CC1CN1,7.0,6.0,6.0,5.0,5.0,43573
316,C.C.O=CC1CN1O,8.0,7.0,7.0,6.0,6.0,43574
317,C.C.O=C(O)C1CN1,6.0,5.0,5.0,4.0,4.0,43575
318,C.C.O=C1ON2CC12,7.0,6.0,6.0,5.0,5.0,43576
319,C.C.OC1(O)C2CN21,8.0,7.0,7.0,6.0,6.0,43585
320,C.C.O.O=C1C2CN12,8.0,7.0,7.0,6.0,6.0,43587
321,C.C.OC1OC12CN2,8.0,7.0,7.0,6.0,6.0,43599
322,C.C.O=CC1(O)CN1,8.0,7.0,7.0,6.0,6.0,43601
323,C.C.O=C1OC12CN2,7.0,6.0,6.0,5.0,5.0,43603
324,C.C.OC1OC12CN2,8.0,7.0,7.0,6.0,6.0,43624
325,C.C.OC(O)C1=NC1,8.0,7.0,7.0,6.0,6.0,43642
326,C.C.O.O=CC1=NC1,8.0,7.0,7.0,6.0,6.0,43645
327,C.C.O=C(O)C1=NC1,7.0,6.0,6.0,5.0,5.0,43646
328,C.C.NCC=CO.O,8.0,7.0,7.0,6.0,6.0,43658
329,C.C.NCC=CO.O,8.0,7.0,7.0,6.0,6.0,43668
330,C.C.NCC=C(O)O,7.0,6.0,6.0,5.0,5.0,43675
331,C.C.NCC=C1OO1,8.0,7.0,7.0,6.0,6.0,43676
332,C.C.OC1=CCNO1,8.0,7.0,7.0,6.0,6.0,43677
333,C.C.OC1=CCNO1,8.0,7.0,7.0,6.0,6.0,43678
334,C.C.NCC=C=O.O,7.0,6.0,6.0,5.0,5.0,43680
335,C.C.O=C=CCNO,8.0,7.0,7.0,6.0,6.0,43681
336,C.C.NCC1=C(O)O1,8.0,7.0,7.0,6.0,6.0,43718
337,C.C.NCC(O)=C=O,8.0,7.0,7.0,6.0,6.0,43720
338,C.C.NCC1=C(O)O1,8.0,7.0,7.0,6.0,6.0,43752
339,C.C.OC(O)=C1CN1,8.0,7.0,7.0,6.0,6.0,43786
340,C.C.O.O=C=C1CN1,8.0,7.0,7.0,6.0,6.0,43790
341,C.CCN.COCO,8.0,7.0,7.0,6.0,6.0,43846
342,C.C=O.CCN.CO,8.0,7.0,7.0,6.0,6.0,43848
343,C.CCN.COC=O,7.0,6.0,6.0,5.0,5.0,43850
344,C.CCNC(=O)OC,8.0,7.0,7.0,6.0,6.0,43866
345,C.C1CN1.COC=O,8.0,7.0,7.0,6.0,6.0,43946
346,C.COCCCN.O,8.0,7.0,7.0,6.0,6.0,44010
347,C.CO.NCCCO,8.0,7.0,7.0,6.0,6.0,44013
348,C.COC(O)CCN,7.0,6.0,6.0,5.0,5.0,44018
349,C.COC1CCNO1,8.0,7.0,7.0,6.0,6.0,44019
350,C.CO.NCCC=O,7.0,6.0,6.0,5.0,5.0,44020
351,C.CONCCC=O,8.0,7.0,7.0,6.0,6.0,44021
352,C.COC(=O)CCN,6.0,5.0,5.0,4.0,4.0,44022
353,C.COC1(O)CCN1,8.0,7.0,7.0,6.0,6.0,44034
354,C.CO.O=C1CCN1,8.0,7.0,7.0,6.0,6.0,44036
355,C.COC(C=O)CN,8.0,7.0,7.0,6.0,6.0,44048
