rmat_tag,pdt_smiles
13,C[15C].[13C].[14CH]c1ccccc1F.[15N].[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1.[17C][18O].[17O]
24,C[15C].[13C].[14CH]c1ccccc1F.[15N].[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1.[17C][17O].[18O]
32,C[15C].[13C].[14CH]c1ccccc1F.[15N].[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1.[17O][17C][18O]
33,C[15C].[13C].[14CH]c1ccccc1F.[15N].[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1.[17C]1[17O][18O]1
34,C[15C].[13C].[14CH]c1ccccc1F.[15N][18O][17C][17O].[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1
35,C[15C].[13C].[14CH]c1ccccc1F.[15N][17O][17C][18O].[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1
37,C[15C].[13C].[14CH]c1ccccc1F.[15N].[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1.[17O][17C]=[18O]
39,C[15C].[13C].[14CH]c1ccccc1F.[15N].[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1.[17C]=[17O].[18O]
40,C[15C].[13C].[14CH]c1ccccc1F.[15N][18O].[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1.[17C]=[17O]
42,C[15C].[13C].[14CH]c1ccccc1F.[15N].[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1.[17O]=[17C][18O]
43,C[15C].[13C].[14CH]c1ccccc1F.[15N][18O][17C]=[17O].[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1
44,C[15C].[13C].[14CH]c1ccccc1F.[15N].[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1.[17O]=[17C]=[18O]
73,C[15C].[13C].[14CH]c1ccccc1F.[15N][17C]([17O])[18O].[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1
80,C[15C].[13C].[14CH]c1ccccc1F.[15N][17C]=[17O].[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1.[18O]
83,C[15C].[13C].[14CH]c1ccccc1F.[15N][17C](=[17O])[18O].[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1
84,C[15C].[13C].[14CH]c1ccccc1F.[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1.[17O]=[17C]1[15N][18O]1
133,C[15C].O=C1c2cccc(F)c2CN1c1ccc([16CH][18O][17C][17O])cc1.[13C].[14CH]c1ccccc1F.[15N]
135,C[15C].O=C1c2cccc(F)c2CN1c1ccc([16CH][18O])cc1.[13C].[14CH]c1ccccc1F.[15N].[17C]=[17O]
137,C[15C].O=C1c2cccc(F)c2CN1c1ccc([16CH][18O][17C]=[17O])cc1.[13C].[14CH]c1ccccc1F.[15N]
157,C[15C].[13C].[14CH]c1ccccc1F.[15N][17C](=[17O])[18O][16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1
215,C[15C].O=C1c2cccc(F)c2CN1c1ccc([16CH][17O][17C][18O])cc1.[13C].[14CH]c1ccccc1F.[15N]
364,C[15C].[13C].[14CH]c1ccccc1F.[15N][16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1.[17O][17C][18O]
371,C[15C].[13C].[14CH]c1ccccc1F.[15N][16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1.[17C]=[17O].[18O]
374,C[15C].[13C].[14CH]c1ccccc1F.[15N][16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1.[17O]=[17C][18O]
375,C[15C].O=C1c2cccc(F)c2CN1c1ccc([16CH][15N][18O][17C]=[17O])cc1.[13C].[14CH]c1ccccc1F
376,C[15C].[13C].[14CH]c1ccccc1F.[15N][16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1.[17O]=[17C]=[18O]
404,C[15C].O=C1c2cccc(F)c2CN1c1ccc([16CH][15N][17C](=[17O])[18O])cc1.[13C].[14CH]c1ccccc1F
436,C[15C].[13C].[14CH]c1ccccc1F.[15N][16C@H]([18O][17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1
598,C[15C].[13C].[14CH]c1ccccc1F.[15N]=[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1.[17O]=[17C][18O]
722,C[15C].[13C].[14CH]c1ccccc1F.[15N].[17C][16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1.[17O].[18O]
735,C[15C].O=C1c2cccc(F)c2CN1c1ccc([16CH][17C][18O])cc1.[13C].[14CH]c1ccccc1F.[15N].[17O]
736,C[15C].O=C1c2cccc(F)c2CN1c1ccc([16CH][17C][18O][17O])cc1.[13C].[14CH]c1ccccc1F.[15N]
737,C[15C].[13C].[14CH]c1ccccc1F.[15N][18O][17C][16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1.[17O]
