rmat_tag,distance,largest_frag,largest_cleaned,LogP,MW,HBD,HBA,PSA,ROTB,FSP3,SSSR,QED
2050643,5.0,C[15C][16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]1[18O][15N][14C@@H]1c1ccccc1F,CC[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C1ON[C@@H]1c1ccccc1,4.985300000000003,384.47900000000004,1.0,3.0,41.57,5.0,0.24,5.0,0.6741113834048499
1092450,5.0,C[15C]([15N])[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[14CH]c1ccccc1F,CC(N)[C@@H](C(=O)Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,4.0896000000000035,384.4790000000001,1.0,3.0,63.400000000000006,6.0,0.2,4.0,0.6961952987489718
1054496,5.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[18O][15N]=[14CH]c1ccccc1F,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)C(=O)ON=Cc1ccccc1,4.6029000000000035,398.4620000000001,0.0,4.0,58.97,6.0,0.16,4.0,0.34628810356229317
2051088,5.0,C[15C]1[18O][17C](=[17O])[14C@@H](c2ccccc2F)[15N][16C@@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1OC(=O)[C@@H](c2ccccc2)N[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,4.1643000000000026,398.46200000000016,1.0,4.0,58.64,3.0,0.2,5.0,0.6732057348786002
1054606,5.0,C[15C]([16C@H]([15N]=[14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[18O],CC(C(=O)O)[C@H](N=Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,4.7279000000000035,398.46200000000016,1.0,3.0,69.97,6.0,0.16,4.0,0.6105421176141421
1054655,5.0,C[15C]1[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]1([17O])[18O][15N]=[14CH]c1ccccc1F,CC1[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)C1(O)ON=Cc1ccccc1,4.319600000000003,398.4620000000001,1.0,4.0,62.13000000000001,5.0,0.2,5.0,0.3955396135590355
1055392,5.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)([15N]=[14CH]c1ccccc1F)[17C](=[17O])[18O],CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)(N=Cc1ccccc1)C(=O)O,4.351900000000003,398.4620000000001,1.0,3.0,69.97,6.0,0.16,4.0,0.6277018350280613
2050678,5.0,C[15C][16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]1([17O])[15N][14C@@H]1c1ccccc1F,CC[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C1(O)N[C@@H]1c1ccccc1,4.373700000000002,384.47900000000004,2.0,3.0,62.480000000000004,5.0,0.24,5.0,0.6421389391370979
1055432,5.0,C[15C]1([15N]=[14CH]c2ccccc2F)[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]1([17O])[18O],CC1(N=Cc2ccccc2)[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)C1(O)O,3.502900000000003,398.4620000000001,2.0,4.0,73.13000000000001,4.0,0.2,5.0,0.5218578737403042
1055434,5.0,C[15C]1([15N]=[14CH]c2ccccc2F)[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]1=[17O],CC1(N=Cc2ccccc2)C(=O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,4.391100000000003,380.44700000000006,0.0,3.0,49.74,4.0,0.16,5.0,0.6304446721186824
2052354,5.0,C[15C]1[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C](=[17O])[14C@@H](c2ccccc2F)[15N]1[18O],CC1[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)C(=O)[C@@H](c2ccccc2)N1O,4.3343000000000025,398.4620000000001,1.0,4.0,60.85000000000001,3.0,0.2,5.0,0.7132393220911827
2050665,5.0,C[15C][16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[14C@H]([15N]=[18O])c1ccccc1F,CC[C@@H](C(=O)[C@H](N=O)c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,5.417400000000005,398.46200000000016,0.0,4.0,66.81,7.0,0.2,4.0,0.49935123932584763
2050662,5.0,C[15C][16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]12[17O][15N]([18O]1)[14C@@H]2c1ccccc1F,CC[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C12ON(O1)[C@@H]2c1ccccc1,4.970600000000004,398.4620000000001,0.0,4.0,42.010000000000005,5.0,0.24,7.0,0.6085189218615753
1089881,5.0,C[15C][16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]([17O])([14CH]c1ccccc1F)[18O][15N],CC[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C(O)(Cc1ccccc1)ON,4.162200000000002,402.49400000000014,2.0,4.0,75.79,7.0,0.24,4.0,0.45956109269663975
2050653,5.0,C[15C][16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]([17O])[14C@H]([15N][18O])c1ccccc1F,CC[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C(O)[C@H](NO)c1ccccc1,4.421600000000002,402.494,3.0,4.0,72.80000000000001,7.0,0.24,4.0,0.5116544875307326
1092445,5.0,C[15C]([15N])[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]([17O])([18O])[14CH]c1ccccc1F,CC(N)[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C(O)(O)Cc1ccccc1,3.201400000000003,402.4940000000001,3.0,4.0,86.79,6.0,0.24,4.0,0.5528148956840939
1057046,5.0,C[15C](=[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[15N]=[14CH]c1ccccc1F,CC(=Cc1ccc(N2Cc3ccccc3C2=O)cc1)N=Cc1ccccc1,5.326900000000005,352.43700000000007,0.0,2.0,32.67,4.0,0.08333333333333333,4.0,0.5844227342564645
1022623,5.0,C[15C]([17O])[16C@@H]([17C][18O][14C@H]([15N])c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(O)[C@@H](CO[C@H](N)c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,3.9855000000000036,402.4940000000002,2.0,4.0,75.79,7.0,0.24,4.0,0.5862258974421668
1048752,5.0,O=C1c2cccc(F)c2CN1c1ccc([16CH][17C]([18O])[17O][15N]=[14CH]c2ccccc2F)cc1,O=C1c2ccccc2CN1c1ccc(CC(O)ON=Cc2ccccc2)cc1,3.758600000000002,372.42400000000004,1.0,4.0,62.13000000000001,6.0,0.13043478260869565,4.0,0.40711917190583097
2052529,5.0,C[15C]1([16CH]c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[15N][14C@H](c2ccccc2F)[17C](=[17O])[18O]1,CC1(Cc2ccc(N3Cc4ccccc4C3=O)cc2)N[C@H](c2ccccc2)C(=O)O1,3.993400000000002,398.4620000000001,1.0,4.0,58.64,4.0,0.2,5.0,0.6753396797102494
4044557,5.0,C[15C][17O][17C]([18O])[16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N])c1ccccc1F,CCOC(O)[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](N)c1ccccc1,3.9855000000000027,402.4940000000001,2.0,4.0,75.79,7.0,0.24,4.0,0.586225897442167
1023630,5.0,C[15C]1[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]12[17O][15N][14C@H](c1ccccc1F)[18O]2,CC1[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)C12ON[C@H](c1ccccc1)O2,4.526800000000002,398.4620000000001,1.0,4.0,50.8,3.0,0.24,6.0,0.704484123032114
1023847,5.0,C[15C]1([18O][14C@H]([15N])c2ccccc2F)[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]1=[17O],CC1(O[C@H](N)c2ccccc2)C(=O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,3.946100000000003,398.46200000000016,1.0,4.0,72.63,5.0,0.2,5.0,0.6608414523842872
1023984,5.0,C[15C]12[17O][17C]1([18O][14C@H]([15N])c1ccccc1F)[16C@H]2c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC12OC1(O[C@H](N)c1ccccc1)[C@H]2c1ccc(N2Cc3ccccc3C2=O)cc1,4.103500000000003,398.46200000000016,1.0,4.0,68.09,5.0,0.24,6.0,0.5189250747894115
1024199,5.0,C[15C]1([16CH]c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[15N][14C@H](c2ccccc2F)[18O][17C]1=[17O],CC1(Cc2ccc(N3Cc4ccccc4C3=O)cc2)N[C@H](c2ccccc2)OC1=O,3.993400000000002,398.4620000000001,1.0,4.0,58.64000000000001,4.0,0.2,5.0,0.6753396797102494
4043410,5.0,O=C1c2cccc(F)c2CN1c1ccc([16C@H]2[14C@@H](c3ccccc3F)[15N][17C]2=[17O])cc1,O=C1N[C@H](c2ccccc2)[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,3.801700000000003,354.40900000000005,1.0,2.0,49.410000000000004,3.0,0.13043478260869565,5.0,0.7274858198770455
1024272,5.0,C[15C]12[15N][14C@H](c3ccccc3F)[18O][17C]1([17O])[16C@H]2c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC12N[C@H](c3ccccc3)OC1(O)[C@H]2c1ccc(N2Cc3ccccc3C2=O)cc1,3.7101000000000024,398.46200000000016,2.0,4.0,61.8,3.0,0.24,6.0,0.706155586460892
1024274,5.0,C[15C]1([15N][14C@@H]([18O])c2ccccc2F)[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]1=[17O],CC1(N[C@@H](O)c2ccccc2)C(=O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,3.5527000000000024,398.46200000000016,2.0,4.0,69.64,5.0,0.2,5.0,0.6451413015579724
4043406,5.0,O=C1c2cccc(F)c2CN1c1ccc([16C@H]2[14C@@H](c3ccccc3F)[15N][17C]2([17O])[18O])cc1,O=C1c2ccccc2CN1c1ccc([C@H]2[C@@H](c3ccccc3)NC2(O)O)cc1,2.9135000000000018,372.42400000000004,3.0,4.0,72.80000000000001,3.0,0.17391304347826086,5.0,0.6183830176012541
1025888,5.0,C[15C](=[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[15N][14C@@H]([18O][17C]=[17O])c1ccccc1F,CC(=Cc1ccc(N2Cc3ccccc3C2=O)cc1)N[C@@H](OC=O)c1ccccc1,4.669200000000003,398.4620000000001,1.0,4.0,58.64000000000001,7.0,0.12,4.0,0.4641717917004136
4043383,5.0,O=C1c2cccc(F)c2CN1c1ccc([16C@H]([17C]=[17O])[14C@H]([15N][18O])c2ccccc2F)cc1,O=C[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](NO)c1ccccc1,3.8496000000000024,372.42400000000004,2.0,4.0,69.64,6.0,0.13043478260869565,4.0,0.5093613898509962
1026200,5.0,C[15C](=[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[18O][14C@H]([15N])c1ccccc1F,CC(=Cc1ccc(N2Cc3ccccc3C2=O)cc1)C(=O)O[C@H](N)c1ccccc1,4.451000000000002,398.46200000000016,1.0,4.0,72.63,5.0,0.12,4.0,0.3914768305758427
4043378,5.0,O=C1c2cccc(F)c2CN1c1ccc([16C@H]2[14C@@H](c3ccccc3F)[15N][17O][17C]2[18O])cc1,O=C1c2ccccc2CN1c1ccc([C@@H]2C(O)ON[C@@H]2c2ccccc2)cc1,3.525100000000002,372.42400000000004,2.0,4.0,61.80000000000001,3.0,0.17391304347826086,5.0,0.7384553291181827
4043376,5.0,[15N][14C@H](c1ccccc1F)[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]1[17O][18O]1,N[C@H](c1ccccc1)[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C1OO1,3.9185000000000025,372.4240000000001,1.0,4.0,71.39,5.0,0.17391304347826086,5.0,0.544288392301898
1023558,5.0,C[15C]1[16C@@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[15N][14C@H](c2ccccc2F)[18O][17C]1=[17O],CC1C(=O)O[C@@H](c2ccccc2)N[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,4.369400000000003,398.46200000000016,1.0,4.0,58.64,3.0,0.2,5.0,0.6658862549540264
4045282,5.0,C[15C][15N][14C@@H]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F,CCN[C@@H](Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,4.740300000000004,356.469,1.0,2.0,32.34,6.0,0.20833333333333334,4.0,0.6917576124531176
1023362,5.0,C[15C](=[15N][14C@@H]([18O])c1ccccc1F)[16C@@H]([17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(=N[C@@H](O)c1ccccc1)[C@@H](C=O)c1ccc(N2Cc3ccccc3C2=O)cc1,4.281500000000004,398.46200000000016,1.0,4.0,69.97,6.0,0.16,4.0,0.4976333404262188
1022636,5.0,C[15C]1[17O][17C]2([15N][14C@H](c3ccccc3F)[18O]2)[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1OC2(N[C@H](c3ccccc3)O2)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,4.321700000000003,398.46200000000016,1.0,4.0,50.8,3.0,0.24,6.0,0.713889443638329
4047090,5.0,C[15C][17C]([17O])([18O])[16C@@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N])c1ccccc1F,CCC(O)(O)[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](N)c1ccccc1,3.7215000000000025,402.4940000000001,3.0,4.0,86.79,6.0,0.24,4.0,0.5486116516351285
1022901,5.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[15N][14C@@H]([18O][17C][17O])c1ccccc1F,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)N[C@@H](OCO)c1ccccc1,4.032800000000003,402.4940000000001,2.0,4.0,61.80000000000001,8.0,0.24,4.0,0.5586280741951368
1022903,5.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[15N][14C@@H]([18O])c1ccccc1F,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)N[C@@H](O)c1ccccc1,4.058700000000003,372.468,2.0,3.0,52.57000000000001,6.0,0.20833333333333334,4.0,0.6418129763005289
1022913,5.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[15N]1[14C@H](c2ccccc2F)[18O][17C]1=[17O],CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)N1C(=O)O[C@H]1c1ccccc1,4.929000000000004,398.4620000000001,0.0,3.0,49.85000000000001,5.0,0.2,5.0,0.6123635717432487
4046447,5.0,C[15C]=[15N][14C@H](c1ccccc1F)[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[18O],CC=N[C@H](c1ccccc1)[C@@H](C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,4.8472000000000035,398.46200000000016,1.0,3.0,69.97,6.0,0.16,4.0,0.6037566035609042
1022955,5.0,C[15C]1[16C@@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[15N]1[14C@@H]([18O][17C]=[17O])c1ccccc1F,CC1[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)N1[C@@H](OC=O)c1ccccc1,4.464000000000004,398.4620000000001,0.0,4.0,49.62,6.0,0.2,5.0,0.4542831115397793
1022973,5.0,C[15C]1[15N][14C@H](c2ccccc2F)[18O][17C][16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1N[C@H](c2ccccc2)OC[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,4.637700000000003,384.4790000000001,1.0,3.0,41.57,3.0,0.24,5.0,0.7153892849027601
4045768,5.0,C[15C]1[15N][14C@H](c2ccccc2F)[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C](=[17O])[18O]1,CC1N[C@H](c2ccccc2)[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)C(=O)O1,4.164300000000003,398.46200000000016,1.0,4.0,58.64,3.0,0.2,5.0,0.6732057348786002
1022975,5.0,C[15C]([15N][14C@@H]([18O])c1ccccc1F)[16C@@H]([17C][17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(N[C@@H](O)c1ccccc1)[C@@H](CO)c1ccc(N2Cc3ccccc3C2=O)cc1,3.592100000000003,402.49400000000014,3.0,4.0,72.8,7.0,0.24,4.0,0.528289793025222
1022980,5.0,C[15C]1[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]2[17O][15N]1[14C@H](c1ccccc1F)[18O]2,CC1[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)C2O[C@@H](c3ccccc3)N1O2,4.621400000000004,398.4620000000001,0.0,4.0,42.010000000000005,3.0,0.24,6.0,0.6455964194937361
1022982,5.0,C[15C]([16C@@H]([17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[15N]1[18O][14C@H]1c1ccccc1F,CC([C@@H](C=O)c1ccc(N2Cc3ccccc3C2=O)cc1)N1O[C@H]1c1ccccc1,4.464000000000004,398.46200000000005,0.0,4.0,52.92,6.0,0.2,5.0,0.4543044846701709
1022989,5.0,C[15C]1[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]2([17O])[18O][14C@@H](c3ccccc3F)[15N]12,CC1[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)C2(O)O[C@@H](c3ccccc3)N12,4.009800000000003,398.4620000000001,1.0,4.0,53.01000000000001,3.0,0.24,6.0,0.7243858303700819
1022990,5.0,C[15C]1[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C](=[17O])[15N]1[14C@@H]([18O])c1ccccc1F,CC1[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)C(=O)N1[C@@H](O)c1ccccc1,3.852400000000003,398.4620000000001,1.0,3.0,60.85000000000001,4.0,0.2,5.0,0.6793032055317687
4045455,5.0,C[15C][15N]1[18O][17C](=[17O])[16C@@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[14C@H]1c1ccccc1F,CCN1OC(=O)[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[C@H]1c1ccccc1,4.465600000000004,398.4620000000001,0.0,4.0,49.85,4.0,0.2,5.0,0.6508734148444085
1023124,5.0,C[15C]1([16C@@H]([17C]=[17O])c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[15N][14C@H](c2ccccc2F)[18O]1,CC1([C@@H](C=O)c2ccc(N3Cc4ccccc4C3=O)cc2)N[C@H](c2ccccc2)O1,4.1643000000000026,398.46200000000005,1.0,4.0,58.64,5.0,0.2,5.0,0.6557926502331408
4045452,5.0,C[15C][15N][14C@H](c1ccccc1F)[16C@@H]([17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CCN[C@H](c1ccccc1)[C@@H](C=O)c1ccc(N2Cc3ccccc3C2=O)cc1,4.480300000000004,384.4790000000001,1.0,3.0,49.410000000000004,7.0,0.2,4.0,0.6111950425282422
1023204,5.0,C[15C]12[15N][14C@H](c3ccccc3F)[18O][17C]([17O]1)[16C@H]2c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC12N[C@H](c3ccccc3)OC(O1)[C@H]2c1ccc(N2Cc3ccccc3C2=O)cc1,4.321700000000003,398.46200000000016,1.0,4.0,50.8,3.0,0.24,7.0,0.713889443638329
4045446,5.0,C[15C][15N][14C@H](c1ccccc1F)[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]([17O])[18O],CCN[C@H](c1ccccc1)[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C(O)O,3.592100000000003,402.4940000000001,3.0,4.0,72.80000000000001,7.0,0.24,4.0,0.5282897930252222
1023342,5.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)=[15N][14C@@H]([18O][17C]=[17O])c1ccccc1F,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)=N[C@@H](OC=O)c1ccccc1,4.722200000000004,398.4620000000001,0.0,4.0,58.970000000000006,7.0,0.16,4.0,0.42729770922994087
1023361,5.0,C[15C]1=[15N][14C@H](c2ccccc2F)[18O][17C]([17O])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1=N[C@H](c2ccccc2)OC(O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,4.438900000000003,398.46200000000016,1.0,4.0,62.13,3.0,0.2,5.0,0.709545952529849
1023463,5.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]([17O])[18O][14C@H]([15N])c1ccccc1F,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)C(O)O[C@H](N)c1ccccc1,4.018100000000002,402.4940000000001,2.0,4.0,75.79,7.0,0.24,4.0,0.58552290893274
4043368,5.0,[15N][14C@H](c1ccccc1F)[16C@@H]([17C][17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,N[C@H](c1ccccc1)[C@@H](CO)c1ccc(N2Cc3ccccc3C2=O)cc1,3.622900000000003,358.44100000000003,2.0,3.0,66.56,5.0,0.17391304347826086,4.0,0.7319432478294459
2053593,5.0,C[15C]1[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]1([18O])[14C@H]([15N])c1ccccc1F,CC1[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)C1(O)[C@H](N)c1ccccc1,4.011400000000002,384.4790000000001,2.0,3.0,66.56,4.0,0.24,5.0,0.7141821731793956
2053315,5.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[14C@H]([15N])c1ccccc1F,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)C(=O)[C@H](N)c1ccccc1,4.294700000000002,384.4790000000001,1.0,3.0,63.400000000000006,6.0,0.2,4.0,0.6893310678459377
2053310,5.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]([17O])([18O])[14C@H]([15N])c1ccccc1F,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)C(O)(O)[C@H](N)c1ccccc1,3.406500000000002,402.4940000000001,3.0,4.0,86.79,6.0,0.24,4.0,0.5516850038475525
2053130,5.0,C[15C]1=[15N][14C@H](c2ccccc2F)[17C](=[17O])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1=N[C@H](c2ccccc2)C(=O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,4.715500000000004,380.44700000000006,0.0,3.0,49.74,3.0,0.16,5.0,0.6603586501517495
2053128,5.0,C[15C]1=[15N][14C@H](c2ccccc2F)[17C]([17O])([18O])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1=N[C@H](c2ccccc2)C(O)(O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,3.8273000000000037,398.46200000000016,2.0,4.0,73.13000000000001,3.0,0.2,5.0,0.6588724764422142
2053088,5.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)=[15N][14C@H](c1ccccc1F)[17C](=[17O])[18O],CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)=N[C@@H](C(=O)O)c1ccccc1,4.676300000000003,398.4620000000001,1.0,3.0,69.97,6.0,0.16,4.0,0.6132792008614435
2052837,5.0,C[15C]12[15N][14C@H](c3ccccc3F)[17C]([18O])([17O]1)[16C@H]2c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC12N[C@H](c3ccccc3)C(O)(O1)[C@H]2c1ccc(N2Cc3ccccc3C2=O)cc1,3.7101000000000024,398.46200000000016,2.0,4.0,61.8,3.0,0.24,7.0,0.706155586460892
2052604,5.0,C[15C]1([18O])[15N][14C@H](c2ccccc2F)[17C](=[17O])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1(O)N[C@H](c2ccccc2)C(=O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,3.5527000000000024,398.46200000000016,2.0,4.0,69.64,3.0,0.2,5.0,0.7079632573537257
4043061,5.0,[15N][14C@H](c1ccccc1F)[16C@H]([18O][17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,N[C@H](c1ccccc1)[C@H](OC=O)c1ccc(N2Cc3ccccc3C2=O)cc1,3.7611000000000026,372.42400000000004,1.0,4.0,72.63,6.0,0.13043478260869565,4.0,0.6688683792698279
4043029,5.0,O=C1c2cccc(F)c2CN1c1ccc([16CH][14C@H]([15N][17C](=[17O])[18O])c2ccccc2F)cc1,O=C(O)N[C@@H](Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,4.398400000000003,372.42400000000004,2.0,2.0,69.64,5.0,0.13043478260869565,4.0,0.6974403135863789
4043000,5.0,O=C1c2cccc(F)c2CN1c1ccc([16CH][14C@H]([15N][18O][17C]=[17O])c2ccccc2F)cc1,O=CON[C@@H](Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,3.8084000000000024,372.42400000000004,1.0,4.0,58.64,7.0,0.13043478260869565,4.0,0.5061329983579327
3094617,5.0,C[15C]([15N])[16C@H]([14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(N)[C@H](Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,4.520500000000004,356.46900000000005,1.0,2.0,46.33,5.0,0.20833333333333334,4.0,0.7304371596913082
3076536,5.0,[15N][18O][17C](=[17O])[16C@H]([14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,NOC(=O)[C@H](Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,3.590200000000003,372.4240000000001,1.0,4.0,72.63,5.0,0.13043478260869565,4.0,0.6948930735907335
2057114,5.0,C[15C](=[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[15N][14C@H](c1ccccc1F)[17C](=[17O])[18O],CC(=Cc1ccc(N2Cc3ccccc3C2=O)cc1)N[C@@H](C(=O)O)c1ccccc1,4.623300000000002,398.4620000000001,2.0,3.0,69.64,6.0,0.12,4.0,0.6355248554780581
2056335,5.0,C[15C](=[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[18O][17C](=[17O])[14C@H]([15N])c1ccccc1F,CC(=Cc1ccc(N2Cc3ccccc3C2=O)cc1)OC(=O)[C@H](N)c1ccccc1,4.451000000000002,398.46200000000016,1.0,4.0,72.63,5.0,0.12,4.0,0.5090223022829597
8008449,5.0,C[15C]1[14C@@H](c2ccccc2F)[15N][17C](=[17O])[18O][16C@@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1[C@@H](c2ccccc2)NC(=O)O[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,5.0053000000000045,398.4620000000001,1.0,3.0,58.64,3.0,0.2,5.0,0.6750267303395235
