rmat_tag,pdt_smiles
8000226,C[15C]([18O][17C][17O])[14C@H]([15N])c1ccccc1F.[13C].[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1
8000228,C[15C]([18O])[14C@H]([15N])c1ccccc1F.[13C].[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1.[17C]=[17O]
8000230,C[15C]([18O][17C]=[17O])[14C@H]([15N])c1ccccc1F.[13C].[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1
8000246,C[15C]1[18O][17C](=[17O])[15N][14C@@H]1c1ccccc1F.[13C].[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1
8000326,C[15C]([18O][17C]=[17O])[14C@H]([15N][16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F.[13C]
8000396,C[15C]([18O][17C][16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N])c1ccccc1F.[13C].[17O]
8000399,C[15C]([18O])[14C@H]([15N])c1ccccc1F.O=C1c2cccc(F)c2CN1c1ccc([16CH][17C][17O])cc1.[13C]
8000404,C[15C]([18O][17C]([17O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N])c1ccccc1F.[13C]
8000405,C[15C]1[18O][17C]([16CH]c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17O][15N][14C@@H]1c1ccccc1F.[13C]
8000406,C[15C]([18O])[14C@H]([15N])c1ccccc1F.O=C1c2cccc(F)c2CN1c1ccc([16CH][17C]=[17O])cc1.[13C]
8000407,C[15C]1[18O][15N][14C@@H]1c1ccccc1F.O=C1c2cccc(F)c2CN1c1ccc([16CH][17C]=[17O])cc1.[13C]
8000408,C[15C]([18O][17C](=[17O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N])c1ccccc1F.[13C]
8000420,C[15C]1[18O][17C]([17O])([16CH]c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[15N][14C@@H]1c1ccccc1F.[13C]
8000422,C[15C]([18O])[14C@H]([15N][17C](=[17O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F.[13C]
8000434,C[15C]([18O][16C@@H]([17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N])c1ccccc1F.[13C]
8000451,C[15C]([18O][17C]1[17O][16C@@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N])c1ccccc1F.[13C]
8000495,C[15C]1[18O][17C]([17O])[16C@@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[15N][14C@@H]1c1ccccc1F.[13C]
8000497,C[15C]([18O])[14C@H]([15N][16C@@H]([17C]=[17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F.[13C]
8000499,C[15C]1[18O][17C](=[17O])[16C@@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[15N][14C@@H]1c1ccccc1F.[13C]
8000570,C[15C]([18O][17C]([17O])=[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[14C@H]([15N])c1ccccc1F.[13C]
8000572,C[15C]([18O])[14C@H]([15N])c1ccccc1F.O=C1c2cccc(F)c2CN1c1ccc([16CH]=[17C]=[17O])cc1.[13C]
8000783,C[15C](=[18O])[14C@H]([15N])c1ccccc1F.O=C1c2cccc(F)c2CN1c1ccc([16CH][17C]=[17O])cc1.[13C]
