rmat_tag,pdt_smiles
3076528,[13C].[14C][16C][17C]([18O])[17O][15N].[15C]
3076536,[13C].[14C][16C][17C](=[17O])[18O][15N].[15C]
3076565,[13C].[14C][16C][17C]([15N])([17O])[18O].[15C]
3076570,[13C].[14C][16C][17C]([15N])=[17O].[15C].[18O]
3079772,[13C].[14C][16C][17C](=[17O])[18O][15N][15C]
3080408,[13C].[14C][16C][17C](=[17O])[18O][15C][15N]
3093214,[13C].[14C][16C][15C][18O][17C]([15N])=[17O]
3094617,[13C].[14C][16C][15C][15N].[17O]=[17C][18O]
3094618,[13C].[14C][16C][15C][15N][18O][17C]=[17O]
3094647,[13C].[14C][16C][15C][15N][17C](=[17O])[18O]
3095170,[13C].[14C][16C][15C]([15N])[18O][17C]=[17O]
3096049,[13C].[14C][16C][15C]=[15N].[17O]=[17C][18O]
3096718,[13C].[14C][16C][15C][17C](=[17O])[18O][15N]
3098503,[13C].[14C][16C][15C]([15N])[17C](=[17O])[18O]
