rmat_tag,pdt_smiles
2010325,[13C].[15C][16C][17C](=[17O])[14C][18O][15N]
2011307,[13C].[15N][15C][16C][17C](=[17O])[14C][18O]
2025485,[13C].[15C][16C][17C]1([18O][15N])[14C][17O]1
2026467,[13C].[15N][15C][16C][17C]1([18O])[14C][17O]1
2042902,[13C].[15C].[16C][18O][17C](=[17O])[14C][15N]
2042953,[13C].[15C].[16C][17O][17C]([18O])[14C][15N]
2043050,[13C].[15C].[16C][15N][14C][17C]([17O])[18O]
2043056,[13C].[15C].[16C][15N][14C][17C]=[17O].[18O]
2043058,[13C].[15C].[16C][15N][14C][17C](=[17O])[18O]
2043059,[13C].[15C].[16C][15N]1[14C][17C](=[17O])[18O]1
2043086,[13C].[15C].[17O]=[17C]1[14C][15N][16C][18O]1
2043169,[13C].[15C].[16C]=[15N][14C][17C](=[17O])[18O]
2043197,[13C].[15C].[16C][17C][14C][15N].[17O].[18O]
2043208,[13C].[15C].[16C][17C]([18O])[14C][15N].[17O]
2043210,[13C].[15C].[16C][17C]1[14C][15N][18O]1.[17O]
2043219,[13C].[15C].[16C][17C]([14C][15N])[17O][18O]
2043220,[13C].[15C].[16C][17C]([17O])[14C][15N][18O]
2043225,[13C].[15C].[16C][17C]([17O])([18O])[14C][15N]
2043226,[13C].[15C].[16C][17C]1([14C][15N])[17O][18O]1
2043227,[13C].[15C].[16C][17C]1([17O])[14C][15N][18O]1
2043229,[13C].[15C].[16C][17C]12[14C][15N]([17O]1)[18O]2
2043230,[13C].[15C].[16C][17C](=[17O])[14C][15N].[18O]
2043231,[13C].[15C].[16C][17C](=[17O])[14C][15N][18O]
2043232,[13C].[15C].[16C][17C](=[17O])[14C][15N]=[18O]
2043240,[13C].[15C].[16C][17C]1([18O])[14C][15N]1.[17O]
2043268,[13C].[15C].[15N][14C][17C]1([17O])[16C][18O]1
2043270,[13C].[15C].[15N][14C][17C](=[17O])[16C][18O]
2043271,[13C].[15C].[17O]=[17C]1[14C][15N][18O][16C]1
2043303,[13C].[15C].[15N][14C][17C]([18O])[16C][17O]
2043310,[13C].[15C].[15N][14C][17C]1[16C][17O]1.[18O]
2043314,[13C].[14C]1[15N][18O][17C]12[16C][17O]2.[15C]
2043387,[13C].[15C].[17O][17C]1[14C][15N][16C]1.[18O]
2043392,[13C].[15C].[17O][17C]1([18O])[14C][15N][16C]1
2043393,[13C].[14C]1[15N][16C][17C]12[17O][18O]2.[15C]
2043395,[13C].[15C].[18O][17C]12[14C][15N]([16C]1)[17O]2
2043396,[13C].[15C].[17O]=[17C]1[14C][15N][16C]1.[18O]
2043397,[13C].[15C].[17O]=[17C]1[14C][15N]([18O])[16C]1
2043515,[13C].[15C].[16C]=[17C]([17O])[14C][15N].[18O]
2043791,[13C].[15C][18O][17C](=[17O])[14C][15N][16C]
2043868,[13C].[15C][18O][17C]([16C])([17O])[14C][15N]
2043871,[13C].[15C][18O][15N][14C][17C]([16C])=[17O]
2043890,[13C].[15C][18O][16C][17C](=[17O])[14C][15N]
2044404,[13C].[15C][17O][17C]([16C])[14C][15N].[18O]
2044408,[13C].[15C][17O][17C]1([16C])[14C][15N][18O]1
2044431,[13C].[15C][17O][17C]1([14C][15N])[16C][18O]1
2044483,[13C].[15C][17O][17C]1([18O])[14C][15N][16C]1
2044725,[13C].[16C][17C]1([14C][15N])[17O][15C][18O]1
2045160,[13C].[15C][15N][14C][17C](=[17O])[18O][16C]
2045245,[13C].[15C][15N]([16C])[14C][17C](=[17O])[18O]
2045291,[13C].[15C][15N][14C][17C]([16C])[17O].[18O]
2045296,[13C].[15C][15N][14C][17C]([16C])([17O])[18O]
2045297,[13C].[15C][15N][14C][17C]1([16C])[17O][18O]1
2045298,[13C].[15C][15N]1[14C][17C]([16C])([17O])[18O]1
2045300,[13C].[15C][15N][14C][17C]([16C])=[17O].[18O]
2045301,[13C].[15C][15N]([18O])[14C][17C]([16C])=[17O]
2045322,[13C].[15C][15N][14C][17C](=[17O])[16C][18O]
2045349,[13C].[15C][15N][14C][17C]1([18O])[16C][17O]1
2045394,[13C].[15C][15N]1[14C][17C]([17O])([18O])[16C]1
2045396,[13C].[15C][15N]1[14C][17C](=[17O])[16C]1.[18O]
