rmat_tag,pdt_smiles
1000180,C[15C](=[18O])[17C](=[17O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1.[13C].[15N][14CH]c1ccccc1F
1000264,C[15C]1[17O][17C]1[18O].[13C].[15N][14CH]c1ccccc1F.[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1
1000426,C[15C]([17O])[17C]([18O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1.[13C].[15N][14CH]c1ccccc1F
1000433,C[15C]1[17O][17C]1[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1.[13C].[15N][14CH]c1ccccc1F.[18O]
1000436,C[15C]1[17O][17C]1([18O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1.[13C].[15N][14CH]c1ccccc1F
1000437,C[15C]1[17O][17C]1([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[18O][15N][14CH]c1ccccc1F.[13C]
1000460,C[15C]1[17O][17C]12[18O][16C@@H]2c1ccc(N2Cc3c(F)cccc3C2=O)cc1.[13C].[15N][14CH]c1ccccc1F
1000512,C[15C]1[17O][17C]1([18O])[16C@H]([15N][14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1.[13C]
1000754,C[15C]12[17O][17C]1([16CH]c1ccc(N3Cc4c(F)cccc4C3=O)cc1)[18O]2.[13C].[15N][14CH]c1ccccc1F
1001134,C[15C]([15N][14CH]c1ccccc1F)[17C]([17O])[18O].[13C].[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1
1001140,C[15C]([17C]=[17O])[15N][14CH]c1ccccc1F.[13C].[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1.[18O]
1001142,C[15C]([15N][14CH]c1ccccc1F)[17C](=[17O])[18O].[13C].[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1
