rmat_tag,pdt_smiles
900003,[13C].[15C][14C]([17C])[15N][18O].[16C]=[17O]
900008,[13C].[15C][14C]1[17C][15N]1.[16C]=[17O].[18O]
900018,[13C].[15C][14C]1[17C][15N]1.[17O]=[16C][18O]
900026,[13C].[15C][14C]([17C])[15N][16C].[17O].[18O]
900033,[13C].[15C][14C]([17C][18O])[15N][16C].[17O]
900038,[13C].[15C][14C]([17C]=[18O])[15N][16C].[17O]
900043,[13C].[15C][14C]1[17C][17O][18O][15N]1[16C]
900048,[13C].[15C][14C]1[17C]([18O])[17O][15N]1[16C]
900053,[13C].[15C][14C]([15N][16C])[17C](=[17O])[18O]
900065,[13C].[15C][14C]1[17C](=[17O])[15N]1[16C].[18O]
900070,[13C].[15C][14C]([17C])[15N]1[16C][18O][17O]1
900075,[13C].[15C][14C]([17C][17O])[15N]1[16C][18O]1
900080,[13C].[15C][14C]([17C]=[17O])[15N]1[16C][18O]1
900085,[13C].[15C][14C]1[17C]([17O])[15N]1[16C][18O]
900090,[13C].[15C][14C]([17C])[15N]([17O])[16C]=[18O]
900095,[13C].[15C][14C]1[17C]([17O])[15N]1[16C]=[18O]
900110,[13C].[15C][14C]1[15N][16C][17O][17C]1[18O]
900120,[13C].[15C][14C]([17C])[15N][16C]([17O])[18O]
900125,[13C].[15C][14C]1[17C][18O][16C]2[17O][15N]12
900130,[13C].[15C][14C]1[17C][15N]1[16C]1[17O][18O]1
900157,[13C].[15C][14C]([17C]=[18O])[15N]=[16C].[17O]
900162,[13C].[15C][14C]([15N]=[16C])[17C]([17O])=[18O]
900167,[13C].[15C][14C]1[17C][18O][16C]=[15N]1.[17O]
900172,[13C].[15C][14C]1[15N]=[16C][18O][17C]1=[17O]
900180,[13C].[15C][14C]([17C]=[18O])[15N]=[16C][17O]
900195,[13C].[15C][14C]([17C][16C])[15N][18O].[17O]
900200,[13C].[15C][14C]([17C][16C])[15N]([17O])[18O]
900205,[13C].[15C][14C]1[15N][18O][17C]1[16C].[17O]
900215,[13C].[15C][14C]([15N][18O])[17C]([16C])[17O]
900220,[13C].[15C][14C]([15N])[17C]([16C])([17O])[18O]
900225,[13C].[15C][14C]([15N])[17C]([16C])=[17O].[18O]
