rmat_tag,pdt_smiles
1600000,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]1=[17C]([17O])[15N]1[13C]1C(Cl)=CC(Cl)=C[14C]1[15C](=[18O])C=2)N1CCOCC1
1600009,[17C]#[16C]C=c1c(=C[15C](=[18O])[14C]2C=C(Cl)C=C(Cl)[13C]2[15N])c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1.[17O]
1600010,[17C]#[16C]C=c1c(=C[15C](=[18O])[14C]2C=C(Cl)C=C(Cl)[13C]2[15N][17O])c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1
1600011,[17C]#[16C]C=c1c(=C[15C](=[18O])[14C]2C=C(Cl)C=C(Cl)[13C]2[15N]=[17O])c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1
1600012,[15N][13C]1C(Cl)=CC(Cl)=C[14C]1[15C](=[18O])C=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=C[16C]#[17C][17O]
1600013,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]#[17C][17O][15N][13C]1C(Cl)=CC(Cl)=C[14C]1[15C](=[18O])C=2)N1CCOCC1
1600014,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]#[17C][15N][13C]1C(Cl)=CC(Cl)=C[14C]1[15C](=[18O])C=2)N1CCOCC1.[17O]
1600015,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]#[17C][15N]([17O])[13C]1C(Cl)=CC(Cl)=C[14C]1[15C](=[18O])C=2)N1CCOCC1
1600026,[16C]C=c1c(=C[15C]([17O])[14C]2C=C(Cl)C=C(Cl)[13C]2[15N])c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1.[17C].[18O]
1600027,[16C]C=c1c(=C[15C]([17O][18O])[14C]2C=C(Cl)C=C(Cl)[13C]2[15N])c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1.[17C]
