rmat_tag,pdt_smiles
500085,[13C].[15N][15C][18O][17O].[16C][14C][17C]
500090,[13C].[16C][14C][17C].[17O]=[15N][15C][18O]
500095,[13C].[16C][14C][17C][17O][18O][15C][15N]
500100,[13C].[16C][14C][17C]1[17O][15N][15C][18O]1
500110,[13C].[16C][14C][17C]1[18O][15C][15N]1[17O]
500115,[13C].[16C][14C][17C]1([17O])[15N][15C][18O]1
500125,[13C].[17C][14C][16C][18O][15C][15N][17O]
500130,[13C].[14C]1[16C][18O][15C][15N][17C]1.[17O]
500135,[13C].[14C]1[16C][18O][15C][15N]=[17C]1.[17O]
500140,[13C].[17C][14C][16C][17O][15N][15C][18O]
500145,[13C].[14C]1[16C][17O][17C]1.[15C]1[15N][18O]1
500150,[13C].[18O][15C][15N]1[17C][14C][16C][17O]1
500155,[13C].[14C]1[16C][17O][17C]12[15N][15C][18O]2
500160,[13C].[17C][14C][16C]([17O])[18O][15C][15N]
500165,[13C].[14C]1[16C]2[17O][17C]1[15N][15C][18O]2
500170,[13C].[15N][15C][18O][17C][14C][16C]=[17O]
500175,[13C].[17O]=[16C][14C][17C]1=[15N][15C][18O]1
500183,[13C].[17C][14C][16C][15N]1[15C][18O][17O]1
500188,[13C].[17O][17C][14C][16C][15N]1[15C][18O]1
500193,[13C].[17O]=[17C][14C][16C][15N]1[15C][18O]1
500198,[13C].[17O][17C]1[14C][16C][15N]1[15C][18O]
500203,[13C].[17C][14C][16C]1[18O][15C][15N]1[17O]
500208,[13C].[17O][17C]1[14C][16C]2[18O][15C][15N]21
500213,[13C].[17C][14C][16C]1[17O][15N]1[15C][18O]
500218,[13C].[14C]1[16C]2[15N][15C][18O][17C]1[17O]2
500223,[13C].[14C]1[16C]2[17O][17C]13[18O][15C][15N]23
500238,[13C].[14C]1[16C]=[15N][15C][18O][17O][17C]1
500256,[13C].[14C]1[16C][17C]1.[17O]=[15N][15C][18O]
500261,[13C].[15N][15C][18O][17O][17C]1[14C][16C]1
500266,[13C].[14C]1[16C][17C]12[17O][15N][15C][18O]2
500271,[13C].[14C]1[16C][17C]1[15N]1[15C][18O]1.[17O]
500276,[13C].[17O][17C]1([15N][15C][18O])[14C][16C]1
500296,[13C].[18O][15C][15N][17O][16C]1[14C][17C]1
500301,[13C].[14C]1[16C]2[17O][17C]12.[15C]1[15N][18O]1
500306,[13C].[18O][15C][15N]1[17O][16C]2[14C][17C]21
500311,[13C].[17O][16C]1[14C][17C]1=[15N][15C][18O]
500330,[13C].[17O][15N]([15C][18O])[16C]1[14C][17C]1
500335,[13C].[14C]1[16C]2[15N][15C][18O][17O][17C]12
500340,[13C].[17O]=[17C]1[14C][16C]1[15N][15C][18O]
500345,[13C].[17O][17C]12[14C][16C]1[15N]2[15C][18O]
