rmat_tag,pdt_smiles
1134190,[13C].[14C]=[15C].[16C][18O][15N]=[17O].[17C]
1134200,[13C].[14C]=[15C].[16C][18O][17C][17O][15N]
1134208,[13C].[14C]=[15C].[16C][18O][17O][15N][17C]
1134215,[13C].[14C]=[15C].[16C][18O][17O][17C][15N]
1134222,[13C].[14C]=[15C].[16C][18O][15N][17C]=[17O]
1134238,[13C].[14C]=[15C].[16C][18O][15N]=[17C]=[17O]
1134266,[13C].[14C]=[15C].[16C][17O][18O][15N].[17C]
1134274,[13C].[14C]=[15C].[16C][17O][15N].[17C][18O]
1134283,[13C].[14C]=[15C].[15N].[16C][17O][17C]=[18O]
1134294,[13C].[14C]=[15C].[16C][17O][15N][17C][18O]
1134300,[13C].[14C]=[15C].[16C][17O][17C][15N]=[18O]
1134308,[13C].[14C]=[15C].[16C][17O][15N]=[17C].[18O]
1134316,[13C].[14C]=[15C].[16C][17O][17C]=[15N][18O]
1134324,[13C].[14C]=[15C].[15N].[17C].[17O][16C][18O]
1134329,[13C].[14C]=[15C].[15N].[17C][18O][16C][17O]
1134336,[13C].[14C]=[15C].[17C][15N][18O][16C][17O]
1134341,[13C].[14C]=[15C].[15N][17C][17O][16C][18O]
1134348,[13C].[14C]=[15C].[15N]=[17C][18O][16C][17O]
1134355,[13C].[14C]=[15C].[15N]#[17C][18O][16C][17O]
1134361,[13C].[14C]=[15C].[17C][15N][17O][16C]=[18O]
1134371,[13C].[14C]=[15C].[15N].[16C]=[17O].[17C][18O]
1134392,[13C].[14C]=[15C].[15N][17C][18O][16C]=[17O]
1134409,[13C].[14C]=[15C].[16C][15N][17O][18O].[17C]
1134417,[13C].[14C]=[15C].[16C][15N][17O][18O][17C]
1134429,[13C].[14C]=[15C].[16C][15N]([18O])[17O][17C]
1134438,[13C].[14C]=[15C].[16C][15N][18O].[17C]=[17O]
1134446,[13C].[14C]=[15C].[16C][15N]([17C])[18O].[17O]
1134451,[13C].[14C]=[15C].[16C][15N][17C][18O][17O]
1134456,[13C].[14C]=[15C].[16C][15N]([17O])[17C]=[18O]
1134461,[13C].[14C]=[15C].[16C][15N]1[17C][17O]1.[18O]
1134466,[13C].[14C]=[15C].[16C][15N][17C]([17O])=[18O]
1134471,[13C].[14C]=[15C].[16C][15N]1[18O][17C]1=[17O]
1134478,[13C].[14C]=[15C].[16C][15N]=[17C][17O].[18O]
1134484,[13C].[14C]=[15C].[15N][16C][18O][17O].[17C]
1134490,[13C].[14C]=[15C].[17C][18O][16C][15N].[17O]
1134497,[13C].[14C]=[15C].[17C][17O][15N]1[16C][18O]1
1134502,[13C].[14C]=[15C].[15N][16C][18O][17C]=[17O]
1134507,[13C].[14C]=[15C].[17C][15N]1[16C][18O][17O]1
1134512,[13C].[14C]=[15C].[17O][17C][15N]1[16C][18O]1
1134517,[13C].[14C]=[15C].[17O]=[17C][15N]1[16C][18O]1
1134522,[13C].[14C]=[15C].[17O][17C]=[15N][16C][18O]
1134528,[13C].[14C]=[15C].[17C].[17O]=[15N][16C]=[18O]
1134534,[13C].[14C]=[15C].[17O][17C][15N][16C]=[18O]
1134539,[13C].[14C]=[15C].[17O]=[17C]=[15N][16C]=[18O]
1134546,[13C].[14C]=[15C].[17C].[18O][15N]1[16C][17O]1
1134558,[13C].[14C]=[15C].[16C]1[15N][18O][17C][17O]1
1134573,[13C].[14C]=[15C].[18O][17C]1[15N][16C][17O]1
