rmat_tag,pdt_smiles
800040,[13C].[15C][14C][15N]([16C]=[17C])[18O][17O]
800045,[13C].[15C][14C][15N]1[16C]=[17C][18O]1.[17O]
800050,[13C].[15C][14C][15N][16C]=[17C][17O].[18O]
800055,[13C].[15C][14C][15N][16C]=[17C]([17O])[18O]
800060,[13C].[15C][14C][15N]([18O])[16C]=[17C]=[17O]
800125,[13C].[15C][14C][15N][17O].[16C]#[17C].[18O]
800130,[13C].[15C][14C][15N].[16C]#[17C][18O].[17O]
800214,[13C].[16C].[17C].[17O][15N][14C][15C][18O]
800219,[13C].[16C].[17C][18O][15C][14C][15N][17O]
800226,[13C].[15N][14C][15C][18O][17C][17O].[16C]
800231,[13C].[16C].[17C][15N][14C][15C][18O].[17O]
800236,[13C].[14C]1[15C][18O][17C][15N]1.[16C].[17O]
800241,[13C].[16C].[18O][15C][14C][15N]1[17C][17O]1
800246,[13C].[16C].[17O]=[17C]1[15N][14C][15C][18O]1
800251,[13C].[14C]1[15C][18O][17O][17C]=[15N]1.[16C]
800258,[13C].[16C][18O][15C][14C][15N][17O][17C]
800263,[13C].[16C][18O][15C][14C][15N]1[17C][17O]1
800268,[13C].[15N][14C][15C][18O].[16C][17O].[17C]
800273,[13C].[16C][17O].[17C][18O][15C][14C][15N]
800278,[13C].[16C][17O].[17C][15N][14C][15C][18O]
800288,[13C].[16C][17O][18O][15C][14C][15N]=[17C]
800293,[13C].[14C]1[15C][18O][16C][17O][15N]1.[17C]
800298,[13C].[17C]=[15N][14C][15C][18O][16C][17O]
800303,[13C].[16C]=[17O].[17C][15N][14C][15C][18O]
800308,[13C].[15N][14C][15C][18O][16C]=[17O].[17C]
800315,[13C].[16C][15N]1[14C][15C][18O][17O]1.[17C]
800322,[13C].[16C][15N][14C][15C][18O][17C][17O]
800327,[13C].[16C][15N]([17C])[14C][15C][18O].[17O]
800332,[13C].[16C][15N]1[14C][15C][18O][17C]1[17O]
800339,[13C].[14C]1[15C][18O][16C][15N]1.[17C]=[17O]
800344,[13C].[14C]1[15C][18O][17O][16C][15N]1.[17C]
800349,[13C].[17C][17O][16C][15N][14C][15C][18O]
800354,[13C].[17O][16C][15N]1[14C][15C][18O][17C]1
800359,[13C].[17C][17O][16C]1[15N][14C][15C][18O]1
800364,[13C].[17C][18O][15C][14C][15N][16C]=[17O]
800373,[13C].[16C]=[15N][14C][15C][18O][17O][17C]
800380,[13C].[17C].[17O][16C]=[15N][14C][15C][18O]
800389,[13C].[15N][14C][15C][18O].[16C][17C].[17O]
800394,[13C].[16C][17C].[17O][15N]1[14C][15C][18O]1
800399,[13C].[15N][14C][15C][18O].[16C][17C][17O]
800404,[13C].[16C][17C]([17O])[18O][15C][14C][15N]
800409,[13C].[16C][17C][15N][14C][15C][18O].[17O]
800414,[13C].[16C][17C]1[15N][14C][15C][18O]1.[17O]
800419,[13C].[16C][17C]1[17O][15N]1[14C][15C][18O]
800429,[13C].[17C][16C][18O][15C][14C][15N].[17O]
800434,[13C].[15N][14C][15C][18O][16C][17C]=[17O]
800439,[13C].[17O]=[17C]1[16C][18O][15C][14C][15N]1
800444,[13C].[14C]1[15C][18O][15N]1.[17C][16C][17O]
800449,[13C].[15N][14C][15C][18O].[16C]1[17C][17O]1
800454,[13C].[17O][16C][17C][15N]1[14C][15C][18O]1
800464,[13C].[18O][15C][14C][15N]=[17C]1[16C][17O]1
