rmat_tag,pdt_smiles
1000000,[13C]C(Cl)=CC(Cl)=C[14C]12[17O][15N][17C][15C]13C=c1c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c1=C[16C]2[18O]3
1000001,[13C]C(Cl)=CC(Cl)=C[14C]12[17O][17C]([15N])[15C]13C=c1c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c1=C[16C]2[18O]3
1000002,[13C]C(Cl)=CC(Cl)=C[14C]1([17O])[16C]2C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=C[15C]1([17C]=[15N])[18O]2
1000003,[13C]C(Cl)=CC(Cl)=C[14C]12[17O][15N]=[17C][15C]13C=c1c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c1=C[16C]2[18O]3
1000004,[13C]C(Cl)=CC(Cl)=C[14C]12[17O][17C](=[15N])[15C]13C=c1c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c1=C[16C]2[18O]3
1000005,[13C]C(Cl)=CC(Cl)=C[14C]1([17O])[16C]2C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=C[15C]1([17C]#[15N])[18O]2
1000006,[13C]C(Cl)=CC(Cl)=C[14C]12[17O][16C]1C=c1c(c(C3CCCCC3)c(-c3ccccc3)n1CC(=O)N1CCOCC1)=C[15C]2([17C])[18O].[15N]
1000007,[13C]C(Cl)=CC(Cl)=C[14C]12[17O][16C]1C=c1c(c(C3CCCCC3)c(-c3ccccc3)n1CC(=O)N1CCOCC1)=C[15C]2([17C])[18O][15N]
1000008,[13C]C(Cl)=CC(Cl)=C[14C]12[17O][16C]1C=c1c(c(C3CCCCC3)c(-c3ccccc3)n1CC(=O)N1CCOCC1)=C[15C]21[17C][18O]1.[15N]
1000009,[13C]C(Cl)=CC(Cl)=C[14C]12[17O][16C]1C=c1c(c(C3CCCCC3)c(-c3ccccc3)n1CC(=O)N1CCOCC1)=C[15C]2([18O])[17C][15N]
1000010,[13C]C(Cl)=CC(Cl)=C[14C]12[17O][16C]1C=c1c(c(C3CCCCC3)c(-c3ccccc3)n1CC(=O)N1CCOCC1)=C[15C]21[17C][15N][18O]1
1000011,[13C]C(Cl)=CC(Cl)=C[14C]12[17O][16C]1C=c1c(c(C3CCCCC3)c(-c3ccccc3)n1CC(=O)N1CCOCC1)=C[15C]21[18O][17C]1[15N]
1000012,[13C]C(Cl)=CC(Cl)=C[14C]12[17O][16C]1C=c1c(c(C3CCCCC3)c(-c3ccccc3)n1CC(=O)N1CCOCC1)=C[15C]2([18O])[17C]=[15N]
1000013,[13C]C(Cl)=CC(Cl)=C[14C]12[17O][16C]1C=c1c(c(C3CCCCC3)c(-c3ccccc3)n1CC(=O)N1CCOCC1)=C[15C]21[17C]=[15N][18O]1
1000014,[13C]C(Cl)=CC(Cl)=C[14C]12[17O][16C]1C=c1c(c(C3CCCCC3)c(-c3ccccc3)n1CC(=O)N1CCOCC1)=C[15C]21[18O][17C]1=[15N]
1000015,[13C]C(Cl)=CC(Cl)=C[14C]12[17O][16C]1C=c1c(c(C3CCCCC3)c(-c3ccccc3)n1CC(=O)N1CCOCC1)=C[15C]2([18O])[17C]#[15N]
1000016,[13C]C(Cl)=CC(Cl)=C[14C]12[17O][16C]13C=c1c(c(C4CCCCC4)c(-c4ccccc4)n1CC(=O)N1CCOCC1)=C[15C]2([17C])[18O]3.[15N]
1000017,[13C]C(Cl)=CC(Cl)=C[14C]12[17O][16C]13C=c1c(c(C4CCCCC4)c(-c4ccccc4)n1CC(=O)N1CCOCC1)=C[15C]2([17C][15N])[18O]3
1000018,[13C]C(Cl)=CC(Cl)=C[14C]12[17O][16C]13C=c1c(c(C4CCCCC4)c(-c4ccccc4)n1CC(=O)N1CCOCC1)=C[15C]2([17C]=[15N])[18O]3
1000019,[13C]C(Cl)=CC(Cl)=C[14C]12[17O][16C]13C=c1c(c(C4CCCCC4)c(-c4ccccc4)n1CC(=O)N1CCOCC1)=C[15C]2([17C]#[15N])[18O]3
1000020,[13C]C(Cl)=CC(Cl)=C[14C]1([17O])[16C]([15N])C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=C[15C]1([17C])[18O]
1000021,[13C]C(Cl)=CC(Cl)=C[14C]12[17O][18O][15C]1([17C])C=c1c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c1=C[16C]2[15N]
1000022,[13C]C(Cl)=CC(Cl)=C[14C]1([17O])[16C]2C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=C[15C]1([17C])[18O][15N]2
1000023,[13C]C(Cl)=CC(Cl)=C[14C]12[17O][15N][16C]1C=c1c(c(C3CCCCC3)c(-c3ccccc3)n1CC(=O)N1CCOCC1)=C[15C]2([17C])[18O]
