rmat_tag,pdt_smiles
1200826,[13C].[15N].[16C].[17O].[18O]=[17c]1[14c][15c]1
1200876,[13C].[16C].[18O][17O][15N]=[17c]1[14c][15c]1
1200895,[13C].[15N].[16C][18O].[17O]=[17c]1[14c][15c]1
1200915,[13C].[16C][18O].[17O][15N]=[17c]1[14c][15c]1
1200922,[13C].[15N].[16C]=[18O].[17O]=[17c]1[14c][15c]1
1200944,[13C].[16C][17O][15N].[18O]=[17c]1[14c][15c]1
1200966,[13C].[15N]=[17c]1[14c][15c]1.[16C][17O][18O]
1201013,[13C].[16C]=[17O].[18O][15N]=[17c]1[14c][15c]1
1201058,[13C].[16C][15N].[17O]=[17c]1[14c][15c]1.[18O]
1201137,[13C].[16C]1[15N][17O]1.[18O]=[17c]1[14c][15c]1
1201213,[13C].[16C]=[15N].[17O].[18O]=[17c]1[14c][15c]1
1203520,[13C].[15N].[16C][15C]=[14C][17C][18O].[17O]
1203527,[13C].[16C][15C]=[14C][17C][18O][15N]=[17O]
1203536,[13C].[16C][15C]=[14C][17C][17O][15N].[18O]
1203541,[13C].[16C][15C]=[14C][17C]([17O])[18O][15N]
1203546,[13C].[15N].[16C][15C]=[14C][17C]=[17O].[18O]
1203555,[13C].[16C][15C]=[14C][17C][15N][18O][17O]
1203560,[13C].[16C][15C]=[14C][17C][15N]1[17O][18O]1
1203565,[13C].[16C][15C]=[14C][17C]([18O])[15N][17O]
1203575,[13C].[16C][15C]=[14C][17C]1[15N][18O][17O]1
1203580,[13C].[16C][15C]=[14C][17C]1([15N])[17O][18O]1
1203585,[13C].[16C][15C]=[14C][17C](=[17O])[15N][18O]
1203592,[13C].[16C][15C]=[14C][17C]=[15N][17O].[18O]
1203597,[13C].[16C][15C]=[14C][17C]([18O])=[15N][17O]
1203602,[13C].[16C][15C]=[14C][17C]1=[15N][18O][17O]1
1203618,[13C].[15N].[17O][17C][14C]=[15C][16C][18O]
1203623,[13C].[15N].[17O][17C]1[14C]=[15C][16C][18O]1
1203628,[13C].[15N][17C][14C]=[15C][16C][18O].[17O]
1203633,[13C].[17O][15N]1[17C][14C]=[15C][16C][18O]1
1203638,[13C].[15N][17C]([17O])[14C]=[15C][16C][18O]
1203643,[13C].[15N][17C]1([17O])[14C]=[15C][16C][18O]1
1203648,[13C].[15N]=[17C][14C]=[15C][16C][18O][17O]
1203653,[13C].[17O][15N]=[17C]1[14C]=[15C][16C][18O]1
1203658,[13C].[15N]#[17C][14C]=[15C][16C][18O].[17O]
1203665,[13C].[15N].[17O]=[17C][14C]=[15C][16C]=[18O]
1203670,[13C].[18O]=[16C][15C]=[14C][17C]1[15N][17O]1
1203682,[13C].[17C][14C]=[15C][16C][17O][15N].[18O]
1203687,[13C].[15N][18O][17C][14C]=[15C][16C][17O]
1203692,[13C].[14C]1=[15C][16C][17O][17C]1.[15N].[18O]
1203699,[13C].[15N][17C][14C]=[15C][16C][17O][18O]
1203709,[13C].[14C]1=[15C][16C][17O][15N]2[18O][17C]12
1203714,[13C].[18O]=[15N][17C]1[14C]=[15C][16C][17O]1
1203719,[13C].[17O][16C][15C]=[14C][17C]=[15N][18O]
1203729,[13C].[15N]#[17C][14C]=[15C][16C][17O][18O]
1203734,[13C].[17C][14C]=[15C][16C]1[17O][15N][18O]1
1203739,[13C].[14C]1=[15C][16C]2[17O][17C]1[18O]2.[15N]
1203744,[13C].[14C]1=[15C][16C]2[17O][15N]([17C]1)[18O]2
1203749,[13C].[15N][17C]12[14C]=[15C][16C]([17O]1)[18O]2
1203754,[13C].[15N]=[17C]1[14C]=[15C][16C]([17O])[18O]1
1203759,[13C].[15N]#[17C][14C]=[15C][16C]1[17O][18O]1
1203776,[13C].[15N][17C][14C]=[15C][16C]=[17O].[18O]
1203781,[13C].[15N][17C](=[18O])[14C]=[15C][16C]=[17O]
1203786,[13C].[15N]#[17C][14C]=[15C][16C]=[17O].[18O]
1203803,[13C].[17C][14C]=[15C][16C][15N][17O].[18O]
1203808,[13C].[15N][16C][15C]=[14C][17C][18O].[17O]
1203813,[13C].[17O][15N]1[16C][15C]=[14C][17C][18O]1
1203823,[13C].[14C]1=[15C][16C][15N][17O][17C]1.[18O]
