rmat_tag,pdt_smiles
900000,[13C]C(Cl)=CC(Cl)=C[14C]1([15C]C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C]([17O])=[18O])[17C]=[15N]1
900001,[13C]C(Cl)=CC(Cl)=C[14C]12[15C]C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=C[16C](=[18O])[17O][17C]1=[15N]2
900002,[13C]C(Cl)=CC(Cl)=C[14C]([17C])([15N])[15C]C=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=C[16C]=[17O].[18O]
900003,[13C]C(Cl)=CC(Cl)=C[14C]([17C])([15C]C=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=C[16C]=[17O])[15N][18O]
900004,[13C]C(Cl)=CC(Cl)=C[14C]([17C])([15C]C=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=C[16C]=[17O])[15N]=[18O]
900005,[13C]C(Cl)=CC(Cl)=C[14C]([15N])([15C]C=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=C[16C]=[17O])[17C][18O]
900006,[13C]C(Cl)=CC(Cl)=C[14C]1([15C]C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C]=[17O])[17C][18O][15N]1
900007,[13C]C(Cl)=CC(Cl)=C[14C]([15N])([15C]C=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=C[16C]=[17O])[17C]=[18O]
900008,[13C]C(Cl)=CC(Cl)=C[14C]1([15C]C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C]=[17O])[17C][15N]1.[18O]
900009,[13C]C(Cl)=CC(Cl)=C[14C]1([15C]C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C]=[17O])[17C][15N]1[18O]
900010,[13C]C(Cl)=CC(Cl)=C[14C]1([15C]C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C]=[17O])[15N][17C]1[18O]
900011,[13C]C(Cl)=CC(Cl)=C[14C]1([15C]C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C]=[17O])[17C]2[18O][15N]21
900012,[13C]C(Cl)=CC(Cl)=C[14C]1([15C]C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C]=[17O])[15N][17C]1=[18O]
900013,[13C]C(Cl)=CC(Cl)=C[14C]1([15C]C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C]=[17O])[17C]=[15N]1.[18O]
900014,[13C]C(Cl)=CC(Cl)=C[14C]1([15C]C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C]=[17O])[15N]=[17C]1[18O]
900015,[13C]C(Cl)=CC(Cl)=C[14C]([17C])([15N])[15C]C=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=C[16C](=[17O])[18O]
900016,[13C]C(Cl)=CC(Cl)=C[14C]1([17C])[15C]C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C](=[17O])[18O][15N]1
900017,[13C]C(Cl)=CC(Cl)=C[14C]1([15N])[15C]C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C](=[17O])[18O][17C]1
900018,[13C]C(Cl)=CC(Cl)=C[14C]1([15C]C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C](=[17O])[18O])[17C][15N]1
900019,[13C]C(Cl)=CC(Cl)=C[14C]12[15C]C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=C[16C](=[17O])[18O][15N]1[17C]2
900020,[13C]C(Cl)=CC(Cl)=C[14C]12[15C]C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=C[16C](=[17O])[18O][17C]1[15N]2
900021,[13C]C(Cl)=CC(Cl)=C[14C]1([15C]C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C](=[17O])[18O])[17C]=[15N]1
900022,[13C]C(Cl)=CC(Cl)=C[14C]12[15C]C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=C[16C](=[17O])[18O][17C]1=[15N]2
900026,[13C]C(Cl)=CC(Cl)=C[14C]1([17C])[15C]C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C][15N]1.[17O].[18O]
900027,[13C]C(Cl)=CC(Cl)=C[14C]1([17C])[15C]C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C][15N]1.[17O][18O]
900028,[13C]C(Cl)=CC(Cl)=C[14C]1([17C])[15C]C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C][15N]1.[17O]=[18O]
900029,[13C]C(Cl)=CC(Cl)=C[14C]1([17C])[15C]C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C][15N]1[18O].[17O]
900030,[13C]C(Cl)=CC(Cl)=C[14C]1([17C])[15C]C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C][15N]1[18O][17O]
900031,[13C]C(Cl)=CC(Cl)=C[14C]1([17C])[15C]C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C][15N]1[17O].[18O]
900032,[13C]C(Cl)=CC(Cl)=C[14C]1([17C])[15C]C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C][15N]1[17O][18O]
900033,[13C]C(Cl)=CC(Cl)=C[14C]1([17C][18O])[15C]C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C][15N]1.[17O]
900034,[13C]C(Cl)=CC(Cl)=C[14C]1([17C][18O][17O])[15C]C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C][15N]1
900035,[13C]C(Cl)=CC(Cl)=C[14C]12[15C]C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=C[16C][15N]1[18O][17C]2.[17O]
900036,[13C]C(Cl)=CC(Cl)=C[14C]1([17C][18O])[15C]C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C][15N]1[17O]
900037,[13C]C(Cl)=CC(Cl)=C[14C]12[15C]C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=C[16C][15N]1[17O][18O][17C]2
900038,[13C]C(Cl)=CC(Cl)=C[14C]1([17C]=[18O])[15C]C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C][15N]1.[17O]
900039,[13C]C(Cl)=CC(Cl)=C[14C]1([17C]=[18O])[15C]C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C][15N]1[17O]
900040,[13C]C(Cl)=CC(Cl)=C[14C]1([17C][17O])[15C]C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C][15N]1.[18O]
900041,[13C]C(Cl)=CC(Cl)=C[14C]1([17C][17O][18O])[15C]C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C][15N]1
900042,[13C]C(Cl)=CC(Cl)=C[14C]1([17C][17O])[15C]C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C][15N]1[18O]
