rmat_tag,pdt_smiles
708386,[13C]C(Cl)=CC(Cl)=C[14C]#[16C]C=c1c(=C[15C])c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1.[15N].[17C].[17O].[18O]
708387,[13C]C(Cl)=CC(Cl)=C[14C]#[16C]C=c1c(=C[15C])c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1.[15N].[17C].[17O][18O]
708388,[13C]C(Cl)=CC(Cl)=C[14C]#[16C]C=c1c(=C[15C])c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1.[15N].[17C].[17O]=[18O]
708389,[13C]C(Cl)=CC(Cl)=C[14C]#[16C]C=c1c(=C[15C])c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1.[15N][18O].[17C].[17O]
708390,[13C]C(Cl)=CC(Cl)=C[14C]#[16C]C=c1c(=C[15C])c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1.[15N][18O][17O].[17C]
708391,[13C]C(Cl)=CC(Cl)=C[14C]#[16C]C=c1c(=C[15C])c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1.[15N]=[18O].[17C].[17O]
708392,[13C]C(Cl)=CC(Cl)=C[14C]#[16C]C=c1c(=C[15C])c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1.[15N][17O].[17C].[18O]
708393,[13C]C(Cl)=CC(Cl)=C[14C]#[16C]C=c1c(=C[15C])c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1.[15N][17O][18O].[17C]
708394,[13C]C(Cl)=CC(Cl)=C[14C]#[16C]C=c1c(=C[15C])c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1.[17C].[17O][15N][18O]
708395,[13C]C(Cl)=CC(Cl)=C[14C]#[16C]C=c1c(=C[15C])c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1.[15N]1[17O][18O]1.[17C]
708396,[13C]C(Cl)=CC(Cl)=C[14C]#[16C]C=c1c(=C[15C])c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1.[17C].[17O][15N]=[18O]
708397,[13C]C(Cl)=CC(Cl)=C[14C]#[16C]C=c1c(=C[15C])c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1.[15N]=[17O].[17C].[18O]
708398,[13C]C(Cl)=CC(Cl)=C[14C]#[16C]C=c1c(=C[15C])c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1.[17C].[17O]=[15N][18O]
708399,[13C]C(Cl)=CC(Cl)=C[14C]#[16C]C=c1c(=C[15C])c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1.[15N].[17C][18O].[17O]
708400,[13C]C(Cl)=CC(Cl)=C[14C]#[16C]C=c1c(=C[15C])c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1.[15N].[17C][18O][17O]
708401,[13C]C(Cl)=CC(Cl)=C[14C]#[16C]C=c1c(=C[15C])c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1.[17C][18O][15N].[17O]
