rmat_tag,pdt_smiles
401693,[13C].[14C][16C]=[15C][18O][17O][15N].[17C]
401704,[13C].[14C][16C]=[15C][18O][15N][17O][17C]
401709,[13C].[14C][16C]=[15C][18O][17C]=[17O].[15N]
401718,[13C].[14C][16C]=[15C][18O][17C][15N][17O]
401725,[13C].[14C][16C]=[15C][18O][17C]([15N])[17O]
401734,[13C].[14C][16C]=[15C][18O][17O][15N]=[17C]
401741,[13C].[14C][16C]=[15C][18O][17C](=[15N])[17O]
401960,[13C].[14C][16C]=[15C][17O][18O].[15N].[17C]
401968,[13C].[14C][16C]=[15C][17O][18O][17C].[15N]
401978,[13C].[14C][16C]=[15C][17O][17C][18O][15N]
401988,[13C].[14C][16C]=[15C][17O][18O][17C][15N]
402011,[13C].[14C][16C]=[15C][17O][17C]=[15N].[18O]
402019,[13C].[14C][16C]=[15C][17O][17C]#[15N].[18O]
402351,[13C].[14C][16C]=[15C][15N][18O][17C].[17O]
402362,[13C].[14C][16C]=[15C][15N][18O][17O][17C]
402370,[13C].[14C][16C]=[15C][15N]1[17O][17C][18O]1
402377,[13C].[14C][16C]=[15C][15N][18O][17C]=[17O]
402385,[13C].[14C][16C]=[15C][15N]([17C])[17O][18O]
402390,[13C].[14C][16C]=[15C][15N]1[17C][18O][17O]1
402395,[13C].[14C][16C]=[15C][15N]([18O])[17C][17O]
402400,[13C].[14C][16C]=[15C][15N]1[18O][17C]1[17O]
402405,[13C].[14C][16C]=[15C][15N]([18O])[17C]=[17O]
402412,[13C].[14C][16C]=[15C][15N]=[17C][18O][17O]
402417,[13C].[14C][16C]=[15C][15N]=[17C]1[17O][18O]1
403070,[13C].[14C][16C]=[15C][17C][18O][15N].[17O]
403079,[13C].[14C][16C]=[15C][17C][17O].[15N].[18O]
403086,[13C].[14C][16C]=[15C][17C][17O][15N]=[18O]
403091,[13C].[14C][16C]=[15C][17C]1[17O][15N][18O]1
403098,[13C].[14C][16C]=[15C][17C](=[17O])[18O][15N]
403105,[13C].[14C][16C]=[15C][17C][15N][17O].[18O]
403115,[13C].[14C][16C]=[15C][17C]1[18O][15N]1[17O]
403120,[13C].[14C][16C]=[15C][17C]([15N])[17O].[18O]
403125,[13C].[14C][16C]=[15C][17C]1[15N][17O]1.[18O]
403130,[13C].[14C][16C]=[15C][17C]1([18O])[15N][17O]1
403135,[13C].[14C][16C]=[15C][17C]=[15N].[17O].[18O]
403142,[13C].[14C][16C]=[15C][17C](=[15N])[18O].[17O]
403152,[13C].[14C][16C]=[15C][17C]#[15N].[17O].[18O]
404699,[13C].[15C].[15N].[16C][14C][18O].[17C]=[17O]
404707,[13C].[15C].[16C][14C][18O][15N]([17C])[17O]
404714,[13C].[15C].[16C][14C][18O][15N][17C][17O]
404721,[13C].[15C].[16C][14C][18O][17C]([15N])=[17O]
404730,[13C].[15C].[16C][14C][18O][17O][17C]=[15N]
404739,[13C].[15C].[16C][14C][18O][17C]#[15N].[17O]
404763,[13C].[15C].[15N][18O][14C][16C][17O].[17C]
404768,[13C].[15C].[15N].[17C][17O][16C][14C][18O]
404775,[13C].[15C].[17C][15N]1[17O][16C][14C][18O]1
404787,[13C].[15C].[15N]=[17C][17O][16C][14C][18O]
404794,[13C].[15C].[15N].[17C].[17O][16C]1[14C][18O]1
404801,[13C].[15C].[17C]=[15N][17O][16C]1[14C][18O]1
404807,[13C].[15C].[15N].[17C][18O][14C][16C]=[17O]
404815,[13C].[15C].[15N]#[17C][18O][14C][16C]=[17O]
404826,[13C].[15C].[17C].[17O]=[15N][16C][14C][18O]
404833,[13C].[15C].[17C][17O][15N][16C][14C][18O]
404838,[13C].[14C]1[16C][15N][18O]1.[15C].[17C]=[17O]
404843,[13C].[15C].[17C][15N]([17O])[16C][14C][18O]
404848,[13C].[14C]1[16C][15N][17C][17O][18O]1.[15C]
404853,[13C].[15C].[17O]=[17C][15N][16C][14C][18O]
404858,[13C].[14C]1[16C][15N]=[17C][18O]1.[15C].[17O]
404864,[13C].[15C].[17C].[17O][15N][16C]1[14C][18O]1
404870,[13C].[15C].[17C][15N]([17O])[16C]1[14C][18O]1
404875,[13C].[15C].[17O][17C]=[15N][16C]1[14C][18O]1
404880,[13C].[15C].[17C].[18O][14C][16C]1[15N][17O]1
404885,[13C].[15C].[17C][17O][16C]1[14C][18O][15N]1
404890,[13C].[15C].[17C][15N]1[17O][16C]1[14C][18O]
404895,[13C].[14C]1[18O][17C]2[15N][16C]1[17O]2.[15C]
404923,[13C].[15C].[17C][18O][14C][16C]=[15N][17O]
404930,[13C].[15C].[15N]=[16C][14C][18O].[17C]=[17O]
404935,[13C].[14C]1[16C]=[15N][17C][18O]1.[15C].[17O]
404940,[13C].[15C].[17O]=[17C]1[15N]=[16C][14C][18O]1
404976,[13C].[15C].[17C][16C][14C][18O][15N][17O]
404984,[13C].[15C].[15N][18O][14C][16C][17C][17O]
404989,[13C].[15C].[15N].[17O]=[17C][16C][14C][18O]
404994,[13C].[14C]1[16C][17C][15N][18O]1.[15C].[17O]
404999,[13C].[15C].[15N][17C]1[16C][14C][18O]1.[17O]
405004,[13C].[15C].[17O][17C]1[16C][14C][18O][15N]1
405009,[13C].[15C].[15N][17C](=[17O])[16C][14C][18O]
405014,[13C].[15C].[17O][15N]=[17C][16C][14C][18O]
405019,[13C].[15C].[15N]=[17C]1[16C][14C][18O][17O]1
405024,[13C].[15C].[15N].[17C][16C]1[14C][18O]1.[17O]
405031,[13C].[15C].[17O][15N][17C][16C]1[14C][18O]1
405036,[13C].[15C].[15N]=[17C][16C]1[14C][18O]1.[17O]
405041,[13C].[15C].[15N].[17C][16C]([17O])[14C][18O]
405046,[13C].[15C].[15N].[17O][16C]1[14C][18O][17C]1
405051,[13C].[15C].[15N][17C][16C]([17O])[14C][18O]
405056,[13C].[15C].[15N][17C]1[18O][14C][16C]1[17O]
405061,[13C].[15C].[15N]=[17C][16C]([17O])[14C][18O]
405091,[13C].[15C].[17C][16C]([15N])[14C][18O].[17O]
405096,[13C].[15C].[17C][16C]1[14C][18O][15N]1[17O]
405101,[13C].[15C].[15N][16C]([14C][18O])[17C][17O]
405106,[13C].[15C].[15N][16C]1[14C][18O][17C]1[17O]
405111,[13C].[15C].[17O].[18O][14C][16C]1[17C][15N]1
405116,[13C].[14C]1[18O][17C]2[15N][16C]12.[15C].[17O]
405121,[13C].[15C].[18O][14C][16C]1[17C]2[17O][15N]12
405190,[13C].[15C].[15N].[17C]=[16C][14C][18O].[17O]
405197,[13C].[15C].[17C]=[16C][14C][18O][15N]=[17O]
405204,[13C].[15C].[15N][17O][17C]=[16C][14C][18O]
405209,[13C].[15C].[15N][18O][14C][16C]=[17C]=[17O]
405214,[13C].[14C]1[16C]=[17C][15N][17O][18O]1.[15C]
405219,[13C].[15C].[17O]=[15N][17C]1=[16C][14C][18O]1
405224,[13C].[14C]1[16C]=[17C]2[17O][15N]2[18O]1.[15C]
405344,[13C].[15C][18O][14C][16C][17O][15N][17C]
405351,[13C].[15C][18O][14C][16C]=[17O].[15N].[17C]
405361,[13C].[15C][18O][14C][16C][15N][17C].[17O]
405366,[13C].[15C][18O][14C][16C][15N]=[17C].[17O]
405371,[13C].[15C][18O][14C][16C]([15N])[17O][17C]
405376,[13C].[15C][18O][14C][16C]1[15N]=[17C][17O]1
405386,[13C].[15C][18O][14C][16C]=[15N][17C][17O]
405401,[13C].[15C][18O][14C][16C][17C]=[17O].[15N]
405416,[13C].[15C][18O][14C][16C]([17O])[17C][15N]
405421,[13C].[15C][18O][14C][16C]1[17O][17C]1=[15N]
405430,[13C].[15C][18O][14C][16C]([15N])[17C][17O]
405463,[13C].[15C][18O][14C][16C]=[17C][15N][17O]
405468,[13C].[15C][18O][14C][16C]=[17C]=[15N][17O]
405500,[13C].[15C][17O][15N][18O][14C][16C].[17C]
405505,[13C].[15C][17O][17C][18O][14C][16C].[15N]
405512,[13C].[15C][17O][15N][17C][18O][14C][16C]
405519,[13C].[15C][17O][15N]=[17C].[16C][14C][18O]
405524,[13C].[15C][17O][17C](=[15N])[18O][14C][16C]
405531,[13C].[14C]1[16C][18O]1.[15C][17O][17C].[15N]
405539,[13C].[14C]1[16C][18O]1.[15C][17O][17C]#[15N]
405545,[13C].[15C][17O][16C][14C][18O][17C][15N]
405555,[13C].[15C][17O].[15N][16C][14C][18O].[17C]
405560,[13C].[15C][17O].[17C][18O][14C][16C][15N]
405565,[13C].[15C][17O].[17C][15N][16C][14C][18O]
405570,[13C].[15C][17O][15N]1[16C][14C][18O][17C]1
405575,[13C].[15C][17O][18O][14C][16C][15N]=[17C]
405580,[13C].[15C][17O][15N][16C]1[14C][18O]1.[17C]
405585,[13C].[15C][17O].[17C]=[15N][16C]1[14C][18O]1
405590,[13C].[15C][17O][16C]([14C][18O])[15N][17C]
405598,[13C].[15C][17O].[15N]=[16C][14C][18O].[17C]
405603,[13C].[15C][17O][15N]=[16C][14C][18O][17C]
405608,[13C].[15C][17O][18O][14C][16C]=[15N][17C]
405628,[13C].[15C][17O][18O][14C][16C][17C].[15N]
405633,[13C].[14C]1[16C][17C][18O]1.[15C][17O][15N]
405638,[13C].[15C][17O][18O][14C][16C][17C][15N]
405643,[13C].[15C][17O][15N][17C]1[16C][14C][18O]1
405648,[13C].[15C][17O][18O][14C][16C][17C]=[15N]
405653,[13C].[15C][17O][17C](=[15N])[16C][14C][18O]
405658,[13C].[15C][17O][15N].[17C][16C]1[14C][18O]1
405663,[13C].[15C][17O].[15N]=[17C][16C]1[14C][18O]1
405668,[13C].[15C][17O][16C]([17C])[14C][18O][15N]
405673,[13C].[15C][17O][16C]([14C][18O])[17C]=[15N]
405682,[13C].[15C][17O][18O][14C][16C]([17C])[15N]
405687,[13C].[15C][17O][15N][16C]1[14C][18O][17C]1
405692,[13C].[15C][17O][18O][14C][16C]1[17C][15N]1
405697,[13C].[15C][17O][17C]1[15N][16C]1[14C][18O]
405737,[13C].[15C][17O][15N].[17C]=[16C][14C][18O]
405742,[13C].[15C][17O][17C]=[16C][14C][18O][15N]
405747,[13C].[15C][17O][15N][17C]=[16C][14C][18O]
405752,[13C].[15C][17O][17C]1=[16C][14C][18O][15N]1
405807,[13C].[15N].[16C][14C][18O][15C][17O].[17C]
405814,[13C].[16C][14C][18O][15C][17O][15N]=[17C]
405823,[13C].[14C]1[16C][15N][17O][15C][18O]1.[17C]
405828,[13C].[17C]=[15N][16C][14C][18O][15C][17O]
405833,[13C].[15N]=[16C][14C][18O][15C][17O].[17C]
405842,[13C].[15N].[17C][16C][14C][18O][15C][17O]
405847,[13C].[15N][17C]1[16C][14C][18O][15C][17O]1
405852,[13C].[15N].[17C][16C]1[14C][18O][15C][17O]1
405857,[13C].[17C][16C]1[14C][18O][15C][17O][15N]1
405875,[13C].[15N][17C]=[16C][14C][18O][15C][17O]
405895,[13C].[15C]=[17O].[15N].[16C][14C][18O].[17C]
405902,[13C].[15C]=[17O].[16C][14C][18O][15N]=[17C]
405911,[13C].[14C]1[16C][15N][18O]1.[15C]=[17O].[17C]
405916,[13C].[15C]=[17O].[17C]=[15N][16C][14C][18O]
405921,[13C].[15C]=[17O].[15N]=[16C][14C][18O].[17C]
405930,[13C].[15C]=[17O].[15N].[17C][16C][14C][18O]
405935,[13C].[15C]=[17O].[15N][17C]1[16C][14C][18O]1
405940,[13C].[15C]=[17O].[15N].[17C][16C]1[14C][18O]1
405945,[13C].[15C]=[17O].[17C][16C]1[14C][18O][15N]1
405963,[13C].[15C]=[17O].[15N][17C]=[16C][14C][18O]
405983,[13C].[15N].[16C][14C][18O][15C]=[17O].[17C]
405991,[13C].[17C][15N]=[16C][14C][18O][15C]=[17O]
405997,[13C].[17C][16C]([15N])[14C][18O][15C]=[17O]
406004,[13C].[15N]=[17C]=[16C][14C][18O][15C]=[17O]
406016,[13C].[15C][15N]=[17O].[16C][14C][18O].[17C]
406023,[13C].[15C][15N][17O][17C].[16C][14C][18O]
406028,[13C].[15C][15N][18O][14C][16C].[17C]=[17O]
406033,[13C].[15C][15N]([17C])[17O].[16C][14C][18O]
406038,[13C].[15C][15N][17C][17O][18O][14C][16C]
406043,[13C].[15C][15N][17C]=[17O].[16C][14C][18O]
406048,[13C].[15C][15N]=[17C][18O][14C][16C].[17O]
406054,[13C].[14C]1[16C][18O]1.[15C][15N][17O].[17C]
406060,[13C].[14C]1[16C][18O]1.[15C][15N]([17C])[17O]
406065,[13C].[14C]1[16C][18O]1.[15C][15N]=[17C][17O]
406070,[13C].[15C][15N][17O][16C][14C][18O].[17C]
406075,[13C].[15C][15N][18O][14C][16C][17O][17C]
406080,[13C].[15C][15N]([17C])[17O][16C][14C][18O]
406085,[13C].[15C][15N][17C]1[17O][16C][14C][18O]1
406090,[13C].[15C][15N]=[17C]1[17O][16C][14C][18O]1
406095,[13C].[15C][15N]([17C])[17O][16C]1[14C][18O]1
406100,[13C].[15C][15N][18O][14C][16C]=[17O].[17C]
406105,[13C].[15C][15N]=[17C].[17O]=[16C][14C][18O]
406122,[13C].[15C][15N]1[16C][14C][18O][17C][17O]1
406127,[13C].[15C][15N]([17C])[16C][14C][18O][17O]
406132,[13C].[15C][15N]([16C][14C][18O])[17C]=[17O]
406139,[13C].[15C][15N]([17C])[16C]1[14C][18O]1.[17O]
406144,[13C].[15C][15N]1[18O][14C][16C]1[17O].[17C]
406149,[13C].[15C][15N]1[18O][14C][16C]1[17O][17C]
406154,[13C].[15C][15N]1[17C][17O][16C]1[14C][18O]
406171,[13C].[15C][15N]=[16C][14C][18O][17C][17O]
406184,[13C].[15C][15N][18O][14C][16C][17C].[17O]
406189,[13C].[14C]1[16C][17C][18O]1.[15C][15N].[17O]
406194,[13C].[15C][15N][18O][14C][16C][17C][17O]
406199,[13C].[15C][15N].[17O]=[17C][16C][14C][18O]
406204,[13C].[15C][15N]1[17C][16C][14C][18O]1.[17O]
406209,[13C].[15C][15N][17C]([17O])[16C][14C][18O]
406214,[13C].[15C][15N]1[17O][17C]12[16C][14C][18O]2
406219,[13C].[15C][15N]=[17C]1[16C][14C][18O]1.[17O]
406224,[13C].[15C][15N]=[17O].[17C][16C]1[14C][18O]1
406229,[13C].[15C][15N]([17O])[17C][16C]1[14C][18O]1
406234,[13C].[15C][15N]=[17C]([17O])[16C]1[14C][18O]1
406239,[13C].[15C][15N]1[17O][16C]([17C])[14C][18O]1
406244,[13C].[14C]1[18O][17C]2[17O][16C]12.[15C][15N]
406254,[13C].[15C][15N]=[17C][16C]([17O])[14C][18O]
406275,[13C].[15C][15N][16C]([17C])[14C][18O][17O]
406280,[13C].[15C][15N]([17O])[16C]1[14C][18O][17C]1
406285,[13C].[15C][15N][16C]1[14C][18O][17C]1[17O]
406290,[13C].[15C][15N]1[17C][16C]1[14C][18O].[17O]
406295,[13C].[15C][15N]1[16C]2[14C][18O][17C]21[17O]
406330,[13C].[15C][15N][17O].[17C]=[16C][14C][18O]
406335,[13C].[14C]1[16C]=[17C][18O]1.[15C][15N][17O]
406340,[13C].[15C][15N][17O][17C]=[16C][14C][18O]
406345,[13C].[15C][15N][18O][14C][16C]=[17C]=[17O]
406350,[13C].[15C][15N]1[17C]=[16C][14C][18O][17O]1
406355,[13C].[15C][15N]1[18O][14C][16C]=[17C]1[17O]
406432,[13C].[16C][14C][18O][15C][15N]=[17O].[17C]
406438,[13C].[16C][14C][18O][15C][15N][17C][17O]
406443,[13C].[16C][14C][18O][15C][15N]=[17C]=[17O]
406448,[13C].[17C][15N]1[15C][18O][14C][16C][17O]1
406453,[13C].[17C][15N][15C][18O][14C][16C]=[17O]
406460,[13C].[17C][15N]1[15C][18O][14C][16C]1.[17O]
406465,[13C].[17C][17O][16C]1[14C][18O][15C][15N]1
406476,[13C].[17C][16C][14C][18O][15C][15N][17O]
406481,[13C].[14C]1[16C][17C][15N][15C][18O]1.[17O]
406486,[13C].[14C]1[16C][17C]=[15N][15C][18O]1.[17O]
406491,[13C].[17O][16C]1[14C][18O][15C][15N][17C]1
406499,[13C].[17C][16C]1[14C][18O][15C][15N]1.[17O]
406504,[13C].[14C]1[18O][15C][15N]2[17C][16C]12.[17O]
406517,[13C].[17C]=[16C][14C][18O][15C][15N]=[17O]
406522,[13C].[17O][15N]1[15C][18O][14C][16C]=[17C]1
406548,[13C].[16C][14C][18O][17O][15C][15N].[17C]
406553,[13C].[15C]1[15N][17O]1.[16C][14C][18O][17C]
406558,[13C].[16C][14C][18O][17O][15C][15N][17C]
406563,[13C].[15C]1[15N][17C][17O]1.[16C][14C][18O]
