rmat_tag,pdt_smiles
1000004,[13C].[15N]=[17C]1[17O][14C]2[16C][18O][15C]21
1000009,[13C].[15N][17C][15C]([18O])[14C]1[16C][17O]1
1000014,[13C].[15N]=[17C]1[18O][15C]1[14C]1[16C][17O]1
1000019,[13C].[15N]#[17C][15C]1[18O][16C]2[17O][14C]12
1000024,[13C].[17C][15C]1[18O][15N]2[16C][14C]1[17O]2
1000029,[13C].[15N][16C][14C]1[17O][17C]2[18O][15C]12
1000034,[13C].[17O][14C]1[16C][15N][17C]2[18O][15C]12
1000039,[13C].[17O][14C]1[16C][15N]=[17C][15C]1[18O]
1000044,[13C].[17C][15C]1[18O][16C]2[15N][17O][14C]12
1000049,[13C].[17O][14C]1[15C]2[17C]=[15N][16C]1[18O]2
1000054,[13C].[18O][15C]1[17C][15N][16C]2[17O][14C]12
1000062,[13C].[17C][15C]([18O])[14C]([17O])[16C]=[15N]
1000067,[13C].[16C]1=[15N][17O][14C]1[15C]1[17C][18O]1
1000072,[13C].[16C]1=[15N][17C][15C]2[18O][17O][14C]12
1000092,[13C].[15N].[16C]1[17C][15C]2[18O][17O][14C]12
1000097,[13C].[15N][17O][14C]1[16C][17C]2[18O][15C]12
1000102,[13C].[15N][17C]1[16C][14C]2[17O][18O][15C]21
1000107,[13C].[16C]1[14C]2[17O][15N][17C]13[18O][15C]23
1000117,[13C].[15N][17C]1[15C]2[18O][16C]1[14C]2[17O]
1000122,[13C].[15N].[18O][15C]1[17C][16C]2[17O][14C]12
1000127,[13C].[15N][17C]12[18O][15C]1[14C]1[17O][16C]12
1000135,[13C].[17O][14C]1[15C]2[17C][16C]1[15N][18O]2
1000140,[13C].[15N][16C]1[14C]2[17O][17C]1[15C]2[18O]
1000145,[13C].[17O][14C]1[15C]2[18O][15N]3[16C]1[17C]23
1000150,[13C].[17O]1[14C]2[15C]3[18O][15N]4[16C]2[17C]134
1000301,[13C].[15N].[16C][14C]1[17O][15C]1[17C]=[18O]
1000306,[13C].[16C][14C]1[17O][15C]1[17C]1[15N][18O]1
1000316,[13C].[15N][17C][15C]1[17O][14C]1[16C][18O]
1000321,[13C].[15N]=[17C]1[18O][16C][14C]2[17O][15C]21
1000326,[13C].[15N]#[17C][15C]1[17O][14C]1[16C]=[18O]
1000331,[13C].[16C]1[15N][18O][17C][15C]2[17O][14C]12
1000336,[13C].[16C]1[14C]2[17O][15C]2[17C]2[18O][15N]12
1000341,[13C].[17C][15C]1[17O][14C]1[16C]1[15N][18O]1
1000346,[13C].[18O][16C]1[15N]=[17C][15C]2[17O][14C]21
1000354,[13C].[16C]1=[15N][18O][17C][15C]2[17O][14C]12
1000367,[13C].[15N].[16C]1[17C][15C]2[17O][14C]12.[18O]
1000374,[13C].[18O][15N][17C]1[16C][14C]2[17O][15C]21
1000379,[13C].[18O][15N]=[17C]1[16C][14C]2[17O][15C]21
1000384,[13C].[15N]1[18O][16C]2[14C]3[17O][15C]3[17C]12
1000392,[13C].[18O][15N][16C]1[17C][15C]2[17O][14C]21
1000397,[13C].[15N]1[16C]2[14C]3[17O][15C]3[17C]12.[18O]
1000517,[13C].[16C][14C]([17O])[15C]([17C])[15N]=[18O]
1000522,[13C].[16C][14C]([17O])[15C]1[17C][18O][15N]1
1000527,[13C].[16C][14C]1[17O][17C][15C]1[15N].[18O]
1000532,[13C].[16C][14C]1[17O][17C](=[18O])[15C]1[15N]
1000537,[13C].[16C][14C]1[17O][15N]2[17C][15C]12.[18O]
1000542,[13C].[16C][14C]([17O])[15C]1[15N][17C]1=[18O]
1000562,[13C].[15N][15C]1[14C]2[16C][18O][17C]1[17O]2
1000567,[13C].[17O][14C]1[16C][18O][17C]2[15N][15C]12
1000577,[13C].[17C][15C]1[15N][17O][14C]1[16C]=[18O]
1000587,[13C].[15N][15C]([17C][18O])[14C]1[16C][17O]1
1000592,[13C].[18O][17C]1[15N][15C]1[14C]1[16C][17O]1
1000597,[13C].[17C][15C]([15N])[14C]1[17O][16C]1[18O]
