rmat_tag,pdt_smiles
1200805,[13C]C(Cl)=CC(Cl)=C[14C]1=[15C](C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C])[17C]1.[15N].[17O].[18O]
1200806,[13C]C(Cl)=CC(Cl)=C[14C]1=[15C](C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C])[17C]1.[15N].[17O][18O]
1200807,[13C]C(Cl)=CC(Cl)=C[14C]1=[15C](C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C])[17C]1.[15N].[17O]=[18O]
1200808,[13C]C(Cl)=CC(Cl)=C[14C]1=[15C](C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C])[17C]1.[15N][18O].[17O]
1200809,[13C]C(Cl)=CC(Cl)=C[14C]1=[15C](C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C])[17C]1.[15N][18O][17O]
1200810,[13C]C(Cl)=CC(Cl)=C[14C]1=[15C](C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C])[17C]1.[15N]=[18O].[17O]
1200811,[13C]C(Cl)=CC(Cl)=C[14C]1=[15C](C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C])[17C]1.[15N][17O].[18O]
1200812,[13C]C(Cl)=CC(Cl)=C[14C]1=[15C](C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C])[17C]1.[15N][17O][18O]
1200813,[13C]C(Cl)=CC(Cl)=C[14C]1=[15C](C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C])[17C]1.[17O][15N][18O]
1200814,[13C]C(Cl)=CC(Cl)=C[14C]1=[15C](C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C])[17C]1.[15N]1[17O][18O]1
1200815,[13C]C(Cl)=CC(Cl)=C[14C]1=[15C](C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C])[17C]1.[17O][15N]=[18O]
1200816,[13C]C(Cl)=CC(Cl)=C[14C]1=[15C](C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C])[17C]1.[15N]=[17O].[18O]
1200817,[13C]C(Cl)=CC(Cl)=C[14C]1=[15C](C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C])[17C]1.[17O]=[15N][18O]
1200818,[13C]C(Cl)=CC(Cl)=C[14C]1=[15C](C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C])[17C]1[18O].[15N].[17O]
1200819,[13C]C(Cl)=CC(Cl)=C[14C]1=[15C](C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C])[17C]1[18O][17O].[15N]
1200820,[13C]C(Cl)=CC(Cl)=C[14C]1=[15C](C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C])[17C]1[18O][15N].[17O]
1200821,[13C]C(Cl)=CC(Cl)=C[14C]1=[15C](C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C])[17C]1[18O].[15N][17O]
1200822,[13C]C(Cl)=CC(Cl)=C[14C]1=[15C](C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C])[17C]1[18O][17O][15N]
1200823,[13C]C(Cl)=CC(Cl)=C[14C]1=[15C](C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C])[17C]1[18O][15N][17O]
1200824,[13C]C(Cl)=CC(Cl)=C[14C]1=[15C](C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C])[17C]1[18O].[15N]=[17O]
1200825,[13C]C(Cl)=CC(Cl)=C[14C]1=[15C](C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C])[17C]1[18O][15N]=[17O]
1200826,[13C]C(Cl)=CC(Cl)=C[14c]1[15c](C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C])[17c]1=[18O].[15N].[17O]
1200827,[13C]C(Cl)=CC(Cl)=C[14c]1[15c](C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C])[17c]1=[18O].[15N][17O]
1200828,[13C]C(Cl)=CC(Cl)=C[14c]1[15c](C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C])[17c]1=[18O].[15N]=[17O]
