,smiles,pmi_x,pmi_y
2735,C=C1OCNC1O,0.5071691094218563,0.5791295569057701
2736,C=C1OC1NCO,0.15128053533343502,0.9176539226255229
2737,C=C1C(O)N1CO,0.36233098508735656,0.7137363905689236
2738,OC1C=COCN1,0.48604719836309085,0.7200153074340325
2739,OCNC1C=CO1,0.2362346576386305,0.9721845730036224
2740,C1=C2OCNC1O2,0.5530652862731634,0.7743915780075138
2741,OCN1C=CC1O,0.3689394431021755,0.7900723441431211
2742,C#CC(O)NCO,0.3762371688339353,0.7550905143874903
2743,C=CC1(O)NCO1,0.41443011203454755,0.9053676201486833
2744,C=CC12OCN1O2,0.34203339087176843,0.8458231584594009
2745,C=C1OC12NCO2,0.296167360765899,0.9837611190439364
2746,C=C1N2COC12O,0.39018115116421687,0.8230946830654555
2747,C1=CC2(NCO2)O1,0.34290755923421407,0.9804190715420305
2748,C1=C2N3COC23O1,0.2455549615894283,0.7786828847339374
2749,OC12C=CN1CO2,,
2750,C1=C2OC23OCN13,0.4010214094041793,0.6155894014805221
2751,C1=C2OC13OCN23,,
2752,C#CC1(O)NCO1,0.3841864256523905,0.8763370954705364
2753,C#CC12OCN1O2,0.3558752938045437,0.851524108021777
2754,C1#CC2(NCO2)O1,0.28967154412117835,0.920894356594532
2755,OC12C#CN1CO2,,
2756,C=CC(=O)NCO,0.22325538249613766,0.8481733415562596
2757,C=CC(=O)N1CO1,0.18238714272777082,0.8271078558503266
2758,C=C1OCNC1=O,0.48011218192890426,0.5438409255491873
2759,C=C1C(=O)N1CO,0.37203876983890544,0.7077382741101589
2760,O=C1C=COCN1,0.36741518816805097,0.6647452255323328
2761,O=C1C2=COCN12,0.1941803567216595,0.8173639948457294
2762,O=C1C=CN1CO,0.35495706353368556,0.7498510895200079
2763,O=C1C2=CN1CO2,,
2764,O=C1C=C2OCN12,0.23245389816191428,0.7805125872875591
2765,C#CC(=O)NCO,0.1773404731406751,0.8762089838472343
2766,C#CC(=O)N1CO1,0.27819938967942803,0.732173263259647
2767,O=C1C#COCN1,0.2724515552354282,0.7439901549865612
2768,O=C1C#CN1CO,0.3755282834196476,0.7554923194086283
2769,OC1=CC=NCO1,0.32457827053560695,0.693098900280035
2770,O=C=CC=NCO,0.19279627490827114,0.8594565890695062
2771,C=CC1=NCO1,0.16106523312523247,0.8532674383307418
2772,C=CC(O)=NCO,0.3383017890814432,0.7176349429784916
2773,C=C=COCN,0.10451382064970578,0.9233197200556106
2774,C=C=COCNO,0.07834218246516055,0.9713510801344858
2775,C=C=COOCN,0.1378409252410096,0.9473134263002231
2776,C=C=CONCO,0.13851826962563357,0.9332567658189955
2777,C=C=C(O)OCN,0.2993410538625268,0.737176119201587
2778,C=C=C1OCNO1,0.18380804466947007,0.8413483606438361
2779,C=C=C1NCO1,0.14566306420782255,0.8826923519210302
2780,C=C=C(O)NCO,0.2767989575189624,0.7863216452006097
2781,NCOC=C=CO,0.13749208884051567,0.9592769127108757
2782,NCOC=C=C=O,0.17147370649129212,0.9126260406806974
2783,C1=CNCOC=1,0.5032840685708573,0.5386443790700964
2784,NCOC1=C=CO1,0.11037329939559236,0.9567446346560995
2785,OC=C=CNCO,0.30054095843046447,0.813090091569656
2786,OC1=C=CNCO1,0.3206572944035775,0.7062623371554257
2787,C1=CN2COC=1O2,0.3536563430084059,0.6656786389285302
2788,C1=C2NCOC=1O2,0.3579958562576886,0.675415205486706
2789,OC1=C=C=NCO1,0.33771588024826,0.7293687888884054
2790,O=C=C=CNCO,0.11511072200627702,0.9165266370098895
2791,O=C=C=CN1CO1,0.11986956824896035,0.9465331478321155
2792,O=C=C=C1NCO1,0.09887164626573083,0.9416624283834235
2793,O=C=C=C=NCO,0.10855009134093146,0.9295449907237138
2794,NCOC1CC1,0.13443299662281308,0.98554858450307
2795,ONCOC1CC1,0.15556254273110592,0.9399991557166684
2796,NCOOC1CC1,0.20203182936939895,0.8836754934617435
2797,OCNOC1CC1,0.15548451845368716,0.9248438889470864
2798,NCOC1(O)CC1,0.44262911341494854,0.9100141361721865
2799,C1NOC2(CC2)O1,0.3492351706655869,0.8370463233890166
2800,C1NC2(CC2)O1,0.3783422658951637,0.9083103055758552
2801,OCNC1(O)CC1,0.3683714866834259,0.8889514071792431
2802,NCOC1CC1O,0.13369891568246584,0.9517490354510043
2803,NCOC1CC1=O,0.18969209448670885,0.8813308592025545
2804,C1NC2CC2O1,0.47452126476274903,0.7265511530149485
2805,NCOC12CC1O2,0.3090512525944926,0.9136160667059166
2806,OCNC1CC1O,0.2968144712508884,0.8307432924203326
2807,OC12CC1NCO2,0.4872988515623501,0.764831288327646
2808,C1OC23CC2N1O3,0.6328671882227674,0.8474529165313932
2809,C1NC23CC2(O1)O3,0.6792515203786387,0.980276588012792
2810,OC12CC1=NCO2,0.6068681043313808,0.8066153206370529
2811,O=C1CC1NCO,0.25702056093388764,0.8151130865134835
2812,O=C1CC1N1CO1,0.23222605844757357,0.875736669935371
2813,O=C1CC12NCO2,0.44492829296172187,0.846323777835123
2814,O=C1CC1=NCO,0.18541694084939603,0.8369441780758927
2815,NCOC1=CC1,0.10533992553961116,0.9318793767870638
2816,O=C1C2NCOC12,0.24804069045046084,0.8395313021547747
2817,NCOC1C=C1,0.1183657874555843,0.981469117935466
2818,ONCOC1C=C1,0.07835286271282539,0.9913363377686814
2819,NCOC1C=C1O,0.2670669095061495,0.8305821429072465
2820,C1=C2NCOC12,0.3971423001754333,0.7153500916924043
2821,NCOC1C#C1,0.19527712102984376,0.8675437023223379
2822,C1NC2C3OC23O1,0.41067703252333526,0.7903225518743483
2823,NCOOC1C=C1,0.11952140593866561,0.9582684563485988
2824,OCNOC1C=C1,0.16637858083301782,0.9667170120873636
2825,NCOC1=CC1O,0.21392902059882835,0.9177750622926913
2826,OCNC1=CC1O,0.16172452538890233,0.896387525350084
2827,OC12OCN3C1C32,0.41462162883251813,0.769828921584599
2828,NCOC1(O)C=C1,0.24735357656373752,0.8880828211277761
2829,C1=CC12OCNO2,0.4678372253087035,0.891055289944697
2830,NCOC12C=C1O2,0.295942832499813,0.8918785038752634
2831,OC12C=C1NCO2,0.6381594267894453,0.8662062170803779
2832,C1=C2N3COC12O3,,
2833,C1NC2=C3OC23O1,0.3102340424335882,0.7368159266164317
2834,OC12OCN3C1=C32,,
2835,NCOC1(O)C#C1,0.3687973737498032,0.7196362838902685
2836,C1#CC12OCNO2,0.22761578997194712,0.8183548078307407
2837,O=C1C2C1N2CO,0.28464984433625184,0.8394946003344389
2838,NCOc1cc1=O,0.14968687861420107,0.916492003120458
2839,O=c1cc1NCO,0.14848158797315406,0.9095059085894132
2840,O=c1cc1N1CO1,0.16297218515875542,0.8462753452071232
2841,O=c1c2c1OCN2,0.2024654105656581,0.83435762332998
2842,O=c1c2c1N2CO,0.07417425944796871,0.968649330578616
2843,C1=CC12NCO2,0.4003000306364564,0.954566065089703
2844,OCNC1(O)C=C1,0.29408741001086974,0.8873856161445853
2845,NCOC1=C=C1,0.17521409166341015,0.8813610642804757
2846,CCCONC=O,0.3395044910530978,0.8124954793309193
2847,CC(CO)NC=O,0.29085716888842783,0.9196801503680523
2848,CC(C=O)NC=O,0.40051649025414626,0.7965338249392994
2849,CC(C=O)=NC=O,0.30002675409516916,0.7660037525977553
2850,CCCNC=O,0.13816192536053093,0.8901558994347858
2851,CCCN(O)C=O,0.19199314108847107,0.8885262751537414
2852,CC(O)CNC=O,0.19300957577647584,0.8807477283704106
2853,CC1CN1C=O,0.3152285127415635,0.7745324476435687
2854,CCC(O)NC=O,0.3012873711311467,0.8954889322119667
2855,CCC(=O)NC=O,0.17573602695784912,0.8417563093692226
2856,CC1C(=O)N1C=O,0.33699665987540117,0.7289941158488444
2857,CCC=NC=O,0.2507471936352852,0.8077269689446215
2858,CC(=C=O)NC=O,0.1891794915583201,0.8251116799055405
2859,CC=CNC=O,0.15609470532309822,0.9008481611100114
2860,O=CNCCCO,0.20175741575036532,0.869476316749183
2861,C=CCONC=O,0.16621048599296814,0.9044324299045952
2862,C=C(CO)NC=O,0.23085716847098064,0.8352731552949062
2863,O=CNC=CCO,0.16130369583284998,0.9070193425811363
2864,O=CCCNC=O,0.15441774545047737,0.8593399695955836
2865,O=CC1CN1C=O,0.1691916184640836,0.89780302107751
2866,O=CCC=NC=O,0.08556423542761726,0.9638509635317168
2867,C=C(C=O)NC=O,0.16166588517902933,0.8383341148531704
2868,O=CC=CNC=O,0.15205093998856548,0.847949064129968
2869,O=CC1=CN1C=O,0.3019819537856896,0.6980180462207864
2870,O=CC=C=NC=O,0.2000466023802492,0.8535694072718015
2871,O=CC#CNC=O,0.13393876710806235,0.8841303567289295
2872,O=CN1CCC1,0.21084449455873364,0.8333171532127097
2873,O=CN1CCC1=O,0.3835275679414933,0.6995388166984639
2874,C=CCNC=O,0.4428887262971684,0.7825830073315649
2875,C=CCN(O)C=O,0.5374236183116285,0.7692734254037853
2876,C=C(O)CNC=O,0.467841437587267,0.8585790423625329
2877,C=C1CN1C=O,0.27537363205238385,0.738444836861655
2878,O=CNCC=CO,0.0768903022924005,0.9615926431750275
2879,O=C=CCNC=O,0.3281000791821072,0.7415134635057693
2880,O=CN1C=CC1,0.1867935513716709,0.8284362796132214
2881,C#CCNC=O,0.0888890679350616,0.9218125087318961
2882,C=CC(O)NC=O,0.43828040607901164,0.7487455450482867
2883,C=CC(=O)NC=O,0.199846695351031,0.8001533049154028
2884,C=C1C(=O)N1C=O,0.34000093112878893,0.6599990688866351
2885,O=CN1C=CC1=O,0.3430082784189076,0.6569917215979014
2886,C#CC(=O)NC=O,0.15065355183670676,0.8493604507169158
2887,C=CC=NC=O,0.059772882804263405,0.9835742522757052
2888,C=C=CNC=O,0.3760177164958882,0.6412535894448461
2889,O=C=C=CNC=O,0.21985305518154705,0.7806444360801753
2890,O=CNC1CC1,0.18856042676769968,0.961086066769444
2891,O=CNC1CC1=O,0.2030946055878872,0.9542216941100568
2892,O=CNc1cc1=O,0.15163888938478146,0.8483611106827543
2893,O=CNC1C=C1,0.16725483340204034,0.9657936610858829
2894,C=NC(O)OCC,0.16707520266174744,0.9068555570820462
2895,C=COC(O)N=C,0.25570369258248027,0.8533069182641022
2896,CC1(C)OC(N)O1,0.3388053957403092,0.914429430472784
2897,CCCOC(N)O,0.1572786238114383,0.9315019028286051
2898,CCCOC1NO1,0.15731706486537664,0.9447633747713274
2899,CC1COC(N)O1,0.3798510387810586,0.7919266568467951
2900,CC1COC(O)N1,0.3268752267737991,0.8214587608140731
2901,CCC1OC(N)O1,0.16692651858497926,0.9348730198694866
2902,CC1NC2OC1O2,0.4588555992457215,0.9060274349124963
2903,CC1=NC2OC1O2,0.38070040041554937,0.9170612811971535
2904,CCCNC(O)O,0.1488168336960022,0.905379506027122
2905,CCCNC1OO1,0.14656326285769428,0.9541315493309814
2906,CCCN1OC1O,0.18581039176164682,0.9080684033089619
2907,CC1CNC(O)O1,0.4157773037329842,0.8509341917696946
2908,CC1CN1C(O)O,0.30101086914311115,0.7832985797375412
2909,CCC1NC(O)O1,0.1974148144282225,0.896152677426345
2910,CCC12NC(O1)O2,0.3350385032115019,0.9511647525457899
2911,CC1N2C3OC12O3,0.32444958359344567,0.9540968611875308
2912,CCC=NC(O)O,0.19709369171249067,0.9531354229709335
2913,CC=COC(N)O,0.2114871927000499,0.898974899992045
2914,CC=C1OC(N)O1,0.14461919814063529,0.9032684864923395
2915,CC1=C2OC(N1)O2,0.3757814424327568,0.8958377121595849
2916,CC=CNC(O)O,0.13198713677124826,0.898574867862315
2917,NC1OCCCO1,0.41349781215641607,0.727360117121795
2918,OC1NCCCO1,0.5611704952347927,0.7582531731236427
2919,C=CCOC(N)O,0.1604479736912067,0.9083531175916744
2920,C=CCOC1NO1,0.09275441093027012,0.9790152043578833
2921,C=C1COC(N)O1,0.33612125099524304,0.7826488638825368
2922,C=C1COC(O)N1,0.36549518227461997,0.8186880789714218
2923,NC1OC=CCO1,0.3565878668616085,0.7116181604413007
2924,OC1NC=CCO1,0.3977737607800683,0.6983746408552741
2925,C#CCOC(N)O,0.3215047298934052,0.811058698127137
2926,C1CC2OC(N1)O2,0.6340634258291591,0.7694053442472728
2927,C1C2C3OC(O3)N12,0.541462757865676,0.9501790518398168
2928,C1=NC2OC(C1)O2,0.622045325937973,0.7668856147807115
2929,C=CC1OC(N)O1,0.27959813062599553,0.9244382428645853
2930,C=C1NC2OC1O2,0.42282856295055543,0.8666177510006307
2931,C1=CC2OC(N1)O2,0.5882788655335963,0.7497727237711174
2932,C1=C2C3OC(O3)N12,0.4201004757137157,0.9190671388816427
2933,C1=CC2OC(N=1)O2,0.6025721536863128,0.7781410234944692
2934,C#CC1OC(N)O1,0.4317370152588941,0.8261243525648976
2935,C1#CC2OC(N1)O2,0.536319423313017,0.9321434505022295
2936,OC(O)N1CCC1,0.2898016635010607,0.7883407241619489
2937,C1CC23OC(O2)N13,,
2938,C=CCNC(O)O,0.215935501916397,0.9197318697592597
2939,C=CCNC1OO1,0.12600720354237657,0.9666886268569549
2940,C=CCN1OC1O,0.29011025376584176,0.9691355586905712
2941,C=C1CNC(O)O1,0.36831875608921766,0.844362287561727
2942,C=C1CN1C(O)O,0.30190652852846284,0.7863571084761739
2943,OC1NCC=CO1,0.3638605468171426,0.702102446283299
2944,C1=C2OC(NC1)O2,0.5647704063035279,0.8247195293303624
2945,OC(O)N1C=CC1,0.282436101290815,0.7944707501171596
2946,C#CCNC(O)O,0.312916947688091,0.9000202333623702
2947,C=CC1NC(O)O1,0.190338082006718,0.9433325155370875
2948,C=CC12NC(O1)O2,0.31488799495362657,0.9464082628173057
2949,C=C1N2C3OC12O3,0.26989784144138784,0.9919148873236023
2950,C1=CC23OC(O2)N13,,
2951,C#CC12NC(O1)O2,0.27614705688677404,0.9848801300462036
2952,C=CC=NC(O)O,0.17897102585495722,0.9409760723521586
2953,C=C=COC(N)O,0.14656003754256938,0.8924994398570941
2954,C=C=C1OC(N)O1,0.17155867534955788,0.9721946529090711
2955,C=C=CNC(O)O,0.21480429982441115,0.9296051660659499
2956,C1=CNC2OC=1O2,0.5557064212382063,0.8197491924048252
2957,NC(O)OC1CC1,0.21984892597796285,0.8589412623818319
2958,NC1OC2(CC2)O1,0.23094219227606058,0.9674113933875496
2959,OC(O)NC1CC1,0.2828398133197887,0.8788301794264856
2960,C1C2NC3OC12O3,0.6281775073337178,0.8556165678382329
2961,NC(O)OC1C=C1,0.20567451405991172,0.8564298292211593
2962,NC1OC2(C=C2)O1,0.23274855894247828,0.9686317376832501
2963,C1=C2NC3OC12O3,0.5777649605955919,0.8151748539660251
2964,NC1OC2(C#C2)O1,0.27445253635986916,0.9383165649671995
2965,OC(O)NC1C=C1,0.2973446105582532,0.8783438660692044
2966,C=NC(=O)OCC,0.18052698230603367,0.9000087848470957
2967,C=COC(=O)N=C,0.1490532676878959,0.9255251097963756
2968,C#COC(=O)N=C,0.12921548779357236,0.912810123474301
2969,CC(C)OC(N)=O,0.30757793448828774,0.9859674701770251
2970,CC(C)NC(=O)O,0.2715150157276551,0.9912154078219308
2971,CCCOC(N)=O,0.1776451327252181,0.903301701865226
2972,CCCNC(=O)O,0.1796245154503731,0.8842991354211734
2973,CCCN1OC1=O,0.25804709848947627,0.9432937670346508
2974,CC1CNC(=O)O1,0.2732964096687931,0.781061600330421
2975,CC1CN1C(=O)O,0.2917300461643959,0.8053208228679833
2976,CC12CN1C(=O)O2,0.43107219074707703,0.8684166369555117
2977,CCC1NC(=O)O1,0.31937888077362503,0.9223322785141954
2978,CC1C2OC(=O)N12,0.21871906220905732,0.9326734223094136
2979,CCC=NC(=O)O,0.21206048470407907,0.8759651390106015
2980,CC1C=NC(=O)O1,0.3184567174534654,0.8020651338535453
2981,CCC1=NC(=O)O1,0.14047743506849514,0.9414542947487188
2982,C=C(C)OC(N)=O,0.23013175371760763,0.7818335299912853
2983,C=C(C)NC(=O)O,0.21925247249979507,0.789659199430958
2984,CC=COC(N)=O,0.14303201278846808,0.9250442395021988
2985,CC=CNC(=O)O,0.11935987886576684,0.9225626154370571
2986,CC=CN1OC1=O,0.22426204938450328,0.9280981712434128
2987,Cc1c[nH]c(=O)o1,0.24057970432161813,0.7706809651193101
2988,CC1=CN1C(=O)O,0.21529954053834816,0.7939693667739345
2989,CC=C1NC(=O)O1,0.13537278472869038,0.8732287442584821
2990,CC=C=NC(=O)O,0.20062472602778603,0.877018691665985
2991,CC#CNC(=O)O,0.0997805477309909,0.9074515634973144
2992,O=C1NCCCO1,0.38379324898556405,0.6869303744937635
2993,O=C1OCC2CN12,0.39863745980099025,0.6895687337874005
2994,O=C1N=CCCO1,0.35181407975675716,0.6990690338999963
2995,C=CCOC(N)=O,0.1805347156735985,0.8341415933433941
2996,O=C1NC=CCO1,0.3500032678004682,0.6623400645492993
2997,O=C(O)N1CCC1,0.26484327740072844,0.8063056397446852
2998,O=C1OC2CN1C2,,
2999,O=C1OC2CCN12,,
3000,C=CCNC(=O)O,0.22020878100028796,0.9207973572483968
3001,C=CCN1OC1=O,0.20128739181113656,0.8853100227398263
3002,C=C1CNC(=O)O1,0.27245232398899594,0.7710573123769421
3003,C=C1CN1C(=O)O,0.24148883774729368,0.768235495547774
3004,O=C1NCC=CO1,0.35993190318629537,0.6523565954091494
3005,O=c1occ2n1C2,0.38545042712623073,0.6286706806191937
3006,O=C(O)N1C=CC1,0.2378922715332979,0.7734731577381032
3007,O=c1oc2cn1C2,0.27884823097819317,0.7386560366455039
3008,O=C1OC2=CCN12,0.24286052511565934,0.7703277391636716
3009,C#CCNC(=O)O,0.27892326926779215,0.8533593057121712
3010,C#CCN1OC1=O,0.2218414176426699,0.9218821298005648
3011,O=C1NCC#CO1,0.3606516216170504,0.6538157811034722
3012,O=C(O)N1C#CC1,0.21305987689827127,0.8035089312609909
3013,C=CC1NC(=O)O1,0.13350002100683464,0.9041454631372569
3014,C=C1C2OC(=O)N12,0.17370669390240068,0.8796126245475057
3015,O=C1OC2C=CN12,,
3016,C#CC1NC(=O)O1,0.3816423833700295,0.8638408762343659
3017,C=CC=NC(=O)O,0.2683479943970659,0.9246296257317198
3018,C=C1C=NC(=O)O1,0.23465627275230633,0.765343727277071
3019,O=c1nccco1,0.321393974641191,0.6786060253589585
3020,C#CC=NC(=O)O,0.43922494809538565,0.8710051708735154
3021,C=CC1=NC(=O)O1,0.11023565107233173,0.8897643489356273
3022,C=C=CNC(=O)O,0.1152217063474815,0.8948856496991497
3023,C=C=CN1OC1=O,0.10059119884505152,0.9082208032288112
3024,C=C=C1NC(=O)O1,0.09093007356537229,0.9184215789987495
3025,C=C=C=NC(=O)O,0.13768551726575914,0.866199160847947
3026,O=C1NC=C=CO1,0.34290637543757785,0.6658707964468509
3027,O=C(O)N1C=C=C1,0.24115261289134685,0.7770467865879285
3028,O=C(O)NC1CC1,0.17683743109019084,0.9255372613885818
3029,O=C1ON1C1CC1,0.17629227797501118,0.9344589069403174
3030,O=C1NC2(CC2)O1,0.21796418840428314,0.9354979689092852
3031,O=C(O)N=C1CC1,0.15926289887748749,0.8590294861114227
3032,O=C1NC2CC2O1,0.37634085407043655,0.8435293619700703
3033,O=C(O)N1C2CC21,0.1829719782150479,0.8642339323411025
3034,O=C(O)NC1=CC1,0.17161195093603204,0.901105115329741
3035,O=C(O)NC1C=C1,0.16439532492008943,0.9221395809982686
3036,O=C1ON1C1C=C1,0.24252731425826052,0.8582432203362645
3037,O=C1NC2C=C2O1,0.2512232258729304,0.809016602253887
3038,O=C(O)N1C2=CC21,0.1623006277422796,0.844769186183824
3039,O=C(O)NC1C#C1,0.2124297865510454,0.8289124186337269
3040,O=C1NC2(C=C2)O1,0.23639916196112712,0.9636365516120013
3041,O=C(O)N=c1cc1,0.15798727365071055,0.8426609752330155
3042,O=C(O)NC1=C=C1,0.14949078619227138,0.8511427809257943
3043,C=NOC(C)(C)O,0.35580118300598135,0.9614305714731496
3044,C=NC(C)C,0.34336352387028135,0.7695290893436768
3045,C=NOCCC,0.1546328590565144,0.9449650177665726
3046,C=NOOCCC,0.13228248759107616,0.930085524977904
3047,C=NOCC(C)O,0.1549827300544071,0.9163650707204538
3048,C=NOC(C)CO,0.38520690762622267,0.6686159395278575
3049,C=NC(C)CO,0.2542122396352283,0.8358979172826709
3050,C=NC(C)COO,0.14967236941959966,0.8906962923856308
3051,C=NC1(C)CO1,0.4537207169144364,0.773018093930832
3052,C=NC(C)(O)CO,0.5010345396594155,0.8851503317036163
3053,C=NOC(C)C=O,0.19157090857678152,0.8660051260704875
3054,C=NC(C)C=O,0.4989205468697735,0.6119849546018816
3055,C=NC(C)(O)C=O,0.6774595380597915,0.7434357181162522
3056,C=NOC(O)CC,0.1710394764054255,0.9076429126361966
3057,C=NOC1OC1C,0.11962870751725982,0.9471263886962454
3058,C=NC(C)C(O)O,0.34388024585120536,0.7227927079882497
3059,C=NC(C)C1OO1,0.40390063368957496,0.6880414246738863
3060,C=NC1(C)OC1O,0.5012154356141229,0.7020691818142473
3061,C=NOC(=O)CC,0.1485418451702171,0.9132219112940492
3062,C=NC(C)C(=O)O,0.3947833390037427,0.7391613920749593
3063,C=NC1(C)OC1=O,0.4385423707691243,0.809306825262248
3064,C=NCCC,0.14107008460776152,0.974436874950906
3065,C=NCC(C)=O,0.27473627822521396,0.8268501866181269
3066,C=NCC(C)(O)O,0.340843924350838,0.9925335544555761
3067,C=NC(O)CC,0.3249870048032455,0.748447424053064
3068,C=NC(CC)OO,0.4384676411467345,0.686655429678449
3069,C=NC1OC1C,0.19017637922566333,0.9289258463019767
3070,C=NC(O)C(C)O,0.34039054388770135,0.8945566394159596
3071,C=NC(=O)CC,0.36872904030838394,0.7656619949511156
3072,C=NC(=O)C(C)O,0.33389201922809464,0.7702733099311997
3073,C=NC(=O)C(C)=O,0.37869106670416414,0.6455532978631634
3074,C=NC(O)(O)CC,0.5002937249153663,0.8754260913766516
3075,C=NC1(CC)OO1,0.4314356047507027,0.7382158849291134
3076,C=NC1(O)OC1C,0.5956740854705558,0.6602175954345971
3077,C=NC12OC1(C)O2,0.2591626796299184,0.8785050843722666
3078,C=NC(=C)C,0.2999024801933529,0.7430809496740579
3079,C=NOC=CC,0.13113132843735112,0.8986960796990424
3080,C=NC(C)=CO,0.3050865654735948,0.7313653811402997
3081,C=NOC(C)=C=O,0.29555671872870376,0.7493033904552872
3082,C=NC(C)=C=O,0.3199080138900029,0.7403381611286626
3083,C=NOC(O)=CC,0.2789669337648182,0.7465027888438777
3084,C=NOC1=C(C)O1,0.18506435397074547,0.8610646712536355
3085,C=NC(C)=C(O)O,0.43127581797095216,0.6178629544354758
3086,C=NC(C)=C1OO1,0.3653775971388722,0.6856413391537369
3087,C=NC=CC,0.13417518348717233,0.8980781083179731
3088,C=NC(O)=CC,0.3063562381726723,0.7257229942215391
3089,C=NC1COC1,0.27889541510762744,0.8575312533457318
3090,C=NOCCCO,0.21036199864372354,0.9513388647973336
3091,C=NC(CO)CO,0.4681552985283538,0.6737911666961971
3092,C=NOC1CCO1,0.1888598163027002,0.9644788466277261
3093,C=NC1COC1O,0.3739364216505884,0.740853214339662
3094,C=NC12COC1O2,0.2970221274210617,0.8515805490884373
3095,C=NOCCC=O,0.23823918806692318,0.8508459338132773
3096,C=NC(C=O)CO,0.5843904029531826,0.6137698593139725
3097,C=NC1(C=O)CO1,0.36881929360112226,0.7910812785527488
3098,C=NC1COC1=O,0.4154584337523743,0.6475011951935958
3099,C=NCCCO,0.10477752224444292,0.9668533364426861
3100,C=NCCCOO,0.2885686989916014,0.7675266615412354
3101,C=NCC1CO1,0.14378312108735303,0.9397095447067717
3102,C=NCC(O)CO,0.3157015096142355,0.7560119068788522
3103,C=NC1CCO1,0.203926562103777,0.9025393253927567
3104,C=NC(O)CCO,0.45469612110775104,0.761522396307317
3105,C=NC1(O)CCO1,0.40517619177679454,0.9159609818561015
3106,C=NC12OCC1O2,0.3116101419236822,0.8439364245668387
3107,C=NC(=O)CCO,0.18299222654802386,0.9063417535341343
3108,C=NC(=O)C1CO1,0.22122515464536013,0.9161652900817921
3109,C=CCON=C,0.07740484999610271,0.981343309596216
3110,C=CCOON=C,0.12325489697605964,0.9247261589025316
3111,C=NOCC(=C)O,0.16520316446452885,0.8437741352961887
3112,C=NOC(=C)CO,0.2280111108214984,0.8396076347885355
3113,C=NC(=C)CO,0.40357837355459686,0.7365285094983717
3114,C=NC(=C)COO,0.21010140884945094,0.8462136421511428
3115,C=NC1=COC1,0.1955525774301407,0.81960588873426
3116,C=NOCC=CO,0.15764226112256238,0.9144438699195244
3117,C=NOC=CCO,0.09685934609275712,0.9589507878258438
3118,C=NC(=CO)CO,0.41638659404400336,0.6951535718099465
3119,C=NOC1=CCO1,0.22317765623412694,0.9235588820120125
3120,C=NC1=C(O)OC1,0.3633259276204647,0.7021096358560849
3121,C=NOCC=C=O,0.10407224259860265,0.9491173907789804
3122,C=NC(=C=O)CO,0.37089725395267337,0.6927142538760661
3123,C=NC=CCO,0.1250632567383825,0.9629963486793129
3124,C=NC=CCOO,0.1630656712162291,0.8932540178019001
3125,C=NC=C1CO1,0.2056141311899576,0.8197933569426415
3126,C=NC=C(O)CO,0.36954487827959576,0.6658339604675682
3127,C=NC1=CCO1,0.16623716323064994,0.8494792100445173
3128,C=NC(O)=CCO,0.309496716056236,0.75694301070955
3129,C#CCON=C,0.1039933623411076,0.939487206125421
3130,C=NC#CCO,0.09012273460595226,0.9482646397732805
3131,C=NC(C=O)C=O,0.4023108994994953,0.7076475227105861
3132,C=NCCC=O,0.16712647832402724,0.8903931912982556
3133,C=NCC(O)C=O,0.24722738499723498,0.8230813673809965
3134,C=NCC(=O)C=O,0.22740654874227575,0.805768439384231
3135,C=NC(O)CC=O,0.232539291302893,0.8885074070141936
3136,C=NC1OC1C=O,0.15959180883498517,0.9851890472266814
3137,C=NC(=O)CC=O,0.2213515307310248,0.9334164617706961
3138,C=NOC(=C)C=O,0.43981642338036064,0.6569410574380156
3139,C=NC(=C)C=O,0.3579081496464942,0.7000119109679126
3140,C=NOC=CC=O,0.09142700196058919,0.9220737748634351
3141,C=NC(C=O)=CO,0.3149578844221182,0.7150583283099703
3142,C=NC(=C=O)C=O,0.45967090364401775,0.5869381060297023
3143,C=NC=CC=O,0.09011459001827002,0.9349165494153261
3144,C=NC=C(O)C=O,0.261996936496154,0.7450814136746577
3145,C=NC(O)=CC=O,0.22082918296220108,0.8213096173533789
3146,C=NC1=C(C=O)O1,0.1114599666889813,0.918092500706292
3147,C=NOC#CC=O,0.08346216841572615,0.9329298522438245
3148,C=NC#CC=O,0.04532206595317867,0.9744807857408436
3149,C=NC1C2OC1O2,0.33116376360222105,0.9462918716909224
3150,C=NCCC(O)O,0.14114639025529602,0.90209060021565
3151,C=NCCC1OO1,0.17349748571885404,0.8804815376108903
3152,C=NCC1OC1O,0.12033165889364734,0.9325699728135672
3153,C=NCC12OC1O2,0.26556026704760016,0.9167121196251435
3154,C=NC1CC(O)O1,0.2754105835403913,0.903547175494024
3155,C=NC1OC2OC12,0.27600328106330735,0.9270418787760578
3156,C=NC12CC(O1)O2,0.31907525665726544,0.9730057478671528
3157,C=CC(O)ON=C,0.1874339345536289,0.8875437423625769
3158,C=NOC1OC1=C,0.1980789927223029,0.8509568410815889
3159,C=NC(=C)C(O)O,0.44026054733072345,0.9083650329321873
3160,C=NC(=C)C1OO1,0.4428204898244589,0.6774109787982339
3161,C=NOC1C=CO1,0.11712533337111966,0.9537431372916607
3162,C=NC1=COC1O,0.3567501283504779,0.7575884872829357
3163,C=NC1=C2OC1O2,,
3164,C=NC=CC(O)O,0.14734756165920954,0.914152221560521
3165,C=NC=CC1OO1,0.10526672892581676,0.9732969695040871
